player,pos,season,pred_ppg,avg_pick,raw_year_exp,capped_year_exp,threshold,experience_cohort,projection_tier,played_games,active_ppg,season_points,managed_points_above_waiver,forecast_managed_points,managed_residual_points,managed_miss_30,managed_upside_20,boom_weeks,pred_salary,pred_salary_raw,actual_salary,actual_salary_observed,training_through_year,data_rolling_origin,normalization_uses_target_actuals,method_version
Hunter Henry,TE,2023,5.711883873848757,193.15,7.0,7.0,8.0,threshold_or_below,depth,13,8.069230769230769,104.9,56.900000000000006,11.390141981580115,45.50985801841989,False,True,5,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Ian Thomas,TE,2023,3.042066226172527,351.10949167920944,5.0,5.0,8.0,threshold_or_below,fringe,5,1.42,7.1,0.0,0.0,0.0,True,True,0,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Irv Smith,TE,2023,5.9653597322562675,163.93,4.0,4.0,8.0,threshold_or_below,starter,9,2.8333333333333335,25.5,6.1,15.44575571610028,-9.34575571610028,True,False,1,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Isaiah Likely,TE,2023,5.684395296094271,149.13,1.0,1.0,8.0,threshold_or_below,depth,11,5.527272727272727,60.800000000000004,28.6,10.950324737508339,17.649675262491662,False,True,2,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Jake Ferguson,TE,2023,6.368883360774301,131.41,1.0,1.0,8.0,threshold_or_below,starter,15,8.76,131.4,64.30000000000001,21.902133772388822,42.39786622761119,False,True,7,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Jonnu Smith,TE,2023,3.877641306902596,361.5,6.0,6.0,8.0,threshold_or_below,fringe,13,7.061538461538461,91.8,38.5,0.0,38.5,False,True,7,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Jordan Akins,TE,2023,3.6330081778722114,351.0,5.0,5.0,8.0,threshold_or_below,fringe,11,1.2272727272727273,13.5,0.0,0.0,0.0,True,True,0,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Juwan Johnson,TE,2023,6.414525049346926,135.06,2.0,3.0,8.0,threshold_or_below,starter,11,5.254545454545454,57.8,24.6,22.632400789550815,1.9675992104491868,False,False,3,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Kyle Pitts,TE,2023,9.47935751687849,73.05,2.0,2.0,8.0,threshold_or_below,elite,15,7.273333333333334,109.10000000000001,40.800000000000004,71.66972027005585,-30.869720270055844,True,False,0,12.992891544352217,13.397461465981888,14.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Logan Thomas,TE,2023,5.180893200731729,250.77,6.0,6.0,8.0,threshold_or_below,depth,14,6.8999999999999995,96.6,42.00000000000001,2.8942912117076673,39.10570878829234,False,True,4,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Luke Musgrave,TE,2023,6.529090486791029,161.37,0.0,0.0,8.0,threshold_or_below,starter,10,5.76,57.6,16.800000000000004,24.465447788656462,-7.665447788656458,True,False,1,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Mark Andrews,TE,2023,10.797982180533037,37.24,5.0,5.0,8.0,threshold_or_below,elite,10,11.89,118.9,70.60000000000001,92.76771488852859,-22.16771488852858,False,False,2,35.13954521552933,35.544115137159004,43.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Michael Mayer,TE,2023,5.9706251741055665,186.02,0.0,0.0,8.0,threshold_or_below,starter,12,4.841666666666667,58.1,19.9,15.530002785689064,4.369997214310935,False,True,3,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Mike Gesicki,TE,2023,5.602271794255962,206.57,5.0,5.0,8.0,threshold_or_below,depth,13,3.5923076923076924,46.7,9.2,9.636348708095397,-0.43634870809539805,False,False,2,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Noah Fant,TE,2023,5.753833428308859,216.03,4.0,4.0,8.0,threshold_or_below,depth,13,3.769230769230769,49.0,6.800000000000002,12.06133485294174,-5.261334852941739,True,False,0,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Noah Gray,TE,2023,4.039956549325738,202.09,2.0,2.0,8.0,threshold_or_below,fringe,14,3.9071428571428575,54.7,8.900000000000002,0.0,8.900000000000002,False,True,2,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Pat Freiermuth,TE,2023,8.108145266417967,98.87,2.0,2.0,8.0,threshold_or_below,elite,9,5.888888888888889,53.0,22.900000000000002,49.730324262687475,-26.830324262687473,True,False,2,4.292729223374096,4.697299145003766,5.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Robert Tonyan,TE,2023,4.204027304532623,328.0,5.0,4.0,8.0,threshold_or_below,fringe,9,1.2444444444444445,11.2,0.0,0.0,0.0,True,True,0,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Sam Laporta,TE,2023,7.507663600021637,108.19,0.0,0.0,8.0,threshold_or_below,elite,15,11.96,179.4,108.9,40.12261760034619,68.77738239965382,False,True,6,3.449932535958865,3.8545024575885356,1.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Taysom Hill,TE,2023,7.289954477822413,188.33,1.0,2.0,8.0,threshold_or_below,starter,0,0.0,0.0,0.0,36.6392716451586,-36.6392716451586,True,False,0,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Tj Hockenson,TE,2023,9.593677212019307,46.87,4.0,4.0,8.0,threshold_or_below,elite,15,11.833333333333334,177.5,104.1,73.4988353923089,30.60116460769109,False,True,4,23.922473713902427,24.327043635532096,21.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Travis Kelce,TE,2023,13.607273205865468,8.86,10.0,10.0,8.0,above_threshold,elite,14,12.678571428571429,177.5,109.60000000000001,137.7163712938475,-28.11637129384748,False,False,1,65.0,65.0,65.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Trey Mcbride,TE,2023,5.315320100013558,211.77,1.0,1.0,8.0,threshold_or_below,depth,8,12.725,101.8,63.10000000000001,5.04512160021693,58.05487839978308,False,True,5,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Tyler Conklin,TE,2023,5.35957206189185,191.06,5.0,5.0,8.0,threshold_or_below,depth,15,5.533333333333333,83.0,22.700000000000003,5.753152990269598,16.946847009730405,False,True,3,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Tyler Higbee,TE,2023,7.583332130541626,116.52,7.0,7.0,8.0,threshold_or_below,elite,14,5.557142857142857,77.8,26.9,41.333314088666015,-14.433314088666016,True,False,1,1.3522616403062184,1.7568315619358892,1.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Will Dissly,TE,2023,3.3543620941559493,407.0,5.0,5.0,8.0,threshold_or_below,fringe,11,1.781818181818182,19.6,0.0,0.0,0.0,True,True,0,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Zach Ertz,TE,2023,5.249716186267411,212.16,10.0,10.0,8.0,above_threshold,depth,7,5.6000000000000005,39.2,11.000000000000002,3.9954589802785705,7.004541019721431,False,True,3,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Adam Thielen,WR,2023,6.719999654752346,134.44,9.0,7.0,9.0,threshold_or_below,depth,15,11.713333333333333,175.7,87.10000000000002,0.0,87.10000000000002,False,True,8,2.6917294831300973,3.096299404759768,1.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Aj Brown,WR,2023,14.19064050179693,13.42,4.0,4.0,9.0,threshold_or_below,elite,15,16.26,243.9,146.70000000000002,115.05024802875087,31.649751971249145,False,True,3,55.0,55.0,55.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Alec Pierce,WR,2023,6.7191849487305575,171.51,1.0,1.0,9.0,threshold_or_below,depth,15,4.6066666666666665,69.1,12.5,0.0,12.5,False,True,1,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Allen Lazard,WR,2023,7.1762307059675585,127.96,4.0,4.0,9.0,threshold_or_below,starter,13,3.8153846153846156,49.6,7.600000000000001,2.8196912954809363,4.780308704519065,False,True,1,2.079645077592989,2.48421499922266,1.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Allen Robinson,WR,2023,5.290744146413847,229.69,9.0,9.0,9.0,threshold_or_below,depth,14,3.2142857142857144,45.0,1.9000000000000004,0.0,1.9000000000000004,False,True,1,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Amari Cooper,WR,2023,10.60284964094139,37.5,8.0,8.0,9.0,threshold_or_below,elite,15,13.413333333333332,201.2,114.8,57.645594255062235,57.15440574493776,False,True,4,20.0,20.0,20.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Amon Ra St Brown,WR,2023,13.61934950663972,15.42,2.0,2.0,9.0,threshold_or_below,elite,14,17.45714285714286,244.4,149.8,105.90959210623552,43.89040789376449,False,True,4,26.0,26.0,26.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Ben Skowronek,WR,2023,5.039522545359478,357.0,2.0,2.0,9.0,threshold_or_below,depth,8,1.9125,15.3,2.5,0.0,2.5,False,True,1,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Brandin Cooks,WR,2023,8.946904889291261,78.04,9.0,9.0,9.0,threshold_or_below,starter,14,8.835714285714285,123.7,55.7,31.150478228660177,24.549521771339826,False,True,5,12.447816885969134,12.852386807598805,11.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Brandon Aiyuk,WR,2023,10.315116503031433,46.48,3.0,3.0,9.0,threshold_or_below,elite,14,14.200000000000001,198.8,103.8,53.04186404850293,50.75813595149707,False,True,3,21.89095384918903,22.2955237708187,14.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Braxton Berrios,WR,2023,4.4453857406937125,313.0,5.0,2.0,9.0,threshold_or_below,fringe,11,3.772727272727273,41.5,8.400000000000002,0.0,8.400000000000002,False,True,1,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Calvin Austin,WR,2023,4.071282439050394,257.5,1.0,1.0,9.0,threshold_or_below,fringe,13,3.4923076923076923,45.4,8.900000000000002,0.0,8.900000000000002,False,True,3,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Calvin Ridley,WR,2023,11.824320237134906,30.2,5.0,5.0,9.0,threshold_or_below,elite,15,11.639999999999999,174.6,88.6,77.18912379415849,11.410876205841504,False,False,5,42.86042225541459,43.26499217704426,41.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Cedrick Wilson,WR,2023,4.134287148197837,197.0,5.0,5.0,9.0,threshold_or_below,fringe,9,5.333333333333333,48.0,4.3999999999999995,0.0,4.3999999999999995,False,True,3,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Ceedee Lamb,WR,2023,14.85008460889105,9.31,3.0,3.0,9.0,threshold_or_below,elite,15,19.279999999999998,289.2,184.29999999999998,125.6013537422568,58.69864625774318,False,True,5,59.0,59.0,59.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Chase Claypool,WR,2023,6.091345753262326,212.68,3.0,3.0,9.0,threshold_or_below,depth,5,3.5799999999999996,17.9,5.1,0.0,5.1,False,True,1,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Chris Godwin,WR,2023,10.309816680307968,59.33,6.0,6.0,9.0,threshold_or_below,elite,15,9.72,145.8,48.4,52.957066884927485,-4.557066884927487,False,False,3,28.564347645604542,28.968917567234215,20.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Chris Olave,WR,2023,12.894441598325843,24.2,1.0,1.0,9.0,threshold_or_below,elite,14,12.700000000000001,177.8,85.89999999999999,94.31106557321348,-8.411065573213492,False,False,1,53.59541759138815,53.99998751301782,65.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Christian Kirk,WR,2023,10.016605315559886,59.97,5.0,5.0,9.0,threshold_or_below,elite,12,10.566666666666666,126.8,53.39999999999999,48.265685048958176,5.134314951041816,False,False,2,16.615754615499156,17.020324537128825,15.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Christian Watson,WR,2023,10.876051120659401,61.03,1.0,1.0,9.0,threshold_or_below,elite,9,10.255555555555555,92.3,40.8,62.01681793055042,-21.21681793055042,True,False,2,29.55514474065229,29.959714662281957,28.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Cooper Kupp,WR,2023,14.375341275282501,25.14,6.0,6.0,9.0,threshold_or_below,elite,11,11.854545454545455,130.4,69.5,118.00546040452002,-48.50546040452002,True,False,3,65.0,65.0,65.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Courtland Sutton,WR,2023,8.274137215169269,89.84,5.0,5.0,9.0,threshold_or_below,starter,15,11.333333333333334,170.0,77.20000000000002,20.3861954427083,56.81380455729172,False,True,7,9.53771932358035,9.94228924521002,9.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Curtis Samuel,WR,2023,6.283782858894649,178.24,6.0,6.0,9.0,threshold_or_below,depth,14,8.814285714285715,123.4,49.50000000000001,0.0,49.50000000000001,False,True,5,1.0,1.0,1.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Darius Slayton,WR,2023,5.91972000193695,203.8,4.0,4.0,9.0,threshold_or_below,depth,15,6.3133333333333335,94.7,25.500000000000004,0.0,25.500000000000004,False,True,3,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Darnell Mooney,WR,2023,7.293072902439775,144.0,3.0,3.0,9.0,threshold_or_below,starter,14,4.6000000000000005,64.4,11.100000000000001,4.6891664390363985,6.410833560963603,False,True,1,1.8473383531460246,2.2519082747756953,2.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Davante Adams,WR,2023,14.00546009141237,17.43,9.0,9.0,9.0,threshold_or_below,elite,15,11.680000000000001,175.20000000000002,86.9,112.08736146259793,-25.18736146259792,False,False,2,72.76716847342749,73.17173839505716,95.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
David Bell,WR,2023,3.863174583041964,362.0,1.0,1.0,9.0,threshold_or_below,fringe,7,2.885714285714286,20.200000000000003,4.600000000000001,0.0,4.600000000000001,False,True,1,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Deandre Carter,WR,2023,3.3845802280974953,405.0,5.0,5.0,9.0,threshold_or_below,fringe,7,0.9857142857142858,6.9,0.0,0.0,0.0,True,True,0,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Deandre Hopkins,WR,2023,10.2274294250407,50.41,10.0,9.0,9.0,above_threshold,elite,15,11.353333333333332,170.29999999999998,82.79999999999998,51.638870800651205,31.16112919934878,False,True,4,32.237013292906774,32.641583214536446,41.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Deebo Samuel,WR,2023,11.838800405905365,28.41,4.0,4.0,9.0,threshold_or_below,elite,13,15.984615384615385,207.8,129.1,77.42080649448584,51.67919350551415,False,True,6,43.35654318028934,43.761113101919015,44.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Deonte Harty,WR,2023,3.734776715634767,260.5,1.0,2.0,9.0,threshold_or_below,fringe,11,2.527272727272727,27.799999999999997,1.0,0.0,1.0,False,True,2,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Devante Parker,WR,2023,5.794036131304376,201.66,8.0,8.0,9.0,threshold_or_below,depth,11,4.800000000000001,52.800000000000004,4.6,0.0,4.6,False,True,1,1.0,1.0,1.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Deven Thompkins,WR,2023,3.691213581740839,300.88900631378027,1.0,1.0,9.0,threshold_or_below,fringe,10,2.63,26.3,7.6,0.0,7.6,False,True,1,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Devonta Smith,WR,2023,12.457466015024352,25.46,2.0,2.0,9.0,threshold_or_below,elite,15,12.773333333333333,191.6,94.89999999999998,87.31945624038963,7.58054375961035,False,False,4,21.0,21.0,21.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Diontae Johnson,WR,2023,9.707984977061363,72.21,4.0,4.0,9.0,threshold_or_below,elite,11,9.454545454545455,104.0,42.10000000000001,43.32775963298181,-1.227759632981801,False,False,2,25.147745836133808,25.552315757763477,24.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Dj Chark,WR,2023,6.7785187728449685,162.67,5.0,5.0,9.0,threshold_or_below,starter,12,8.091666666666667,97.10000000000001,38.10000000000001,0.0,38.10000000000001,False,True,3,1.0,1.3338959912808672,2.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Dj Moore,WR,2023,10.054809156619163,46.31,5.0,5.0,9.0,threshold_or_below,elite,15,14.513333333333332,217.7,123.0,48.8769465059066,74.1230534940934,False,True,5,25.001667511545662,25.406237433175335,28.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Dk Metcalf,WR,2023,12.294801464961417,31.93,4.0,4.0,9.0,threshold_or_below,elite,14,13.414285714285715,187.8,93.6,84.71682343938267,8.88317656061733,False,False,2,51.856336154445934,52.26090607607561,52.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Donovan Peoples Jones,WR,2023,6.981215150291282,156.13,3.0,3.0,9.0,threshold_or_below,starter,11,1.6818181818181819,18.5,0.0,0.0,0.0,True,True,0,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Drake London,WR,2023,10.998938987162932,54.39,1.0,1.0,9.0,threshold_or_below,elite,14,9.107142857142858,127.5,52.2,63.98302379460691,-11.783023794606905,False,False,3,20.56658589277822,20.97115581440789,24.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Dyami Brown,WR,2023,3.911847053949835,290.0,2.0,2.0,9.0,threshold_or_below,fringe,12,2.483333333333334,29.800000000000004,5.100000000000001,0.0,5.100000000000001,False,True,2,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Elijah Moore,WR,2023,7.275258636357153,102.41,2.0,2.0,9.0,threshold_or_below,starter,15,5.933333333333334,89.0,14.100000000000001,4.404138181714444,9.695861818285557,False,True,1,5.075292551841404,5.479862473471075,4.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Equanimeous St Brown,WR,2023,3.573884069564935,318.38448541857366,5.0,5.0,9.0,threshold_or_below,fringe,4,1.6,6.4,0.0,0.0,0.0,True,True,0,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Gabriel Davis,WR,2023,9.214978438344072,74.11,3.0,3.0,9.0,threshold_or_below,starter,14,10.285714285714286,144.0,81.30000000000001,35.43965501350516,45.86034498649485,False,True,6,10.675531556945964,11.080101478575635,5.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Garrett Wilson,WR,2023,12.935723126913153,16.73,1.0,1.0,9.0,threshold_or_below,elite,15,10.593333333333334,158.9,64.20000000000002,94.97157003061045,-30.771570030610434,True,False,0,19.0,19.0,19.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
George Pickens,WR,2023,9.308585058707877,73.18,1.0,1.0,9.0,threshold_or_below,starter,15,11.340000000000002,170.10000000000002,80.10000000000001,36.93736093932603,43.16263906067398,False,True,4,13.367593621368119,13.77216354299779,19.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Greg Dortch,WR,2023,5.948317114052607,279.72,2.0,1.0,9.0,threshold_or_below,depth,7,5.771428571428571,40.4,13.3,0.0,13.3,False,True,3,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Hunter Renfrow,WR,2023,6.750568200495572,196.09,4.0,4.0,9.0,threshold_or_below,depth,13,2.769230769230769,36.0,0.0,0.0,0.0,True,True,0,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Isaiah Hodgins,WR,2023,6.993042382044311,183.79,3.0,1.0,9.0,threshold_or_below,starter,12,3.7583333333333333,45.1,10.899999999999999,0.0,10.899999999999999,False,True,1,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Isaiah Mckenzie,WR,2023,3.9720890053306026,349.5,6.0,5.0,9.0,threshold_or_below,fringe,9,1.677777777777778,15.100000000000001,0.0,0.0,0.0,True,True,0,1.0,1.0,,0,2022,1,0,current_locked_spec_v5_compact_salary_features
Ja'Marr Chase,WR,2023,16.752076531799638,2.99,2.0,2.0,9.0,threshold_or_below,elite,14,15.392857142857142,215.5,122.80000000000001,156.0332245087942,-33.233224508794194,False,False,2,42.0,42.0,42.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Jahan Dotson,WR,2023,9.637609481154044,76.36,1.0,1.0,9.0,threshold_or_below,elite,15,6.840000000000001,102.60000000000001,33.900000000000006,42.201751698464705,-8.301751698464699,False,False,2,12.185502708210414,12.590072629840085,12.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
Jakobi Meyers,WR,2023,7.596492232473956,131.13,4.0,5.0,9.0,threshold_or_below,starter,14,11.278571428571428,157.9,74.5,9.543875719583298,64.9561242804167,False,True,7,3.6941783307390237,4.0987482523686944,2.0,1,2022,1,0,current_locked_spec_v5_compact_salary_features
