lock_version,model_run_id,player_key,season,position,history_depth,limited_history,is_rookie,year_exp,has_prior_outcome,projection_provider_count,projection_trajectory_prior_year_available,adp_median,actual,method,prediction,residual,pred_resid_5,pred_resid_10,pred_resid_25,pred_resid_50,pred_resid_75,pred_resid_90,pred_resid_95,resid_calibration_available,resid_calibration_pool,resid_calibration_rows
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,67e248ac-5a47-5ecc-98e4-09447fcb6125,2019,WR,rookie,1,1.0,0.0,0,2.0,0,378.5,3.1333333333333333,ridge_swap,4.603922407239324,-1.4705890739059906,-4.206701883150996,-3.314497287862132,-2.0384163099098123,-0.39596256576623867,1.4670104832668143,3.5153614494618117,4.566736907244695,1,position,329
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,691b5959-0337-5618-923c-05dab7352ad7,2019,WR,veteran_with_history,0,0.0,9.0,1,3.0,1,102.7,10.01875,ridge_swap,9.085915684151809,0.9328343158481918,-4.262145699630402,-3.297162559593104,-1.9475627099836603,-0.26049791646876064,1.4143566428639116,3.484166308880855,4.601763334655782,1,position_history,222
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,6b9c88ad-7c43-547d-a5a2-1c4a6a9b5eba,2019,RB,rookie,1,1.0,0.0,0,3.0,0,209.34,2.169230769230769,ridge_swap,5.5948597607181325,-3.4256289914873634,-4.569042564635062,-3.644759072135644,-2.114856072134045,-0.2561863862563474,2.7232737568787133,5.235117141639616,6.666082963203437,1,position,219
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,6bc52e10-146e-5657-86a7-a18757b656a6,2019,QB,veteran_with_history,0,0.0,2.0,1,4.0,0,20.1,23.895,ridge_swap,20.1073581070147,3.787641892985299,-4.173106391741437,-3.296114486348315,-2.025320863854884,-0.45327591524599953,1.521108177785715,3.8113575284972017,5.220019703827329,1,global,767
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,6f792e01-0795-5eb6-a30e-73339927dd18,2019,WR,veteran_with_history,0,0.0,3.0,1,3.0,1,481.0,5.224285714285714,ridge_swap,3.5571928133265547,1.6670929009591595,-4.262145699630402,-3.297162559593104,-1.9475627099836603,-0.26049791646876064,1.4143566428639116,3.484166308880855,4.601763334655782,1,position_history,222
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,6fa42987-c7cb-5523-b13f-3edc75481002,2019,RB,veteran_with_history,0,0.0,4.0,1,3.0,1,296.75,10.528571428571428,ridge_swap,4.468886048912201,6.059685379659228,-4.08190668230793,-3.6265034195895973,-2.1859145078033935,-0.6586331125689071,1.9171356386527245,3.9670176627927427,5.238497476382037,1,position_history,136
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,70c5d964-5a7d-5d3c-8828-ceec17da4c53,2019,WR,second_year,1,0.0,1.0,1,2.0,1,474.0,1.4285714285714288,ridge_swap,3.7657757563217054,-2.3372043277502765,-4.206701883150996,-3.314497287862132,-2.0384163099098123,-0.39596256576623867,1.4670104832668143,3.5153614494618117,4.566736907244695,1,position,329
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,71722c3c-7798-53c9-bb1c-0108d109b511,2019,TE,veteran_with_history,0,0.0,5.0,1,2.0,1,340.0,2.525,ridge_swap,3.8908640112609874,-1.3658640112609874,-3.448930402679399,-2.773868422042352,-1.6258606254463002,-0.6115021643688474,0.5364680125296574,1.6757071857268182,2.6856181642122943,1,position_history,130
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,72947064-052a-5e7a-85dd-e8c3e98d12af,2019,WR,veteran_with_history,0,0.0,2.0,1,3.0,1,84.0,6.371428571428572,ridge_swap,9.898645721003072,-3.5272171495745006,-4.262145699630402,-3.297162559593104,-1.9475627099836603,-0.26049791646876064,1.4143566428639116,3.484166308880855,4.601763334655782,1,position_history,222
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,72b2f3f3-b839-5cac-8e3c-3619f6ec239b,2019,WR,second_year,1,0.0,1.0,1,3.0,1,96.4,10.591666666666667,ridge_swap,9.854536938775032,0.7371297278916344,-4.206701883150996,-3.314497287862132,-2.0384163099098123,-0.39596256576623867,1.4670104832668143,3.5153614494618117,4.566736907244695,1,position,329
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,732c0896-944c-56f9-8328-c6267a7d98e1,2019,RB,rookie,1,1.0,0.0,0,2.0,0,337.21000000000004,6.659999999999999,ridge_swap,4.486497282474215,2.1735027175257846,-4.569042564635062,-3.644759072135644,-2.114856072134045,-0.2561863862563474,2.7232737568787133,5.235117141639616,6.666082963203437,1,position,219
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,73e80262-7a1f-5bae-abcd-4374cc66ab2e,2019,RB,second_year,1,0.0,1.0,0,3.0,1,72.3,11.580000000000002,ridge_swap,9.75991279645093,1.8200872035490718,-4.569042564635062,-3.644759072135644,-2.114856072134045,-0.2561863862563474,2.7232737568787133,5.235117141639616,6.666082963203437,1,position,219
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,7405e0c6-7137-5435-9940-e072b72ba73e,2019,RB,veteran_with_history,0,0.0,3.0,1,3.0,1,5.41,18.453333333333333,ridge_swap,17.53470117292589,0.9186321604074443,-4.08190668230793,-3.6265034195895973,-2.1859145078033935,-0.6586331125689071,1.9171356386527245,3.9670176627927427,5.238497476382037,1,position_history,136
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,744073eb-2306-55f6-ab3d-c1f1cdb08131,2019,TE,veteran_with_history,0,0.0,8.0,1,2.0,1,,0.78,ridge_swap,3.0088339278408966,-2.2288339278408964,-3.448930402679399,-2.773868422042352,-1.6258606254463002,-0.6115021643688474,0.5364680125296574,1.6757071857268182,2.6856181642122943,1,position_history,130
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,74b7b137-927f-56b7-981b-c89a12327da7,2019,TE,veteran_with_history,0,0.0,4.0,1,2.0,1,,1.925,ridge_swap,2.8168894900422994,-0.8918894900422993,-3.448930402679399,-2.773868422042352,-1.6258606254463002,-0.6115021643688474,0.5364680125296574,1.6757071857268182,2.6856181642122943,1,position_history,130
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,76295ffb-e792-5f3e-8343-cc1450c7b53c,2019,TE,second_year,1,0.0,1.0,1,2.0,1,443.0,5.1000000000000005,ridge_swap,3.606090105244384,1.4939098947556166,-3.1588048040561416,-2.7121557335222715,-1.6081542339661177,-0.6004082160955422,0.6068481987487079,2.00382652319268,3.001759529819531,1,position,182
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,76fec2bb-307d-57f8-87d7-f70ecdc4ed14,2019,TE,veteran_with_history,0,0.0,8.0,1,2.0,1,,2.4200000000000004,ridge_swap,5.290261120282346,-2.8702611202823456,-3.448930402679399,-2.773868422042352,-1.6258606254463002,-0.6115021643688474,0.5364680125296574,1.6757071857268182,2.6856181642122943,1,position_history,130
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,77e71b05-da61-55ac-996d-1a2bc740d30f,2019,TE,second_year,1,0.0,1.0,1,2.0,1,,2.1,ridge_swap,2.987807281524674,-0.8878072815246738,-3.1588048040561416,-2.7121557335222715,-1.6081542339661177,-0.6004082160955422,0.6068481987487079,2.00382652319268,3.001759529819531,1,position,182
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,787f2a73-7f26-509a-84fd-2766f2fe25ba,2019,TE,veteran_with_history,0,0.0,6.0,1,3.0,1,87.0,4.96923076923077,ridge_swap,8.123161472995124,-3.1539307037643534,-3.448930402679399,-2.773868422042352,-1.6258606254463002,-0.6115021643688474,0.5364680125296574,1.6757071857268182,2.6856181642122943,1,position_history,130
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,79f7ee5d-e7b7-51e4-9545-1c7b507b68dd,2019,RB,rookie,1,1.0,0.0,0,1.0,0,391.0,6.685714285714286,ridge_swap,4.03978446135901,2.6459298243552762,-4.569042564635062,-3.644759072135644,-2.114856072134045,-0.2561863862563474,2.7232737568787133,5.235117141639616,6.666082963203437,1,position,219
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,7a3a2658-2f0f-5c90-9a63-91a4936213d8,2019,RB,veteran_with_history,0,0.0,7.0,1,3.0,1,468.0,5.6000000000000005,ridge_swap,3.4994598274499844,2.100540172550016,-4.08190668230793,-3.6265034195895973,-2.1859145078033935,-0.6586331125689071,1.9171356386527245,3.9670176627927427,5.238497476382037,1,position_history,136
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,7a3c23bd-9d27-52db-9903-3a7c1ed0fe6b,2019,RB,veteran_with_history,0,0.0,3.0,1,3.0,1,473.11,1.3800000000000001,ridge_swap,3.66700514534246,-2.2870051453424596,-4.08190668230793,-3.6265034195895973,-2.1859145078033935,-0.6586331125689071,1.9171356386527245,3.9670176627927427,5.238497476382037,1,position_history,136
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,7ae33581-c9ae-51b6-a8d5-fe24f3e5615a,2019,WR,veteran_with_history,0,0.0,3.0,1,3.0,1,18.4,14.563636363636364,ridge_swap,15.245291655805516,-0.6816552921691521,-4.262145699630402,-3.297162559593104,-1.9475627099836603,-0.26049791646876064,1.4143566428639116,3.484166308880855,4.601763334655782,1,position_history,222
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,7b124555-7277-55eb-9dbe-e5c92cc500b8,2019,TE,veteran_with_history,0,0.0,2.0,1,3.0,1,58.7,11.55,ridge_swap,9.6070996133093,1.9429003866907006,-3.448930402679399,-2.773868422042352,-1.6258606254463002,-0.6115021643688474,0.5364680125296574,1.6757071857268182,2.6856181642122943,1,position_history,130
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,7c8ed707-8bcd-5eca-b9a5-4d21f19a6b38,2019,WR,second_year,1,0.0,1.0,1,2.0,1,399.0,2.841666666666667,ridge_swap,4.713358473528435,-1.8716918068617678,-4.206701883150996,-3.314497287862132,-2.0384163099098123,-0.39596256576623867,1.4670104832668143,3.5153614494618117,4.566736907244695,1,position,329
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,7d12f454-b29e-50c0-91b2-d5fa12fa4f1b,2019,TE,veteran_with_history,0,0.0,4.0,1,3.0,1,335.145,2.1666666666666665,ridge_swap,4.281528497146419,-2.1148618304797524,-3.448930402679399,-2.773868422042352,-1.6258606254463002,-0.6115021643688474,0.5364680125296574,1.6757071857268182,2.6856181642122943,1,position_history,130
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,7e051f91-a7cc-559f-bd43-7219ebf411fb,2019,WR,veteran_with_history,0,0.0,4.0,1,3.0,1,146.0,9.806666666666667,ridge_swap,8.005718345412607,1.8009483212540598,-4.262145699630402,-3.297162559593104,-1.9475627099836603,-0.26049791646876064,1.4143566428639116,3.484166308880855,4.601763334655782,1,position_history,222
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,7f35b557-87ab-58c8-a8ca-50a990c9e541,2019,QB,rookie,1,1.0,0.0,0,4.0,0,392.5,15.004999999999999,ridge_swap,9.814894808615373,5.190105191384626,-4.173106391741437,-3.296114486348315,-2.025320863854884,-0.45327591524599953,1.521108177785715,3.8113575284972017,5.220019703827329,1,global,767
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,7f885e82-a7cc-5a98-b0f8-4cb8274cabc3,2019,WR,veteran_with_history,0,0.0,4.0,1,3.0,1,268.39,8.092307692307692,ridge_swap,5.8040607966861275,2.2882468956215645,-4.262145699630402,-3.297162559593104,-1.9475627099836603,-0.26049791646876064,1.4143566428639116,3.484166308880855,4.601763334655782,1,position_history,222
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,7f9ea142-c8b4-5f77-85e9-075199631cf5,2019,RB,veteran_with_history,0,0.0,8.0,1,3.0,1,135.0,3.8642857142857143,ridge_swap,7.5258763184664295,-3.661590604180715,-4.08190668230793,-3.6265034195895973,-2.1859145078033935,-0.6586331125689071,1.9171356386527245,3.9670176627927427,5.238497476382037,1,position_history,136
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,7fda7703-d6b4-5119-8a51-addd749c3991,2019,WR,veteran_with_history,0,0.0,9.0,1,3.0,1,135.0,11.84,ridge_swap,7.939501823649226,3.900498176350774,-4.262145699630402,-3.297162559593104,-1.9475627099836603,-0.26049791646876064,1.4143566428639116,3.484166308880855,4.601763334655782,1,position_history,222
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,80070e8c-0dae-55b3-801f-2ba52b4bb6cd,2019,WR,veteran_with_history,0,0.0,3.0,1,3.0,1,249.57,5.714285714285714,ridge_swap,5.293025217642557,0.421260496643157,-4.262145699630402,-3.297162559593104,-1.9475627099836603,-0.26049791646876064,1.4143566428639116,3.484166308880855,4.601763334655782,1,position_history,222
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,805959bf-d59f-504f-abaa-98bcf0481637,2019,QB,veteran_with_history,0,0.0,7.0,1,4.0,0,87.55,19.758666666666667,ridge_swap,17.84951264670001,1.9091540199666568,-4.173106391741437,-3.296114486348315,-2.025320863854884,-0.45327591524599953,1.521108177785715,3.8113575284972017,5.220019703827329,1,global,767
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,80786881-cbb2-5162-9eac-417397c08b81,2019,WR,veteran_with_history,0,0.0,5.0,1,3.0,1,460.5,4.483333333333333,ridge_swap,3.997206343707352,0.4861269896259812,-4.262145699630402,-3.297162559593104,-1.9475627099836603,-0.26049791646876064,1.4143566428639116,3.484166308880855,4.601763334655782,1,position_history,222
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,810e9487-3233-56fc-823b-b9ea855e725e,2019,WR,veteran_with_history,0,0.0,7.0,1,3.0,1,198.655,10.353333333333333,ridge_swap,6.504797357489962,3.8485359758433715,-4.262145699630402,-3.297162559593104,-1.9475627099836603,-0.26049791646876064,1.4143566428639116,3.484166308880855,4.601763334655782,1,position_history,222
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,843dbf2a-0c85-5c77-a7de-f966bdce7fdc,2019,TE,veteran_with_history,0,0.0,4.0,1,2.0,1,643.0,3.1750000000000003,ridge_swap,2.8723064994980696,0.30269350050193067,-3.448930402679399,-2.773868422042352,-1.6258606254463002,-0.6115021643688474,0.5364680125296574,1.6757071857268182,2.6856181642122943,1,position_history,130
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,84499736-8ce6-5adb-8910-aee72924fd6d,2019,QB,second_year,1,0.0,1.0,1,4.0,0,270.5,1.4449999999999998,ridge_swap,10.248347587477523,-8.803347587477523,-4.173106391741437,-3.296114486348315,-2.025320863854884,-0.45327591524599953,1.521108177785715,3.8113575284972017,5.220019703827329,1,global,767
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,84d1a6c3-9e01-5bed-b78c-088680454c1a,2019,WR,veteran_with_history,0,0.0,5.0,1,3.0,1,22.5,16.015384615384615,ridge_swap,14.562965638464346,1.452418976920269,-4.262145699630402,-3.297162559593104,-1.9475627099836603,-0.26049791646876064,1.4143566428639116,3.484166308880855,4.601763334655782,1,position_history,222
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,856b77d9-84b4-5826-81fd-f0d7a55a8713,2019,RB,second_year,1,0.0,1.0,1,3.0,1,108.0,8.253333333333334,ridge_swap,8.28108135094651,-0.02774801761317569,-4.569042564635062,-3.644759072135644,-2.114856072134045,-0.2561863862563474,2.7232737568787133,5.235117141639616,6.666082963203437,1,position,219
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,85f5423f-806c-503d-88d2-4449dab085d1,2019,TE,rookie,1,1.0,0.0,0,3.0,0,218.745,4.730769230769231,ridge_swap,5.634363648074636,-0.9035944173054054,-3.1588048040561416,-2.7121557335222715,-1.6081542339661177,-0.6004082160955422,0.6068481987487079,2.00382652319268,3.001759529819531,1,position,182
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,86b66e8d-d4e2-5587-a69b-e416438ee28c,2019,WR,veteran_with_history,0,0.0,6.0,1,3.0,1,28.8,13.186666666666667,ridge_swap,13.522519346347822,-0.33585267968115495,-4.262145699630402,-3.297162559593104,-1.9475627099836603,-0.26049791646876064,1.4143566428639116,3.484166308880855,4.601763334655782,1,position_history,222
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,86efb1f0-e04a-5f4d-b8cb-048353f1d3f5,2019,TE,veteran_with_history,0,0.0,4.0,1,3.0,1,162.52,11.286666666666667,ridge_swap,6.423965989017755,4.862700677648912,-3.448930402679399,-2.773868422042352,-1.6258606254463002,-0.6115021643688474,0.5364680125296574,1.6757071857268182,2.6856181642122943,1,position_history,130
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,8710e4f8-b19a-5379-a7d4-41b89ce12907,2019,WR,veteran_with_history,0,0.0,2.0,1,3.0,1,45.9,17.57857142857143,ridge_swap,11.595471981164506,5.983099447406923,-4.262145699630402,-3.297162559593104,-1.9475627099836603,-0.26049791646876064,1.4143566428639116,3.484166308880855,4.601763334655782,1,position_history,222
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,884ca6e3-0e2f-576e-be1c-53965f780a81,2019,RB,rookie,1,1.0,0.0,0,3.0,0,48.01,9.84,ridge_swap,12.331030113199917,-2.4910301131999173,-4.569042564635062,-3.644759072135644,-2.114856072134045,-0.2561863862563474,2.7232737568787133,5.235117141639616,6.666082963203437,1,position,219
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,8873842f-25ef-587f-89a3-e4f4f614070c,2019,WR,second_year,1,0.0,1.0,1,2.0,1,416.0,3.08,ridge_swap,3.841393662012108,-0.7613936620121078,-4.206701883150996,-3.314497287862132,-2.0384163099098123,-0.39596256576623867,1.4670104832668143,3.5153614494618117,4.566736907244695,1,position,329
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,889a372c-24e2-54ea-a00c-89336fd2eae8,2019,WR,veteran_with_history,0,0.0,10.0,1,3.0,1,41.4,14.012,ridge_swap,11.901311741147907,2.110688258852093,-4.262145699630402,-3.297162559593104,-1.9475627099836603,-0.26049791646876064,1.4143566428639116,3.484166308880855,4.601763334655782,1,position_history,222
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,892560cb-2229-5943-ad8a-821f4a534f36,2019,TE,veteran_with_history,0,0.0,2.0,1,3.0,1,378.025,1.4142857142857144,ridge_swap,4.154475395780885,-2.7401896814951705,-3.448930402679399,-2.773868422042352,-1.6258606254463002,-0.6115021643688474,0.5364680125296574,1.6757071857268182,2.6856181642122943,1,position_history,130
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,8927f0fb-abe9-5d61-a157-2c2792226f5a,2019,WR,second_year,1,0.0,1.0,1,3.0,1,115.0,5.085714285714286,ridge_swap,8.535762230513711,-3.450047944799425,-4.206701883150996,-3.314497287862132,-2.0384163099098123,-0.39596256576623867,1.4670104832668143,3.5153614494618117,4.566736907244695,1,position,329
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,8a434def-07b4-5c6a-967b-ef0015b5e8d8,2019,RB,veteran_with_history,0,0.0,2.0,1,3.0,1,25.96,15.293333333333333,ridge_swap,14.194582957834344,1.0987503754989891,-4.08190668230793,-3.6265034195895973,-2.1859145078033935,-0.6586331125689071,1.9171356386527245,3.9670176627927427,5.238497476382037,1,position_history,136
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,8b92ec52-c9fb-52b8-a198-cc461e55695d,2019,TE,veteran_with_history,0,0.0,3.0,1,3.0,1,320.75,8.730769230769232,ridge_swap,4.342724982767111,4.388044248002121,-3.448930402679399,-2.773868422042352,-1.6258606254463002,-0.6115021643688474,0.5364680125296574,1.6757071857268182,2.6856181642122943,1,position_history,130
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,8d2dd8f7-af54-5c09-beb2-39519e7c473d,2019,WR,veteran_with_history,0,0.0,5.0,1,3.0,1,91.5,9.433333333333334,ridge_swap,10.198757898643217,-0.7654245653098837,-4.262145699630402,-3.297162559593104,-1.9475627099836603,-0.26049791646876064,1.4143566428639116,3.484166308880855,4.601763334655782,1,position_history,222
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,8d5300d8-e939-50a0-ae30-6124af36ef5b,2019,QB,veteran_with_history,0,0.0,4.0,1,4.0,0,195.15,11.176666666666668,ridge_swap,14.745347788220947,-3.5686811215542793,-4.173106391741437,-3.296114486348315,-2.025320863854884,-0.45327591524599953,1.521108177785715,3.8113575284972017,5.220019703827329,1,global,767
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,8e015f40-7e99-5457-8966-007366f30506,2019,WR,veteran_with_history,0,0.0,2.0,1,2.0,1,,3.857142857142857,ridge_swap,3.5630528302545907,0.29409002688826646,-4.262145699630402,-3.297162559593104,-1.9475627099836603,-0.26049791646876064,1.4143566428639116,3.484166308880855,4.601763334655782,1,position_history,222
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,8e4a843d-2973-58be-abe7-ec9492691083,2019,TE,rookie,1,1.0,0.0,0,2.0,0,392.0,1.325,ridge_swap,3.7590897415919233,-2.434089741591923,-3.1588048040561416,-2.7121557335222715,-1.6081542339661177,-0.6004082160955422,0.6068481987487079,2.00382652319268,3.001759529819531,1,position,182
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,8eba172c-6429-5bc0-b17d-4a4a3a6c4567,2019,TE,veteran_with_history,0,0.0,5.0,1,2.0,1,367.0,6.673333333333334,ridge_swap,3.524345076025939,3.1489882573073946,-3.448930402679399,-2.773868422042352,-1.6258606254463002,-0.6115021643688474,0.5364680125296574,1.6757071857268182,2.6856181642122943,1,position_history,130
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,8ff05e52-0904-53e5-99cf-122e9fd6e8f3,2019,WR,veteran_with_history,0,0.0,5.0,1,3.0,1,69.3,12.513333333333332,ridge_swap,10.375684171720208,2.1376491616131243,-4.262145699630402,-3.297162559593104,-1.9475627099836603,-0.26049791646876064,1.4143566428639116,3.484166308880855,4.601763334655782,1,position_history,222
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,912013f0-3c80-5d6f-944c-dea6cc074bb5,2019,TE,other_no_history,1,0.0,2.0,0,2.0,1,,0.975,ridge_swap,3.085404480218647,-2.110404480218647,-3.1588048040561416,-2.7121557335222715,-1.6081542339661177,-0.6004082160955422,0.6068481987487079,2.00382652319268,3.001759529819531,1,position,182
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,91895c62-971e-56dd-bac6-1a3320b9f4e5,2019,TE,second_year,1,0.0,1.0,1,3.0,1,204.21,3.3625,ridge_swap,5.471780409057016,-2.109280409057016,-3.1588048040561416,-2.7121557335222715,-1.6081542339661177,-0.6004082160955422,0.6068481987487079,2.00382652319268,3.001759529819531,1,position,182
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,91c547e0-a741-57b0-a323-11292eadb8ed,2019,WR,veteran_with_history,0,0.0,2.0,1,3.0,1,262.07,3.4933333333333336,ridge_swap,5.1276086813845945,-1.6342753480512608,-4.262145699630402,-3.297162559593104,-1.9475627099836603,-0.26049791646876064,1.4143566428639116,3.484166308880855,4.601763334655782,1,position_history,222
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,9204e2a7-e278-5c4a-adc5-0fcd7739f6ab,2019,WR,veteran_with_history,0,0.0,7.0,1,3.0,1,100.13,13.376923076923077,ridge_swap,9.454286748024778,3.9226363288982995,-4.262145699630402,-3.297162559593104,-1.9475627099836603,-0.26049791646876064,1.4143566428639116,3.484166308880855,4.601763334655782,1,position_history,222
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,922c769f-2f60-5de7-a75b-322112ec9540,2019,WR,veteran_with_history,0,0.0,4.0,1,3.0,1,33.0,12.773333333333333,ridge_swap,12.58332634137301,0.190006991960324,-4.262145699630402,-3.297162559593104,-1.9475627099836603,-0.26049791646876064,1.4143566428639116,3.484166308880855,4.601763334655782,1,position_history,222
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,9253375f-b718-5d18-a6ae-2dfe39cf7cb8,2019,QB,second_year,1,0.0,1.0,1,4.0,0,155.85,13.700000000000001,ridge_swap,16.26599779808686,-2.56599779808686,-4.173106391741437,-3.296114486348315,-2.025320863854884,-0.45327591524599953,1.521108177785715,3.8113575284972017,5.220019703827329,1,global,767
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,9419dec6-8187-5c2d-96ee-2d81a6dd891f,2019,QB,veteran_with_history,0,0.0,7.0,1,4.0,0,403.0,15.796666666666667,ridge_swap,10.174288026175986,5.62237864049068,-4.173106391741437,-3.296114486348315,-2.025320863854884,-0.45327591524599953,1.521108177785715,3.8113575284972017,5.220019703827329,1,global,767
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,982518ba-c7c7-52da-98e4-41d1d4131987,2019,WR,veteran_with_history,0,0.0,3.0,1,2.0,1,,3.7142857142857144,ridge_swap,3.478560269410129,0.23572544487558522,-4.262145699630402,-3.297162559593104,-1.9475627099836603,-0.26049791646876064,1.4143566428639116,3.484166308880855,4.601763334655782,1,position_history,222
