PID,Player,Pos,Team,FF Pts,ADP,Pass Comp,Pass Att,Pass Yds,Pass TD,INT,Rush Att,Rush Yds,Rush TD,Rec,Rec Yds,Rec TD,BYE,Pa1D,Ru1D,Rec1D,Fum,XP,FG,Health,C
allenj3,Josh Allen,QB,BUF,345.119,27,311.304,458.512,3670.248,24.564,8.740,96.606,505.460,10.148,0.000,0.000,0.000,7,176.514,32.905,0.000,2.641,0.000,0.000,A,+
jacksl1,Lamar Jackson,QB,BAL,321.503,49,263.735,411.768,3422.676,27.232,6.624,124.629,707.800,2.387,0.000,0.000,0.000,13,160.851,46.078,0.000,2.810,0.000,0.000,B,-
mayed1,Drake Maye,QB,NE,300.006,59,324.099,451.465,3752.956,25.576,11.040,98.356,422.845,3.201,0.000,0.000,0.000,11,181.309,27.527,0.000,2.866,0.000,0.000,A,+
daniej1,Jayden Daniels,QB,WAS,298.562,64,307.246,461.707,3389.004,22.448,9.016,125.432,646.164,3.510,0.000,0.000,0.000,7,165.788,42.065,0.000,3.451,0.000,0.000,B,-
hurtsj1,Jalen Hurts,QB,PHI,297.711,67,290.826,439.099,3079.792,21.804,6.348,115.579,456.700,8.492,0.000,0.000,0.000,10,152.303,29.731,0.000,2.971,0.000,0.000,A,-
burroj1,Joe Burrow,QB,CIN,296.817,61,402.545,572.803,4121.730,31.680,9.450,44.564,135.354,0.686,0.000,0.000,0.000,6,205.714,8.812,0.000,2.973,0.000,0.000,B,-
herbej1,Justin Herbert,QB,LAC,290.873,83,325.440,486.776,3884.884,24.196,8.832,70.785,392.340,1.917,0.000,0.000,0.000,7,186.262,25.541,0.000,3.210,0.000,0.000,A,-
lawret1,Trevor Lawrence,QB,JAX,288.995,85,301.758,509.632,3552.948,23.828,12.604,74.417,340.412,5.510,0.000,0.000,0.000,7,170.930,22.161,0.000,2.933,0.000,0.000,A,-
prescd1,Dak Prescott,QB,DAL,288.413,81,371.051,547.501,4137.056,28.520,11.960,42.754,156.008,1.310,0.000,0.000,0.000,14,201.814,10.156,0.000,2.650,0.000,0.000,A,+
willic6,Caleb Williams,QB,CHI,287.243,72,318.261,536.733,3685.980,25.300,6.992,72.472,336.357,2.509,0.000,0.000,0.000,10,178.066,21.897,0.000,3.094,0.000,0.000,A,+
purdyb1,Brock Purdy,QB,SF,284.989,97,328.197,487.806,4012.184,24.992,15.400,56.064,240.354,3.097,0.000,0.000,0.000,8,191.247,15.647,0.000,2.684,0.000,0.000,B,-
dartj1,Jaxson Dart,QB,NYG,284.784,89,282.099,440.048,2885.488,18.860,7.176,96.916,544.104,8.295,0.000,0.000,0.000,8,144.055,35.421,0.000,3.080,0.000,0.000,A,+
mahomp1,Patrick Mahomes,QB,KC,282.654,104,350.241,536.397,3747.804,23.460,11.592,71.326,379.004,2.607,0.000,0.000,0.000,5,184.820,24.673,0.000,3.048,0.000,0.000,A,-
nixb1,Bo Nix,QB,DEN,279.502,110,352.841,538.016,3462.696,24.104,11.592,76.110,323.024,4.437,0.000,0.000,0.000,10,174.895,21.029,0.000,2.754,0.000,0.000,A,-
goffj1,Jared Goff,QB,DET,273.642,114,375.767,530.895,4388.400,26.864,10.764,12.697,38.814,0.000,0.000,0.000,0.000,6,211.555,2.527,0.000,2.468,0.000,0.000,A,+
murrak1,Kyler Murray,QB,MIN,271.595,122,334.792,480.410,3515.850,19.440,9.450,73.702,428.388,3.840,0.000,0.000,0.000,6,174.262,27.888,0.000,3.228,0.000,0.000,B,-
staffm1,Matthew Stafford,QB,LAR,271.256,100,345.925,520.163,4052.876,29.900,8.188,0.000,0.000,0.000,0.000,0.000,0.000,11,195.223,0.000,0.000,2.271,0.000,0.000,A,+
mayfib1,Baker Mayfield,QB,TB,267.172,125,335.136,498.411,3617.992,24.196,12.788,51.675,357.030,0.931,0.000,0.000,0.000,10,177.998,23.243,0.000,2.832,0.000,0.000,A,+
lovej1,Jordan Love,QB,GB,267.035,129,305.050,466.643,3734.740,25.208,9.568,50.908,221.441,1.113,0.000,0.000,0.000,11,177.958,14.416,0.000,2.440,0.000,0.000,A,-
shougt1,Tyler Shough,QB,NO,260.169,130,315.075,466.117,3452.208,18.676,9.292,84.440,315.612,4.691,0.000,0.000,0.000,8,169.176,20.546,0.000,3.039,0.000,0.000,C,-
willim10,Malik Willis,QB,MIA,257.658,137,285.970,410.887,3022.936,17.112,8.924,97.885,440.968,5.976,0.000,0.000,0.000,6,149.564,28.707,0.000,2.736,0.000,0.000,C,-
strouc1,C.J. Stroud,QB,HOU,255.561,156,335.391,519.920,3764.916,22.724,11.868,57.395,229.263,0.988,0.000,0.000,0.000,8,183.338,14.925,0.000,2.918,0.000,0.000,A,-
darnos1,Sam Darnold,QB,SEA,247.514,163,289.556,428.551,3710.360,25.116,12.052,26.225,85.676,0.708,0.000,0.000,0.000,11,174.887,5.578,0.000,2.128,0.000,0.000,A,-
youngb1,Bryce Young,QB,CAR,241.196,172,305.238,488.396,3140.880,23.460,12.236,48.259,214.973,2.537,0.000,0.000,0.000,5,156.546,13.995,0.000,2.763,0.000,0.000,A,+
rodgea1,Aaron Rodgers,QB,PIT,239.622,218,341.699,537.501,3635.748,24.564,9.936,15.840,47.995,0.626,0.000,0.000,0.000,9,179.567,3.124,0.000,2.683,0.000,0.000,A,-
brissj1,Jacoby Brissett,QB,ARI,233.702,180,307.399,478.722,3227.752,20.856,7.656,46.153,241.650,1.248,0.000,0.000,0.000,14,159.988,15.731,0.000,2.829,0.000,0.000,A,-
jonesd4,Daniel Jones,QB,IND,232.274,148,315.215,468.326,3488.456,19.044,11.040,31.322,117.920,3.025,0.000,0.000,0.000,13,170.505,7.677,0.000,2.343,0.000,0.000,C,-
wardc1,Cam Ward,QB,TEN,226.734,157,308.854,521.918,3150.264,19.780,7.360,42.592,174.429,2.460,0.000,0.000,0.000,9,157.396,11.355,0.000,3.240,0.000,0.000,A,-
smithg1,Geno Smith,QB,NYJ,224.841,252,372.968,530.487,3643.476,19.320,17.388,54.003,161.679,1.054,0.000,0.000,0.000,13,184.267,10.525,0.000,3.282,0.000,0.000,A,+
mendof1,Fernando Mendoza,QB,LV,214.810,185,269.283,458.592,3083.528,16.400,12.382,52.801,251.944,2.660,0.000,0.000,0.000,13,149.392,16.402,0.000,2.904,0.000,0.000,C,-
sandes2,Shedeur Sanders,QB,CLE,168.505,226,191.634,338.103,2344.370,12.950,17.220,36.490,291.028,2.232,0.000,0.000,0.000,11,111.729,18.946,0.000,2.344,0.000,0.000,C,-
penixm1,Michael Penix Jr.,QB,ATL,153.219,280,197.859,349.000,2549.700,11.460,6.120,20.615,67.050,1.110,0.000,0.000,0.000,11,120.021,4.365,0.000,1.854,0.000,0.000,C,+
tagovt1,Tua Tagovailoa,QB,ATL,95.137,255,153.941,241.200,1699.800,7.640,4.080,6.544,19.157,0.000,0.000,0.000,0.000,11,83.130,1.247,0.000,1.251,0.000,0.000,A,-
watsod1,Deshaun Watson,QB,CLE,48.926,279,58.071,106.322,669.820,3.700,4.920,28.250,84.492,0.792,0.000,0.000,0.000,11,32.392,5.500,0.000,0.948,0.000,0.000,C,-
cousik1,Kirk Cousins,QB,LV,38.176,268,62.717,94.408,676.872,3.600,2.718,0.000,0.000,0.000,0.000,0.000,0.000,13,33.303,0.000,0.000,0.581,0.000,0.000,B,-
jonesm5,Mac Jones,QB,SF,33.030,,46.003,68.194,547.116,3.408,2.100,0.000,0.000,0.000,0.000,0.000,0.000,8,26.256,0.000,0.000,0.387,0.000,0.000,C,-
flaccj1,Joe Flacco,QB,CIN,30.937,,47.355,74.597,457.970,3.520,1.050,0.000,0.000,0.000,0.000,0.000,0.000,6,23.229,0.000,0.000,0.412,0.000,0.000,C,-
lancet1,Trey Lance,QB,LAC,29.241,,37.060,61.624,337.816,2.104,0.768,13.068,60.360,0.426,0.000,0.000,0.000,7,17.435,3.929,0.000,0.511,0.000,0.000,C,-
fieldj1,Justin Fields,QB,KC,28.161,,35.259,54.003,325.896,2.040,1.008,12.759,55.464,0.474,0.000,0.000,0.000,5,16.750,3.611,0.000,0.417,0.000,0.000,C,-
richaa2,Anthony Richardson,QB,IND,28.060,,36.185,65.774,303.344,1.656,0.960,20.755,64.320,0.726,0.000,0.000,0.000,13,16.067,4.187,0.000,0.526,0.000,0.000,C,-
mccarj2,J.J. McCarthy,QB,MIN,27.764,238,27.908,47.490,390.650,2.160,1.050,8.361,39.850,0.160,0.000,0.000,0.000,6,18.049,2.594,0.000,0.397,0.000,0.000,C,-
mariom1,Marcus Mariota,QB,WAS,27.507,,24.254,36.093,294.696,1.952,0.784,11.246,71.796,0.312,0.000,0.000,0.000,7,14.068,4.674,0.000,0.356,0.000,0.000,C,+
bagent1,Tyson Bagent,QB,CHI,24.206,,22.039,27.567,320.520,2.200,0.608,10.655,34.796,0.000,0.000,0.000,0.000,10,14.687,2.265,0.000,0.286,0.000,0.000,C,-
simpst1,Ty Simpson,QB,LAR,23.460,,33.175,59.437,352.424,2.600,0.712,0.000,0.000,0.000,0.000,0.000,0.000,11,17.413,0.000,0.000,0.325,0.000,0.000,C,-
bridgt1,Teddy Bridgewater,QB,DET,23.283,,47.433,72.905,381.600,2.336,0.936,0.000,0.000,0.000,0.000,0.000,0.000,6,20.483,0.000,0.000,0.389,0.000,0.000,C,-
howels1,Sam Howell,QB,DAL,22.948,,33.049,60.199,359.744,2.480,1.040,0.000,0.000,0.000,0.000,0.000,0.000,14,17.660,0.000,0.000,0.322,0.000,0.000,C,-
millsd1,Davis Mills,QB,HOU,22.338,,32.309,56.480,327.384,1.976,1.032,4.332,18.341,0.152,0.000,0.000,0.000,8,16.387,1.194,0.000,0.376,0.000,0.000,C,-
mullen1,Nick Mullens,QB,JAX,21.258,,38.542,50.068,308.952,2.072,1.096,6.582,20.631,0.000,0.000,0.000,0.000,7,16.603,1.343,0.000,0.355,0.000,0.000,C,-
devitt1,Tommy DeVito,QB,NE,20.643,,31.801,58.435,326.344,2.224,0.960,0.000,0.000,0.000,0.000,0.000,0.000,11,16.278,0.000,0.000,0.347,0.000,0.000,C,-
taylot2,Tyrod Taylor,QB,GB,20.621,,31.650,53.757,324.760,2.192,0.832,0.000,0.000,0.000,0.000,0.000,0.000,11,16.199,0.000,0.000,0.305,0.000,0.000,C,-
huntlt1,Tyler Huntley,QB,BAL,20.520,,37.165,47.532,297.624,2.368,0.576,0.000,0.000,0.000,0.000,0.000,0.000,13,15.999,0.000,0.000,0.281,0.000,0.000,C,-
allenk2,Kyle Allen,QB,BUF,20.256,,28.296,52.988,319.152,2.136,0.760,0.000,0.000,0.000,0.000,0.000,0.000,7,15.522,0.000,0.000,0.294,0.000,0.000,C,-
lockd1,Drew Lock,QB,SEA,20.246,,39.444,63.249,322.640,2.184,1.048,0.000,0.000,0.000,0.000,0.000,0.000,11,17.225,0.000,0.000,0.348,0.000,0.000,C,-
rattls1,Spencer Rattler,QB,NO,20.207,,32.425,47.883,300.192,1.624,0.808,3.927,19.128,0.159,0.000,0.000,0.000,8,15.422,1.245,0.000,0.355,0.000,0.000,C,-
minshg1,Gardner Minshew,QB,ARI,20.129,,37.327,60.408,293.432,1.896,0.696,5.441,19.332,0.000,0.000,0.000,0.000,14,15.871,1.259,0.000,0.429,0.000,0.000,C,-
rudolm1,Mason Rudolph,QB,PIT,20.005,,37.001,52.299,316.152,2.136,0.864,0.000,0.000,0.000,0.000,0.000,0.000,9,16.645,0.000,0.000,0.321,0.000,0.000,C,-
gabrid1,Dillon Gabriel,QB,CLE,19.733,,37.495,62.976,334.910,1.850,2.460,3.066,18.776,0.000,0.000,0.000,0.000,11,17.392,1.222,0.000,0.481,0.000,0.000,C,-
brownj7,Jake Browning,QB,TB,19.581,,32.964,47.789,314.608,2.104,1.112,0.000,0.000,0.000,0.000,0.000,0.000,10,16.018,0.000,0.000,0.307,0.000,0.000,C,-
stidhj1,Jarrett Stidham,QB,DEN,19.145,,28.259,50.084,301.104,2.096,1.008,0.000,0.000,0.000,0.000,0.000,0.000,10,14.866,0.000,0.000,0.275,0.000,0.000,C,-
pickek1,Kenny Pickett,QB,CAR,17.691,,32.862,53.504,273.120,2.040,1.064,0.000,0.000,0.000,0.000,0.000,0.000,5,14.506,0.000,0.000,0.330,0.000,0.000,C,-
klubnc1,Cade Klubnik,QB,NYJ,17.523,,29.532,51.913,316.824,1.680,1.512,0.000,0.000,0.000,0.000,0.000,0.000,13,15.613,0.000,0.000,0.358,0.000,0.000,C,-
daltoa1,Andy Dalton,QB,PHI,17.512,,22.674,32.401,267.808,1.896,0.552,0.000,0.000,0.000,0.000,0.000,0.000,10,12.874,0.000,0.000,0.232,0.000,0.000,C,-
trubim1,Mitch Trubisky,QB,TEN,16.948,,21.046,29.782,273.936,1.720,0.640,0.000,0.000,0.000,0.000,0.000,0.000,9,12.865,0.000,0.000,0.250,0.000,0.000,C,-
winstj1,Jameis Winston,QB,NYG,15.734,,17.201,29.852,250.912,1.640,0.624,0.000,0.000,0.000,0.000,0.000,0.000,8,11.490,0.000,0.000,0.238,0.000,0.000,C,-
ewersq1,Quinn Ewers,QB,MIA,15.329,,30.930,57.213,262.864,1.488,0.776,0.000,0.000,0.000,0.000,0.000,0.000,6,13.863,0.000,0.000,0.362,0.000,0.000,C,-
beckc1,Carson Beck,QB,ARI,9.104,243,13.573,25.170,146.716,0.948,0.348,0.000,0.000,0.000,0.000,0.000,0.000,14,7.216,0.000,0.000,0.208,0.000,0.000,C,-
gibbsj1,Jahmyr Gibbs,RB,DET,278.763,1,0.000,0.000,0.000,0.000,0.000,206.231,1057.682,11.400,67.712,524.700,3.358,6,0.000,52.990,24.069,1.879,0.000,0.000,A,+
robinb2,Bijan Robinson,RB,ATL,272.245,2,0.000,0.000,0.000,0.000,0.000,213.495,1072.792,7.123,65.083,722.415,3.247,11,0.000,53.747,32.817,2.037,0.000,0.000,A,+
tayloj2,Jonathan Taylor,RB,IND,270.770,7,0.000,0.000,0.000,0.000,0.000,268.572,1361.440,13.673,36.897,284.385,1.346,13,0.000,68.208,13.047,2.375,0.000,0.000,A,-
mccafc1,Christian McCaffrey,RB,SF,262.578,6,0.000,0.000,0.000,0.000,0.000,229.749,854.592,7.906,69.227,706.692,4.402,8,0.000,42.815,32.166,2.012,0.000,0.000,A,+
jeanta1,Ashton Jeanty,RB,LV,235.523,10,0.000,0.000,0.000,0.000,0.000,306.215,1115.752,9.576,43.160,319.634,2.600,13,0.000,55.899,14.684,2.651,0.000,0.000,A,+
achand1,De'Von Achane,RB,MIA,225.441,14,0.000,0.000,0.000,0.000,0.000,228.047,1042.288,6.264,57.042,410.725,2.790,6,0.000,52.219,18.886,2.705,0.000,0.000,A,+
cookj3,James Cook,RB,BUF,210.688,9,0.000,0.000,0.000,0.000,0.000,236.782,1257.169,7.670,27.168,199.470,1.202,7,0.000,62.984,9.166,1.793,0.000,0.000,A,+
barkls1,Saquon Barkley,RB,PHI,207.602,13,0.000,0.000,0.000,0.000,0.000,293.090,1176.003,7.624,31.350,217.594,1.541,10,0.000,58.918,10.019,2.423,0.000,0.000,A,+
brownc4,Chase Brown,RB,CIN,205.513,16,0.000,0.000,0.000,0.000,0.000,189.793,843.972,5.047,65.236,389.275,3.520,6,0.000,42.283,18.028,1.831,0.000,0.000,A,-
walkek1,Kenneth Walker,RB,KC,204.981,17,0.000,0.000,0.000,0.000,0.000,244.371,915.156,8.927,40.478,346.265,1.148,5,0.000,45.849,15.836,1.850,0.000,0.000,A,+
hampto1,Omarion Hampton,RB,LAC,204.786,15,0.000,0.000,0.000,0.000,0.000,200.697,814.860,8.662,52.563,358.930,1.841,7,0.000,40.824,16.536,1.892,0.000,0.000,C,+
henryd1,Derrick Henry,RB,BAL,202.066,20,0.000,0.000,0.000,0.000,0.000,237.412,1344.820,7.546,13.541,130.211,0.740,13,0.000,67.375,5.936,1.923,0.000,0.000,A,-
willik6,Kyren Williams,RB,LAR,195.471,32,0.000,0.000,0.000,0.000,0.000,226.711,997.528,8.883,28.433,220.265,1.300,11,0.000,49.976,10.104,1.623,0.000,0.000,A,+
jacobj1,Josh Jacobs,RB,GB,195.309,35,0.000,0.000,0.000,0.000,0.000,207.299,845.502,10.574,33.670,263.868,0.959,11,0.000,42.360,12.100,1.661,0.000,0.000,A,-
lovej2,Jeremiyah Love,RB,ARI,194.894,26,0.000,0.000,0.000,0.000,0.000,200.234,889.272,4.128,60.911,403.469,2.133,14,0.000,44.553,18.608,2.401,0.000,0.000,C,-
skattc1,Cam Skattebo,RB,NYG,192.269,41,0.000,0.000,0.000,0.000,0.000,211.244,850.163,8.820,39.105,282.276,1.435,8,0.000,42.593,12.979,2.057,0.000,0.000,C,-
hallb1,Breece Hall,RB,NYJ,180.695,31,0.000,0.000,0.000,0.000,0.000,204.398,893.987,4.278,42.263,396.030,1.155,13,0.000,44.789,18.066,2.036,0.000,0.000,A,+
willij13,Javonte Williams,RB,DAL,179.988,34,0.000,0.000,0.000,0.000,0.000,197.730,1029.650,7.009,30.308,112.420,1.705,14,0.000,51.585,5.337,1.656,0.000,0.000,A,-
etient1,Travis Etienne,RB,NO,178.395,42,0.000,0.000,0.000,0.000,0.000,240.953,927.708,7.473,29.538,225.144,0.914,8,0.000,46.478,10.333,1.981,0.000,0.000,A,-
swiftd1,D'Andre Swift,RB,CHI,177.685,47,0.000,0.000,0.000,0.000,0.000,198.907,904.683,7.093,30.627,260.423,0.825,10,0.000,45.325,11.912,1.648,0.000,0.000,A,+
judkiq1,Quinshon Judkins,RB,CLE,177.077,50,0.000,0.000,0.000,0.000,0.000,243.562,873.084,9.576,25.848,184.201,0.555,11,0.000,43.742,8.473,2.361,0.000,0.000,A,-
warrej1,Jaylen Warren,RB,PIT,176.108,70,0.000,0.000,0.000,0.000,0.000,182.114,835.113,4.309,41.657,355.671,2.003,9,0.000,41.839,16.267,1.670,0.000,0.000,A,+
montgd1,David Montgomery,RB,HOU,173.862,51,0.000,0.000,0.000,0.000,0.000,191.912,797.834,8.816,33.093,225.077,0.618,8,0.000,39.971,10.371,1.580,0.000,0.000,A,-
irvinb1,Bucky Irving,RB,TB,172.677,54,0.000,0.000,0.000,0.000,0.000,222.926,753.730,4.123,38.651,314.608,3.945,10,0.000,37.762,14.409,1.890,0.000,0.000,B,-
pricej1,Jadarian Price,RB,SEA,171.937,63,0.000,0.000,0.000,0.000,0.000,209.799,856.760,7.080,29.610,241.980,1.092,11,0.000,42.924,11.081,1.774,0.000,0.000,C,-
hendet1,TreVeyon Henderson,RB,NE,171.725,55,0.000,0.000,0.000,0.000,0.000,174.277,867.945,7.372,33.811,203.965,0.834,11,0.000,43.484,9.441,1.608,0.000,0.000,A,-
tutenb1,Bhayshul Tuten,RB,JAX,171.298,56,0.000,0.000,0.000,0.000,0.000,192.180,742.716,6.650,35.732,270.333,2.331,7,0.000,37.210,12.410,1.759,0.000,0.000,A,-
stever1,Rhamondre Stevenson,RB,NE,169.908,79,0.000,0.000,0.000,0.000,0.000,136.523,623.140,6.499,37.370,387.534,2.085,11,0.000,31.219,17.633,1.348,0.000,0.000,A,-
dowdlr1,Rico Dowdle,RB,PIT,164.455,86,0.000,0.000,0.000,0.000,0.000,164.678,758.321,7.228,34.083,256.874,0.668,9,0.000,37.992,11.794,1.482,0.000,0.000,A,+
pollat1,Tony Pollard,RB,TEN,163.848,71,0.000,0.000,0.000,0.000,0.000,224.395,1007.812,5.166,26.392,171.210,0.645,9,0.000,50.491,7.903,2.116,0.000,0.000,A,-
gainwk1,Kenneth Gainwell,RB,TB,156.570,96,0.000,0.000,0.000,0.000,0.000,114.288,535.545,3.525,55.215,412.923,2.367,10,0.000,26.831,18.963,1.237,0.000,0.000,A,-
croskj1,Jacory Croskey-Merritt,RB,WAS,147.118,117,0.000,0.000,0.000,0.000,0.000,169.423,837.620,6.240,16.575,147.348,0.732,7,0.000,41.965,6.731,1.498,0.000,0.000,A,-
dobbij1,J.K. Dobbins,RB,DEN,134.504,98,0.000,0.000,0.000,0.000,0.000,196.116,979.167,4.611,11.433,37.638,0.131,10,0.000,49.056,1.801,1.346,0.000,0.000,C,-
hubbac1,Chuba Hubbard,RB,CAR,133.563,84,0.000,0.000,0.000,0.000,0.000,181.773,771.949,4.307,23.317,136.560,1.148,5,0.000,38.675,6.329,1.676,0.000,0.000,A,-
corumb1,Blake Corum,RB,LAR,130.025,102,0.000,0.000,0.000,0.000,0.000,156.361,732.228,7.948,7.582,44.053,0.325,11,0.000,36.685,2.042,1.032,0.000,0.000,A,-
brookj2,Jonathon Brooks,RB,CAR,128.881,91,0.000,0.000,0.000,0.000,0.000,182.508,762.177,4.248,19.986,119.490,1.148,5,0.000,38.185,5.533,1.655,0.000,0.000,C,-
monank1,Kyle Monangai,RB,CHI,127.521,101,0.000,0.000,0.000,0.000,0.000,169.023,730.706,4.239,22.120,160.260,0.550,10,0.000,36.608,7.368,1.369,0.000,0.000,A,-
harver1,RJ Harvey,RB,DEN,127.271,87,0.000,0.000,0.000,0.000,0.000,104.812,383.591,5.046,34.299,188.190,3.930,10,0.000,19.218,8.747,0.913,0.000,0.000,A,-
masonj1,Jordan Mason,RB,MIN,125.663,115,0.000,0.000,0.000,0.000,0.000,145.847,677.450,7.440,14.508,58.598,0.216,6,0.000,33.940,2.767,1.132,0.000,0.000,A,-
rodric1,Chris Rodriguez,RB,JAX,124.977,133,0.000,0.000,0.000,0.000,0.000,174.708,814.925,6.270,6.806,38.619,0.000,7,0.000,40.828,1.792,1.400,0.000,0.000,C,-
jonesa2,Aaron Jones,RB,MIN,121.329,118,0.000,0.000,0.000,0.000,0.000,135.462,547.938,2.160,38.084,273.455,1.404,6,0.000,27.452,12.576,1.237,0.000,0.000,B,-
speart1,Tyjae Spears,RB,TEN,119.540,143,0.000,0.000,0.000,0.000,0.000,142.353,562.049,3.690,31.341,205.452,1.075,9,0.000,28.159,9.479,1.471,0.000,0.000,C,-
pachei1,Isiah Pacheco,RB,DET,118.277,141,0.000,0.000,0.000,0.000,0.000,158.089,630.728,7.200,8.464,71.550,0.292,6,0.000,31.599,3.273,1.135,0.000,0.000,C,-
robinb1,Brian Robinson,RB,ATL,113.343,161,0.000,0.000,0.000,0.000,0.000,119.665,507.661,7.955,12.313,84.990,0.191,11,0.000,25.434,3.914,0.955,0.000,0.000,A,-
marksw1,Woody Marks,RB,HOU,98.970,135,0.000,0.000,0.000,0.000,0.000,139.351,458.525,4.104,22.062,163.692,0.371,8,0.000,22.972,7.519,1.132,0.000,0.000,A,-
davisi1,Isaiah Davis,RB,NYJ,97.327,236,0.000,0.000,0.000,0.000,0.000,81.610,446.994,3.844,20.125,178.214,0.420,13,0.000,22.394,8.142,0.841,0.000,0.000,A,-
hillj6,Justice Hill,RB,BAL,96.698,186,0.000,0.000,0.000,0.000,0.000,32.669,184.028,2.079,39.117,334.827,2.220,13,0.000,9.220,15.312,0.540,0.000,0.000,B,-
johnst1,Ty Johnson,RB,BUF,96.566,283,0.000,0.000,0.000,0.000,0.000,89.640,362.894,3.068,23.772,219.417,1.469,7,0.000,18.181,10.013,0.773,0.000,0.000,A,-
perins1,Samaje Perine,RB,CIN,92.321,274,0.000,0.000,0.000,0.000,0.000,95.113,437.910,3.038,22.495,114.493,1.408,6,0.000,21.939,5.340,0.843,0.000,0.000,A,-
tracyt1,Tyrone Tracy,RB,NYG,91.728,132,0.000,0.000,0.000,0.000,0.000,138.688,578.111,1.995,16.544,94.092,0.923,8,0.000,28.963,4.366,1.272,0.000,0.000,A,-
allget1,Tyler Allgeier,RB,ARI,85.741,146,0.000,0.000,0.000,0.000,0.000,127.158,541.296,2.688,16.124,73.358,0.237,14,0.000,27.119,3.441,1.336,0.000,0.000,A,-
whiter5,Rachaad White,RB,WAS,85.627,103,0.000,0.000,0.000,0.000,0.000,69.370,323.082,3.432,26.520,165.767,0.610,7,0.000,16.186,7.662,0.769,0.000,0.000,A,-
kamara1,Alvin Kamara,RB,NO,84.930,142,0.000,0.000,0.000,0.000,0.000,117.664,382.560,2.544,22.588,168.858,0.711,8,0.000,19.166,7.755,1.036,0.000,0.000,B,-
wilsoe1,Emanuel Wilson,RB,SEA,83.327,196,0.000,0.000,0.000,0.000,0.000,89.223,385.542,3.186,16.450,141.155,0.683,11,0.000,19.316,6.455,0.782,0.000,0.000,A,-
sampsd2,Dylan Sampson,RB,CLE,82.084,168,0.000,0.000,0.000,0.000,0.000,94.168,281.640,0.360,34.464,251.183,1.758,11,0.000,14.110,11.545,1.138,0.000,0.000,A,-
davisr7,Ray Davis,RB,BUF,80.749,206,0.000,0.000,0.000,0.000,0.000,89.127,427.697,2.596,10.188,99.735,1.335,7,0.000,21.428,4.544,0.675,0.000,0.000,B,-
tuckes1,Sean Tucker,RB,TB,77.899,220,0.000,0.000,0.000,0.000,0.000,80.380,297.525,4.722,11.043,117.978,0.526,10,0.000,14.906,5.364,0.660,0.000,0.000,A,-
vidalk1,Kimani Vidal,RB,LAC,72.394,183,0.000,0.000,0.000,0.000,0.000,78.754,301.800,1.278,19.938,190.022,1.052,7,0.000,15.120,8.664,0.737,0.000,0.000,C,-
gidded1,DJ Giddens,RB,IND,72.393,234,0.000,0.000,0.000,0.000,0.000,92.747,353.760,4.477,10.542,56.877,0.000,13,0.000,17.723,2.646,0.803,0.000,0.000,C,-
colemj1,Jonah Coleman,RB,DEN,68.697,169,0.000,0.000,0.000,0.000,0.000,62.570,232.174,2.262,19.055,150.552,1.310,10,0.000,11.632,6.902,0.535,0.000,0.000,C,-
bigsbt1,Tank Bigsby,RB,PHI,68.514,154,0.000,0.000,0.000,0.000,0.000,84.059,468.118,3.185,3.135,16.738,0.000,10,0.000,23.453,0.779,0.649,0.000,0.000,B,-
charbz1,Zach Charbonnet,RB,SEA,68.407,138,0.000,0.000,0.000,0.000,0.000,84.279,364.123,3.009,9.870,80.660,0.273,11,0.000,18.243,3.694,0.698,0.000,0.000,A,+
allenb2,Braelon Allen,RB,NYJ,65.120,179,0.000,0.000,0.000,0.000,0.000,78.998,332.868,3.224,8.050,79.206,0.210,13,0.000,16.677,3.609,0.716,0.000,0.000,B,-
alir1,Rasheen Ali,RB,BAL,64.497,,0.000,0.000,0.000,0.000,0.000,79.526,297.276,2.002,10.532,93.008,1.480,13,0.000,14.894,4.250,0.689,0.000,0.000,C,-
lloydm1,MarShawn Lloyd,RB,GB,62.185,211,0.000,0.000,0.000,0.000,0.000,104.507,402.620,2.067,8.418,60.893,0.000,11,0.000,20.171,2.800,0.777,0.000,0.000,C,-
bluej1,Jaydon Blue,RB,DAL,61.518,204,0.000,0.000,0.000,0.000,0.000,114.963,426.421,2.424,4.041,22.484,0.155,14,0.000,21.364,1.044,0.867,0.000,0.000,C,-
washim3,Mike Washington Jr.,RB,LV,59.971,216,0.000,0.000,0.000,0.000,0.000,86.896,323.928,1.064,16.600,112.812,0.400,13,0.000,16.229,5.198,0.787,0.000,0.000,C,-
scottz1,Zavier Scott,RB,MIN,59.349,,0.000,0.000,0.000,0.000,0.000,66.014,229.138,2.400,12.695,97.663,1.080,6,0.000,11.480,4.481,0.559,0.000,0.000,C,-
smithb3,Brashard Smith,RB,KC,58.253,,0.000,0.000,0.000,0.000,0.000,26.740,73.952,0.948,34.695,244.422,0.638,5,0.000,3.705,11.248,0.448,0.000,0.000,A,-
wrighj4,Jaylen Wright,RB,MIA,57.503,229,0.000,0.000,0.000,0.000,0.000,108.832,360.792,1.440,7.923,82.145,0.279,6,0.000,18.076,3.738,1.066,0.000,0.000,C,-
demere1,Emari Demercado,RB,KC,55.187,275,0.000,0.000,0.000,0.000,0.000,45.295,258.832,2.370,11.565,81.474,0.255,5,0.000,12.967,3.749,0.376,0.000,0.000,C,-
