player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties
Jesse Holley,3965,WR,8,DAL,7,7,100.0,169,0,90.4,88.8,75.6,69.5,,24.1,59,8.4,77,6,0,0,0,0,118.8,0,0
Zach Potter,5302,TE,14,JAX,7,5,71.4,50,0,61.9,41.4,45.8,68.0,75.1,10.0,37,7.4,22,1,1,0,0,0,91.4,0,0
Thomas Jones,585,HB,16,KC,7,5,71.4,43,0,58.5,56.4,74.6,90.2,80.3,8.6,58,11.6,27,1,0,0,0,0,87.2,1,0
Owen Schmitt,4477,FB,16,PHI,7,3,42.9,32,0,49.8,62.3,70.5,70.6,54.9,10.7,28,9.3,13,2,0,0,0,3,56.8,1,1
Sammy Morris,678,HB,3,DAL,7,5,71.4,13,0,69.8,54.5,49.7,79.7,53.1,2.6,16,3.2,9,0,1,0,0,1,74.1,0,0
Lawrence Vickers,3125,FB,10,HST,7,4,57.1,29,0,61.4,28.5,27.0,68.3,82.9,7.3,23,5.8,17,2,3,0,0,0,67.0,0,0
Erik Lorig,5775,FB,15,TB,7,6,85.7,53,0,68.8,61.2,74.6,68.8,52.6,8.8,42,7.0,22,2,0,0,0,0,98.2,0,0
Chad Hall,5523,WR,7,PHI,7,3,42.9,20,1,49.7,55.7,70.5,69.7,,6.7,12,4.0,16,1,0,0,0,2,89.9,1,0
Sammie Stroughter,5157,WR,6,TB,6,4,66.7,52,0,53.3,52.1,42.1,67.0,,13.0,19,4.8,29,2,1,0,0,1,93.8,0,0
Lex Hilliard,4518,FB,15,MIA,6,5,83.3,49,0,58.5,58.0,73.4,77.1,70.9,9.8,38,7.6,18,2,0,0,0,0,100.7,1,0
Jim Kleinsasser,469,FB,16,MIN,6,1,16.7,4,0,82.3,43.0,64.7,61.2,53.2,4.0,3,3.0,4,0,0,0,0,0,39.6,4,0
Micheal Spurlock,3517,WR,9,TB,6,2,33.3,13,0,48.0,47.7,68.3,64.0,,6.5,4,2.0,7,0,0,1,0,0,2.8,0,0
Owen Marecic,6276,FB,14,CLV,6,5,83.3,31,0,54.7,39.3,73.4,19.6,46.2,6.2,17,3.4,11,2,0,0,1,0,88.2,1,1
Tiquan Underwood,5177,WR,6,NE,6,3,50.0,30,0,57.5,56.9,36.2,65.8,,10.0,8,2.7,13,2,1,1,0,0,25.0,0,0
Jamaal Charles,4387,HB,1,KC,6,5,83.3,9,1,65.0,69.8,73.4,24.0,73.4,1.8,0,0.0,9,2,0,0,0,0,118.8,0,0
Danny Amendola,4717,WR,1,STR,6,5,83.3,45,0,66.4,61.8,45.8,68.0,,9.0,19,3.8,18,3,0,0,0,0,97.9,0,0
Matthew Mulligan,4701,TE,16,NYJ,6,5,83.3,58,0,65.7,43.1,46.3,68.0,56.0,11.6,41,8.2,41,1,1,0,0,0,106.9,9,0
Jamie Harper,6282,HB,7,TEN,6,4,66.7,32,0,49.4,61.7,72.1,25.6,45.2,8.0,37,9.3,21,1,0,0,0,2,79.9,0,0
Zack Pianalto,6681,TE,10,TB,5,4,80.0,40,0,63.4,60.7,72.1,67.0,74.2,10.0,13,3.3,15,2,1,0,0,0,100.0,0,0
Jerome Felton,4460,FB,9,CAR,5,2,40.0,24,0,60.1,46.3,41.6,70.3,48.6,12.0,15,7.5,17,1,1,0,0,0,55.4,1,0
Daniel Graham,1028,TE,14,TEN,5,2,40.0,25,1,63.5,49.3,29.9,64.0,77.6,12.5,6,3.0,21,2,1,0,0,0,95.8,5,0
Tony Fiammetta,5052,FB,10,DAL,5,3,60.0,39,0,55.5,37.6,28.0,70.6,54.4,13.0,34,11.3,15,3,2,0,0,0,84.6,2,0
Rashied Davis,2554,WR,9,DET,5,4,80.0,63,0,71.7,69.6,72.1,67.0,,15.8,36,9.0,22,4,0,1,0,1,79.2,0,0
Julius Thomas,6281,TE,4,DEN,5,1,20.0,5,0,51.7,49.1,29.9,64.0,76.9,5.0,6,6.0,5,0,1,0,0,1,39.6,0,0
Domenik Hixon,3075,WR,2,NYG,5,4,80.0,50,1,71.8,68.8,72.1,67.0,,12.5,6,1.5,22,3,0,0,0,0,147.9,0,0
Brock Bolen,5264,FB,13,JAX,5,2,40.0,6,0,58.0,48.7,68.3,67.8,25.2,3.0,0,0.0,4,0,0,0,0,0,47.9,0,0
Niles Paul,6307,WR,12,WAS,5,2,40.0,25,0,58.9,57.1,68.3,66.2,64.5,12.5,2,1.0,14,2,0,0,0,0,56.3,1,0
Rock Cartwright,1211,HB,7,OAK,5,4,80.0,24,0,50.4,42.1,41.6,70.3,60.3,6.0,27,6.8,9,1,1,0,0,0,86.7,0,0
Mike Sims-Walker,3695,WR,2,JAX,5,1,20.0,11,0,56.4,55.6,47.7,72.3,,11.0,0,0.0,11,1,0,1,0,0,0.0,1,1
Jeff Cumberland,5861,TE,3,NYJ,5,2,40.0,35,0,60.2,51.4,29.9,64.0,71.6,17.5,16,8.0,33,1,1,0,0,0,64.6,0,0
Brett Swain,4531,WR,4,SF,5,2,40.0,15,0,57.3,56.8,68.3,64.0,,7.5,11,5.5,9,1,0,0,0,0,47.9,0,0
Jordan Shipley,5608,WR,2,CIN,5,4,80.0,14,0,47.8,48.1,72.1,15.2,,3.5,0,0.0,5,0,0,0,1,0,79.2,0,0
Mark Clayton,2239,WR,2,STR,4,3,75.0,26,0,57.1,57.5,36.2,65.8,,8.7,4,1.3,12,1,1,0,0,1,91.7,0,0
Manase Tonga,5922,FB,7,OAK,4,3,75.0,18,0,71.9,44.0,41.6,68.3,85.3,6.0,16,5.3,11,1,1,0,0,0,83.3,0,0
Bryan Walters,6139,WR,2,SD,4,3,75.0,27,0,53.0,51.5,36.2,65.8,,9.0,15,5.0,13,2,1,0,0,0,92.7,0,0
Stevan Ridley,6225,HB,11,NE,4,3,75.0,13,0,59.8,47.3,70.5,62.2,79.9,4.3,14,4.7,8,0,0,0,0,0,78.1,0,0
John Conner,5662,FB,16,NYJ,4,2,50.0,9,0,67.4,37.8,29.9,75.2,59.8,4.5,5,2.5,9,1,1,1,0,0,16.7,2,0
Ricardo Lockette,6622,WR,2,SEA,4,2,50.0,105,1,93.2,92.3,68.3,64.0,,52.5,20,10.0,61,2,0,0,0,0,135.4,0,0
Josh Baker,6514,FB,8,NYJ,4,3,75.0,27,1,66.4,64.7,70.5,65.8,68.2,9.0,13,4.3,17,2,0,0,0,0,132.3,0,0
Alfonso Smith,5877,HB,8,ARZ,4,3,75.0,21,0,57.4,44.6,36.2,79.8,83.2,7.0,25,8.3,13,2,1,0,0,0,86.5,1,0
Ryan Whalen,6319,WR,3,CIN,4,4,100.0,27,0,64.1,61.9,72.1,67.0,68.1,6.8,8,2.0,13,2,0,0,0,0,94.8,0,0
Virgil Green,6356,TE,10,DEN,4,3,75.0,24,0,70.1,62.0,70.5,65.8,74.4,8.0,11,3.7,9,2,0,0,0,0,89.6,0,0
Lee Smith,6311,TE,7,BUF,4,4,100.0,11,0,77.6,53.3,72.1,67.0,64.4,2.8,4,1.0,6,0,0,0,0,0,79.2,1,1
Andrew Quarless,5677,TE,10,GB,4,3,75.0,36,0,71.8,56.3,36.8,65.8,81.0,12.0,18,6.0,21,3,1,0,0,0,102.1,0,0
Jim Dray,5756,TE,6,ARZ,4,2,50.0,25,0,51.0,50.7,68.3,64.0,39.6,12.5,4,2.0,20,1,0,0,0,0,69.8,1,0
Stephen Burton,6388,WR,2,MIN,4,2,50.0,38,0,60.5,61.1,68.3,64.0,,19.0,6,3.0,21,2,0,0,0,0,83.3,0,0
Justin Peelle,1104,TE,13,SF,4,1,25.0,19,0,60.2,50.2,28.9,61.2,63.5,19.0,4,4.0,19,1,1,0,0,0,46.9,2,0
Chris Pressley,5347,FB,15,CIN,4,3,75.0,19,0,76.1,59.7,72.1,67.0,77.3,6.3,20,6.7,9,1,0,0,0,0,84.4,0,0
Joe Webb III,5722,QB,9,MIN,4,1,25.0,9,0,43.9,47.6,29.9,53.2,,9.0,0,0.0,9,0,1,0,1,0,39.6,2,0
Carlton Mitchell,5700,WR,6,CLV,4,3,75.0,31,0,59.0,58.7,36.2,65.8,,10.3,3,1.0,19,2,1,0,0,1,96.9,0,0
Taylor Price,5614,WR,2,JAX,4,2,50.0,39,0,60.8,60.4,68.3,64.0,,19.5,8,4.0,21,2,0,0,0,0,84.4,0,0
John Gilmore,1176,TE,14,NO,4,3,75.0,20,1,78.6,49.5,36.2,65.8,79.4,6.7,10,3.3,9,1,1,0,0,0,125.0,2,0
Kris Durham,6259,WR,3,SEA,4,3,75.0,30,0,64.2,67.2,70.5,65.8,,10.0,3,1.0,12,2,0,1,0,0,56.3,1,0
Roscoe Parrish,2272,WR,2,BUF,4,1,25.0,16,0,51.7,51.1,28.8,61.2,,16.0,16,16.0,16,1,1,1,0,0,4.2,0,0
Montell Owens,3452,HB,6,JAX,3,2,66.7,2,0,68.0,54.7,68.3,73.9,41.8,1.0,9,4.5,6,0,0,0,0,0,70.1,0,0
Adrian Arrington,4551,WR,4,NO,3,2,66.7,31,0,63.9,63.5,68.3,64.0,,15.5,0,0.0,17,2,0,0,0,0,100.7,0,0
Maurice Stovall,3035,WR,10,DET,3,1,33.3,8,0,52.0,55.7,28.8,61.2,,8.0,12,12.0,8,1,1,0,0,0,42.4,2,0
Matthew Slater,4467,WR,9,NE,3,1,33.3,46,0,58.6,58.3,28.8,61.2,,46.0,4,4.0,46,1,1,0,0,0,81.9,0,0
Devin Thomas,4348,WR,9,NYG,3,3,100.0,37,0,64.0,63.4,70.5,65.8,,12.3,15,5.0,14,2,0,0,0,0,118.1,0,0
Chauncey Washington,4527,HB,1,DAL,3,2,66.7,13,0,64.2,69.7,68.3,66.2,74.7,6.5,22,11.0,15,1,0,0,0,1,75.7,0,0
Stephen Spach,2789,TE,8,STR,3,2,66.7,2,0,66.1,45.1,68.3,64.0,68.5,1.0,-1,-0.5,3,0,0,0,0,0,70.1,2,0
Mike Goodson,5034,HB,2,CAR,3,1,33.3,4,0,44.5,28.0,28.8,61.2,,4.0,2,2.0,4,0,1,0,0,0,42.4,0,0
Anthony Hill,5046,TE,5,IND,3,2,66.7,10,0,61.5,56.2,68.3,64.0,75.2,5.0,6,3.0,5,0,0,0,0,0,71.5,0,0
Quinn Johnson,5069,FB,4,TEN,3,3,100.0,30,0,58.7,68.6,70.5,65.8,75.3,10.0,29,9.7,13,1,0,0,0,0,108.3,0,0
Anthony Becht,602,TE,9,KC,3,3,100.0,26,0,64.7,41.7,70.5,65.8,73.8,8.7,9,3.0,16,2,0,0,0,0,102.8,1,0
Brit Miller,5340,FB,12,STR,3,3,100.0,41,0,49.1,63.7,70.5,71.4,54.6,13.7,35,11.7,20,2,0,0,0,1,118.8,1,0
Brandon Stokley,498,WR,2,NYG,3,1,33.3,7,0,51.1,51.7,64.7,61.2,,7.0,3,3.0,7,0,0,0,0,0,42.4,0,0
Ryan D'Imperio,5760,FB,12,MIN,3,2,66.7,7,0,57.9,53.6,68.3,64.0,28.4,3.5,6,3.0,6,1,0,0,0,0,70.1,0,0
Richard Brockel,6037,FB,10,CAR,3,3,100.0,13,0,70.7,66.1,70.5,69.7,29.8,4.3,10,3.3,5,1,0,0,0,1,84.7,0,0
Johnny White,6285,HB,3,BUF,3,1,33.3,-3,0,55.4,32.9,28.9,74.9,73.4,-3.0,0,0.0,0,0,1,0,0,0,42.4,0,0
Taiwan Jones,6277,HB,4,OAK,3,2,66.7,25,0,78.5,39.0,30.0,77.1,75.1,12.5,37,18.5,30,1,1,0,0,0,92.4,0,0
D.J. Williams Jr.,6293,TE,9,GB,3,2,66.7,13,0,47.8,49.7,68.3,64.0,28.8,6.5,5,2.5,7,0,0,0,0,0,75.7,0,0
Jeron Mastrud,5948,TE,14,MIA,2,1,50.0,8,0,75.9,44.6,64.7,61.2,79.4,8.0,2,2.0,8,1,0,0,0,0,60.4,2,0
Reagan Mauia,3797,FB,3,ARZ,2,1,50.0,12,0,58.5,68.0,64.7,61.2,62.8,12.0,10,10.0,12,1,0,0,0,1,68.8,0,0
Jerome Felton,4460,FB,4,IND,2,2,100.0,16,0,60.1,46.3,41.6,70.3,48.6,8.0,9,4.5,9,0,0,0,0,0,100.0,1,0
Reggie Kelly,468,TE,14,ATL,2,1,50.0,7,0,75.4,33.1,28.9,61.2,81.0,7.0,6,6.0,7,0,1,0,0,0,58.3,2,0
Steve Slaton,4403,HB,3,MIA,2,2,100.0,-3,0,65.1,59.2,70.5,78.8,44.7,-1.5,0,0.0,0,0,0,0,0,0,79.2,0,0
Steve Slaton,4403,HB,3,HST,2,1,50.0,6,0,65.1,59.2,70.5,78.8,44.7,6.0,9,9.0,6,0,0,1,0,0,16.7,0,0
David Anderson,3196,WR,2,HST,2,1,50.0,9,0,57.2,56.4,31.8,69.5,,9.0,7,7.0,9,1,1,0,0,0,62.5,0,0
Colt McCoy,5609,QB,13,CLV,2,2,100.0,3,0,56.5,68.7,,53.3,61.3,1.5,15,7.5,8,0,0,0,4,9,79.2,3,0
Steve Maneri,6028,T,4,KC,2,1,50.0,1,0,63.0,52.2,64.7,61.2,72.4,1.0,2,2.0,1,0,0,0,0,0,56.3,0,0
Da'Rel Scott,6373,HB,5,NYG,2,2,100.0,13,0,49.7,59.5,68.3,18.3,70.7,6.5,5,2.5,9,0,0,0,0,0,93.8,0,0
David Ausberry,6393,TE,9,OAK,2,2,100.0,14,0,54.4,58.7,70.5,67.4,,7.0,1,0.5,10,2,0,0,0,0,95.8,1,0
Phillip Tanner,6420,HB,4,DAL,2,2,100.0,19,0,68.9,55.9,68.3,77.9,73.9,9.5,18,9.0,11,2,0,0,0,0,106.3,0,0
Seyi Ajirotutu,6035,WR,7,CAR,2,1,50.0,4,0,51.3,50.5,64.7,61.2,,4.0,3,3.0,4,1,0,0,0,0,56.3,0,0
Jerome Harrison,3090,HB,4,DET,2,1,50.0,3,0,62.1,52.8,64.7,75.3,75.3,3.0,0,0.0,3,0,0,0,0,0,56.3,0,0
Josh Johnson,4474,QB,6,TB,2,0,0.0,0,0,59.7,56.3,,80.8,,,0,,0,0,0,0,0,1,39.6,1,1
Richard Goodman,6039,WR,5,SD,2,0,0.0,0,0,46.9,46.9,,,,,0,,0,0,0,0,0,0,39.6,0,0
Anthony Gonzalez,3648,WR,5,IND,2,0,0.0,0,0,43.9,44.0,28.0,,,,0,,0,0,1,0,0,0,39.6,0,0
Emmanuel Arceneaux,6129,WR,3,MIN,2,1,50.0,10,0,55.3,54.6,28.9,61.2,,10.0,3,3.0,10,1,1,0,0,0,64.6,0,0
Mike Cox,4716,FB,8,ATL,2,2,100.0,8,0,63.9,28.4,68.3,13.3,78.0,4.0,8,4.0,8,0,0,0,1,0,83.3,0,0
David Reed,5679,WR,3,BLT,2,0,0.0,0,0,56.3,53.1,,61.9,,,0,,0,0,0,0,0,0,39.6,0,0
Collin Franklin,6915,TE,2,TB,2,0,0.0,0,0,51.4,47.7,,,68.2,,0,,0,0,0,0,0,0,39.6,0,0
Kory Sperry,5369,TE,13,SD,2,1,50.0,32,0,50.5,42.9,64.7,61.2,74.8,32.0,17,17.0,32,1,0,0,0,0,95.8,0,0
Tandon Doss,6275,WR,3,BLT,2,0,0.0,0,0,52.9,52.4,,,,,0,,0,0,0,0,0,0,39.6,0,0
Ronnie Brown,2219,HB,16,PHI,2,0,0.0,0,0,50.1,38.4,27.9,29.8,51.3,,0,,0,0,1,0,0,0,39.6,1,0
Kevin Brock,5328,TE,2,BUF,2,2,100.0,27,0,65.5,67.5,68.3,64.0,,13.5,37,18.5,21,2,0,0,0,0,118.8,0,0
Tashard Choice,4436,HB,1,WAS,1,1,100.0,2,0,47.3,43.4,44.9,24.8,72.5,2.0,5,5.0,2,0,0,0,0,0,79.2,0,0
Patrick Peterson,6157,CB,16,ARZ,1,1,100.0,-1,0,71.0,60.5,64.7,61.2,70.4,-1.0,3,3.0,0,0,0,0,0,0,79.2,9,0
Andy Dalton,6187,QB,16,CIN,1,0,0.0,0,0,63.8,60.0,,77.0,,,0,,0,0,0,0,3,2,39.6,1,0
Brandon Banks,6053,WR,2,WAS,1,1,100.0,10,0,98.1,93.7,64.7,64.6,,10.0,13,13.0,10,1,0,0,0,0,108.3,0,0
Michael Sellers,432,FB,6,WAS,1,1,100.0,15,0,68.5,60.9,64.7,61.2,20.9,15.0,7,7.0,15,1,0,0,0,0,118.8,0,0
Thomas Clayton,3802,HB,3,CLV,1,1,100.0,3,0,49.3,58.9,64.7,72.5,35.2,3.0,8,8.0,3,0,0,0,0,0,79.2,0,0
Jerrel Jernigan,6235,WR,3,NYG,1,0,0.0,0,0,53.2,53.5,,,,,0,,0,0,0,0,0,0,39.6,0,0
Bilal Powell,6278,HB,1,NYJ,1,1,100.0,7,0,42.6,59.9,64.7,22.9,78.0,7.0,2,2.0,7,0,0,0,0,0,95.8,0,0
Aaron Brown,5116,HB,1,DET,1,1,100.0,9,0,62.6,69.9,64.7,64.6,,9.0,9,9.0,9,0,0,0,0,0,104.2,0,0
Matt Cassel,2447,QB,9,KC,1,1,100.0,-4,0,64.2,,,69.6,,-4.0,1,1.0,0,0,0,0,3,6,79.2,2,0
Joe Flacco,4332,QB,16,BLT,1,1,100.0,-8,0,61.0,,,48.1,,-8.0,4,4.0,0,0,0,0,10,4,79.2,6,0
Martin Rucker,4425,TE,1,JAX,1,0,0.0,0,0,50.1,43.0,,,66.5,,0,,0,0,0,0,0,0,39.6,0,0
Mike Otto,3839,T,5,TEN,1,0,0.0,0,0,59.6,51.2,,,50.1,,0,,0,0,0,0,0,0,39.6,1,0
Matt Slauson,5117,G,16,NYJ,1,1,100.0,1,0,68.1,42.8,67.6,62.3,67.7,1.0,4,4.0,1,0,0,0,0,1,79.2,3,0
Dion Lewis,6301,HB,6,PHI,1,1,100.0,-3,0,60.7,55.5,64.7,78.1,21.6,-3.0,5,5.0,0,0,0,0,0,0,79.2,0,0
Quinn Porter,5941,HB,1,STR,1,0,0.0,0,0,29.8,28.8,28.0,,,,0,,0,0,1,0,0,0,39.6,0,0
Alex Green,6248,HB,2,GB,1,1,100.0,6,0,59.1,77.0,64.7,68.2,,6.0,14,14.0,6,1,0,0,0,0,91.7,0,0
Richard Gordon,6333,FB,5,OAK,1,1,100.0,2,0,58.2,53.0,64.7,61.2,40.7,2.0,7,7.0,2,0,0,0,0,0,79.2,1,0
Jerious Norwood,3024,HB,6,STR,1,0,0.0,0,0,36.3,64.6,64.7,78.5,26.5,,0,,0,0,0,0,0,0,39.6,2,1
Ryan Taylor,6370,TE,3,GB,1,1,100.0,4,1,63.7,87.2,64.7,61.2,74.9,4.0,0,0.0,4,1,0,0,0,0,122.9,0,0
Shaun Chapas,6372,FB,1,DAL,1,1,100.0,9,0,59.9,65.7,64.7,61.2,70.4,9.0,10,10.0,9,0,0,0,0,0,104.2,0,0
Joe Hastings,6473,WR,1,SF,1,0,0.0,0,0,48.0,54.0,,,,,0,,0,0,0,0,0,0,39.6,0,0
Will Yeatman,6480,TE,1,MIA,1,0,0.0,0,0,52.3,49.2,,,69.5,,0,,0,0,0,0,0,0,39.6,0,0
Eddie Williams,5145,FB,2,SEA,1,1,100.0,17,0,53.6,65.7,64.7,66.7,77.3,17.0,8,8.0,17,1,0,0,0,1,118.8,0,0
DuJuan Harris,6595,HB,5,JAX,1,1,100.0,4,0,61.0,52.7,64.7,74.1,79.0,4.0,7,7.0,4,0,0,0,0,0,83.3,0,0
Jamar Newsome,6603,WR,2,JAX,1,0,0.0,0,0,53.9,52.6,,,,,0,,0,0,0,0,0,0,39.6,0,0
Ryan Mahaffey,6660,FB,5,IND,1,1,100.0,5,0,74.7,81.6,64.7,61.2,76.9,5.0,2,2.0,5,1,0,0,0,0,87.5,0,0
Nick Miller,5206,WR,1,STR,1,1,100.0,8,0,56.6,56.8,64.7,61.2,,8.0,11,11.0,8,0,0,0,0,0,100.0,0,0
Derrick Ward,1949,HB,3,HST,1,0,0.0,0,0,73.8,52.0,,82.2,70.7,,0,,0,0,0,0,0,0,39.6,0,0
Armando Allen,6723,HB,2,CHI,1,0,0.0,0,0,67.7,56.3,,75.5,74.3,,0,,0,0,0,0,0,0,39.6,0,0
Jeff Maehl,6706,WR,1,HST,1,0,0.0,0,0,37.3,40.1,28.0,,,,0,,0,0,1,0,0,0,39.6,0,0
Isaac Sopoaga,1825,DI,15,SF,1,1,100.0,18,0,90.4,68.9,64.7,61.2,,18.0,14,14.0,18,1,0,0,0,0,118.8,1,0
Kerry Meier,5688,WR,5,ATL,1,0,0.0,0,0,54.1,53.1,,,,,0,,0,0,0,0,0,0,39.6,0,0
Mike Higgins,6689,TE,1,NO,1,1,100.0,4,0,55.1,52.9,64.7,61.2,68.2,4.0,2,2.0,4,0,0,0,0,0,83.3,0,0
Jeremy Horne,5852,WR,3,KC,1,0,0.0,0,0,56.5,56.7,,61.9,,,0,,0,0,0,0,0,0,39.6,0,0
Arnaz Battle,1499,WR,1,PIT,1,0,0.0,0,0,55.2,56.4,,,,,0,,0,0,0,0,0,0,39.6,0,0
Seneca Wallace,1422,QB,6,CLV,1,1,100.0,21,0,62.4,73.6,64.7,68.8,,21.0,5,5.0,21,1,0,0,1,2,118.8,0,0
Corey McIntyre,1278,FB,9,BUF,1,1,100.0,4,0,73.2,54.2,64.7,61.2,80.5,4.0,2,2.0,4,0,0,0,0,0,83.3,1,0
Kyle Adams,6556,TE,2,CHI,1,0,0.0,0,0,56.9,56.1,,,66.5,,0,,0,0,0,1,0,0,0.0,0,0
Garrett Graham,5642,TE,4,HST,1,1,100.0,24,0,69.9,75.9,64.7,61.2,69.1,24.0,6,6.0,24,1,0,0,0,0,118.8,0,0
Allen Reisner,6493,TE,4,MIN,1,1,100.0,5,0,78.2,70.2,64.7,61.2,,5.0,1,1.0,5,1,0,0,0,0,87.5,0,0
Taylor Price,5614,WR,3,NE,1,0,0.0,0,0,60.8,60.4,68.3,64.0,,,0,,0,0,0,0,0,0,39.6,0,0
Fendi Onobun,5693,TE,1,JAX,1,0,0.0,0,0,51.2,50.4,,,,,0,,0,0,0,0,0,0,39.6,0,0
Anthony Dixon,5696,HB,4,SF,1,1,100.0,6,0,66.2,62.5,64.7,79.4,75.3,6.0,6,6.0,6,0,0,0,0,0,91.7,0,0
Jonathan Dwyer,5711,HB,2,PIT,1,1,100.0,6,0,59.1,63.2,64.7,76.0,74.4,6.0,5,5.0,6,0,0,0,0,0,91.7,0,0
Cam Newton,6153,QB,16,CAR,1,1,100.0,27,0,67.3,89.5,64.7,86.2,,27.0,32,32.0,27,1,0,0,3,18,118.8,5,0
Tim Tebow,5550,QB,13,DEN,1,0,0.0,0,0,47.0,58.2,,27.2,61.2,,0,,0,0,0,0,7,9,39.6,7,0
Kellen Clemens,2994,QB,3,STR,1,0,0.0,0,0,52.7,,,38.9,61.3,,0,,0,0,0,1,1,1,0.0,1,0
Alex Mack,4944,C,16,CLV,1,0,0.0,0,0,74.1,,,,83.5,,0,,0,0,0,0,0,0,39.6,4,0
Chris Ivory,6007,HB,5,NO,1,0,0.0,0,0,77.4,50.2,,86.0,79.6,,0,,0,0,0,0,0,0,39.6,0,0
Michael Clayton,1736,WR,2,NYG,1,0,0.0,0,0,43.9,58.6,,,,,0,,0,0,0,0,0,0,39.6,1,0
Stefan Logan,4909,HB,6,DET,1,1,100.0,19,0,70.5,61.8,64.7,73.1,,19.0,23,23.0,19,1,0,0,0,0,118.8,0,0
Guy Whimper,3074,T,15,JAX,1,1,100.0,17,0,69.7,88.5,67.6,62.3,55.5,17.0,13,13.0,17,1,0,0,0,1,118.8,3,0
Dane Fletcher,5807,LB,9,NE,1,0,0.0,0,0,53.8,56.6,,,71.2,,0,,0,0,0,0,0,0,39.6,0,0
Eugene Amano,1953,C,16,TEN,1,1,100.0,7,0,64.6,79.9,67.6,62.3,79.7,7.0,8,8.0,7,0,0,0,0,1,95.8,3,0
Joe Staley,3644,T,16,SF,1,1,100.0,17,0,76.3,88.5,67.6,62.3,71.2,17.0,12,12.0,17,1,0,0,0,0,118.8,6,0
