player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties
Lamar Miller,7097,HB,9,MIA,7,6,85.7,45,0,66.0,49.7,52.5,83.4,77.0,7.5,46,7.7,12,4,1,0,0,1,93.5,0,0
Stefan Logan,4909,HB,8,DET,7,6,85.7,28,0,67.4,68.9,74.6,71.3,,4.7,29,4.8,10,2,0,0,0,1,83.3,0,0
Mike McNeill,6787,TE,13,STR,7,4,57.1,31,0,54.7,51.4,72.1,67.0,75.5,7.8,12,3.0,10,1,0,1,0,0,28.6,0,0
Lex Hilliard,4518,FB,12,NYJ,7,3,42.9,24,0,41.3,30.0,27.0,74.0,41.9,8.0,18,6.0,9,2,3,0,0,0,52.1,0,0
Roy Helu,6257,HB,3,WAS,7,7,100.0,45,0,62.5,66.7,75.6,71.1,77.9,6.4,47,6.7,21,1,0,0,0,1,93.5,1,0
Kris Adams,6557,WR,3,IND,7,2,28.6,26,0,53.8,52.4,68.3,64.0,,13.0,-1,-0.5,13,2,0,1,0,0,3.0,0,0
Mike Preston,6413,WR,4,TEN,7,5,71.4,59,0,70.8,69.2,73.4,68.0,,11.8,9,1.8,21,3,0,0,0,0,96.7,0,0
Jarrett Boykin,7363,WR,10,GB,6,5,83.3,27,0,52.7,53.9,73.4,68.0,,5.4,7,1.4,9,1,0,0,0,1,85.4,0,0
David Reed,5679,WR,2,BLT,6,5,83.3,66,0,63.4,63.0,73.4,68.0,,13.2,23,4.6,23,2,0,0,0,0,112.5,0,0
James Starks,5716,HB,6,GB,6,4,66.7,31,0,60.2,30.9,28.6,56.7,25.0,7.8,40,10.0,9,0,2,0,0,1,79.2,0,0
Evan Rodriguez,7111,FB,12,CHI,6,4,66.7,21,0,66.6,47.3,41.6,67.0,47.8,5.3,19,4.8,11,2,1,0,0,0,72.2,0,0
Ruvell Martin,2111,WR,9,BUF,6,4,66.7,41,0,51.5,49.2,28.7,67.0,67.4,10.3,16,4.0,16,3,2,0,0,0,86.1,0,0
Jermaine Kearse,7428,WR,7,SEA,6,3,50.0,31,0,49.2,48.1,26.5,65.8,,10.3,2,0.7,17,2,3,0,0,0,65.3,0,0
Brian Robiskie,4959,WR,5,DET,6,4,66.7,44,1,60.3,59.7,42.1,67.0,,11.0,11,2.8,21,2,1,0,0,0,127.8,0,0
Virgil Green,6356,TE,11,DEN,6,5,83.3,63,0,82.0,83.9,73.4,68.0,39.6,12.6,59,11.8,28,4,0,0,0,1,110.4,0,0
Zach Potter,5302,TE,16,JAX,6,2,33.3,6,0,49.0,41.7,36.8,65.8,78.4,3.0,4,2.0,4,0,1,0,0,1,42.4,2,0
Baron Batch,6384,HB,8,PIT,6,4,66.7,31,0,57.4,51.3,41.6,78.9,84.5,7.8,33,8.3,15,3,1,0,0,1,79.2,0,0
Gary Barnidge,4455,TE,16,CAR,6,6,100.0,78,1,63.9,59.6,74.6,68.8,64.7,13.0,46,7.7,24,3,0,0,0,0,158.3,0,0
Garrett Celek,7274,TE,11,SF,6,4,66.7,51,0,61.9,60.2,41.6,67.0,74.9,12.8,22,5.5,35,2,1,0,0,1,93.1,1,0
Bear Pascoe,5108,TE,15,NYG,6,4,66.7,35,1,51.9,43.4,28.7,67.0,29.7,8.8,20,5.0,16,2,2,0,0,1,121.5,0,0
Deonte Thompson,7513,WR,2,BLT,6,5,83.3,51,0,64.5,62.8,73.4,68.0,,10.2,24,4.8,25,2,0,0,0,1,102.1,0,0
Michael Palmer,5784,TE,12,ATL,6,6,100.0,22,1,59.3,54.7,74.6,68.8,74.2,3.7,16,2.7,6,2,0,0,0,0,121.5,0,0
Evan Moore,4771,TE,11,SEA,6,1,16.7,6,0,32.3,35.3,25.2,61.2,72.9,6.0,8,8.0,6,1,1,0,0,0,39.6,4,0
Arrelious Benn,5564,WR,7,TB,6,4,66.7,26,0,57.8,58.6,46.3,70.9,,6.5,25,6.3,9,0,1,0,0,1,75.7,0,0
Charly Martin,5366,WR,4,SEA,6,4,66.7,42,0,58.4,58.0,72.1,67.0,,10.5,12,3.0,15,3,0,0,0,0,86.8,1,0
Drew Davis,6525,WR,11,ATL,6,4,66.7,40,1,54.5,54.8,72.1,67.0,70.6,10.0,22,5.5,15,2,0,1,0,0,85.4,1,0
Michael Hoomanawanui,5655,TE,14,NE,5,5,100.0,109,0,78.0,64.7,73.4,68.0,79.4,21.8,48,9.6,41,4,0,0,0,1,118.8,0,0
Greg Camarillo,2523,WR,3,NO,5,4,80.0,44,0,67.0,66.2,72.1,67.0,,11.0,9,2.3,13,3,0,0,0,0,103.3,0,0
Dezmon Briscoe,5714,WR,5,WAS,5,2,40.0,22,0,62.5,60.1,29.9,66.2,,11.0,13,6.5,14,1,1,0,0,0,53.8,0,0
Jerrel Jernigan,6235,WR,8,NYG,5,3,60.0,22,0,64.1,61.4,70.5,67.4,,7.3,9,3.0,9,2,0,1,0,0,30.8,0,0
LaMichael James,7063,HB,4,SF,5,3,60.0,29,0,66.1,72.1,70.5,28.8,76.4,9.7,21,7.0,15,3,0,0,0,0,76.3,0,0
Phillip Tanner,6420,HB,6,DAL,5,4,80.0,41,0,58.1,49.2,42.1,78.9,74.3,10.3,28,7.0,15,3,1,0,0,1,100.8,0,0
Mardy Gilyard,5623,WR,2,NYJ,5,2,40.0,15,0,55.9,53.7,68.3,64.0,,7.5,11,5.5,11,0,1,0,0,0,47.9,0,0
Legedu Naanee,3788,WR,4,MIA,5,1,20.0,19,0,44.8,43.9,64.7,18.4,,19.0,1,1.0,19,0,0,2,1,0,3.3,0,0
Richard Gordon,6333,TE,8,OAK,5,2,40.0,9,1,51.7,46.4,30.0,64.0,76.5,4.5,6,3.0,8,1,1,0,0,0,87.5,1,0
David Nelson,5862,WR,1,BUF,5,2,40.0,31,0,68.2,67.8,68.3,64.0,,15.5,11,5.5,21,2,0,2,0,1,21.7,0,0
Nathan Palmer,7277,WR,3,IND,4,1,25.0,-4,0,53.6,54.2,64.7,61.2,,-4.0,0,0.0,0,0,0,0,0,0,39.6,0,0
Isaiah Pead,7053,HB,13,STR,4,3,75.0,16,0,55.0,35.2,70.5,22.5,75.5,5.3,19,6.3,9,0,0,0,1,0,81.3,0,0
Patrick Turner,5010,WR,1,NYJ,4,0,0.0,0,0,39.2,42.5,27.9,,,,0,,0,0,1,0,0,0,39.6,0,0
Owen Marecic,6276,FB,8,CLV,4,0,0.0,0,0,41.1,23.6,23.7,,70.7,,0,,0,0,4,0,0,0,39.6,0,0
Javon Ringer,5097,HB,2,TEN,4,3,75.0,12,0,54.8,37.2,36.2,68.7,45.8,4.0,18,6.0,6,0,1,0,0,0,77.1,0,0
Jerome Felton,4460,FB,16,MIN,4,3,75.0,35,0,82.6,60.4,70.5,65.8,65.5,11.7,25,8.3,17,2,0,0,0,1,101.0,0,0
Anthony Allen,6377,HB,6,BLT,4,2,50.0,12,0,54.6,39.9,27.3,76.2,77.9,6.0,13,6.5,7,1,2,0,0,0,56.3,0,0
Justin Forsett,4547,HB,9,HST,4,3,75.0,38,0,90.5,80.5,70.5,84.4,63.5,12.7,44,14.7,18,2,0,0,0,1,104.2,1,0
Ladarius Green,7110,TE,4,SD,4,4,100.0,56,0,63.4,62.7,72.1,67.0,67.6,14.0,43,10.8,31,1,0,0,0,1,118.8,0,0
Keith Toston,5821,HB,1,JAX,4,3,75.0,41,0,67.7,70.8,70.5,76.7,62.4,13.7,44,14.7,21,2,0,0,0,2,107.3,0,0
Weslye Saunders,6496,TE,9,IND,4,2,50.0,15,0,73.5,52.7,68.3,64.0,60.9,7.5,3,1.5,11,1,0,0,0,0,59.4,0,0
Andre Caldwell,4411,WR,4,DEN,4,1,25.0,18,0,56.9,54.3,28.9,64.6,,18.0,2,2.0,18,1,1,0,0,0,45.8,0,0
Nate Byham,5705,TE,11,TB,4,3,75.0,18,1,89.5,80.0,70.5,65.8,78.3,6.0,8,2.7,10,2,0,0,0,0,122.9,0,0
Lee Smith,6311,TE,16,BUF,4,4,100.0,13,2,75.3,81.8,72.1,67.0,71.3,3.3,5,1.3,5,3,0,0,0,0,119.8,5,0
Montario Hardesty,5584,HB,9,CLV,4,2,50.0,16,0,52.6,44.4,29.9,28.4,57.9,8.0,19,9.5,9,1,1,0,0,1,60.4,0,0
Brandon Jackson,3679,HB,2,CLV,3,2,66.7,20,0,81.6,66.7,68.3,72.9,23.3,10.0,26,13.0,14,2,0,0,0,0,85.4,0,0
Chris Pressley,5347,FB,14,CIN,3,1,33.3,1,1,52.0,36.1,28.9,61.2,29.7,1.0,0,0.0,1,1,1,1,0,0,42.4,0,0
Jake O'Connell,5161,TE,3,KC,3,3,100.0,18,0,70.3,75.9,70.5,65.8,74.1,6.0,13,4.3,11,1,0,0,0,1,91.7,0,0
Alfonso Smith,5877,HB,4,ARZ,3,2,66.7,21,0,66.2,68.0,68.3,64.0,77.6,10.5,19,9.5,13,0,0,0,0,1,86.8,0,0
Chris Ivory,6007,HB,6,NO,3,2,66.7,15,0,90.3,63.3,68.3,81.6,73.2,7.5,23,11.5,13,1,0,1,0,1,38.9,0,0
Seyi Ajirotutu,6035,WR,3,SD,3,3,100.0,45,0,66.5,62.9,72.1,67.0,,15.0,3,1.0,28,2,0,0,0,0,118.8,0,0
Patrick Peterson,6157,CB,16,ARZ,3,3,100.0,11,0,67.4,60.9,70.5,69.7,,3.7,7,2.3,7,0,0,0,0,0,81.9,4,1
Mike Cox,4716,FB,8,ATL,3,3,100.0,22,0,64.4,60.5,70.5,65.8,46.1,7.3,21,7.0,11,1,0,0,0,0,97.2,0,0
Kealoha Pilares,6284,WR,6,CAR,3,2,66.7,42,1,77.5,66.6,68.3,67.8,,21.0,50,25.0,36,1,0,0,0,1,149.3,0,0
Eric Weems,4097,WR,8,CHI,3,2,66.7,27,0,61.6,57.0,68.3,64.0,,13.5,3,1.5,18,2,0,0,0,0,95.1,0,0
Kevin Boss,3769,TE,2,KC,3,3,100.0,65,1,91.7,92.6,72.1,67.0,57.8,21.7,7,2.3,29,3,0,0,0,0,158.3,0,0
Tommy Gallarda,6594,TE,7,ATL,3,1,33.3,7,0,63.0,49.1,68.3,64.0,76.3,7.0,1,1.0,7,0,0,0,0,0,42.4,1,0
Nate Eachus,7722,FB,9,KC,3,1,33.3,19,0,59.4,39.4,28.9,70.3,16.7,19.0,7,7.0,19,1,1,0,0,0,56.3,0,0
Jason Hill,3692,WR,3,NYJ,3,2,66.7,15,1,54.6,57.2,29.9,64.0,,7.5,0,0.0,10,2,1,0,0,0,118.1,1,0
Guy Whimper,3074,T,14,JAX,3,2,66.7,11,1,59.3,93.8,68.3,64.0,48.5,5.5,8,4.0,10,2,0,0,0,0,112.5,4,0
Leonard Pope,3017,TE,9,PIT,3,3,100.0,9,2,70.3,76.1,70.5,65.8,77.5,3.0,7,2.3,7,2,0,0,0,0,118.8,0,0
Lousaka Polite,2152,FB,6,ATL,3,1,33.3,8,0,44.6,40.7,28.8,61.2,48.4,8.0,10,10.0,8,0,2,0,0,1,42.4,0,0
Chris Cooley,1802,TE,7,WAS,3,1,33.3,8,0,63.9,51.7,64.7,61.2,69.2,8.0,6,6.0,8,1,0,0,0,0,42.4,1,0
Ben Hartsock,1789,TE,15,CAR,3,2,66.7,30,0,79.9,60.2,68.3,64.0,65.5,15.0,26,13.0,25,1,0,0,0,0,99.3,3,0
Jordan White,7226,WR,2,NYJ,3,1,33.3,13,0,60.4,60.1,64.7,61.2,,13.0,3,3.0,13,1,0,0,0,0,47.9,0,0
Chris Owusu,7276,WR,3,TB,3,1,33.3,24,0,72.8,65.5,64.7,61.2,,24.0,11,11.0,24,1,0,0,0,1,63.2,0,0
Cyrus Gray,7655,HB,4,KC,3,2,66.7,18,0,59.9,33.6,30.0,73.4,17.0,9.0,12,6.0,12,0,1,0,0,0,82.6,0,0
Evan Moore,4771,TE,1,PHI,2,0,0.0,0,0,32.3,35.3,25.2,61.2,72.9,,0,,0,0,1,0,0,0,39.6,4,0
Joe Hawley,5641,C,3,ATL,2,0,0.0,0,0,33.1,22.4,25.6,,78.1,,0,,0,0,2,0,0,0,39.6,0,0
Armando Allen,6723,HB,7,CHI,2,2,100.0,16,0,70.8,63.5,68.3,79.1,65.4,8.0,23,11.5,15,0,0,0,0,0,100.0,0,0
Jim Dray,5756,TE,2,ARZ,2,2,100.0,15,0,73.7,69.8,68.3,64.0,70.4,7.5,2,1.0,12,1,0,0,0,0,97.9,0,0
Preston Parker,5950,WR,2,TB,2,0,0.0,0,0,54.2,51.3,,61.9,,,0,,0,0,0,0,0,0,39.6,0,0
Trindon Holliday,5720,WR,2,DEN,2,2,100.0,17,0,66.0,76.0,68.3,64.0,,8.5,17,8.5,15,1,0,0,0,1,102.1,0,0
Cory Harkey,7306,TE,3,STR,2,1,50.0,21,0,67.9,65.1,64.7,61.2,,21.0,7,7.0,21,1,0,0,0,0,87.5,0,0
Sammie Stroughter,5157,WR,1,TB,2,1,50.0,14,0,64.7,64.0,64.7,61.2,,14.0,2,2.0,14,1,0,1,0,0,33.3,0,0
Ted Ginn Jr.,3625,WR,7,SF,2,2,100.0,1,0,61.2,60.4,68.3,66.2,,0.5,7,3.5,1,0,0,0,0,0,79.2,0,0
Courtney Roby,2285,WR,5,NO,2,1,50.0,9,0,54.2,52.0,28.9,61.2,67.2,9.0,5,5.0,9,0,1,0,0,0,62.5,1,0
Dion Lewis,6301,HB,7,PHI,2,2,100.0,24,0,75.2,58.2,68.3,75.5,81.7,12.0,31,15.5,28,1,0,0,0,0,116.7,0,0
Donte' Stallworth,1020,WR,1,NE,2,1,50.0,63,1,82.7,80.6,64.7,61.2,,63.0,32,32.0,63,1,0,0,0,0,135.4,0,0
Antonio Cromartie,2964,CB,16,NYJ,2,1,50.0,-2,0,60.7,55.6,64.7,61.2,,-2.0,4,4.0,0,0,0,0,0,0,56.3,6,0
Joe McKnight,5636,HB,10,NYJ,2,1,50.0,18,0,60.9,41.4,28.8,28.9,73.2,18.0,9,9.0,18,1,1,0,0,0,81.3,0,0
Brandon Bolden,7469,HB,6,NE,2,2,100.0,11,0,74.4,61.4,68.3,83.7,31.9,5.5,9,4.5,11,1,0,0,0,0,89.6,0,0
LaRon Byrd,7486,WR,2,ARZ,2,1,50.0,8,0,55.1,55.5,64.7,61.2,,8.0,1,1.0,8,1,0,0,0,0,60.4,0,0
Marcus Thigpen,5488,HB,3,MIA,2,1,50.0,15,0,59.7,58.0,64.7,64.6,,15.0,4,4.0,15,1,0,0,0,1,75.0,0,0
David Gilreath,6782,WR,2,PIT,2,0,0.0,0,0,55.0,52.1,,61.9,,,0,,0,0,0,0,0,0,39.6,0,0
Dane Sanzenbacher,6570,WR,3,CHI,2,1,50.0,7,0,48.8,48.6,28.9,61.2,,7.0,-3,-3.0,7,1,1,0,0,0,58.3,0,0
Kellen Winslow,1727,TE,1,NE,2,1,50.0,12,0,54.6,52.5,28.9,61.2,,12.0,2,2.0,12,1,1,0,0,0,68.8,0,0
Andre Holmes,6489,WR,2,DAL,2,2,100.0,11,0,53.5,54.1,68.3,64.0,,5.5,4,2.0,7,1,0,0,0,0,89.6,0,0
Keiland Williams,5794,HB,3,DET,2,2,100.0,9,0,53.8,52.4,68.3,67.8,76.2,4.5,4,2.0,5,0,0,0,0,0,85.4,0,0
DuJuan Harris,6595,HB,3,GB,2,2,100.0,17,0,65.9,59.2,68.3,80.6,78.5,8.5,20,10.0,11,1,0,0,0,0,102.1,0,0
Marvin McNutt,7182,WR,4,PHI,2,0,0.0,0,0,53.1,53.7,,,,,0,,0,0,0,0,0,0,39.6,0,0
Ryan Grant,2609,HB,4,GB,2,1,50.0,34,0,62.8,61.3,64.7,29.4,65.2,34.0,35,35.0,34,1,0,0,0,0,95.8,0,0
Delone Carter,6271,HB,6,IND,2,1,50.0,13,0,72.6,25.9,29.9,29.6,59.5,13.0,11,11.0,13,1,1,0,1,1,70.8,0,0
Jonathan Grimes,7585,HB,2,NYJ,2,2,100.0,7,0,67.4,67.0,68.3,67.8,75.9,3.5,7,3.5,4,1,0,0,0,0,81.3,0,0
Shaun Chapas,6372,FB,2,DET,2,1,50.0,6,0,57.9,59.0,64.7,61.2,70.4,6.0,4,4.0,6,0,0,0,0,0,56.3,0,0
Richard Goodman,6039,WR,4,SD,1,0,0.0,0,0,39.7,42.8,27.9,,,,0,,0,0,1,0,0,0,39.6,0,0
Richard Brockel,6037,TE,7,CAR,1,0,0.0,0,0,75.3,54.6,,,79.1,,0,,0,0,0,0,0,0,39.6,0,0
Mitch Unrein,6031,DI,16,DEN,1,1,100.0,1,1,78.0,77.1,64.7,61.2,66.5,1.0,0,0.0,1,1,0,0,0,0,118.8,1,0
Travis Beckum,5023,TE,3,NYG,1,0,0.0,0,0,61.7,52.9,,,71.0,,0,,0,0,0,0,0,0,39.6,0,0
Chris Gronkowski,5926,FB,4,DEN,1,1,100.0,11,0,54.9,74.4,64.7,61.2,71.9,11.0,11,11.0,11,1,0,0,0,0,112.5,0,0
LeGarrette Blount,5863,HB,10,TB,1,1,100.0,2,0,63.0,52.6,64.7,82.0,63.2,2.0,8,8.0,2,0,0,0,0,1,79.2,0,0
Senio Kelemete,7144,G,1,ARZ,1,1,100.0,10,0,60.6,91.2,67.6,62.3,34.3,10.0,8,8.0,10,1,0,0,0,0,108.3,1,0
Matt Schaub,1811,QB,16,HST,1,1,100.0,-6,0,75.7,,,85.0,,-6.0,0,0.0,0,0,0,0,3,1,79.2,3,0
Brad Smelley,7662,TE,2,CLV,1,1,100.0,3,0,49.4,52.7,64.7,61.2,71.2,3.0,0,0.0,3,0,0,0,0,0,79.2,0,0
Austin Collie,5051,WR,1,IND,1,1,100.0,6,0,54.5,55.0,64.7,61.2,,6.0,3,3.0,6,0,0,0,0,0,91.7,0,0
Philip Rivers,1725,QB,16,SD,1,0,0.0,0,0,64.2,,,72.0,61.2,,0,,0,0,0,0,14,1,39.6,11,0
Tony Romo,1693,QB,16,DAL,1,1,100.0,-1,0,73.9,,,82.5,,-1.0,3,3.0,0,0,0,0,3,3,79.2,7,0
Visanthe Shiancoe,1406,TE,4,NE,1,0,0.0,0,0,47.5,40.2,28.0,,70.4,,0,,0,0,1,1,0,0,0.0,0,0
Dedrick Epps,5758,TE,3,NYJ,1,1,100.0,9,0,27.5,25.1,64.7,18.6,20.9,9.0,1,1.0,9,1,0,0,1,0,104.2,0,0
Mike Johnson,5622,G,9,ATL,1,1,100.0,1,1,82.1,88.0,64.7,61.2,78.8,1.0,0,0.0,1,1,0,0,0,0,118.8,0,0
Corey McIntyre,1278,FB,9,BUF,1,1,100.0,9,0,67.8,64.1,64.7,61.2,79.3,9.0,8,8.0,9,0,0,0,0,0,104.2,0,0
Antone Smith,5440,HB,2,ATL,1,0,0.0,0,0,55.6,56.4,,61.9,,,0,,0,0,0,0,0,0,39.6,0,0
Lance Louis,5170,G,11,CHI,1,1,100.0,4,0,63.3,66.9,67.6,62.3,75.7,4.0,6,6.0,4,0,0,0,0,0,83.3,2,0
Will Ta'ufo'ou,5226,FB,4,JAX,1,1,100.0,5,0,58.1,55.5,64.7,61.2,28.1,5.0,4,4.0,5,0,0,0,0,0,87.5,0,0
Matt Tennant,5681,G,1,PHI,1,0,0.0,0,0,58.5,57.8,,,,,0,,0,0,0,0,0,0,39.6,0,0
John Conner,5662,FB,3,NYJ,1,0,0.0,0,0,45.9,52.9,,,76.6,,0,,0,0,0,0,0,0,39.6,0,0
John Conner,5662,FB,2,CIN,1,0,0.0,0,0,45.9,52.9,,,76.6,,0,,0,0,0,0,0,0,39.6,0,0
Kahlil Bell,5243,HB,4,CHI,1,1,100.0,11,0,47.8,28.7,68.3,28.8,64.1,11.0,13,13.0,11,1,0,0,0,0,112.5,2,1
Robert Hughes,6564,FB,5,IND,1,1,100.0,3,0,63.1,58.7,64.7,64.6,78.0,3.0,1,1.0,3,0,0,0,0,0,79.2,0,0
Allen Reisner,6493,TE,1,MIN,1,1,100.0,13,0,81.0,85.1,64.7,61.2,68.7,13.0,2,2.0,13,1,0,0,0,0,118.8,0,0
Drew Brees,802,QB,16,NO,1,0,0.0,0,0,85.1,,,88.8,,,0,,0,0,0,0,5,1,39.6,6,0
Richard Murphy,6602,HB,5,JAX,1,0,0.0,0,0,61.9,48.1,,78.2,65.5,,0,,0,0,0,0,0,0,39.6,0,0
Kahlil Bell,5243,HB,2,NYJ,1,1,100.0,2,0,47.8,28.7,68.3,28.8,64.1,2.0,9,9.0,2,0,0,0,1,0,79.2,2,1
Isaiah Stanback,3719,TE,2,JAX,1,1,100.0,6,0,82.7,57.3,64.7,61.2,68.2,6.0,1,1.0,6,0,0,0,0,0,91.7,0,0
Tim Tebow,5550,QB,7,NYJ,1,0,0.0,0,0,53.4,44.2,,80.7,75.7,,0,,0,0,0,0,0,0,39.6,1,0
Mike Higgins,6689,TE,1,NO,1,1,100.0,-3,0,68.5,57.7,64.7,61.2,70.0,-3.0,0,0.0,0,0,0,0,0,0,79.2,0,0
Matt Asiata,6432,FB,3,MIN,1,1,100.0,2,0,56.4,66.9,68.3,69.0,69.6,2.0,4,4.0,2,0,0,0,0,0,79.2,0,0
Kevin Cone,6889,WR,2,ATL,1,0,0.0,0,0,54.0,54.9,,,,,0,,0,0,0,0,0,0,39.6,0,0
Brady Quinn,3638,QB,10,KC,1,0,0.0,0,0,51.0,59.9,,76.7,,,0,,0,0,0,0,1,0,39.6,1,0
Terrelle Pryor,6944,QB,3,OAK,1,1,100.0,22,0,56.5,90.6,64.7,30.6,,22.0,29,29.0,22,1,0,0,0,1,118.8,1,0
Dominique Jones,6988,TE,4,IND,1,1,100.0,8,0,65.9,56.3,64.7,61.2,71.9,8.0,6,6.0,8,0,0,0,0,0,100.0,0,0
Ryan Taylor,6370,TE,12,GB,1,1,100.0,11,0,68.8,60.5,64.7,61.2,71.3,11.0,6,6.0,11,1,0,0,0,0,112.5,0,0
Hayden Smith,7005,TE,4,NYJ,1,1,100.0,16,0,65.1,65.1,64.7,61.2,,16.0,21,21.0,16,1,0,0,0,0,118.8,0,0
Robert Griffin III,7008,QB,15,WAS,1,0,0.0,0,0,83.7,60.0,,27.0,,,0,,0,0,0,0,4,0,39.6,6,0
Jordan Todman,6335,HB,1,JAX,1,1,100.0,0,0,59.1,61.5,64.7,68.2,,0.0,3,3.0,0,0,0,0,0,0,79.2,0,0
Reagan Mauia,3797,FB,3,ARZ,1,1,100.0,7,0,59.2,70.7,64.7,61.2,77.7,7.0,5,5.0,7,1,0,0,0,0,95.8,2,0
Chad Henne,4371,QB,10,JAX,1,1,100.0,-6,0,53.1,,,62.1,,-6.0,0,0.0,0,0,0,0,1,3,79.2,1,0
A.J. Jenkins,7034,WR,3,SF,1,0,0.0,0,0,47.6,44.9,27.9,,,,0,,0,0,1,0,0,0,39.6,0,0
Jacob Hester,4383,FB,3,DEN,1,1,100.0,7,0,65.3,58.4,64.7,76.7,77.7,7.0,3,3.0,7,1,0,0,0,0,95.8,0,0
Jeromey Clary,3132,T,14,SD,1,1,100.0,-8,0,72.4,66.9,67.6,62.3,66.3,-8.0,3,3.0,0,0,0,0,0,0,79.2,2,0
Mike Brown,7698,WR,2,JAX,1,0,0.0,0,0,41.6,43.8,27.9,,61.6,,0,,0,0,1,0,0,0,39.6,0,0
Brit Miller,5340,FB,9,STR,1,0,0.0,0,0,54.8,32.5,27.9,,34.6,,0,,0,0,1,0,0,0,39.6,1,0
Jamie Harper,6282,HB,9,TEN,1,1,100.0,8,0,64.5,54.7,64.7,77.0,42.6,8.0,6,6.0,8,0,0,0,0,0,100.0,0,0
Taiwan Jones,6277,HB,3,OAK,1,1,100.0,7,0,58.8,58.6,64.7,71.1,15.0,7.0,13,13.0,7,0,0,0,0,0,95.8,0,0
Kregg Lumpkin,4714,HB,4,NYG,1,0,0.0,0,0,46.2,35.8,28.9,20.9,60.8,,0,,0,0,1,0,0,0,39.6,0,0
Matthew Stafford,4924,QB,16,DET,1,1,100.0,3,0,73.6,,,77.9,,3.0,9,9.0,3,0,0,0,3,0,79.2,2,0
Billy Bajema,2466,TE,6,BLT,1,0,0.0,0,0,51.6,42.6,,,75.6,,0,,0,0,0,0,0,0,39.6,2,0
Beanie Wells,4954,HB,8,ARZ,1,1,100.0,24,0,57.6,57.1,64.7,61.8,35.0,24.0,18,18.0,24,1,0,0,0,0,118.8,0,0
Aaron Rodgers,2241,QB,16,GB,1,1,100.0,-1,0,90.1,,,81.0,,-1.0,5,5.0,0,0,0,0,5,1,79.2,4,0
Christian Ponder,6164,QB,16,MIN,1,1,100.0,-15,0,57.0,,,76.1,,-15.0,0,0.0,0,0,0,0,5,2,79.2,1,0
Joe Adams,7104,WR,4,CAR,1,1,100.0,7,0,54.3,56.9,64.7,68.2,,7.0,9,9.0,7,0,0,0,0,0,95.8,0,0
Will Beatty,4983,T,16,NYG,1,0,0.0,0,0,80.4,28.3,27.9,,76.5,,0,,0,0,1,0,0,0,39.6,11,3
Chase Coffman,5021,TE,5,ATL,1,1,100.0,12,0,72.1,71.9,64.7,61.2,,12.0,0,0.0,12,1,0,0,0,0,116.7,0,0
