league,domain,position,candidate,season,rows,production_rmse,opportunity_control_rmse,candidate_rmse,ppg_delta_vs_control,q90_events,opportunity_control_brier,candidate_brier,q90_brier_delta_vs_control,control_average_precision,candidate_average_precision,q90_ap_delta_vs_control
dk,receiving,WR,rec_route_grade,2018,161,3.140265626513423,3.469379266513855,3.4709708460928375,0.0015915795789824827,17,0.05509884802632649,0.05196764131923666,-0.0031312067070898286,0.8749358076563959,0.8317448014515423,-0.04319100620485361
dk,receiving,WR,rec_route_grade,2019,157,3.2213203253735685,3.2300536318122157,3.2299318845747385,-0.00012174723747726546,16,0.04894344827679167,0.050134298672189395,0.0011908503953977218,0.7426063178440161,0.7155929910839933,-0.02701332676002277
dk,receiving,WR,rec_route_grade,2020,163,3.273799812959555,3.263908050925908,3.269627075611669,0.0057190246857610205,17,0.06288743264378684,0.06145299868022496,-0.001434433963561875,0.5235608521825607,0.5646885856111297,0.04112773342856901
dk,receiving,WR,rec_route_grade,2021,178,3.1300160348516317,3.145885998057128,3.14513254330875,-0.0007534547483780685,18,0.0635968287113588,0.06423767002923081,0.0006408413178720096,0.5706593827504767,0.5915860744146397,0.020926691664163055
dk,receiving,WR,rec_route_grade,2022,167,2.886778562550698,2.861597800106251,2.8696187018921857,0.008020901785934509,17,0.04869606371059003,0.045353139922581255,-0.003342923788008774,0.7580468417542721,0.7767520697396859,0.018705227985413853
dk,receiving,WR,rec_route_grade,2023,171,3.324868148871715,3.3065704566629184,3.2915724763797374,-0.014997980283181,18,0.05902620272941821,0.056853806933642406,-0.002172395795775807,0.6378158412890336,0.6636008252342488,0.025784983945215223
dk,receiving,WR,rec_route_grade,2024,165,3.1283766390930783,3.0965765168165724,3.1083612423863323,0.011784725569759846,17,0.05462532742725816,0.0599814555365946,0.005356128109336437,0.6672863493418763,0.6155351167876523,-0.05175123255422398
dk,receiving,WR,rec_route_grade,2025,173,2.87608020517356,2.852437936700188,2.860306505344723,0.007868568644534779,18,0.052672598183997714,0.05138250221746015,-0.0012900959665375633,0.6665779205044742,0.6932760141093475,0.026698093604873296
dk,receiving,WR,rec_route_rate,2018,161,3.140265626513423,3.469379266513855,3.4754444362905246,0.006065169776669599,17,0.05509884802632649,0.05478016797673695,-0.0003186800495895356,0.8749358076563959,0.8633809976825821,-0.011554809973813751
dk,receiving,WR,rec_route_rate,2019,157,3.2213203253735685,3.2300536318122157,3.217759859987958,-0.012293771824257504,16,0.04894344827679167,0.05098599033305985,0.002042542056268179,0.7426063178440161,0.7285050886613387,-0.014101229182677422
dk,receiving,WR,rec_route_rate,2020,163,3.273799812959555,3.263908050925908,3.2400622106135715,-0.02384584031233672,17,0.06288743264378684,0.06442089130788223,0.0015334586640953912,0.5235608521825607,0.5366776769681947,0.01311682478563403
dk,receiving,WR,rec_route_rate,2021,178,3.1300160348516317,3.145885998057128,3.150679032426819,0.004793034369690918,18,0.0635968287113588,0.06420638953522534,0.0006095608238665395,0.5706593827504767,0.5675040325504144,-0.0031553502000623013
dk,receiving,WR,rec_route_rate,2022,167,2.886778562550698,2.861597800106251,2.8569180256013733,-0.004679774504877887,17,0.04869606371059003,0.04899122381797034,0.0002951601073803087,0.7580468417542721,0.758863110612148,0.0008162688578758903
dk,receiving,WR,rec_route_rate,2023,171,3.324868148871715,3.3065704566629184,3.3061385573014372,-0.00043189936148113617,18,0.05902620272941821,0.05895939406282104,-6.680866659717483e-05,0.6378158412890336,0.6378158412890336,0.0
dk,receiving,WR,rec_route_rate,2024,165,3.1283766390930783,3.0965765168165724,3.089872541623699,-0.006703975192873468,17,0.05462532742725816,0.054642203046768985,1.6875619510824114e-05,0.6672863493418763,0.6641287800078363,-0.003157569334039989
dk,receiving,WR,rec_route_rate,2025,173,2.87608020517356,2.852437936700188,2.868731944593417,0.01629400789322899,18,0.052672598183997714,0.05264300297732239,-2.9595206675323005e-05,0.6665779205044742,0.6680523346703118,0.0014744141658376009
dk,receiving,WR,rec_slot_rate,2018,161,3.140265626513423,3.469379266513855,3.480793587914355,0.011414321400499805,17,0.05509884802632649,0.05610422360720466,0.0010053755808781747,0.8749358076563959,0.8190178141735235,-0.05591799348287241
dk,receiving,WR,rec_slot_rate,2019,157,3.2213203253735685,3.2300536318122157,3.2305067552924753,0.0004531234802596096,16,0.04894344827679167,0.04895584783467008,1.2399557878406409e-05,0.7426063178440161,0.7429921947492832,0.00038587690526714624
dk,receiving,WR,rec_slot_rate,2020,163,3.273799812959555,3.263908050925908,3.263273943826163,-0.000634107099745318,17,0.06288743264378684,0.06268600037947453,-0.00020143226431230954,0.5235608521825607,0.5375292227146984,0.01396837053213773
dk,receiving,WR,rec_slot_rate,2021,178,3.1300160348516317,3.145885998057128,3.1429947935519245,-0.002891204505203415,18,0.0635968287113588,0.06488575336994534,0.0012889246585865433,0.5706593827504767,0.5696784164570879,-0.0009809662933887298
dk,receiving,WR,rec_slot_rate,2022,167,2.886778562550698,2.861597800106251,2.8634627626680125,0.0018649625617612742,17,0.04869606371059003,0.04846543599081521,-0.00023062771977482022,0.7580468417542721,0.7606271046286526,0.0025802628743805123
dk,receiving,WR,rec_slot_rate,2023,171,3.324868148871715,3.3065704566629184,3.3122663735146642,0.005695916851745864,18,0.05902620272941821,0.0590362357355631,1.0033006144889722e-05,0.6378158412890336,0.6361158135099454,-0.0017000277790881757
dk,receiving,WR,rec_slot_rate,2024,165,3.1283766390930783,3.0965765168165724,3.0954971753653653,-0.0010793414512071386,17,0.05462532742725816,0.05469048385187462,6.515642461645682e-05,0.6672863493418763,0.6690305353883877,0.0017441860465114978
dk,receiving,WR,rec_slot_rate,2025,173,2.87608020517356,2.852437936700188,2.8508940916654777,-0.0015438450347105004,18,0.052672598183997714,0.05262917113738844,-4.342704660927066e-05,0.6665779205044742,0.6636650190673179,-0.002912901437156279
dk,receiving,WR,rec_targeted_qb_rating,2018,161,3.140265626513423,3.4701214440425017,3.475571123367354,0.005449679324852408,17,0.055131879522078014,0.05364047657477802,-0.0014914029472999912,0.8601884098922001,0.8578470695148812,-0.0023413403773189234
dk,receiving,WR,rec_targeted_qb_rating,2019,157,3.2213203253735685,3.2281972401512466,3.2452954042750526,0.017098164123805937,16,0.04900055988222535,0.05161074494097091,0.002610185058745565,0.7422410210403632,0.6972529541784831,-0.04498806686188006
dk,receiving,WR,rec_targeted_qb_rating,2020,163,3.273799812959555,3.2634089879936834,3.261025627405824,-0.0023833605878595954,17,0.0629178842182121,0.0625245385053571,-0.00039334571285500053,0.5261746803161704,0.555494999243861,0.029320318927690603
dk,receiving,WR,rec_targeted_qb_rating,2021,178,3.1300160348516317,3.143628864133834,3.15128998216577,0.007661118031935921,18,0.06366584230447928,0.06297721511931202,-0.0006886271851672537,0.5676655953487945,0.5927901346995712,0.025124539350776742
dk,receiving,WR,rec_targeted_qb_rating,2022,167,2.886778562550698,2.8533406168160256,2.8443977993520058,-0.008942817464019814,17,0.048626304105774495,0.0461133565900391,-0.0025129475157353934,0.7587388832767634,0.7677404891251688,0.00900160584840537
dk,receiving,WR,rec_targeted_qb_rating,2023,171,3.324868148871715,3.2927106870605525,3.2885239750439252,-0.0041867120166272365,18,0.058833585247015874,0.05923678485828814,0.00040319961127226883,0.6407709076999824,0.6415997616232059,0.0008288539232235159
dk,receiving,WR,rec_targeted_qb_rating,2024,165,3.1283766390930783,3.1088489449038907,3.1024682251887046,-0.006380719715186167,17,0.05461625634959389,0.05557404301603756,0.0009577866664436663,0.6651107636401753,0.6661114178515694,0.0010006542113940586
dk,receiving,WR,rec_targeted_qb_rating,2025,173,2.87608020517356,2.856618979997748,2.8705962472340376,0.01397726723628967,18,0.05248054138047119,0.05522709601716635,0.00274655463669516,0.6701105287112643,0.6448391525974142,-0.025271376113850108
dk,receiving,WR,rec_targets_per_route,2018,161,3.140265626513423,3.469379266513855,3.466060020295209,-0.003319246218645766,17,0.05509884802632649,0.052451074200349924,-0.002647773825976564,0.8749358076563959,0.7897089844528539,-0.08522682320354202
dk,receiving,WR,rec_targets_per_route,2019,157,3.2213203253735685,3.2300536318122157,3.234230195878753,0.004176564066537214,16,0.04894344827679167,0.05110542834893281,0.002161980072141134,0.7426063178440161,0.717102741008991,-0.025503576835025132
dk,receiving,WR,rec_targets_per_route,2020,163,3.273799812959555,3.263908050925908,3.263923645330176,1.5594404267904594e-05,17,0.06288743264378684,0.06283564350251096,-5.1789141275876416e-05,0.5235608521825607,0.567700601715577,0.04413974953301636
dk,receiving,WR,rec_targets_per_route,2021,178,3.1300160348516317,3.145885998057128,3.1457427715142305,-0.0001432265428973345,18,0.0635968287113588,0.0628972884898036,-0.0006995402215552032,0.5706593827504767,0.5779119265770704,0.007252543826593683
dk,receiving,WR,rec_targets_per_route,2022,167,2.886778562550698,2.861597800106251,2.857070068017755,-0.004527732088495995,17,0.04869606371059003,0.049620105149554665,0.0009240414389646359,0.7580468417542721,0.7347336269337668,-0.0233132148205053
dk,receiving,WR,rec_targets_per_route,2023,171,3.324868148871715,3.3065704566629184,3.2852638243079357,-0.021306632354982646,18,0.05902620272941821,0.057982693378586206,-0.0010435093508320073,0.6378158412890336,0.6485623329791688,0.010746491690135196
dk,receiving,WR,rec_targets_per_route,2024,165,3.1283766390930783,3.0965765168165724,3.126755500219104,0.030178983402531667,17,0.05462532742725816,0.05677661536649522,0.002151287939237058,0.6672863493418763,0.6189683440757756,-0.04831800526610064
dk,receiving,WR,rec_targets_per_route,2025,173,2.87608020517356,2.852437936700188,2.8560033138813954,0.0035653771812071966,18,0.052672598183997714,0.04950733307334809,-0.003165265110649622,0.6665779205044742,0.721556108198265,0.054978187693790814
dk,receiving,WR,rec_touchdowns_per_route,2018,161,3.140265626513423,3.469379266513855,3.4694240678146957,4.480130084072442e-05,17,0.05509884802632649,0.05494247565807987,-0.0001563723682466156,0.8749358076563959,0.8632341385824358,-0.011701669073960086
dk,receiving,WR,rec_touchdowns_per_route,2019,157,3.2213203253735685,3.2300536318122157,3.2353527345172113,0.005299102704995562,16,0.04894344827679167,0.049098446545049315,0.00015499826825764174,0.7426063178440161,0.7504363396886575,0.007830021844641433
dk,receiving,WR,rec_touchdowns_per_route,2020,163,3.273799812959555,3.263908050925908,3.263173771230081,-0.0007342796958274,17,0.06288743264378684,0.0629151560983928,2.7723454605957376e-05,0.5235608521825607,0.5220664277743196,-0.0014944244082411018
dk,receiving,WR,rec_touchdowns_per_route,2021,178,3.1300160348516317,3.145885998057128,3.1486594897244604,0.0027734916673325394,18,0.0635968287113588,0.06344847628272154,-0.00014835242863725506,0.5706593827504767,0.5705011549023754,-0.00015822784810126667
dk,receiving,WR,rec_touchdowns_per_route,2022,167,2.886778562550698,2.861597800106251,2.876013160865738,0.014415360759486795,17,0.04869606371059003,0.047861916473400865,-0.0008341472371891645,0.7580468417542721,0.7648524627330856,0.0068056209788135424
dk,receiving,WR,rec_touchdowns_per_route,2023,171,3.324868148871715,3.3065704566629184,3.303164196042213,-0.0034062606207054813,18,0.05902620272941821,0.05843448550468904,-0.0005917172247291713,0.6378158412890336,0.6449298087862144,0.007113967497180851
dk,receiving,WR,rec_touchdowns_per_route,2024,165,3.1283766390930783,3.0965765168165724,3.099719657248338,0.0031431404317654454,17,0.05462532742725816,0.0551843561579779,0.0005590287307197378,0.6672863493418763,0.6457983716857922,-0.021487977656084012
dk,receiving,WR,rec_touchdowns_per_route,2025,173,2.87608020517356,2.852437936700188,2.8694606298875427,0.0170226931873545,18,0.052672598183997714,0.05408332351006122,0.0014107253260635041,0.6665779205044742,0.6561454953290773,-0.010432425175396887
dk,receiving,WR,rec_wide_rate,2018,161,3.140265626513423,3.469379266513855,3.482270312757193,0.012891046243337811,17,0.05509884802632649,0.05611169965812435,0.0010128516317978592,0.8749358076563959,0.8238306483981224,-0.051105159258273525
dk,receiving,WR,rec_wide_rate,2019,157,3.2213203253735685,3.2300536318122157,3.230522771228208,0.000469139415992359,16,0.04894344827679167,0.04895840486194438,1.4956585152707536e-05,0.7426063178440161,0.7427965765959187,0.00019025875190259445
dk,receiving,WR,rec_wide_rate,2020,163,3.273799812959555,3.263908050925908,3.2632560401273287,-0.000652010798579461,17,0.06288743264378684,0.06271041143492542,-0.0001770212088614137,0.5235608521825607,0.5355828559326915,0.01202200375013085
dk,receiving,WR,rec_wide_rate,2021,178,3.1300160348516317,3.145885998057128,3.1430471586597077,-0.0028388393974201342,18,0.0635968287113588,0.06476464210288439,0.0011678133915255934,0.5706593827504767,0.5696784164570879,-0.0009809662933887298
dk,receiving,WR,rec_wide_rate,2022,167,2.886778562550698,2.861597800106251,2.8635323033382263,0.0019345032319750821,17,0.04869606371059003,0.04843434803062052,-0.00026171567996950695,0.7580468417542721,0.7622823121662131,0.004235470411941056
dk,receiving,WR,rec_wide_rate,2023,171,3.324868148871715,3.3065704566629184,3.312120379722317,0.005549923059398498,18,0.05902620272941821,0.058985958648248675,-4.024408116953815e-05,0.6378158412890336,0.6362494676131264,-0.0015663736759071734
dk,receiving,WR,rec_wide_rate,2024,165,3.1283766390930783,3.0965765168165724,3.095741390987682,-0.0008351258288903374,17,0.05462532742725816,0.05473202282670966,0.00010669539945149659,0.6672863493418763,0.6640071082196318,-0.003279241122244425
dk,receiving,WR,rec_wide_rate,2025,173,2.87608020517356,2.852437936700188,2.851049526851842,-0.001388409848346317,18,0.052672598183997714,0.05261991140818766,-5.268677581005132e-05,0.6665779205044742,0.6636650190673179,-0.002912901437156279
dk,receiving,WR,rec_yac_per_route,2018,161,3.140265626513423,3.469379266513855,3.4718703739069627,0.002491107393107761,17,0.05509884802632649,0.054172435806598154,-0.0009264122197283342,0.8749358076563959,0.7681764769831805,-0.10675933067321541
dk,receiving,WR,rec_yac_per_route,2019,157,3.2213203253735685,3.2300536318122157,3.252405204778115,0.02235157296589918,16,0.04894344827679167,0.048048453299908395,-0.0008949949768832788,0.7426063178440161,0.7023721712261766,-0.04023414661783953
dk,receiving,WR,rec_yac_per_route,2020,163,3.273799812959555,3.263908050925908,3.2589723886164412,-0.004935662309466959,17,0.06288743264378684,0.06453691275909655,0.001649480115309715,0.5235608521825607,0.5445194952390487,0.02095864305648809
dk,receiving,WR,rec_yac_per_route,2021,178,3.1300160348516317,3.145885998057128,3.1197660445433275,-0.026119953513800365,18,0.0635968287113588,0.060817877685137814,-0.0027789510262209854,0.5706593827504767,0.5939246689379895,0.02326528618751278
dk,receiving,WR,rec_yac_per_route,2022,167,2.886778562550698,2.861597800106251,2.8492944487808063,-0.012303351325444911,17,0.04869606371059003,0.05111796825774064,0.002421904547150612,0.7580468417542721,0.7018952036004601,-0.05615163815381197
dk,receiving,WR,rec_yac_per_route,2023,171,3.324868148871715,3.3065704566629184,3.3034146106838866,-0.003155845979031735,18,0.05902620272941821,0.05853157680040947,-0.0004946259290087435,0.6378158412890336,0.6503015423490335,0.01248570105999991
dk,receiving,WR,rec_yac_per_route,2024,165,3.1283766390930783,3.0965765168165724,3.1158871911742274,0.01931067435765499,17,0.05462532742725816,0.056620376776197884,0.001995049348939723,0.6672863493418763,0.6158525313324075,-0.05143381800946878
dk,receiving,WR,rec_yac_per_route,2025,173,2.87608020517356,2.852437936700188,2.866904334921685,0.014466398221496757,18,0.052672598183997714,0.051516794357720386,-0.0011558038262773282,0.6665779205044742,0.7014717596233379,0.03489383911886368
dk,receiving,WR,rec_yards_per_target,2018,161,3.140265626513423,3.4701214440425017,3.4782624483116393,0.008141004269137664,17,0.055131879522078014,0.05404596092487201,-0.001085918597206005,0.8601884098922001,0.8878851540616246,0.02769674416942447
dk,receiving,WR,rec_yards_per_target,2019,157,3.2213203253735685,3.2281972401512466,3.229047399581864,0.0008501594306173921,16,0.04900055988222535,0.04916398308593041,0.00016342320370506258,0.7422410210403632,0.7364508475165965,-0.005790173523766651
dk,receiving,WR,rec_yards_per_target,2020,163,3.273799812959555,3.2634089879936834,3.2866360029304778,0.023227014936794355,17,0.0629178842182121,0.062189965515957256,-0.0007279187022548386,0.5261746803161704,0.5497323652608661,0.023557684944695678
dk,receiving,WR,rec_yards_per_target,2021,178,3.1300160348516317,3.143628864133834,3.140364126274467,-0.003264737859367095,18,0.06366584230447928,0.06489662051327622,0.0012307782087969399,0.5676655953487945,0.5712411883783435,0.003575593029549018
dk,receiving,WR,rec_yards_per_target,2022,167,2.886778562550698,2.8533406168160256,2.8683680920843058,0.015027475268280188,17,0.048626304105774495,0.04795375362138243,-0.0006725504843920621,0.7587388832767634,0.7599043022781867,0.0011654190014233068
dk,receiving,WR,rec_yards_per_target,2023,171,3.324868148871715,3.2927106870605525,3.292843952094691,0.00013326503413857438,18,0.058833585247015874,0.05930056885040683,0.0004669836033909594,0.6407709076999824,0.6365839918607136,-0.004186915839268779
dk,receiving,WR,rec_yards_per_target,2024,165,3.1283766390930783,3.1088489449038907,3.10881495676917,-3.398813472088591e-05,17,0.05461625634959389,0.05597309197987078,0.001356835630276887,0.6651107636401753,0.6250821383934975,-0.04002862524667783
dk,receiving,WR,rec_yards_per_target,2025,173,2.87608020517356,2.856618979997748,2.8571602085629224,0.0005412285651744675,18,0.05248054138047119,0.05305247853300739,0.0005719371525362005,0.6701105287112643,0.6684235205122133,-0.0016870081990509878
dk,receiving,WR,rec_yprr,2018,161,3.140265626513423,3.469379266513855,3.477256383635083,0.007877117121227961,17,0.05509884802632649,0.049129180312293144,-0.005969667714033344,0.8749358076563959,0.8980791025161858,0.023143294859789942
dk,receiving,WR,rec_yprr,2019,157,3.2213203253735685,3.2300536318122157,3.229221601243094,-0.0008320305691218444,16,0.04894344827679167,0.04930089915158821,0.00035745087479653603,0.7426063178440161,0.731609520188274,-0.01099679765574213
dk,receiving,WR,rec_yprr,2020,163,3.273799812959555,3.263908050925908,3.2687773023182958,0.004869251392387586,17,0.06288743264378684,0.06105264811179465,-0.0018347845319921854,0.5235608521825607,0.5834275887544873,0.05986673657192665
dk,receiving,WR,rec_yprr,2021,178,3.1300160348516317,3.145885998057128,3.1460666210727717,0.00018062301564381045,18,0.0635968287113588,0.0662236570247848,0.002626828313426005,0.5706593827504767,0.5759559571383348,0.005296574387858133
dk,receiving,WR,rec_yprr,2022,167,2.886778562550698,2.861597800106251,2.8665018545089054,0.004904054402654179,17,0.04869606371059003,0.04754158146295959,-0.0011544822476304423,0.7580468417542721,0.7614177656280149,0.003370923873742826
dk,receiving,WR,rec_yprr,2023,171,3.324868148871715,3.3065704566629184,3.2900071609741923,-0.016563295688726054,18,0.05902620272941821,0.0586385449908318,-0.00038765773858641384,0.6378158412890336,0.6403525732210502,0.002536731932016645
dk,receiving,WR,rec_yprr,2024,165,3.1283766390930783,3.0965765168165724,3.116135433993671,0.019558917177098678,17,0.05462532742725816,0.05977851904939526,0.0051531916221371,0.6672863493418763,0.6055806214736041,-0.06170572786827211
dk,receiving,WR,rec_yprr,2025,173,2.87608020517356,2.852437936700188,2.8586845694180187,0.006246632717830547,18,0.052672598183997714,0.0513043934042183,-0.0013682047797794125,0.6665779205044742,0.7078192915097073,0.041241371005233174
dk,rushing,QB,rush_breakaway_percent,2018,40,3.939212698665726,3.9333730773739592,3.932499657426003,-0.000873419947956311,4,0.09451939336259582,0.09310133479259566,-0.001418058570000158,0.09913194444444444,0.11848750664540138,0.01935556220095694
dk,rushing,QB,rush_breakaway_percent,2019,40,3.6403882547334585,3.6070471368631436,3.6005654493064254,-0.006481687556718185,4,0.0834621343935946,0.08660938302097643,0.0031472486273818323,0.5515151515151515,0.28680555555555554,-0.264709595959596
dk,rushing,QB,rush_breakaway_percent,2020,42,4.059877299730801,3.8841140393824207,3.863621356380316,-0.020492683002104606,5,0.09045007844447128,0.090244489027293,-0.00020558941717828405,0.49428571428571433,0.5142857142857142,0.019999999999999907
dk,rushing,QB,rush_breakaway_percent,2021,41,3.048571662006629,3.4467414494143442,3.5224951011765904,0.07575365176224613,5,0.07793127680871584,0.07308997137621764,-0.004841305432498194,0.8242424242424242,0.8102564102564103,-0.013986013986013957
dk,rushing,QB,rush_breakaway_percent,2022,43,3.3651715602372296,3.4562930106249685,3.423201588567761,-0.03309142205720761,5,0.06398256244148597,0.06618724652479145,0.002204684083305486,0.885,0.8583333333333332,-0.02666666666666684
dk,rushing,QB,rush_breakaway_percent,2023,45,3.1335968003005648,3.200983171395863,3.1786371703060095,-0.02234600108985374,5,0.06520926494971598,0.06197078508456899,-0.0032384798651469843,0.7435897435897436,0.7603174603174603,0.01672771672771667
dk,rushing,QB,rush_breakaway_percent,2024,44,3.3252560094828088,3.32223749773475,3.3483626066529486,0.026125108918198414,5,0.08510241802055145,0.086984305752547,0.0018818877319955463,0.3790476190476191,0.37610644257703074,-0.002941176470588336
dk,rushing,QB,rush_breakaway_percent,2025,43,3.360335377777313,3.408129099615109,3.4647898393347254,0.056660739719616604,5,0.10421083199122504,0.10903413658885612,0.004823304597631084,0.3072927072927073,0.2945942945942946,-0.012698412698412709
dk,rushing,QB,rush_breakaway_yards_per_attempt,2018,40,3.939212698665726,3.9333730773739592,3.9460370513691307,0.012663973995171496,4,0.09451939336259582,0.09278761589350637,-0.0017317774690894516,0.09913194444444444,0.1191987441987442,0.020066799754299758
dk,rushing,QB,rush_breakaway_yards_per_attempt,2019,40,3.6403882547334585,3.6070471368631436,3.6087535271457765,0.0017063902826328636,4,0.0834621343935946,0.0866776396293247,0.0032155052357301095,0.5515151515151515,0.28680555555555554,-0.264709595959596
dk,rushing,QB,rush_breakaway_yards_per_attempt,2020,42,4.059877299730801,3.8841140393824207,3.868444870388675,-0.015669168993745597,5,0.09045007844447128,0.09138425338238194,0.0009341749379106618,0.49428571428571433,0.5053968253968254,0.011111111111111072
dk,rushing,QB,rush_breakaway_yards_per_attempt,2021,41,3.048571662006629,3.4467414494143442,3.532719966077106,0.0859785166627618,5,0.07793127680871584,0.0744651448933905,-0.0034661319153253406,0.8242424242424242,0.7976190476190477,-0.02662337662337655
dk,rushing,QB,rush_breakaway_yards_per_attempt,2022,43,3.3651715602372296,3.4562930106249685,3.4603770875327053,0.004084076907736822,5,0.06398256244148597,0.06516301817586614,0.0011804557343801786,0.885,0.8583333333333332,-0.02666666666666684
dk,rushing,QB,rush_breakaway_yards_per_attempt,2023,45,3.1335968003005648,3.200983171395863,3.188344873636744,-0.012638297759119066,5,0.06520926494971598,0.06288939817382962,-0.002319866775886359,0.7435897435897436,0.7514285714285713,0.007838827838827722
dk,rushing,QB,rush_breakaway_yards_per_attempt,2024,44,3.3252560094828088,3.32223749773475,3.3380368179286113,0.0157993201938611,5,0.08510241802055145,0.08636932557791403,0.0012669075573625843,0.3790476190476191,0.37610644257703074,-0.002941176470588336
dk,rushing,QB,rush_breakaway_yards_per_attempt,2025,43,3.360335377777313,3.408129099615109,3.4458904760266402,0.03776137641153143,5,0.10421083199122504,0.1082392162437309,0.004028384252505859,0.3072927072927073,0.3001498501498502,-0.0071428571428571175
dk,rushing,QB,rush_designed_yards_per_attempt,2018,40,3.939212698665726,3.9333730773739592,3.9363663942321,0.0029933168581406377,4,0.09451939336259582,0.09093211539138375,-0.003587277971212069,0.09913194444444444,0.13327702702702704,0.0341450825825826
dk,rushing,QB,rush_designed_yards_per_attempt,2019,40,3.6403882547334585,3.6070471368631436,3.625390098832088,0.018342961968944582,4,0.0834621343935946,0.0882028305218662,0.004740696128271604,0.5515151515151515,0.26314102564102565,-0.28837412587412586
dk,rushing,QB,rush_designed_yards_per_attempt,2020,42,4.059877299730801,3.8841140393824207,3.8723861703587055,-0.011727869023715254,5,0.09045007844447128,0.09195079696693982,0.0015007185224685388,0.49428571428571433,0.5911111111111111,0.09682539682539681
dk,rushing,QB,rush_designed_yards_per_attempt,2021,41,3.048571662006629,3.4467414494143442,3.557790415651927,0.11104896623758265,5,0.07793127680871584,0.07828808502135254,0.00035680821263670004,0.8242424242424242,0.8242424242424242,0.0
dk,rushing,QB,rush_designed_yards_per_attempt,2022,43,3.3651715602372296,3.4562930106249685,3.4585524275026907,0.0022594168777221313,5,0.06398256244148597,0.06297035633650248,-0.0010122061049834818,0.885,0.885,0.0
dk,rushing,QB,rush_designed_yards_per_attempt,2023,45,3.1335968003005648,3.200983171395863,3.2033841921405566,0.002401020744693394,5,0.06520926494971598,0.06262029471865091,-0.002588970231065066,0.7435897435897436,0.7496503496503497,0.0060606060606061
dk,rushing,QB,rush_designed_yards_per_attempt,2024,44,3.3252560094828088,3.32223749773475,3.3200583461224897,-0.002179151612260455,5,0.08510241802055145,0.08494197746926822,-0.0001604405512832252,0.3790476190476191,0.37610644257703074,-0.002941176470588336
dk,rushing,QB,rush_designed_yards_per_attempt,2025,43,3.360335377777313,3.408129099615109,3.428946999732751,0.020817900117642285,5,0.10421083199122504,0.10907907015883199,0.004868238167606953,0.3072927072927073,0.29004884004884,-0.017243867243867284
dk,rushing,QB,rush_explosive_per_attempt,2018,40,3.939212698665726,3.9333730773739592,3.9346036560274897,0.0012305786535304897,4,0.09451939336259582,0.09482103442376477,0.0003016410611689502,0.09913194444444444,0.09737713267125031,-0.0017548117731941287
dk,rushing,QB,rush_explosive_per_attempt,2019,40,3.6403882547334585,3.6070471368631436,3.605066457969432,-0.0019806788937115627,4,0.0834621343935946,0.08362164002340637,0.0001595056298117764,0.5515151515151515,0.5144230769230769,-0.03709207459207464
dk,rushing,QB,rush_explosive_per_attempt,2020,42,4.059877299730801,3.8841140393824207,3.9016602181689577,0.01754617878653697,5,0.09045007844447128,0.09113761405099947,0.0006875356065281918,0.49428571428571433,0.48095238095238096,-0.013333333333333364
dk,rushing,QB,rush_explosive_per_attempt,2021,41,3.048571662006629,3.4467414494143442,3.4455426690880353,-0.0011987803263089347,5,0.07793127680871584,0.07797445320662821,4.31763979123756e-05,0.8242424242424242,0.8242424242424242,0.0
dk,rushing,QB,rush_explosive_per_attempt,2022,43,3.3651715602372296,3.4562930106249685,3.441262556023237,-0.015030454601731691,5,0.06398256244148597,0.06413653759509953,0.00015397515361356695,0.885,0.885,0.0
dk,rushing,QB,rush_explosive_per_attempt,2023,45,3.1335968003005648,3.200983171395863,3.1859972113629516,-0.014985960032911638,5,0.06520926494971598,0.0648346457003472,-0.0003746192493687822,0.7435897435897436,0.7435897435897436,0.0
dk,rushing,QB,rush_explosive_per_attempt,2024,44,3.3252560094828088,3.32223749773475,3.3693170107508412,0.047079513016091035,5,0.08510241802055145,0.08509005143864491,-1.2366581906536611e-05,0.3790476190476191,0.37610644257703074,-0.002941176470588336
dk,rushing,QB,rush_explosive_per_attempt,2025,43,3.360335377777313,3.408129099615109,3.4331849710006654,0.02505587138555665,5,0.10421083199122504,0.10417828291816815,-3.25490730568867e-05,0.3072927072927073,0.3116883116883117,0.00439560439560438
dk,rushing,QB,rush_first_downs_per_attempt,2018,40,3.939212698665726,3.9333730773739592,3.9333608429189892,-1.223445497000597e-05,4,0.09451939336259582,0.0928946372978828,-0.0016247560647130177,0.09913194444444444,0.10719507101086048,0.008063126566416043
dk,rushing,QB,rush_first_downs_per_attempt,2019,40,3.6403882547334585,3.6070471368631436,3.592238805164536,-0.014808331698607624,4,0.0834621343935946,0.08349220886939437,3.007447579977951e-05,0.5515151515151515,0.5201048951048951,-0.03141025641025641
dk,rushing,QB,rush_first_downs_per_attempt,2020,42,4.059877299730801,3.8841140393824207,3.84499919175128,-0.039114847631140925,5,0.09045007844447128,0.09031640738489098,-0.0001336710595803009,0.49428571428571433,0.4577777777777778,-0.036507936507936545
dk,rushing,QB,rush_first_downs_per_attempt,2021,41,3.048571662006629,3.4467414494143442,3.3002526858759955,-0.14648876353834872,5,0.07793127680871584,0.07931291380734064,0.0013816369986247995,0.8242424242424242,0.8083333333333333,-0.015909090909090873
