league,domain,position,candidate,rows_ppg,seasons,production_rmse,opportunity_control_rmse,candidate_rmse,candidate_delta_vs_production,candidate_delta_vs_opportunity_control,mean_season_delta_vs_control,season_wins_vs_control,season_bootstrap_low,season_bootstrap_high,development_2018_2022_delta_vs_control,temporal_2023_2025_delta_vs_control,q90_rows,q90_rmse_delta_vs_control,rows_upside,events,base_brier,opportunity_control_brier,candidate_brier,candidate_brier_delta_vs_base,candidate_brier_delta_vs_opportunity_control,candidate_brier_bootstrap_low,candidate_brier_bootstrap_high,base_average_precision,control_average_precision,candidate_average_precision,candidate_ap_delta_vs_control,development_2018_2022_brier_delta_vs_control,development_2018_2022_ap_delta_vs_control,temporal_2023_2025_brier_delta_vs_control,temporal_2023_2025_ap_delta_vs_control,consecutive_pairs,year_to_year_spearman,most_redundant_existing_feature,max_existing_spearman,residual_spearman,residual_qvalue,volume_adjusted_rank_corr,volume_adjusted_qvalue
dk,receiving,WR,rec_first_downs_per_route,1335,8,3.1248184828023295,3.1564499406115565,3.1566482874092,0.03182980460687057,0.00019834679764363372,0.00045005610538423335,1,-0.006866737197576689,0.006283521116200452,0.001840051672851839,-0.002559937763818354,138,-0.0031619733233911873,1335,138,0.055651633039164206,0.055788153379012904,0.054443146635156994,-0.0012084864040072113,-0.0013450067438559102,-0.003214853843237969,0.0006855483449675153,0.6323804614910672,0.6310300937236826,0.6382723297623785,0.007242236038695893,-0.002097668819145866,0.018134303921778283,-0.0001235944173539616,-0.008603735641246835,1802,0.5254194103996905,prior_year_ppg,0.7942929365802367,0.0448335364611673,0.34364385810083364,0.02283286208809309,0.7390642882446535
dk,rushing,RB,rush_mtf_per_attempt,901,8,3.467789791187955,3.4891848953362614,3.489524200316276,0.02173440912832092,0.0003393049800144432,0.0003481415233634322,3,-0.004303901556222234,0.004622280273004832,0.004291423454366061,-0.006585410330712804,93,-0.006789331069176896,901,93,0.05917828467141311,0.059896662891233736,0.06046681666459262,0.0012885319931795064,0.0005701537733588807,-0.0008038274923924261,0.0018606222798222551,0.5835455290103713,0.5751063426249764,0.5615405513631337,-0.013565791261842652,-0.0001459059160109008,0.0030127447191470313,0.0018270903534758909,-0.021896508675269655,854,0.5177069626497263,adp_log,-0.22145758222734765,0.03953192804336538,0.6385793594957556,0.03250821455458829,0.707085626629952
dk,receiving,TE,rec_slot_rate,715,8,2.3115101563752023,2.3042170954289163,2.3049595938937704,-0.006550562481431932,0.00074249846485408,0.0007070380505613261,4,-0.0007124042809714681,0.002342720122316788,0.0016457049615867803,-0.0007847464193284637,75,-0.01704743936037545,715,75,0.054369618946698714,0.0548382339617592,0.055332023176981236,0.0009624042302825223,0.0004937892152220361,-0.00018440735429297024,0.0011718223577914459,0.697448510413006,0.6916854356138724,0.6844134322346861,-0.00727200337918632,0.00014593616805130827,-0.002520961974417202,0.0010705269811631044,-0.019209386268095652,832,0.6855722750125858,proj_targets,0.5562422107263154,0.00808402831860579,0.9281601160267406,-0.006285394714845224,0.9424628023401529
dk,receiving,RB,rec_targeted_qb_rating,901,8,3.467789791187955,3.490699523451015,3.491456266649657,0.023666475461701975,0.0007567431986417184,0.0005187401355573051,3,-0.008280884832111056,0.009017596681756779,-0.003631175344671611,0.008372469687730977,93,0.028122927122065988,901,93,0.05917828467141311,0.060236378606765166,0.05990158290923484,0.0007232982378217317,-0.000334795697530324,-0.0014935442572895287,0.0013755277516723599,0.5835455290103713,0.5739048354206222,0.57507752235723,0.0011726869366077697,-0.0014286272453969476,0.01814325587164478,0.0015852633497951824,-0.006407416293455037,773,0.08231556562523742,prior_year_ppg,0.19851408790493186,0.05750639268161459,0.5398095372807314,0.05780797393017168,0.6151381294440423
dk,receiving,WR,rec_targets_per_route,1335,8,3.1248184828023295,3.1564499406115565,3.1572279906119514,0.03240950780962182,0.0007780500003948809,0.001079960231190169,4,-0.007529998947935817,0.011078479349660442,-0.000745263479896785,0.003334289232831189,138,-0.01632404209736027,1335,138,0.055651633039164206,0.055788153379012904,0.05546113162847035,-0.00019050141069385657,-0.00032702175054255544,-0.0015774400763622512,0.0009796325085941562,0.6323804614910672,0.6310300937236826,0.6266312986316674,-0.004398795092015129,-7.930458088834663e-05,0.00635042508393191,-0.0007290146427515534,-0.00995844679279878,1802,0.5876773424673849,prior_year_ppg,0.7584461662449372,0.02917671104582857,0.5321311310068663,0.007014154778649887,0.8538669452825265
dk,rushing,RB,rush_first_downs_per_attempt,901,8,3.467789791187955,3.4891848953362614,3.4900601586319167,0.022270367443961714,0.0008752632956552375,0.0006974169974155453,4,-0.008159240600709106,0.010971353792154097,-0.004729106743128764,0.010658141242234631,93,0.025770368378523756,901,93,0.05917828467141311,0.059896662891233736,0.06002875748623229,0.0008504728148191823,0.00013209459499855664,5.547144158507717e-05,0.00023922627136174494,0.5835455290103713,0.5751063426249764,0.5726695799496921,-0.002436762675284254,0.00014448148412420786,-0.0026521080891954707,0.00011035124833763676,-0.0016728917199875792,854,0.25870839586798794,prior_year_ppg,0.2594080397752724,0.03457941548932924,0.6530886275279122,0.02996178821268867,0.707085626629952
dk,rushing,RB,rush_zone_share,901,8,3.467789791187955,3.4891848953362614,3.4901487878639488,0.022358996675993836,0.00096389252768736,0.0009903515736400803,4,-0.0005787706088201241,0.0028433007623060447,0.0012843230365890967,0.0004032554025021895,93,-0.00039860520212808837,901,93,0.05917828467141311,0.059896662891233736,0.061239660378031746,0.002061375706618636,0.0013429974867980102,-0.0005802506620325585,0.003572054692041822,0.5835455290103713,0.5751063426249764,0.5541517310736741,-0.020954611551302293,0.0018964646544340422,-0.01563691874985429,0.0003714679631800083,-0.021458244492868872,854,0.7494947728705241,proj_targets,0.13367424841888798,-0.010354319064277336,0.9318589224331435,-0.013132194563984238,0.9205449589424864
dk,rushing,QB,rush_run_grade,338,8,3.493443730938272,3.533380472472779,3.534480503925473,0.04103677298720099,0.0011000314526943278,0.0002570431584161814,5,-0.019389383369153912,0.019057534424721134,0.007299828239700545,-0.00964847777378619,38,0.1192134848674069,338,38,0.08413847731710791,0.0829129764210675,0.08434678547807918,0.00020830816097126836,0.0014338090570116813,-0.0005906614778493734,0.004814584257228684,0.39915150316135545,0.4096511727548972,0.3767188640006771,-0.032932308754220097,0.0029288078644778975,-0.11542161890462038,-0.0008992951425189216,0.0026699720459905096,100,0.4482147143542968,projected_rush_point_share,0.41854089329341826,-0.034760986369650644,0.8808052175686303,-0.1471550666572515,0.6073128724606922
dk,receiving,TE,rec_targeted_qb_rating,715,8,2.3115101563752023,2.302970332462135,2.3041485999179048,-0.0073615564572975245,0.001178267455769877,0.0012149460131708478,3,0.00014862924699265422,0.0025943875570649255,0.0013896688825307812,0.0008207817176857368,75,-0.0013099957451396804,715,75,0.054369618946698714,0.05479897794518681,0.05497117442355488,0.0006015554768561693,0.00017219647836807378,-0.000938594783339989,0.0013721428263361005,0.697448510413006,0.6924103966004257,0.6914243233929671,-0.000986073207458582,0.000934291459664012,-0.009033866078883679,-0.00109135133448688,0.006919733222567892,832,0.11809954667928568,prior_year_ppg,0.23190707944856875,-0.048072872010391884,0.8385583099285622,-0.04739148741086926,0.8584623669729707
dk,receiving,WR,rec_yac_per_route,1335,8,3.1248184828023295,3.1564499406115565,3.157631583047824,0.03281310024549455,0.001181642436267616,0.0015131174763018396,4,-0.009239004974542164,0.012064202464226403,-0.0038993936428441955,0.009694526203298803,138,-0.12319677573144361,1335,138,0.055651633039164206,0.055788153379012904,0.055738454130716236,8.682109155203066e-05,-4.969924829666822e-05,-0.0011948031348117528,0.0011738663440474346,0.6323804614910672,0.6310300937236826,0.6244298917188623,-0.006600202004820255,-0.0001343783816521102,-0.007022691847655249,8.771718422118796e-05,-0.005792278269272089,1802,0.49910323371007803,prior_year_ppg,0.5677802521456836,0.061827907916253304,0.31801875034712224,0.048795129545468385,0.6035801422736756
dk,receiving,TE,rec_first_downs_per_route,715,8,2.3115101563752023,2.3042170954289163,2.305475394651182,-0.006034761724020399,0.001258299222265613,0.0013787671097043042,3,-0.002572572522753855,0.0051869786680973085,-0.0007102290654588117,0.004581632568635197,75,-0.009454642244485889,715,75,0.054369618946698714,0.0548382339617592,0.05530681815325913,0.0009371992065604143,0.0004685841914999281,-0.00021152324741913038,0.0010889854264366694,0.697448510413006,0.6916854356138724,0.6906124723549547,-0.001072963258917703,0.00023868158702835401,-0.0017993491060100952,0.0008497610004007464,-0.009386408903339305,832,0.449523967440421,prior_year_ppg,0.6891155610750471,-0.019227304037219724,0.9281601160267406,-0.03176148782381087,0.8584623669729707
dk,receiving,RB,rec_mtf_per_reception,901,8,3.467789791187955,3.490057428553387,3.4914331090039616,0.023643317816006704,0.0013756804505744569,0.001784918445087269,3,-0.010447985379458624,0.013880414003941077,-0.003217541146249836,0.009345050817337164,93,-0.029485534276375347,901,93,0.05917828467141311,0.0602542876973366,0.06064622155169951,0.0014679368802864023,0.00039193385436291084,-0.0006180340016194851,0.0013791352298252605,0.5835455290103713,0.57405606322856,0.5707316939950935,-0.003324369233466462,0.0004281300317192649,-0.006646526124478469,0.0003283968335600074,-0.009855037877009754,773,0.25850287075435296,proj_rush_attempts,0.23656734381517389,0.09003791393593372,0.3206153274101272,0.08848730198171517,0.39660940967794184
dk,receiving,RB,rec_touchdowns_per_route,901,8,3.467789791187955,3.4880723443339976,3.489632880030659,0.021843088842703917,0.0015605356966612582,0.0013116526935378903,3,-0.004735319032385443,0.008030682288383273,0.0024506136506672327,1.4026687861878884e-05,93,0.006173237825358058,901,93,0.05917828467141311,0.06017984357988222,0.06023547807337058,0.0010571934019574722,5.563449348836014e-05,-0.00020760652916038965,0.00036139093126433014,0.5835455290103713,0.5742915117491306,0.5797667164977074,0.005475204748576767,8.676620896585358e-05,0.009447888893690193,9.873843627578038e-07,0.0007181250759017432,773,0.17533323796554895,proj_targets,0.2741300821660368,0.029679401595135952,0.6811787984002388,0.02413035778609026,0.777070551300166
dk,receiving,RB,rec_adot,901,8,3.467789791187955,3.490699523451015,3.4923449055660893,0.0245551143781344,0.0016453821150741454,0.00141100684406692,3,-0.0017618607378969697,0.004772134020583241,0.002281409291211123,0.0005393649491423069,93,-0.025064720755672454,901,93,0.05917828467141311,0.060236378606765166,0.06064907802672165,0.0014707933553085376,0.0004126994199564818,-0.00034437223250411916,0.0013769796770624271,0.5835455290103713,0.5739048354206222,0.5661282383941607,-0.007776597026461496,0.00012571376645673787,-0.00496500648605136,0.0009164601695248187,-0.016101436751939147,773,0.4255846207526776,projected_rush_point_share,-0.39504039291279547,-0.05417307621975581,0.5517139382275309,-0.05243875014825092,0.6151381294440423
dk,receiving,WR,rec_slot_rate,1335,8,3.1248184828023295,3.1564499406115565,3.1582203439756023,0.03340186117327271,0.0017704033640457695,0.001659978275424967,4,-0.00102277430956388,0.004962282527544604,0.0021018626329531997,0.0012144577875838891,138,-0.004778339307327073,1335,138,0.055651633039164206,0.055788153379012904,0.05603298189968743,0.0003813488605232257,0.0002448285206745268,-8.997136806764882e-05,0.0006428482043800016,0.6323804614910672,0.6310300937236826,0.6267733094936796,-0.004256784230002975,0.0003897003632583468,-0.004878493755142821,9.73197455616387e-06,-0.0010012134862058542,1802,0.686672303012976,projected_receiving_point_share,-0.22179686229344017,0.019663196607910535,0.6281195135257017,0.02101015267461545,0.7390642882446535
dk,rushing,RB,rush_gap_share,901,8,3.467789791187955,3.4891848953362614,3.491047730741969,0.02325793955401423,0.0018628354057077523,0.0016920421723148893,2,-0.0007867828743628458,0.004863422736279493,0.0026645904311464186,0.00045978609658714475,93,0.0023573851570377613,901,93,0.05917828467141311,0.059896662891233736,0.0610999692127885,0.0019216845413753889,0.0012033063215547632,-0.0005595533783337842,0.0033119278861123494,0.5835455290103713,0.5751063426249764,0.5587750025376912,-0.016331340087285207,0.001912885058378208,-0.01014041185682324,-4.225390760929926e-05,-0.014639376684100536,854,0.728910517430681,proj_targets,-0.17546919390071455,0.0029959524783716293,0.9461369087782588,0.0027039201128077036,0.99469918566185
dk,receiving,WR,rec_wide_rate,1335,8,3.1248184828023295,3.1564499406115565,3.158459318615808,0.03364083581347854,0.002009378004251605,0.0018912782596832711,4,-0.0009267083109171237,0.005611911625480284,0.0024382521804731105,0.0012899112927149403,138,-0.0047147076580698055,1335,138,0.055651633039164206,0.055788153379012904,0.0560146217651515,0.0003629887259872927,0.00022646838613859382,-9.706260919620772e-05,0.0006119000885555369,0.6323804614910672,0.6310300937236826,0.6271002328175421,-0.003929860906140448,0.00036407639791847385,-0.003795106645582247,3.1595104408033148e-06,-0.0012393846192004787,1802,0.6919410355950053,projected_receiving_point_share,0.23341209659627543,-0.020092243243850387,0.6281195135257017,-0.02187698921721168,0.7390642882446535
dk,receiving,TE,rec_touchdowns_per_route,715,8,2.3115101563752023,2.3042170954289163,2.306236120211981,-0.005274036163221307,0.0020190247830647046,0.0024891425362925657,5,-0.005169980381751038,0.012636641390049568,0.0031724868334408463,6.847802669263103e-05,75,0.01466198895840165,715,75,0.054369618946698714,0.0548382339617592,0.05538057353273712,0.0010109545860384067,0.0005423395709779205,-0.00023592368345507956,0.0014039233432708658,0.697448510413006,0.6916854356138724,0.6856963907697622,-0.005989044844110225,0.0009160221008147826,-0.011866576058763734,-7.722328518284388e-05,-0.0046640976598218975,832,0.16850712977941043,prior_year_ppg,0.4197201368403087,-0.008561711633247213,0.9281601160267406,-0.01182791060534772,0.9424628023401529
dk,receiving,WR,rec_route_grade,1335,8,3.1248184828023295,3.1564499406115565,3.158525580728936,0.03370709792660653,0.0020756401173795958,0.0023889522494919824,3,-0.0034695481643807202,0.007147730708114253,0.0027593212959211577,0.0009281828258886904,138,0.037069285148904285,1335,138,0.055651633039164206,0.055788153379012904,0.05525925662463912,-0.0003923764145250877,-0.0005288967543737866,-0.002174037269111076,0.0014971200400243946,0.6323804614910672,0.6310300937236826,0.6358664765136305,0.004836382789947913,-0.0012048087431487317,0.009676914389744384,0.0005679663158189713,-0.0022609442832562943,1802,0.5380027743329998,prior_year_ppg,0.8317164472058403,0.04546854711833982,0.34364385810083364,0.019160198273578347,0.7390642882446535
dk,receiving,TE,rec_route_rate,715,8,2.3115101563752023,2.3042170954289163,2.306355069978508,-0.005155086396694486,0.002137974549591526,0.002002548418328365,2,-0.0003678061979833225,0.004862467571197426,0.0035143614510646515,-0.00018987980832152473,75,-0.011294839622002506,715,75,0.054369618946698714,0.0548382339617592,0.05500286691941287,0.0006332479727141557,0.00016463295765366953,-0.00028119167344632645,0.0006180267039065962,0.697448510413006,0.6916854356138724,0.687432596915374,-0.004252838698498462,2.6462474882846254e-05,-0.008845831599760157,0.00039371859079786325,-0.0014172728883458108,832,0.7264075594690395,proj_targets,0.6078673236541706,-0.00968655505545896,0.9281601160267406,-0.02822682470881029,0.8584623669729707
dk,rushing,RB,rush_explosive_per_attempt,901,8,3.467789791187955,3.4891848953362614,3.491405385974755,0.023615594786800198,0.0022204906384937217,0.0016112578015748391,5,-0.007109154511248383,0.01368579422880667,0.005246966183948043,-0.003080420256096339,93,-0.015001783762946808,901,93,0.05917828467141311,0.059896662891233736,0.05994210155209566,0.0007638168806825482,4.543866086192255e-05,-0.00013847090238551304,0.00026109590455522736,0.5835455290103713,0.5751063426249764,0.5749189501048182,-0.00018739252015820274,3.957066224161837e-05,0.0001585426808302648,5.573906210978863e-05,-0.0023449729656123686,854,0.20498435058493997,adp_log,-0.29483140168768274,0.11040718256657052,0.30033028682184587,0.10742030255130129,0.36301663625207536
dk,receiving,WR,rec_adot,1335,8,3.1248184828023295,3.155151947176109,3.1579101052677157,0.033091622465386106,0.0027581580916065107,0.003070438792173835,4,-0.005533770146564848,0.012821726970606684,0.0035669434198903893,0.0014018430085922517,138,-0.016706210783334896,1335,138,0.055651633039164206,0.05575236507995383,0.056767951679912686,0.0011163186407484801,0.0010155865999588523,-0.00010835809461842855,0.0027225417117210126,0.6323804614910672,0.6316857086415445,0.6151828323577695,-0.016502876283775003,0.0017894479912985845,-0.029492213916738508,-0.00024022776005418883,0.002909819968284655,1802,0.5975844602983206,projected_receiving_point_share,0.20497009380617537,-0.03833455197705102,0.4129754844362825,-0.03611504758892157,0.7390642882446535
dk,receiving,WR,rec_targeted_qb_rating,1335,8,3.1248184828023295,3.155151947176109,3.157953285425657,0.03313480262332735,0.002801338249547758,0.0027865773666488347,4,-0.0034918704915965493,0.00905248961099192,0.003979013672022802,0.0008256716663486152,138,-0.02446418004717632,1335,138,0.055651633039164206,0.05575236507995383,0.055951215896481055,0.0002995828573168491,0.00019885081652722125,-0.0009935570440849693,0.0014213661311538218,0.6323804614910672,0.6316857086415445,0.6297211763447819,-0.0019645322967626333,-0.0005286562295099204,0.005201893111192235,0.0013794418185442692,-0.014731803379740338,1802,0.23932381829525187,prior_year_ppg,0.4413016838032228,0.07098314983074891,0.3084493306903652,0.06029521194858043,0.6035801422736756
dk,receiving,WR,rec_yprr,1335,8,3.1248184828023295,3.1564499406115565,3.159483992457638,0.03466550965530857,0.0030340518460816313,0.0032801586961244134,2,-0.0035731588918758717,0.009627293151158123,0.003414935681099074,0.0023955660336962836,138,0.02359779260717154,1335,138,0.055651633039164206,0.055788153379012904,0.0555020095801792,-0.0001496234589850043,-0.00028614379883370317,-0.0024199171931400397,0.0018434050075663954,0.6323804614910672,0.6310300937236826,0.6289773540076057,-0.00205273971607689,-0.0011250480495102883,0.01866195738144938,0.0010752214488261372,-0.025817254647636845,1802,0.5035089860986148,prior_year_ppg,0.8110926022120942,0.028262196493801007,0.5321311310068663,0.005788382598938059,0.8538669452825265
dk,receiving,RB,rec_targets_per_route,901,8,3.467789791187955,3.4880723443339976,3.4918139785941906,0.024024187406235686,0.0037416342601930275,0.0049608463126338265,5,-0.007427831749228009,0.02289185626861251,0.006656862462440127,-0.0013276656095384531,93,-0.042617095467097243,901,93,0.05917828467141311,0.06017984357988222,0.06027729103685857,0.0010990063654454582,9.744745697634616e-05,-0.00020335653641925181,0.0003524358491147289,0.5835455290103713,0.5742915117491306,0.5791963959929189,0.004904884243788321,-3.3073631649990776e-06,0.009945100179653776,0.000274307599976778,-0.0024966449448067807,773,0.4712688846625024,proj_targets,0.4866951255068979,0.004708313713693933,0.9461369087782588,0.0004245168010346518,0.99469918566185
dk,receiving,TE,rec_adot,715,8,2.3115101563752023,2.302970332462135,2.307436057961547,-0.004074098413655136,0.004465725499412265,0.004198979465698693,3,-0.006851958766298588,0.014564677103285462,-0.005169829688011607,0.020673142620623253,75,0.030669214090838892,715,75,0.054369618946698714,0.05479897794518681,0.055191843112740696,0.0008222241660419821,0.0003928651675538866,-9.885867317955052e-05,0.0008489081730529955,0.697448510413006,0.6924103966004257,0.6847264517708236,-0.007683944829602107,0.0004520144226447531,-0.009689411751179322,0.0002947961423846665,-0.006801968978748296,832,0.47541267133845916,base_prediction,0.3756504064930561,0.037529097635003526,0.8385583099285622,0.030316891345384317,0.8584623669729707
dk,receiving,WR,rec_touchdowns_per_route,1335,8,3.1248184828023295,3.1564499406115565,3.1609298145985822,0.0361113317962527,0.004479873987025762,0.004819756216905224,2,0.00046981705856724565,0.009816469053979093,0.0040813117143079225,0.005150539066062887,138,0.04100849882240176,1335,138,0.055651633039164206,0.055788153379012904,0.05584289491876612,0.0001912618796019172,5.474153975321833e-05,-0.0003696116296346997,0.0005282296048497602,0.6323804614910672,0.6310300937236826,0.6267509880816302,-0.004279105642052361,-0.00019616419004662294,0.00408682345488709,0.00046190879479187513,-0.010666576446567655,1802,0.2505192269375001,prior_year_ppg,0.5700465671148237,0.006069112763504162,0.8480478581082574,-0.007235666226699464,0.8538669452825265
dk,rushing,RB,rush_yco_per_attempt,901,8,3.467789791187955,3.4891848953362614,3.4939286735638753,0.026138882375920325,0.0047437782276138485,0.004755110495806125,2,-0.0005374512054812097,0.010772868245040739,0.0059504690221583445,0.0026317677697536013,93,-0.018562258428708844,901,93,0.05917828467141311,0.059896662891233736,0.05981976778098497,0.0006414831095718568,-7.689511024876888e-05,-0.0013530219183729825,0.0011616539805784742,0.5835455290103713,0.5751063426249764,0.561467534148407,-0.013638808476569397,-0.0007663665791296445,-0.0006279143277555521,0.0011333697923128078,-0.009679376008670804,854,0.37589233211077566,adp_log,-0.3060099047769237,0.08440806622546373,0.3206153274101272,0.07497259189119826,0.4786259013158335
dk,rushing,RB,rush_breakaway_yards_per_attempt,901,8,3.467789791187955,3.4891848953362614,3.4940173625333846,0.026227571345429634,0.004832467197123158,0.00412476038820303,5,-0.006317991215982408,0.017610673079459977,0.006246994077426127,0.002356486383400913,93,-0.008669305153356177,901,93,0.05917828467141311,0.059896662891233736,0.0601347308161264,0.0009564461447132896,0.00023806792489266398,2.2893378244260365e-05,0.00047488277173956135,0.5835455290103713,0.5751063426249764,0.5646957177725515,-0.010410624852424943,0.00032717248033361374,-0.005282982490068089,8.165809362936649e-05,-0.007495837954609452,854,0.2109532447401895,adp_log,-0.3365785184478673,0.06326164073183362,0.5255943438896776,0.055437145321012724,0.6151381294440423
dk,receiving,WR,rec_yards_per_target,1335,8,3.1248184828023295,3.155151947176109,3.1606224885166303,0.03580400571430076,0.005470541340521162,0.0055776776887568325,2,0.0002727776644652862,0.011796772172216363,0.008605328269130297,0.00020668416591540506,138,0.037400755900820926,1335,138,0.055651633039164206,0.05575236507995383,0.055933349044898176,0.00028171600573397015,0.00018098396494434232,-0.00043829938406408117,0.0007574570954287671,0.6323804614910672,0.6316857086415445,0.624882622936237,-0.006803085705307521,-0.0001949922631520884,0.0050724503183914305,0.0007911143468846832,-0.016773438216801773,1802,0.21617162593333247,prior_year_ppg,0.40582780919363215,-0.006021660398764628,0.8480478581082574,-0.01791965675965607,0.7390642882446535
dk,rushing,QB,rush_ypa,338,8,3.493443730938272,3.533380472472779,3.5404332889892935,0.04698955805102134,0.007052816516514682,0.007182794058383013,2,0.0010522546704336154,0.013605449816279036,0.007166940343554806,0.006879111526652881,38,0.01170114805853828,338,38,0.08413847731710791,0.0829129764210675,0.08351220034563553,-0.0006262769714723837,0.0005992239245680292,-1.460807880312601e-05,0.00131329099136835,0.39915150316135545,0.4096511727548972,0.3957489916130017,-0.013902181141895509,0.0010144076752772874,-0.01952755858713484,-4.8714353053994075e-05,-0.011829317163010111,100,0.2417161716171617,projected_rush_point_share,0.397037915447341,-0.05002900879189538,0.8808052175686303,-0.11869074589981873,0.6073128724606922
dk,receiving,RB,rec_slot_rate,901,8,3.467789791187955,3.4880723443339976,3.495446194481952,0.02765640329399721,0.007373850147954553,0.009034618727644883,4,-0.011107475978246073,0.03732654421180026,0.015932550622964392,-0.007542114981380799,93,-0.006368748242636002,901,93,0.05917828467141311,0.06017984357988222,0.06069868588360084,0.0015204012121877303,0.0005188423037186182,0.00014048183432860002,0.0010657706715944768,0.5835455290103713,0.5742915117491306,0.5675998362392031,-0.006691675509927553,0.0006248836233542429,-0.006129915437067313,0.0003327024949393159,-0.00970972532516795,773,0.6294064855655616,projected_rush_point_share,-0.4031575577308464,-0.018157578204097875,0.8684923104122914,-0.0226948015881334,0.777070551300166
dk,rushing,QB,rush_explosive_per_attempt,338,8,3.493443730938272,3.533380472472779,3.5407755219933392,0.04733179105506702,0.0073950495205603595,0.007214533498381304,4,-0.005749528381560056,0.02195177769328649,0.0005005808500855302,0.01931259418691811,38,0.008307666317126206,338,38,0.08413847731710791,0.0829129764210675,0.08302218328812751,-0.0011162940289804052,0.0001092068670600077,-7.75076898579167e-05,0.0003183060745182597,0.39915150316135545,0.4096511727548972,0.40761791240130274,-0.0020332603535944682,0.0002704540147242668,-0.008180378145751455,-0.00014243640884034625,0.00400945053612678,100,0.2664098224942652,prior_year_ppg,0.20401318706207452,-0.03483323043255761,0.8808052175686303,-0.06629152801335417,0.6343439186103923
dk,receiving,WR,rec_mtf_per_reception,1335,8,3.1248184828023295,3.155249155067469,3.162656076582878,0.037837593780548406,0.007406921515408893,0.007205183019160677,4,-0.0024267965611645555,0.019308337822270483,0.013026143984774308,-0.002040028511105074,138,-0.013033608189060963,1335,138,0.055651633039164206,0.05571066614456857,0.05643457167282233,0.0007829386336581229,0.0007239055282537571,1.5278045839757048e-05,0.0016567725191084686,0.6323804614910672,0.6314522526064902,0.6208485763613238,-0.010603676245166338,0.0011303362814378479,-0.014384736174524182,6.435385412786876e-05,0.0014604926760184433,1802,0.333243227135209,base_prediction,0.1964535968108447,0.04428335168836989,0.34364385810083364,0.031693219620748135,0.7390642882446535
dk,rushing,QB,rush_yco_per_attempt,338,8,3.493443730938272,3.533380472472779,3.54158427872269,0.0481405477844179,0.008203806249911239,0.008781338250342552,5,-0.012911497523767579,0.036500383232477486,0.010884750602859317,0.0035893820957206835,38,-0.12361652791590938,338,38,0.08413847731710791,0.0829129764210675,0.08357866968683927,-0.0005598076302686383,0.0006656932657717746,-0.0004111285042143751,0.0016754660063358713,0.39915150316135545,0.4096511727548972,0.3992060121783172,-0.010445160576580015,0.0006006875841693959,-0.023821134755833584,0.0007671415264542542,-0.009392674400641454,100,0.4492616217319035,projected_rush_point_share,0.4260544410710943,0.13121579103468997,0.8808052175686303,0.06457333096076166,0.6343439186103923
dk,rushing,QB,rush_breakaway_percent,338,8,3.493443730938272,3.533380472472779,3.542179311251514,0.048735580313241655,0.008798838778734996,0.009406785843277365,5,-0.01407469098533809,0.03553394895386908,0.0020134689928004157,0.020532914439922223,38,0.005725018525962966,338,38,0.08413847731710791,0.0829129764210675,0.08321272288141607,-0.0009257544356918446,0.00029974646034856833,-0.001899283963875571,0.0023747455200373033,0.39915150316135545,0.4096511727548972,0.41545410497964985,0.005802932224752644,-0.00020951097270151264,-0.02862921393804785,0.0010944966967752073,0.01783298572514258,100,0.5613549831044875,projected_rush_point_share,0.5367814640185119,0.016284139005179093,0.9529670288765444,-0.09987504942063577,0.6073128724606922
dk,rushing,RB,rush_breakaway_percent,901,8,3.467789791187955,3.4891848953362614,3.499089903470118,0.031300112282163006,0.00990500813385653,0.008601431254540937,3,-0.005014542019824231,0.028508504609451424,0.01427308562305285,0.002250212663981621,93,-0.00039123134898311207,901,93,0.05917828467141311,0.059896662891233736,0.06030961193884511,0.0011313272674320016,0.0004129490476113759,0.00010289742112907556,0.0007569991517269333,0.5835455290103713,0.5751063426249764,0.5617889695078009,-0.013317373117175513,0.0006250334133907146,-0.01553140661805441,4.0666399423849864e-05,-0.0019616096787573034,854,0.22624988962233952,adp_log,-0.2959268404611281,0.045335183715879385,0.6106646964257095,0.037597373579917805,0.707085626629952
dk,rushing,RB,rush_elusive_rating,901,8,3.467789791187955,3.4891848953362614,3.499104205955044,0.03131441476708918,0.009919310618782706,0.009550016103604508,2,-3.145458329685525e-05,0.021421190894934106,0.013394783611432093,0.0038308973113809763,93,-0.06745147847830868,901,93,0.05917828467141311,0.059896662891233736,0.060320010953156644,0.001141726281743534,0.00042334806192290825,-0.001662320462509009,0.002010159628052866,0.5835455290103713,0.5751063426249764,0.5574678439218095,-0.017638498703166916,-0.000658417313240657,-0.007802846101228833,0.0023222267326993423,-0.029072152185157463,854,0.5351882954402973,adp_log,-0.3039122798810996,0.08115438856723123,0.3206153274101272,0.07290710881245863,0.4786259013158335
dk,rushing,QB,rush_scramble_share,338,8,3.493443730938272,3.533380472472779,3.543852351413566,0.05040862047529382,0.01047187894078716,0.010530676444622133,3,0.0017242990406453051,0.022333978619138106,0.011873175854093976,0.008082128181554182,38,0.021663357153137497,338,38,0.08413847731710791,0.0829129764210675,0.08420288255065168,6.440523354377115e-05,0.001289906129584184,-0.0004895264724238882,0.0031542210313258994,0.39915150316135545,0.4096511727548972,0.3836993330195478,-0.025951839735349425,0.001381614681033358,-0.07719771351868637,0.0011467852083831692,-0.02017404937991213,100,0.7392060969123655,projected_rush_point_share,-0.5337800575779652,-0.043883949502623414,0.8808052175686303,0.06441142555990487,0.6343439186103923
