league,template_id,template_local_id,player,pos,team,season,avg_proj_points,preseason_proj_ppg,validation_pred_fp_per_game,builder_historical_pred_fp_per_game,builder_historical_projection_source,legacy_historical_pred_fp_per_game,legacy_historical_projection_source,v2_historical_pred_fp_per_game,v2_point_center_source,v2_template_center_available,v2_template_center_unavailable_reason,v2_template_center_position,v2_template_center_position_mismatch,v2_template_center_position_mismatch_reason,historical_center_policy,v2_recenter_promoted,validation_ensemble_sources,avg_pick,year_exp,source_year_exp,year_exp_source,year_exp_uncapped_delta,year_exp_bucket,exp_bucket,qb_team_rank,qb_team_rank_bucket,projection_rank_pct,projection_decile,projection_tier,active_games,played_games,active_ppg,active_ppg_resid,season_points,profile_total,managed_profile_total,template_eligible,template_exclusion_reason,projection_context_source,projection_context_scoring_hash,projection_context_run_id,scoring_context_available,scoring_context_unavailable_reason,scoring_context_position,scoring_context_position_mismatch,scoring_context_position_mismatch_reason,team_qb_scoring_context_available,team_qb_scoring_context_unavailable_reason,model_input_avg_proj_points,model_input_preseason_proj_ppg,model_input_avg_proj_pass_points,model_input_avg_proj_rush_points,model_input_avg_proj_rec_points,model_input_qb_avg_proj_pass_points,model_input_std_proj_points,model_input_std_pos_rank,projection_context_avg_proj_points_delta,match_projection_rank_pct,match_projection_ppg_scaled,year_exp_scaled,projection_x_exp,adp_rank_pct,market_projection_gap,projection_disagreement_frac,rank_disagreement_scaled,rush_proj_rank_pct,rec_proj_rank_pct,pass_proj_rank_pct,rush_share_of_own_points,rec_share_of_own_points,rb_rush_share_of_room,rb_rec_share_of_room,rb_combined_share_of_room,rb_room_rank_scaled,rb_gap_to_next_share,rb_room_concentration,team_rec_share,pass_catcher_rank_scaled,pass_catcher_gap_to_next_share,pass_catcher_room_concentration,team_qb_proj_points,qb_room_share,team_qb1_proj_points,team_qb2_proj_points,qb1_over_qb2_gap_pct,team_qb_pass_points,team_qb_pass_proj_rank_pct,avg_proj_rush_points,avg_proj_rec_points,avg_proj_pass_points,qb_avg_proj_pass_points,std_proj_points,std_pos_rank,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,managed_week_1,managed_week_2,managed_week_3,managed_week_4,managed_week_5,managed_week_6,managed_week_7,managed_week_8,managed_week_9,managed_week_10,managed_week_11,managed_week_12,managed_week_13,managed_week_14,managed_week_15,managed_week_16,played_week_1,played_week_2,played_week_3,played_week_4,played_week_5,played_week_6,played_week_7,played_week_8,played_week_9,played_week_10,played_week_11,played_week_12,played_week_13,played_week_14,played_week_15,played_week_16,player_key,proj_receptions,proj_receiving_yards_per_reception,proj_receiving_td_rate,proj_reception_rate_reliability,proj_receiving_ypr_position_pct,proj_receiving_td_rate_position_pct,match_proj_rec_ypr_profile,match_proj_rec_td_rate_profile,receiver_rate_source_position,receiver_rate_available,center_prediction,resid_calibration_available,pred_resid_5,pred_resid_10,pred_resid_25,pred_resid_75,pred_resid_90,pred_resid_95,historical_pred_fp_per_game,historical_projection_source,observed_ppg,observed_residual,observed_contribution,observed_total,observed_zero_contribution,observed_plus3,observed_plus5,impact_threshold,observed_impact,experience_group,preseason_pos_rank
beta,1004175,4175,Kareem Hunt,RB,CLE,2022,163.93203654844285,9.643060973437814,9.231076744583632,9.231076744583632,validation_ensemble,9.231076744583632,validation_ensemble,9.527595089852838,v2_conditional_ppg_2026_candidate_beta_v1,1,,RB,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next,validation_rush_pass_rec",94.54,5.0,5.0,draft_name_match,0.0,5,prime,-1,non_qb,0.5977011494252874,6,starter,15,15,7.239999999999999,-1.9910767445836326,108.6,15.000000000000004,15.000000000000004,1,,v2_beta_scoring_matched_preseason,6a9a803feee65cd1bd54f3b013594fb56a3c5c3eb6f65caf5c7e61ffee7bb0e6,milestone_3_20260803T041720Z_de712ffa,1,,RB,0,,1,,179.6,11.225,,95.93799999999999,68.592,145.2152,3.43,1.66,-15.667963451557142,0.5977011494252874,0.9527595089852838,0.5,0.2988505747126437,0.625,0.027298850574712596,0.02561362805223643,0.033130408493439206,0.5795454545454546,0.7727272727272727,0.6022727272727273,0.5840131009763935,0.4159868990236064,0.34537726072728864,0.6232711294556812,0.42402207135602726,1.0,-0.1519558572879455,0.5115452912820573,0.0,0.5714285714285714,-0.1470692158395121,0.1526929278876406,0.0,0.0,139.99811393402274,96.70143829018664,0.3092661352869413,117.94533177875961,0.011363636363636364,95.73845701403158,68.19357953441126,0.0,117.94533177875961,4.198894209997444,2.9154759474226504,3.1767955801104977,1.1602209944751383,1.0497237569060776,1.0773480662983428,1.9613259668508287,0.1657458563535912,1.1464088397790058,1.270718232044199,0.0,0.33149171270718236,0.8839779005524864,0.35911602209944754,1.1602209944751383,0.3038674033149172,0.4419889502762432,0.5110497237569062,3.1767955801104977,1.1602209944751383,1.0497237569060776,1.0773480662983428,1.9613259668508287,0.1657458563535912,1.1464088397790058,1.270718232044199,0.0,0.33149171270718236,0.8839779005524864,0.35911602209944754,1.1602209944751383,0.3038674033149172,0.4419889502762432,0.5110497237569062,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,3f0b675d-ef58-5606-8f9e-73bc2a9b4118,44.8,7.447544642857143,0.04244324116994186,0.8175182481751825,0.44171779141104295,0.6932515337423313,0.45235323093457525,0.6579866553221978,RB,1,9.527595089852838,1,-4.0256069882699,-3.543605215269275,-2.086348294350985,2.0383354764488035,4.630169783082471,6.300127694378334,9.527595089852838,v2_conditional_ppg_production_strict_prior,7.239999999999999,-2.2875950898528385,30.9,108.6,0,0,0,83.71999999999997,0,3-5,36
beta,1004186,4186,Melvin Gordon,RB,DEN,2022,153.32999999999998,9.019411764705882,9.334842962210413,9.334842962210413,validation_ensemble,9.334842962210413,validation_ensemble,9.406087668459664,v2_conditional_ppg_2026_candidate_beta_v1,1,,RB,0,,legacy_validated_oos,0,"validation_all_current,validation_rush_pass_rec",109.8,7.0,7.0,draft_name_match,0.0,7,veteran,-1,non_qb,0.5862068965517241,6,starter,10,10,7.660000000000001,-1.6748429622104117,76.60000000000001,10.0,10.0,1,,v2_beta_scoring_matched_preseason,6a9a803feee65cd1bd54f3b013594fb56a3c5c3eb6f65caf5c7e61ffee7bb0e6,milestone_3_20260803T041720Z_de712ffa,1,,RB,0,,1,,158.74,9.92125,,113.92500000000001,39.839,274.6884,3.45,0.41,-5.410000000000025,0.5862068965517241,0.9406087668459664,0.7,0.41034482758620683,0.5795454545454546,-0.006661442006269502,0.029434639149676707,0.013917555356722601,0.6363636363636364,0.5,0.7272727272727273,0.739931961768994,0.26006803823100605,0.42956776547965914,0.34534281532153904,0.4039464671479003,1.0,-0.19210706570419941,0.5184525623467388,0.0,1.0,-0.1945545967127211,0.17957522919584423,0.0,0.0,305.80199999999996,0.0,1.0,262.8656886378529,0.6590909090909091,113.45376769803984,39.87623230196015,0.0,262.8656886378529,4.513213220819929,1.224744871391589,0.8093994778067886,0.7571801566579635,1.9582245430809397,-0.15665796344647517,1.5404699738903394,0.10443864229765012,0.7832898172323759,1.7885117493472584,0.0,1.1749347258485638,1.2402088772845952,0.0,0.0,0.0,0.0,0.0,0.8093994778067886,0.7571801566579635,1.9582245430809397,-0.15665796344647517,1.5404699738903394,0.10443864229765012,0.7832898172323759,1.7885117493472584,0.0,1.1749347258485638,1.2402088772845952,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,219674b8-4ad5-5529-9058-a49cd3f38ede,24.0,7.972916666666666,0.052083333333333336,0.7058823529411765,0.6196319018404908,0.8466257668711656,0.5844460483579935,0.7446770119090581,RB,1,9.406087668459664,1,-4.0256069882699,-3.543605215269275,-2.086348294350985,2.0383354764488035,4.630169783082471,6.300127694378334,9.406087668459664,v2_conditional_ppg_production_strict_prior,7.660000000000001,-1.746087668459663,24.0,76.6,0,0,0,83.71999999999997,0,6-8,37
beta,1004178,4178,Kenneth Walker,RB,SEA,2022,131.63957309688584,7.743504299816815,9.354996527958667,9.354996527958667,validation_ensemble,9.354996527958667,validation_ensemble,9.144385120366472,v2_conditional_ppg_2026_candidate_beta_v1,1,,RB,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next,validation_rush_pass_rec",111.81,0.0,0.0,draft_team_match,0.0,0,rookie,-1,non_qb,0.5747126436781609,6,starter,13,13,13.338461538461539,3.983465010502872,173.4,13.000000000000002,13.000000000000002,1,,v2_beta_scoring_matched_preseason,6a9a803feee65cd1bd54f3b013594fb56a3c5c3eb6f65caf5c7e61ffee7bb0e6,milestone_3_20260803T041720Z_de712ffa,1,,RB,0,,1,,134.08,8.38,,98.95700000000001,30.059,154.03799999999998,7.58,1.68,-2.4404269031141723,0.5747126436781609,0.9144385120366472,0.0,0.0,0.5681818181818182,-0.0065308254963426515,0.06925123784121384,0.018629086716767048,0.6022727272727273,0.4431818181818182,0.6363636363636364,0.7568353072187689,0.24316469278123107,0.4008460706794939,0.3905580541755479,0.3982948311200427,0.5,-0.0750827128577298,0.39919305095240715,0.0,0.625,-0.23212012439844878,0.18260018516611176,0.0,0.0,155.9,0.0,1.0,134.16089486055498,0.056818181818181816,99.62947674692919,32.010096349956655,0.0,134.16089486055498,9.116203385848296,1.6393596310755,0.0,0.18742791234140715,0.35986159169550175,0.2174163783160323,1.1845444059976933,1.4244521337946945,2.3765859284890425,0.9521337946943483,2.204152249134948,0.7647058823529411,0.0,1.3794694348327567,0.26989619377162627,0.0,0.7422145328719724,0.9371395617070358,0.0,0.18742791234140715,0.35986159169550175,0.2174163783160323,1.1845444059976933,1.4244521337946945,2.3765859284890425,0.9521337946943483,2.204152249134948,0.7647058823529411,0.0,1.3794694348327567,0.26989619377162627,0.0,0.7422145328719724,0.9371395617070358,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,7206cc5c-2225-5a6b-aa8d-8625f1219075,19.7,7.996694689371726,0.039898732086643754,0.6632996632996633,0.6441717791411042,0.6625766871165644,0.5956290925616079,0.6078370618247918,RB,1,9.144385120366472,1,-4.025844586627349,-3.449690021064338,-2.100099446282154,2.2468335005364013,4.791867985895194,6.578670614540748,9.144385120366472,v2_conditional_ppg_production_strict_prior,13.338461538461539,4.194076418095067,96.60000000000001,173.40000000000003,0,1,0,83.71999999999997,1,0-2,38
beta,1004187,4187,Michael Carter,RB,NYJ,2022,138.34810618512114,8.138123893242419,9.200056813579844,9.200056813579844,validation_ensemble,9.200056813579844,validation_ensemble,8.834280982393329,v2_conditional_ppg_2026_candidate_beta_v1,1,,RB,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next,validation_rush_pass_rec",123.77,1.0,1.0,draft_team_match,0.0,1,young,-1,non_qb,0.5632183908045977,6,starter,14,14,7.535714285714286,-1.664342527865558,105.5,14.0,14.0,1,,v2_beta_scoring_matched_preseason,6a9a803feee65cd1bd54f3b013594fb56a3c5c3eb6f65caf5c7e61ffee7bb0e6,milestone_3_20260803T041720Z_de712ffa,1,,RB,0,,1,,151.6,9.475,,78.739,58.221999999999994,193.4392,3.57,1.03,-13.251893814878855,0.5632183908045977,0.8834280982393329,0.1,0.05632183908045977,0.5340909090909091,-0.02912748171368862,0.04434015188257723,0.00984119777027771,0.5340909090909091,0.6931818181818182,0.7386363636363636,0.6100895223371945,0.3899104776628056,0.38090659249108544,0.4719081587100634,0.41187521941214617,1.0,-0.1762495611757077,0.5155319539073149,0.0,1.0,-0.14393058185393665,0.1437514131658967,0.0,0.0,212.37900000000002,0.0,1.0,171.49400000000003,0.14772727272727273,84.40473001873602,53.943376166385136,0.0,171.49400000000003,6.1343760409151935,0.8660254037844386,1.7914691943127963,0.9952606635071091,0.6767772511848342,0.5175355450236967,2.428436018957346,0.690047393364929,1.114691943127962,1.0748815165876777,2.1364928909952607,0.0,0.2919431279620853,0.6104265402843602,0.0,0.1990521327014218,0.47772511848341237,0.9952606635071091,1.7914691943127963,0.9952606635071091,0.6767772511848342,0.5175355450236967,2.428436018957346,0.690047393364929,1.114691943127962,1.0748815165876777,2.1364928909952607,0.0,0.2919431279620853,0.6104265402843602,0.0,0.1990521327014218,0.47772511848341237,0.9952606635071091,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,e3e5c0e8-f56e-5bbc-b947-f7318a6eb879,36.9,8.265582655826558,0.027533189971631032,0.7867803837953091,0.7423312883435583,0.36809815950920244,0.6906615040485565,0.3962222193153426,RB,1,8.834280982393329,1,-3.767387011183,-3.048808334312197,-2.204467828054397,2.4552083112425334,5.370194751733898,6.665575866519292,8.834280982393329,v2_conditional_ppg_production_strict_prior,7.535714285714286,-1.2985666966790435,30.400000000000002,105.5,0,0,0,83.71999999999997,0,0-2,39
beta,1004164,4164,James Robinson,RB,JAC,2022,137.80501665224915,8.106177450132304,8.545208161631006,8.545208161631006,validation_ensemble,8.545208161631006,validation_ensemble,8.825694624059864,v2_conditional_ppg_2026_candidate_beta_v1,1,,RB,0,,legacy_validated_oos,0,"validation_all_current,validation_rush_pass_rec",130.84,2.0,3.0,debut_fallback,-1.0,2,young,-1,non_qb,0.5517241379310345,6,starter,11,11,8.100000000000001,-0.44520816163100463,89.10000000000001,10.999999999999998,10.999999999999998,1,,v2_beta_scoring_matched_preseason,6a9a803feee65cd1bd54f3b013594fb56a3c5c3eb6f65caf5c7e61ffee7bb0e6,milestone_3_20260803T041720Z_de712ffa,1,,RB,0,,1,,142.4,8.9,,99.94800000000001,36.29,232.36719999999997,5.41,0.81,-4.594983347750855,0.5517241379310345,0.8825694624059863,0.2,0.1103448275862069,0.5113636363636364,-0.04036050156739812,0.04708695248113334,0.00984119777027771,0.625,0.4659090909090909,0.4772727272727273,0.7412520153841745,0.25874798461582554,0.42950937255191957,0.28890687454794806,0.3814724364347606,0.5,-0.15351072206245636,0.4387078672533007,0.0,0.8571428571428571,-0.18352773248146947,0.16327343165872193,0.0,0.0,256.7020961072665,-12.457,1.0,207.3015206880635,0.4431818181818182,102.1482463235294,35.656770328719745,0.0,207.3015206880635,6.488818270766245,0.8660254037844386,2.641975308641975,1.950617283950617,2.604938271604938,0.35802469135802467,0.6049382716049382,0.7407407407407406,0.0,0.20987654320987653,1.641975308641975,0.0,0.12345679012345677,0.0,0.12345679012345677,0.0,0.0,0.0,2.641975308641975,1.950617283950617,2.604938271604938,0.35802469135802467,0.6049382716049382,0.7407407407407406,0.0,0.20987654320987653,1.641975308641975,0.0,0.12345679012345677,0.0,0.12345679012345677,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,09bda95c-2be5-5057-b85d-5bcf41714b67,23.7,7.635185438657976,0.03653635225497496,0.7032640949554896,0.5276073619631901,0.6012269938650306,0.5194152664251516,0.5711893102255556,RB,1,8.825694624059864,1,-4.0256069882699,-3.543605215269275,-2.086348294350985,2.0383354764488035,4.630169783082471,6.300127694378334,8.825694624059864,v2_conditional_ppg_production_strict_prior,8.100000000000001,-0.7256946240598623,43.60000000000001,89.1,0,0,0,83.71999999999997,0,0-2,40
beta,1004163,4163,James Cook,RB,BUF,2022,119.425,7.025,8.998587202217987,8.998587202217987,validation_ensemble,8.998587202217987,validation_ensemble,8.404861250122012,v2_conditional_ppg_2026_candidate_beta_v1,1,,RB,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next,validation_rush_pass_rec",107.36,0.0,0.0,draft_team_match,0.0,0,rookie,-1,non_qb,0.5402298850574713,6,starter,15,15,6.14,-2.8585872022179872,92.1,15.0,15.0,1,,v2_beta_scoring_matched_preseason,6a9a803feee65cd1bd54f3b013594fb56a3c5c3eb6f65caf5c7e61ffee7bb0e6,milestone_3_20260803T041720Z_de712ffa,1,,RB,0,,1,,130.28,8.1425,,62.529,54.57900000000001,301.28439999999995,5.17,1.88,-10.855000000000004,0.5402298850574713,0.8404861250122012,0.0,0.0,0.5909090909090909,0.05067920585161967,0.05201921011707251,0.030465355951032978,0.4659090909090909,0.7045454545454546,0.4659090909090909,0.5433927458169605,0.4566072541830395,0.28895384193699375,0.4907789080246073,0.3557548184787531,0.5,-0.17210484277483729,0.41874290217757887,0.0,0.625,-0.21292929581319409,0.17499752065860497,0.0,0.0,401.68000000000006,0.0,1.0,289.26000000000005,0.8068181818181818,64.89467866919051,54.53032133080949,0.0,289.26000000000005,6.212394168231384,2.680951323690902,-0.2931596091205212,0.8631921824104236,0.977198697068404,0.0,1.6449511400651466,0.13029315960912052,0.0,1.3192182410423456,0.7003257328990228,0.3583061889250815,1.4006514657980456,0.4560260586319219,2.198697068403909,0.32573289902280134,1.938110749185668,2.9804560260586315,-0.2931596091205212,0.8631921824104236,0.977198697068404,0.0,1.6449511400651466,0.13029315960912052,0.0,1.3192182410423456,0.7003257328990228,0.3583061889250815,1.4006514657980456,0.4560260586319219,2.198697068403909,0.32573289902280134,1.938110749185668,2.9804560260586315,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,c52fd5b1-43fe-54b2-8bc3-f59cff441066,36.2,7.138121546961325,0.0397542960009214,0.7835497835497836,0.3312883435582822,0.656441717791411,0.3678060181127666,0.6225798741136164,RB,1,8.404861250122012,1,-4.025844586627349,-3.449690021064338,-2.100099446282154,2.2468335005364013,4.791867985895194,6.578670614540748,8.404861250122012,v2_conditional_ppg_production_strict_prior,6.14,-2.2648612501220127,28.5,92.1,0,0,0,83.71999999999997,0,0-2,41
beta,1004148,4148,Darrell Henderson,RB,LAR,2022,120.0025696366782,7.058974684510482,8.153995349063669,8.153995349063669,validation_ensemble,8.153995349063669,validation_ensemble,8.196570540236733,v2_conditional_ppg_2026_candidate_beta_v1,1,,RB,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next,validation_rush_pass_rec",119.65,3.0,3.0,draft_team_match,0.0,3,prime,-1,non_qb,0.5287356321839081,6,starter,10,10,6.8,-1.353995349063669,68.0,10.000000000000002,10.000000000000002,1,,v2_beta_scoring_matched_preseason,6a9a803feee65cd1bd54f3b013594fb56a3c5c3eb6f65caf5c7e61ffee7bb0e6,milestone_3_20260803T041720Z_de712ffa,1,,RB,0,,1,,126.82,7.92625,,78.755,40.36,302.3216,10.42,2.58,-6.81743036332179,0.5287356321839081,0.8196570540236733,0.3,0.15862068965517243,0.5568181818181818,0.0280825496342737,0.1139782721496639,0.05105738851025974,0.5227272727272727,0.5113636363636364,0.29545454545454547,0.6639799644625348,0.33602003553746507,0.32310755309553024,0.3834130921640219,0.3411370815679633,0.5,-0.23436107486843477,0.4545223200249897,0.0,0.625,-0.2927933626042086,0.19843091295734003,0.0,0.0,308.25420523356394,0.0,1.0,293.4312711451166,0.8409090909090909,79.67930192277446,40.32326771390374,0.0,293.4312711451166,13.677685540708302,4.493050188902857,1.4411764705882355,1.7205882352941175,0.25000000000000006,0.7941176470588236,0.7352941176470589,1.9411764705882355,0.0,0.5882352941176471,0.823529411764706,1.5735294117647058,0.1323529411764706,0.0,0.0,0.0,0.0,0.0,1.4411764705882355,1.7205882352941175,0.25000000000000006,0.7941176470588236,0.7352941176470589,1.9411764705882355,0.0,0.5882352941176471,0.823529411764706,1.5735294117647058,0.1323529411764706,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,41eeee1a-843c-5935-8e24-a6f55676e8ba,26.0,6.98651051370775,0.04776560647397577,0.7222222222222222,0.25153374233128833,0.803680981595092,0.32055214723926384,0.7193251533742331,RB,1,8.196570540236733,1,-4.0256069882699,-3.543605215269275,-2.086348294350985,2.0383354764488035,4.630169783082471,6.300127694378334,8.196570540236733,v2_conditional_ppg_production_strict_prior,6.8,-1.3965705402367332,17.4,68.0,0,0,0,83.71999999999997,0,3-5,42
beta,1004192,4192,Nyheim Hines,RB,IND,2022,123.725,7.277941176470589,7.047236230267309,7.047236230267309,validation_ensemble,7.047236230267309,validation_ensemble,8.091960078387691,v2_conditional_ppg_2026_candidate_beta_v1,1,,RB,0,,legacy_validated_oos,0,"validation_all_current,validation_rush_pass_rec",121.83,4.0,4.0,draft_team_match,0.0,4,prime,-1,non_qb,0.5172413793103449,6,starter,15,15,3.7600000000000002,-3.287236230267309,56.400000000000006,15.000000000000002,15.000000000000002,1,,v2_beta_scoring_matched_preseason,6a9a803feee65cd1bd54f3b013594fb56a3c5c3eb6f65caf5c7e61ffee7bb0e6,milestone_3_20260803T041720Z_de712ffa,1,,RB,0,,1,,144.85,9.053125,,46.414,76.77799999999999,247.0044,5.05,1.15,-21.125,0.5172413793103449,0.8091960078387691,0.4,0.20689655172413796,0.5454545454545454,0.028213166144200552,0.049341891640178055,0.027835110713445202,0.3181818181818182,0.8863636363636364,0.7954545454545454,0.37809658516872097,0.621903414831279,0.15140638008311566,0.5208305368850155,0.27090791648876184,1.0,-0.45818416702247633,0.6049663654550403,0.0,0.5714285714285714,-0.1790087909783964,0.16838376832387514,0.0,0.0,253.86600000000004,0.0,1.0,232.56064730665747,0.6022727272727273,46.78,76.945,0.0,232.56064730665747,6.10482554318103,2.449489742783178,2.234042553191489,1.5159574468085106,1.4627659574468086,0.3457446808510638,0.3457446808510638,0.0,1.8085106382978724,3.4308510638297873,0.0,0.3723404255319148,-0.2127659574468085,0.0797872340425532,0.6117021276595744,0.3191489361702128,2.2606382978723403,0.42553191489361697,2.234042553191489,1.5159574468085106,1.4627659574468086,0.3457446808510638,0.3457446808510638,0.0,1.8085106382978724,3.4308510638297873,0.0,0.3723404255319148,-0.2127659574468085,0.0797872340425532,0.6117021276595744,0.3191489361702128,2.2606382978723403,0.42553191489361697,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,26667fbc-63ca-5ced-ba94-b52ac7adec0f,51.8,7.532818532818534,0.03571428571428572,0.8381877022653722,0.4723926380368098,0.588957055214724,0.47685984871046516,0.5745627097107233,RB,1,8.091960078387691,1,-4.0256069882699,-3.543605215269275,-2.086348294350985,2.0383354764488035,4.630169783082471,6.300127694378334,8.091960078387691,v2_conditional_ppg_production_strict_prior,3.7600000000000002,-4.3319600783876915,8.8,56.400000000000006,0,0,0,83.71999999999997,0,3-5,43
beta,1004177,4177,Kenneth Gainwell,RB,PHI,2022,113.44220523356402,6.6730708960920015,8.254724438292685,8.254724438292685,validation_ensemble,8.254724438292685,validation_ensemble,7.844202145272654,v2_conditional_ppg_2026_candidate_beta_v1,1,,RB,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next,validation_rush_pass_rec",130.17,1.0,1.0,draft_team_match,0.0,1,young,-1,non_qb,0.5057471264367817,6,starter,15,15,4.866666666666666,-3.388057771626019,73.0,15.000000000000004,15.000000000000004,1,,v2_beta_scoring_matched_preseason,6a9a803feee65cd1bd54f3b013594fb56a3c5c3eb6f65caf5c7e61ffee7bb0e6,milestone_3_20260803T041720Z_de712ffa,1,,RB,0,,1,,127.03,7.939375,,63.08800000000001,52.019999999999996,225.0104,5.22,1.25,-13.587794766435977,0.5057471264367817,0.7844202145272654,0.1,0.05057471264367817,0.5227272727272727,0.01698014629049105,0.05382722198810827,0.020486086792409028,0.4318181818181818,0.6590909090909091,0.625,0.5467583165297353,0.4532416834702647,0.24799390166133092,0.462665834509875,0.31403527859982344,0.5,-0.1793947976659739,0.37916098594596065,0.0,0.5714285714285714,-0.21542956341917002,0.1901800437844085,0.0,0.0,328.9674210640139,0.0,1.0,199.34073702422148,0.3409090909090909,62.02546915692419,51.416736076639836,0.0,199.34073702422148,6.106278763927588,1.8027756377319946,2.3013698630136985,0.4726027397260275,0.12328767123287675,1.89041095890411,0.4109589041095891,0.5136986301369864,0.0,0.32876712328767127,2.5273972602739727,0.34931506849315075,0.0,2.486301369863014,1.397260273972603,0.10273972602739727,0.4931506849315069,1.6027397260273974,2.3013698630136985,0.4726027397260275,0.12328767123287675,1.89041095890411,0.4109589041095891,0.5136986301369864,0.0,0.32876712328767127,2.5273972602739727,0.34931506849315075,0.0,2.486301369863014,1.397260273972603,0.10273972602739727,0.4931506849315069,1.6027397260273974,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,dc980e68-2edd-539e-b9bd-93deb3b8bf84,35.0,7.488458292140386,0.03680302905475914,0.7777777777777778,0.44785276073619634,0.6073619631901841,0.4594410361281527,0.5835037491479209,RB,1,7.844202145272654,1,-3.767387011183,-3.048808334312197,-2.204467828054397,2.4552083112425334,5.370194751733898,6.665575866519292,7.844202145272654,v2_conditional_ppg_production_strict_prior,4.866666666666666,-2.9775354786059873,17.6,73.0,0,0,0,83.71999999999997,0,0-2,44
beta,1004125,4125,Alexander Mattison,RB,MIN,2022,109.86331898788927,6.462548175758192,7.1316468625616585,7.1316468625616585,validation_ensemble,7.1316468625616585,validation_ensemble,7.573828999112551,v2_conditional_ppg_2026_candidate_beta_v1,1,,RB,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next,validation_rush_pass_rec",134.13,3.0,3.0,draft_team_match,0.0,3,prime,-1,non_qb,0.4942528735632184,5,depth,15,15,4.093333333333334,-3.0383135292283248,61.400000000000006,15.000000000000002,15.000000000000002,1,,v2_beta_scoring_matched_preseason,6a9a803feee65cd1bd54f3b013594fb56a3c5c3eb6f65caf5c7e61ffee7bb0e6,milestone_3_20260803T041720Z_de712ffa,1,,RB,0,,1,,119.64,7.4775,,69.773,40.149,289.122,5.28,0.57,-9.776681012110728,0.4942528735632184,0.7573828999112551,0.3,0.1482758620689655,0.48863636363636365,-0.005616509926854751,0.06712194194658386,0.012704931690339715,0.5,0.5227272727272727,0.03409090909090909,0.6310778240588152,0.3689221759411847,0.26110483719279126,0.37126865433568185,0.29320081627416844,1.0,-0.41359836745166306,0.5855318047793404,0.0,0.8333333333333334,-0.2758489774989473,0.20587338956402623,0.0,0.0,296.451,0.0,1.0,277.60553553764146,0.7159090909090909,69.33230429075668,40.53101469713258,0.0,277.60553553764146,7.374239319164127,1.118033988749895,0.8794788273615635,0.7084690553745928,2.9071661237785014,2.271986970684039,1.3436482084690553,0.0732899022801303,0.0,2.6872964169381106,0.14657980456026057,0.5863192182410424,0.31758957654723124,0.2687296416938111,2.3941368078175893,-0.024429967426710098,0.024429967426710098,0.4153094462540717,0.8794788273615635,0.7084690553745928,2.9071661237785014,2.271986970684039,1.3436482084690553,0.0732899022801303,0.0,2.6872964169381106,0.14657980456026057,0.5863192182410424,0.31758957654723124,0.2687296416938111,2.3941368078175893,-0.024429967426710098,0.024429967426710098,0.4153094462540717,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,ed52cc6f-11a4-516a-9105-bbafc7acdd2b,28.0,7.231298890879875,0.033928571428571426,0.7368421052631579,0.3619631901840491,0.5460122699386503,0.3982886664514046,0.5339037778495318,RB,1,7.573828999112551,1,-4.0256069882699,-3.543605215269275,-2.086348294350985,2.0383354764488035,4.630169783082471,6.300127694378334,7.573828999112551,v2_conditional_ppg_production_strict_prior,4.093333333333334,-3.480495665779217,14.0,61.4,0,0,0,83.71999999999997,0,3-5,45
