scenario,block,path,context,managed_season_score
burden,6,22,104,1522.323974609375
burden,6,22,105,1793.2239990234375
burden,6,22,106,1469.029541015625
burden,6,22,107,1809.69482421875
burden,6,22,108,1649.53369140625
burden,6,22,109,1689.990234375
burden,6,22,110,1459.05810546875
burden,6,22,111,1628.0908203125
burden,6,22,112,1409.0775146484375
burden,6,22,113,1564.548828125
burden,6,22,114,1338.2059326171875
burden,6,22,115,1854.7939453125
burden,6,22,116,1675.9822998046875
burden,6,22,117,1607.4097900390625
burden,6,22,118,1691.48876953125
burden,6,22,119,1676.9754638671875
burden,6,22,120,1852.777587890625
burden,6,22,121,1621.7158203125
burden,6,22,122,1570.771484375
burden,6,22,123,1672.617919921875
burden,6,22,124,1826.7841796875
burden,6,22,125,1913.141845703125
burden,6,22,126,1689.68896484375
burden,6,22,127,1620.5673828125
burden,6,23,0,1550.77197265625
burden,6,23,1,1685.950439453125
burden,6,23,2,1512.3206787109375
burden,6,23,3,1493.5792236328125
burden,6,23,4,1533.9539794921875
burden,6,23,5,1656.0655517578125
burden,6,23,6,1669.255859375
burden,6,23,7,1506.600830078125
burden,6,23,8,1588.715087890625
burden,6,23,9,1849.1795654296875
burden,6,23,10,1938.006591796875
burden,6,23,11,1646.9453125
burden,6,23,12,1329.984619140625
burden,6,23,13,1369.4215087890625
burden,6,23,14,1565.2882080078125
burden,6,23,15,1550.2391357421875
burden,6,23,16,1855.340087890625
burden,6,23,17,1572.8729248046875
burden,6,23,18,1704.6181640625
burden,6,23,19,1454.4454345703125
burden,6,23,20,1603.9149169921875
burden,6,23,21,1399.665771484375
burden,6,23,22,1705.782958984375
burden,6,23,23,1473.0517578125
burden,6,23,24,1379.445556640625
burden,6,23,25,1733.85693359375
burden,6,23,26,1285.35791015625
burden,6,23,27,1743.1654052734375
burden,6,23,28,1811.811279296875
burden,6,23,29,1433.787109375
burden,6,23,30,1747.369384765625
burden,6,23,31,1733.7470703125
burden,6,23,32,1471.0733642578125
burden,6,23,33,1309.017578125
burden,6,23,34,1636.8673095703125
burden,6,23,35,1557.2093505859375
burden,6,23,36,1647.980712890625
burden,6,23,37,1665.717529296875
burden,6,23,38,1721.5048828125
burden,6,23,39,1470.311767578125
burden,6,23,40,1412.297119140625
burden,6,23,41,1680.116455078125
burden,6,23,42,1431.2874755859375
burden,6,23,43,1688.163818359375
burden,6,23,44,1739.7001953125
burden,6,23,45,1930.6807861328125
burden,6,23,46,1576.18798828125
burden,6,23,47,1564.336669921875
burden,6,23,48,1742.13623046875
burden,6,23,49,1607.8729248046875
burden,6,23,50,1578.812255859375
burden,6,23,51,1678.9935302734375
burden,6,23,52,1668.557861328125
burden,6,23,53,1409.307861328125
burden,6,23,54,1555.8272705078125
burden,6,23,55,1641.984130859375
burden,6,23,56,1482.068359375
burden,6,23,57,1481.853515625
burden,6,23,58,1618.791748046875
burden,6,23,59,1543.484130859375
burden,6,23,60,1424.6705322265625
burden,6,23,61,1549.891357421875
burden,6,23,62,1815.312255859375
burden,6,23,63,1812.8267822265625
burden,6,23,64,1503.152099609375
burden,6,23,65,1395.6326904296875
burden,6,23,66,1312.8311767578125
burden,6,23,67,1612.802978515625
burden,6,23,68,1463.351806640625
burden,6,23,69,1436.099365234375
burden,6,23,70,1478.080078125
burden,6,23,71,1595.1671142578125
burden,6,23,72,1512.542236328125
burden,6,23,73,1596.046142578125
burden,6,23,74,1579.6119384765625
burden,6,23,75,1355.746826171875
burden,6,23,76,1608.7940673828125
burden,6,23,77,1572.97998046875
burden,6,23,78,1600.73046875
burden,6,23,79,2092.413330078125
burden,6,23,80,1594.423095703125
burden,6,23,81,1575.833251953125
burden,6,23,82,1753.4974365234375
burden,6,23,83,1455.6832275390625
burden,6,23,84,1708.970703125
burden,6,23,85,1527.223876953125
burden,6,23,86,1668.7689208984375
burden,6,23,87,1544.146484375
burden,6,23,88,1473.926025390625
burden,6,23,89,1511.6036376953125
burden,6,23,90,1647.3221435546875
burden,6,23,91,1852.5616455078125
burden,6,23,92,1510.5987548828125
burden,6,23,93,1802.88623046875
burden,6,23,94,1721.130615234375
burden,6,23,95,1603.897705078125
burden,6,23,96,1679.0628662109375
burden,6,23,97,1437.4171142578125
burden,6,23,98,1634.6279296875
burden,6,23,99,1433.6712646484375
burden,6,23,100,1798.2308349609375
burden,6,23,101,1579.1632080078125
burden,6,23,102,1577.8896484375
burden,6,23,103,1492.331298828125
burden,6,23,104,1828.439453125
burden,6,23,105,1759.6416015625
burden,6,23,106,1297.499267578125
burden,6,23,107,1530.048583984375
burden,6,23,108,1475.0965576171875
burden,6,23,109,1614.610107421875
burden,6,23,110,1534.0633544921875
burden,6,23,111,1544.160400390625
burden,6,23,112,1398.115234375
burden,6,23,113,1509.4091796875
burden,6,23,114,1156.440673828125
burden,6,23,115,1473.62744140625
burden,6,23,116,1662.3089599609375
burden,6,23,117,1499.3040771484375
burden,6,23,118,1503.54736328125
burden,6,23,119,1471.36669921875
burden,6,23,120,1373.281494140625
burden,6,23,121,1768.223388671875
burden,6,23,122,1532.33984375
burden,6,23,123,1773.133056640625
burden,6,23,124,1618.5146484375
burden,6,23,125,1470.7225341796875
burden,6,23,126,1309.37109375
burden,6,23,127,1516.662353515625
burden,7,0,0,1702.173828125
burden,7,0,1,1705.200927734375
burden,7,0,2,1553.5791015625
burden,7,0,3,1621.21240234375
burden,7,0,4,1746.7088623046875
burden,7,0,5,1586.18701171875
burden,7,0,6,1577.836669921875
burden,7,0,7,1524.090087890625
burden,7,0,8,1527.76025390625
burden,7,0,9,1715.74072265625
burden,7,0,10,1397.4954833984375
burden,7,0,11,1652.6009521484375
burden,7,0,12,1618.69580078125
burden,7,0,13,1515.4183349609375
burden,7,0,14,1417.1390380859375
burden,7,0,15,1397.4365234375
burden,7,0,16,1639.53955078125
burden,7,0,17,1423.4183349609375
burden,7,0,18,1709.340087890625
burden,7,0,19,1768.489990234375
burden,7,0,20,1516.1790771484375
burden,7,0,21,1551.5911865234375
burden,7,0,22,1690.3194580078125
burden,7,0,23,1628.9962158203125
burden,7,0,24,1425.78466796875
burden,7,0,25,1651.1748046875
burden,7,0,26,1511.111572265625
burden,7,0,27,1587.33984375
burden,7,0,28,1712.81640625
burden,7,0,29,1641.487548828125
burden,7,0,30,1622.848876953125
burden,7,0,31,1906.6552734375
burden,7,0,32,1436.409912109375
burden,7,0,33,1787.70654296875
burden,7,0,34,1739.4801025390625
burden,7,0,35,1705.9007568359375
burden,7,0,36,1445.3909912109375
burden,7,0,37,1577.8856201171875
burden,7,0,38,1524.542724609375
burden,7,0,39,1451.58642578125
burden,7,0,40,1704.5845947265625
burden,7,0,41,1473.80029296875
burden,7,0,42,1761.690673828125
burden,7,0,43,1305.334228515625
burden,7,0,44,1502.600830078125
burden,7,0,45,1778.906494140625
burden,7,0,46,1753.48291015625
burden,7,0,47,1699.688720703125
burden,7,0,48,1612.3271484375
burden,7,0,49,1439.555419921875
burden,7,0,50,1507.110107421875
burden,7,0,51,1617.4010009765625
burden,7,0,52,1579.333251953125
burden,7,0,53,1700.818115234375
burden,7,0,54,1413.557373046875
burden,7,0,55,1554.44287109375
burden,7,0,56,1269.6790771484375
burden,7,0,57,1413.80517578125
burden,7,0,58,1609.190673828125
burden,7,0,59,1548.33251953125
burden,7,0,60,1446.078125
burden,7,0,61,1604.387939453125
burden,7,0,62,1677.58251953125
burden,7,0,63,1620.700439453125
burden,7,0,64,1509.7686767578125
burden,7,0,65,1668.8038330078125
burden,7,0,66,1572.912841796875
burden,7,0,67,1428.010986328125
burden,7,0,68,1491.4351806640625
burden,7,0,69,1667.760498046875
burden,7,0,70,1556.4913330078125
burden,7,0,71,1524.9974365234375
burden,7,0,72,1498.6123046875
burden,7,0,73,1750.396240234375
burden,7,0,74,1468.046142578125
burden,7,0,75,1480.6241455078125
burden,7,0,76,1403.421875
burden,7,0,77,1483.9268798828125
burden,7,0,78,1509.122802734375
burden,7,0,79,1640.056884765625
burden,7,0,80,1465.21923828125
burden,7,0,81,1474.205078125
burden,7,0,82,1538.2476806640625
burden,7,0,83,1849.7169189453125
burden,7,0,84,1559.287841796875
burden,7,0,85,1788.649658203125
burden,7,0,86,1554.416748046875
burden,7,0,87,1651.7337646484375
burden,7,0,88,1634.796630859375
burden,7,0,89,1480.2666015625
burden,7,0,90,1580.615478515625
burden,7,0,91,1437.5333251953125
burden,7,0,92,1490.5760498046875
burden,7,0,93,1454.9697265625
burden,7,0,94,1561.823486328125
burden,7,0,95,1561.4228515625
burden,7,0,96,1727.79248046875
burden,7,0,97,1520.8570556640625
burden,7,0,98,1593.4566650390625
burden,7,0,99,1713.108642578125
burden,7,0,100,1734.3359375
burden,7,0,101,1742.828857421875
burden,7,0,102,1416.84521484375
burden,7,0,103,1588.397216796875
burden,7,0,104,1606.1295166015625
burden,7,0,105,1719.8214111328125
burden,7,0,106,1375.965576171875
burden,7,0,107,1834.1612548828125
burden,7,0,108,1644.0614013671875
burden,7,0,109,1681.900634765625
burden,7,0,110,1453.8846435546875
burden,7,0,111,1574.1976318359375
burden,7,0,112,1613.896728515625
burden,7,0,113,1552.110107421875
burden,7,0,114,1410.8153076171875
burden,7,0,115,1760.1910400390625
burden,7,0,116,1666.314697265625
burden,7,0,117,1747.23095703125
burden,7,0,118,1678.911865234375
burden,7,0,119,1635.80029296875
burden,7,0,120,1646.29345703125
burden,7,0,121,1574.5941162109375
burden,7,0,122,1554.201416015625
burden,7,0,123,1628.59228515625
burden,7,0,124,1470.39306640625
burden,7,0,125,1401.0179443359375
burden,7,0,126,1631.276611328125
burden,7,0,127,1510.01611328125
burden,7,1,0,1690.3238525390625
burden,7,1,1,1722.805908203125
burden,7,1,2,1761.8641357421875
burden,7,1,3,1695.43505859375
burden,7,1,4,1637.434326171875
burden,7,1,5,1816.3837890625
burden,7,1,6,1707.7265625
burden,7,1,7,1480.5445556640625
burden,7,1,8,1660.10498046875
burden,7,1,9,1730.302978515625
burden,7,1,10,1314.2855224609375
burden,7,1,11,1522.97412109375
burden,7,1,12,1492.782470703125
burden,7,1,13,1546.5238037109375
burden,7,1,14,1675.795166015625
burden,7,1,15,1697.494384765625
burden,7,1,16,1426.6201171875
burden,7,1,17,1530.0035400390625
burden,7,1,18,1678.89501953125
burden,7,1,19,1639.7457275390625
burden,7,1,20,1698.73681640625
burden,7,1,21,1607.7701416015625
burden,7,1,22,1675.102783203125
burden,7,1,23,1537.576904296875
burden,7,1,24,1640.870361328125
burden,7,1,25,1670.852294921875
burden,7,1,26,1377.93115234375
burden,7,1,27,1602.161376953125
burden,7,1,28,1676.31005859375
burden,7,1,29,1761.2977294921875
burden,7,1,30,1767.892333984375
burden,7,1,31,1545.546630859375
burden,7,1,32,1522.724853515625
burden,7,1,33,1697.022705078125
burden,7,1,34,1615.889892578125
burden,7,1,35,1769.98388671875
burden,7,1,36,1799.0654296875
burden,7,1,37,1686.878173828125
burden,7,1,38,1834.8450927734375
burden,7,1,39,1217.815673828125
burden,7,1,40,1831.6737060546875
burden,7,1,41,1523.6651611328125
burden,7,1,42,1768.191650390625
burden,7,1,43,1363.9892578125
burden,7,1,44,1235.9647216796875
burden,7,1,45,1934.706298828125
burden,7,1,46,1578.753662109375
burden,7,1,47,1630.283447265625
burden,7,1,48,1631.6346435546875
burden,7,1,49,1559.48583984375
burden,7,1,50,1469.756103515625
burden,7,1,51,1702.0169677734375
burden,7,1,52,1437.207275390625
burden,7,1,53,1632.12451171875
burden,7,1,54,1655.209716796875
burden,7,1,55,1794.22265625
burden,7,1,56,1436.811767578125
burden,7,1,57,1511.620849609375
burden,7,1,58,1720.291015625
burden,7,1,59,1675.356689453125
burden,7,1,60,1687.10302734375
burden,7,1,61,1810.2611083984375
burden,7,1,62,1651.109130859375
burden,7,1,63,1464.460205078125
burden,7,1,64,1580.43359375
burden,7,1,65,1532.82421875
burden,7,1,66,1515.7833251953125
burden,7,1,67,1428.0819091796875
burden,7,1,68,1558.3729248046875
burden,7,1,69,1562.016845703125
burden,7,1,70,1866.47314453125
burden,7,1,71,1590.6783447265625
burden,7,1,72,1465.561279296875
burden,7,1,73,1682.3486328125
burden,7,1,74,1556.185546875
burden,7,1,75,1731.53515625
burden,7,1,76,1801.003662109375
burden,7,1,77,1836.6092529296875
burden,7,1,78,1402.146728515625
burden,7,1,79,1764.145751953125
burden,7,1,80,1629.6981201171875
burden,7,1,81,1868.037353515625
burden,7,1,82,1475.914794921875
burden,7,1,83,1683.8043212890625
burden,7,1,84,1775.939697265625
burden,7,1,85,1819.85009765625
burden,7,1,86,1688.64453125
burden,7,1,87,1597.05126953125
burden,7,1,88,1499.7139892578125
burden,7,1,89,1774.374267578125
burden,7,1,90,1616.894775390625
burden,7,1,91,1583.3671875
burden,7,1,92,1522.4814453125
burden,7,1,93,1890.689697265625
burden,7,1,94,1691.3505859375
burden,7,1,95,1492.4088134765625
burden,7,1,96,1777.994140625
burden,7,1,97,1594.3992919921875
burden,7,1,98,1619.970458984375
burden,7,1,99,1682.3299560546875
burden,7,1,100,1988.95751953125
burden,7,1,101,1777.946044921875
burden,7,1,102,1491.536376953125
burden,7,1,103,1572.3646240234375
burden,7,1,104,1876.796875
burden,7,1,105,1692.627685546875
burden,7,1,106,1616.3232421875
burden,7,1,107,1738.578125
burden,7,1,108,1847.4893798828125
burden,7,1,109,1619.1268310546875
burden,7,1,110,1414.822509765625
burden,7,1,111,1476.4462890625
burden,7,1,112,1838.0322265625
burden,7,1,113,1590.55419921875
burden,7,1,114,1812.3564453125
burden,7,1,115,1655.16796875
burden,7,1,116,1375.391357421875
burden,7,1,117,1492.9339599609375
burden,7,1,118,1633.058837890625
burden,7,1,119,1656.013427734375
burden,7,1,120,1834.1739501953125
burden,7,1,121,1786.687255859375
burden,7,1,122,1505.3770751953125
burden,7,1,123,1348.020263671875
burden,7,1,124,1501.693603515625
burden,7,1,125,1534.7255859375
burden,7,1,126,1664.697509765625
burden,7,1,127,1623.183837890625
burden,7,2,0,1556.6103515625
burden,7,2,1,1710.1136474609375
burden,7,2,2,1849.1529541015625
burden,7,2,3,1724.16015625
burden,7,2,4,1560.4599609375
burden,7,2,5,1789.0068359375
burden,7,2,6,1712.90771484375
burden,7,2,7,1526.4720458984375
burden,7,2,8,1776.3541259765625
burden,7,2,9,1760.04638671875
burden,7,2,10,1391.3486328125
burden,7,2,11,1705.903076171875
burden,7,2,12,1494.3306884765625
burden,7,2,13,1495.69970703125
burden,7,2,14,1732.2333984375
burden,7,2,15,1525.501220703125
burden,7,2,16,1411.805419921875
burden,7,2,17,1714.90234375
burden,7,2,18,1585.83837890625
burden,7,2,19,1674.901123046875
burden,7,2,20,1587.1712646484375
burden,7,2,21,1841.713134765625
burden,7,2,22,1570.4307861328125
burden,7,2,23,1466.0269775390625
burden,7,2,24,1481.7060546875
burden,7,2,25,1531.119384765625
burden,7,2,26,1599.22412109375
burden,7,2,27,1677.2255859375
burden,7,2,28,1968.13330078125
burden,7,2,29,1739.22802734375
burden,7,2,30,1719.923095703125
burden,7,2,31,1828.8985595703125
burden,7,2,32,1652.103759765625
burden,7,2,33,1797.947021484375
burden,7,2,34,1613.61669921875
burden,7,2,35,1687.3525390625
burden,7,2,36,1530.535888671875
burden,7,2,37,1640.3226318359375
burden,7,2,38,1815.994140625
burden,7,2,39,1553.4197998046875
burden,7,2,40,1797.0023193359375
burden,7,2,41,1402.563232421875
burden,7,2,42,1887.326416015625
burden,7,2,43,1333.089111328125
burden,7,2,44,1482.08935546875
burden,7,2,45,1819.549560546875
burden,7,2,46,1542.77490234375
burden,7,2,47,1539.1646728515625
burden,7,2,48,1645.73095703125
burden,7,2,49,1614.28125
burden,7,2,50,1697.31201171875
burden,7,2,51,1578.1595458984375
burden,7,2,52,1652.046142578125
burden,7,2,53,1671.2744140625
burden,7,2,54,1472.5615234375
burden,7,2,55,1851.7408447265625
burden,7,2,56,1405.049072265625
burden,7,2,57,1722.1954345703125
burden,7,2,58,1554.6326904296875
burden,7,2,59,1694.216064453125
burden,7,2,60,1789.89306640625
burden,7,2,61,1769.1796875
burden,7,2,62,1735.51806640625
burden,7,2,63,1688.36767578125
burden,7,2,64,1781.30712890625
burden,7,2,65,1555.697265625
burden,7,2,66,1756.998291015625
burden,7,2,67,1756.2666015625
burden,7,2,68,1606.968505859375
burden,7,2,69,1687.7840576171875
burden,7,2,70,1957.6287841796875
burden,7,2,71,1758.4556884765625
burden,7,2,72,1537.2615966796875
burden,7,2,73,1627.8052978515625
burden,7,2,74,1487.69580078125
burden,7,2,75,1689.47705078125
burden,7,2,76,1811.7147216796875
burden,7,2,77,1791.3031005859375
burden,7,2,78,1638.980712890625
burden,7,2,79,1681.698974609375
burden,7,2,80,1911.2994384765625
burden,7,2,81,1696.0592041015625
burden,7,2,82,1677.599365234375
burden,7,2,83,1983.1138916015625
burden,7,2,84,1918.7939453125
burden,7,2,85,1945.480224609375
burden,7,2,86,1672.875244140625
burden,7,2,87,1672.0921630859375
burden,7,2,88,1646.191650390625
burden,7,2,89,1743.8714599609375
burden,7,2,90,1674.7442626953125
burden,7,2,91,1788.742431640625
burden,7,2,92,1796.30419921875
burden,7,2,93,1838.9573974609375
burden,7,2,94,1427.9119873046875
burden,7,2,95,1648.55615234375
burden,7,2,96,1587.205322265625
burden,7,2,97,1530.829345703125
burden,7,2,98,1605.8536376953125
burden,7,2,99,1821.00732421875
burden,7,2,100,1858.8095703125
burden,7,2,101,1613.9248046875
burden,7,2,102,1572.194580078125
burden,7,2,103,1546.5159912109375
burden,7,2,104,1882.01513671875
burden,7,2,105,1709.53955078125
burden,7,2,106,1610.26904296875
burden,7,2,107,1679.8414306640625
burden,7,2,108,1769.2440185546875
burden,7,2,109,1617.494384765625
burden,7,2,110,1595.6903076171875
burden,7,2,111,1538.6224365234375
burden,7,2,112,1823.6402587890625
burden,7,2,113,1587.37890625
burden,7,2,114,1705.53857421875
burden,7,2,115,1844.5601806640625
burden,7,2,116,1504.105224609375
burden,7,2,117,1535.4365234375
burden,7,2,118,1639.5615234375
burden,7,2,119,1938.48388671875
burden,7,2,120,1645.324951171875
burden,7,2,121,1647.8662109375
burden,7,2,122,1286.76171875
burden,7,2,123,1509.4307861328125
burden,7,2,124,1516.850830078125
burden,7,2,125,1255.877685546875
burden,7,2,126,1583.353515625
burden,7,2,127,1587.6041259765625
burden,7,3,0,1717.791748046875
burden,7,3,1,1545.1617431640625
burden,7,3,2,1655.92138671875
burden,7,3,3,1703.0389404296875
burden,7,3,4,1605.8177490234375
burden,7,3,5,1862.1888427734375
burden,7,3,6,1593.498046875
burden,7,3,7,1660.5859375
burden,7,3,8,1622.297119140625
burden,7,3,9,1790.1431884765625
burden,7,3,10,1431.2877197265625
burden,7,3,11,1844.23828125
burden,7,3,12,1469.76025390625
burden,7,3,13,1492.2833251953125
burden,7,3,14,1728.12158203125
burden,7,3,15,1544.579345703125
burden,7,3,16,1465.511474609375
burden,7,3,17,1591.01513671875
burden,7,3,18,1454.94140625
burden,7,3,19,1649.5732421875
burden,7,3,20,1636.68359375
burden,7,3,21,1726.108154296875
burden,7,3,22,1680.611572265625
burden,7,3,23,1519.013671875
burden,7,3,24,1462.44775390625
burden,7,3,25,1627.571533203125
burden,7,3,26,1334.6416015625
burden,7,3,27,1636.236083984375
burden,7,3,28,1802.6851806640625
burden,7,3,29,1749.719970703125
burden,7,3,30,1683.515625
burden,7,3,31,1673.1204833984375
burden,7,3,32,1627.310546875
burden,7,3,33,1724.8013916015625
burden,7,3,34,1681.0562744140625
burden,7,3,35,1804.3671875
burden,7,3,36,1720.26318359375
burden,7,3,37,1617.677001953125
burden,7,3,38,1775.8922119140625
burden,7,3,39,1314.9122314453125
burden,7,3,40,1700.429931640625
burden,7,3,41,1333.795166015625
burden,7,3,42,1916.9459228515625
burden,7,3,43,1640.42529296875
burden,7,3,44,1340.44580078125
burden,7,3,45,1849.573486328125
burden,7,3,46,1430.9112548828125
burden,7,3,47,1596.71142578125
burden,7,3,48,1560.423583984375
burden,7,3,49,1611.2396240234375
burden,7,3,50,1535.3236083984375
burden,7,3,51,1525.7177734375
burden,7,3,52,1664.0751953125
burden,7,3,53,1439.190185546875
burden,7,3,54,1599.192138671875
burden,7,3,55,1856.6141357421875
burden,7,3,56,1561.376220703125
burden,7,3,57,1415.8955078125
burden,7,3,58,1581.3798828125
burden,7,3,59,1633.4097900390625
burden,7,3,60,1828.890869140625
burden,7,3,61,1808.935546875
burden,7,3,62,1633.7303466796875
burden,7,3,63,1284.232421875
burden,7,3,64,1643.265380859375
burden,7,3,65,1749.1524658203125
burden,7,3,66,1659.41943359375
burden,7,3,67,1747.764404296875
burden,7,3,68,1768.2396240234375
burden,7,3,69,1584.96728515625
burden,7,3,70,1630.617919921875
burden,7,3,71,1504.830322265625
burden,7,3,72,1378.5126953125
burden,7,3,73,1781.4320068359375
burden,7,3,74,1741.612548828125
burden,7,3,75,1664.496337890625
burden,7,3,76,1681.779296875
burden,7,3,77,1839.96484375
burden,7,3,78,1629.349365234375
burden,7,3,79,1768.509765625
burden,7,3,80,1757.192626953125
burden,7,3,81,1585.44189453125
burden,7,3,82,1680.4962158203125
burden,7,3,83,1806.2430419921875
burden,7,3,84,1930.3455810546875
burden,7,3,85,1933.326171875
burden,7,3,86,1609.0538330078125
burden,7,3,87,1741.820068359375
burden,7,3,88,1636.74072265625
burden,7,3,89,1613.08544921875
burden,7,3,90,1691.0966796875
burden,7,3,91,1645.0048828125
burden,7,3,92,1684.41357421875
burden,7,3,93,1828.783935546875
burden,7,3,94,1680.340087890625
burden,7,3,95,1496.369384765625
burden,7,3,96,1773.7200927734375
burden,7,3,97,1765.1258544921875
burden,7,3,98,1572.1318359375
burden,7,3,99,1541.243896484375
burden,7,3,100,1773.0322265625
burden,7,3,101,1708.3026123046875
burden,7,3,102,1634.1396484375
burden,7,3,103,1572.5296630859375
burden,7,3,104,1817.18896484375
burden,7,3,105,1712.376220703125
burden,7,3,106,1396.1651611328125
burden,7,3,107,1770.08154296875
burden,7,3,108,1724.341064453125
burden,7,3,109,1662.1783447265625
burden,7,3,110,1604.1376953125
burden,7,3,111,1602.5
burden,7,3,112,1778.0965576171875
burden,7,3,113,1494.325439453125
burden,7,3,114,1786.3916015625
burden,7,3,115,1727.459716796875
burden,7,3,116,1546.57177734375
burden,7,3,117,1526.60009765625
burden,7,3,118,1620.3497314453125
burden,7,3,119,1693.0120849609375
burden,7,3,120,1507.037841796875
burden,7,3,121,1735.158935546875
burden,7,3,122,1615.585693359375
burden,7,3,123,1400.152099609375
burden,7,3,124,1527.376953125
burden,7,3,125,1563.48779296875
burden,7,3,126,1504.4990234375
burden,7,3,127,1509.422607421875
burden,7,4,0,1667.969970703125
burden,7,4,1,1513.316162109375
burden,7,4,2,1492.8861083984375
burden,7,4,3,1648.271484375
burden,7,4,4,1439.12451171875
burden,7,4,5,1661.070556640625
burden,7,4,6,1607.9185791015625
burden,7,4,7,1670.448486328125
burden,7,4,8,1519.72119140625
burden,7,4,9,1761.8505859375
burden,7,4,10,1510.6387939453125
burden,7,4,11,1586.7520751953125
burden,7,4,12,1730.53466796875
burden,7,4,13,1671.9710693359375
burden,7,4,14,1850.768798828125
burden,7,4,15,1851.165283203125
burden,7,4,16,1547.61181640625
burden,7,4,17,1719.530517578125
burden,7,4,18,1501.10400390625
burden,7,4,19,1669.3299560546875
burden,7,4,20,1817.5599365234375
burden,7,4,21,1652.055908203125
burden,7,4,22,1679.06103515625
burden,7,4,23,1643.09375
burden,7,4,24,1438.228515625
burden,7,4,25,1482.7509765625
burden,7,4,26,1387.96533203125
burden,7,4,27,1733.7476806640625
burden,7,4,28,1833.21630859375
burden,7,4,29,1870.4453125
burden,7,4,30,1562.818603515625
burden,7,4,31,1591.863525390625
burden,7,4,32,1588.6009521484375
burden,7,4,33,1714.642822265625
burden,7,4,34,1601.74462890625
burden,7,4,35,1826.343017578125
burden,7,4,36,1419.51416015625
burden,7,4,37,1577.7301025390625
burden,7,4,38,1797.00341796875
burden,7,4,39,1508.008544921875
burden,7,4,40,1698.171142578125
burden,7,4,41,1518.180908203125
burden,7,4,42,1753.2734375
burden,7,4,43,1437.39013671875
burden,7,4,44,1330.4163818359375
burden,7,4,45,1826.3648681640625
burden,7,4,46,1571.233154296875
burden,7,4,47,1696.6455078125
burden,7,4,48,1635.03515625
burden,7,4,49,1752.94921875
burden,7,4,50,1694.97705078125
burden,7,4,51,1668.7191162109375
burden,7,4,52,1490.099853515625
burden,7,4,53,1517.229248046875
burden,7,4,54,1632.23828125
burden,7,4,55,1870.506103515625
burden,7,4,56,1426.4935302734375
burden,7,4,57,1656.61181640625
burden,7,4,58,1607.9117431640625
burden,7,4,59,1577.750732421875
burden,7,4,60,1562.869873046875
burden,7,4,61,1807.867431640625
burden,7,4,62,1564.60107421875
burden,7,4,63,1489.813720703125
burden,7,4,64,1509.535888671875
burden,7,4,65,1703.736572265625
burden,7,4,66,1467.6666259765625
burden,7,4,67,1666.1844482421875
burden,7,4,68,1758.15234375
burden,7,4,69,1576.7265625
burden,7,4,70,1647.845703125
burden,7,4,71,1745.758056640625
burden,7,4,72,1601.279541015625
burden,7,4,73,1746.876708984375
burden,7,4,74,1637.5645751953125
burden,7,4,75,1671.3291015625
burden,7,4,76,1711.05419921875
burden,7,4,77,1598.075439453125
burden,7,4,78,1385.1380615234375
burden,7,4,79,1754.3800048828125
burden,7,4,80,1706.094482421875
burden,7,4,81,1680.752197265625
burden,7,4,82,1405.302978515625
burden,7,4,83,1759.66845703125
burden,7,4,84,1769.398193359375
burden,7,4,85,1772.638916015625
burden,7,4,86,1641.5281982421875
burden,7,4,87,1773.9185791015625
burden,7,4,88,1605.27783203125
burden,7,4,89,1717.01025390625
burden,7,4,90,1596.4085693359375
burden,7,4,91,1747.601318359375
burden,7,4,92,1537.23291015625
burden,7,4,93,1733.63134765625
burden,7,4,94,1684.552978515625
burden,7,4,95,1742.644775390625
burden,7,4,96,1834.0159912109375
burden,7,4,97,1607.063232421875
burden,7,4,98,1610.8760986328125
burden,7,4,99,1509.7320556640625
burden,7,4,100,1819.684814453125
burden,7,4,101,1650.342529296875
burden,7,4,102,1668.2509765625
burden,7,4,103,1705.35498046875
burden,7,4,104,1669.5631103515625
burden,7,4,105,1970.342041015625
burden,7,4,106,1716.24267578125
burden,7,4,107,1800.170166015625
burden,7,4,108,1722.7353515625
burden,7,4,109,1669.7506103515625
burden,7,4,110,1536.4849853515625
burden,7,4,111,1675.6781005859375
burden,7,4,112,1735.929443359375
burden,7,4,113,1569.7442626953125
burden,7,4,114,1698.93603515625
burden,7,4,115,1591.4853515625
burden,7,4,116,1571.039794921875
burden,7,4,117,1517.734619140625
burden,7,4,118,1622.9871826171875
burden,7,4,119,1663.96435546875
burden,7,4,120,1738.799072265625
burden,7,4,121,1691.688232421875
burden,7,4,122,1595.8321533203125
burden,7,4,123,1505.676025390625
burden,7,4,124,1827.8807373046875
burden,7,4,125,1275.446044921875
burden,7,4,126,1671.9849853515625
burden,7,4,127,1632.914794921875
burden,7,5,0,1759.737060546875
burden,7,5,1,1522.140380859375
burden,7,5,2,1568.9813232421875
burden,7,5,3,1595.8402099609375
burden,7,5,4,1564.37548828125
burden,7,5,5,1758.5614013671875
burden,7,5,6,1813.85009765625
burden,7,5,7,1552.71728515625
burden,7,5,8,1591.546875
burden,7,5,9,1861.9207763671875
burden,7,5,10,1481.71240234375
burden,7,5,11,1601.9268798828125
burden,7,5,12,1488.432861328125
burden,7,5,13,1712.8995361328125
burden,7,5,14,1782.553955078125
burden,7,5,15,1808.146728515625
burden,7,5,16,1626.6317138671875
burden,7,5,17,1611.4833984375
burden,7,5,18,1611.255859375
burden,7,5,19,1643.4549560546875
burden,7,5,20,1887.884033203125
