rank,id,player,team,pos,gp,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,def_sck,def_int,fum_forced,fum_recovered,fpts_ppr_per_gp,fpts_ppr
529,20766,C.J. Gardner-Johnson,PHI,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.4,0.9,0.4,4.6,77.8
530,20204,Charvarius Ward,SF,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.8,0.4,4.6,77.7
531,19843,Hayden Hurst,LAC,TE,17,0.0,0.0,0.0,0.0,0.0,33.0,310.2,2.3,0.0,0.0,0.0,0.0,4.6,77.6
532,24947,Ja'Tavion Sanders,CAR,TE,17,0.0,0.0,0.0,0.0,0.0,31.2,328.7,2.3,0.0,0.0,0.0,0.0,4.5,77.3
533,23515,Jordan Davis,PHI,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.3,0.7,0.4,4.5,77.0
534,20748,Mike Edwards,BUF,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.7,0.3,4.5,76.9
535,21050,Sean Murphy-Bunting,ARI,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.8,0.4,4.5,76.9
536,23932,Luke Masterson,LV,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.3,0.6,0.3,4.5,76.8
537,20570,Darious Williams,LAR,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.9,0.4,4.5,76.5
538,24928,Nate Wiggins,BAL,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0,0.5,4.5,76.4
539,21984,Willie Gay,NO,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.8,0.6,0.3,4.5,76.3
540,24413,Jordan Howden,NO,DB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.6,0.6,0.3,4.5,76.3
541,23607,Christian Benford,BUF,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.9,0.4,4.5,76.2
542,22739,Marco Wilson,NE,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.9,0.5,4.5,76.0
543,21807,Colby Parkinson,LAR,TE,17,0.0,0.0,0.0,0.0,0.0,30.2,313.2,2.4,0.0,0.0,0.0,0.0,4.5,75.9
544,25143,Tykee Smith,TB,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.5,4.5,75.9
545,24099,Clark Phillips III,ATL,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,1.0,0.5,4.5,75.9
546,24111,Gervon Dexter Sr.,CHI,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.2,0.7,0.3,4.5,75.9
547,23602,Tristin McCollum,PHI,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.5,4.5,75.8
548,22786,Eric Stokes,GB,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,1.0,0.5,4.5,75.8
549,19560,Michael Davis,WAS,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.2,0.9,0.4,4.5,75.8
550,20185,Poona Ford,LAC,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.3,0.7,0.3,4.5,75.7
551,19942,John Franklin-Myers,DEN,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.2,0.7,0.3,4.5,75.7
552,23428,Riq Woolen,SEA,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.9,0.4,4.4,75.6
553,18993,Samaje Perine,DEN,RB,17,0.0,0.0,0.0,199.8,1.4,25.2,202.0,0.7,0.0,0.0,0.0,0.0,4.4,75.6
554,23424,Bryan Cook,KC,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.9,0.5,4.4,75.6
555,23367,Ja'Quan McMillian,DEN,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6,0.8,0.4,4.4,75.5
556,23547,Markquese Bell,DAL,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.6,0.3,4.4,75.2
557,21239,Keisean Nixon,GB,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.7,0.8,0.4,4.4,75.1
558,22692,Pat Surtain II,DEN,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.1,0.6,4.4,75.0
559,21142,Olamide Zaccheaus,WAS,WR,17,0.0,0.0,0.0,4.7,0.0,28.2,339.4,2.1,0.0,0.0,0.0,0.0,4.4,75.0
560,23421,Marcus Jones,NE,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.1,0.7,0.4,4.4,74.5
561,21054,Devin Bush,CLE,ILB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5,0.8,0.4,4.4,74.3
562,21931,Geno Stone,CIN,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.3,0.9,0.5,4.4,74.3
563,22694,Jaycee Horn,CAR,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.6,0.8,0.4,4.4,74.0
564,18995,Jamaal Williams,NO,RB,17,0.0,0.0,0.0,348.9,2.6,15.3,82.0,0.2,0.0,0.0,0.0,0.0,4.4,74.0
565,18975,Jourdan Lewis,DAL,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.1,0.9,0.4,4.4,74.0
566,23726,Kader Kohou,MIA,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,1.0,0.5,4.4,74.0
567,16796,Mario Edwards Jr.,HOU,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.3,0.6,0.3,4.3,73.8
568,22807,Asante Samuel Jr.,LAC,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.1,0.6,4.3,73.4
569,22731,Tyson Campbell,JAX,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.8,0.4,4.3,73.3
570,24350,Aidan O'Connell,LV,QB,17,1321.2,7.4,4.6,18.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,73.3
571,22562,Kenneth Gainwell,PHI,RB,17,0.0,0.0,0.0,289.3,1.9,18.4,130.6,0.5,0.0,0.0,0.0,0.0,4.3,73.0
572,22535,Elijah Mitchell,SF,RB,17,0.0,0.0,0.0,396.3,3.0,9.4,60.8,0.2,0.0,0.0,0.0,0.0,4.3,72.9
573,23438,Chad Muma,JAX,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.3,0.5,0.3,4.3,72.7
574,18920,Malik Hooker,DAL,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.2,1.0,0.5,4.3,72.4
575,23660,Segun Olubi,IND,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.4,0.7,0.3,4.3,72.3
576,19238,Taysom Hill,NO,QB,17,0.0,0.0,0.0,326.8,4.1,20.9,196.4,1.4,0.0,0.0,0.0,0.0,4.2,71.8
577,24243,Jakorian Bennett,LV,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.9,0.4,4.2,71.8
578,19830,Denzel Ward,CLE,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.9,0.4,4.2,71.7
579,22709,Christian Barmore,NE,DT,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.2,0.5,0.3,6.0,71.7
580,19014,Grover Stewart,IND,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.2,0.7,0.4,4.2,71.6
581,23552,Cobie Durant,LAR,DB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.9,0.7,0.3,4.2,71.6
582,18926,Zay Jones,ARI,WR,17,0.0,0.0,0.0,2.6,0.0,28.4,317.8,1.9,0.0,0.0,0.0,0.0,4.2,71.4
583,16310,Denico Autry,HOU,DE,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.2,0.5,0.2,6.5,71.4
584,19034,Damontae Kazee,PIT,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.5,0.8,0.4,4.2,71.3
585,17979,A'Shawn Robinson,CAR,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.6,0.3,4.2,71.1
586,18979,John Johnson III,LAR,DB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.9,0.7,0.3,4.2,71.1
587,24372,Roschon Johnson,CHI,RB,17,0.0,0.0,0.0,269.8,2.2,17.7,119.9,0.4,0.0,0.0,0.0,0.0,4.2,71.1
588,23514,D.J. Davidson,NYG,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.5,0.7,0.4,4.2,71.1
589,19870,Donte Jackson,PIT,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.0,0.5,4.2,71.0
590,24923,Jaylen Wright,MIA,RB,17,0.0,0.0,0.0,320.4,2.4,12.3,101.2,0.6,0.0,0.0,0.0,0.0,4.2,70.7
591,18935,Gerald Everett,CHI,TE,17,0.0,0.0,0.0,0.3,0.0,30.2,285.9,2.0,0.0,0.0,0.0,0.0,4.2,70.6
592,25040,Javon Baker,NE,WR,17,0.0,0.0,0.0,6.8,0.0,25.5,326.3,2.0,0.0,0.0,0.0,0.0,4.2,70.6
593,22084,Kristian Fulton,LAC,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.5,4.1,70.3
594,19886,Lorenzo Carter,ATL,OLB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.4,0.6,0.3,4.1,70.1
595,22332,Jonah Williams,MIN,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.2,0.7,0.3,4.1,70.1
596,23617,James Houston,DET,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.1,0.2,0.1,4.1,70.0
597,15090,Johnathan Hankins,SEA,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.3,0.6,0.3,4.1,69.8
598,20802,Justice Hill,BAL,RB,17,0.0,0.0,0.0,259.1,1.9,18.0,132.9,0.5,0.0,0.0,0.0,0.0,4.1,69.8
599,21739,Van Jefferson,PIT,WR,17,0.0,0.0,0.0,3.8,0.0,25.2,339.0,1.7,0.0,0.0,0.0,0.0,4.1,69.5
600,24959,Javon Bullard,GB,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.4,4.1,69.4
601,22056,Jaylon Johnson,CHI,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.0,0.5,4.1,69.2
602,21133,Marcus Epps,LV,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.1,0.5,4.1,69.2
603,16781,Nelson Agholor,BAL,WR,17,0.0,0.0,0.0,1.9,0.0,25.1,302.4,2.3,0.0,0.0,0.0,0.0,4.1,69.1
604,19887,Nathan Shepherd,NO,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.3,0.5,0.3,4.1,69.1
605,24233,Ji'Ayir Brown,SF,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.6,0.7,0.3,4.1,69.1
606,18957,D'Onta Foreman,CLE,RB,17,0.0,0.0,0.0,337.1,2.5,9.3,73.1,0.6,0.0,0.0,0.0,0.0,4.1,68.9
607,24941,Cole Bishop,BUF,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7,0.4,4.0,68.7
608,22075,A.J. Terrell,ATL,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.1,0.5,4.0,68.7
609,20933,Miles Sanders,CAR,RB,17,0.0,0.0,0.0,315.7,1.7,16.8,107.0,0.2,0.0,0.0,0.0,0.0,4.0,68.5
610,22844,Talanoa Hufanga,SF,S,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.9,0.6,0.3,5.3,68.4
611,22877,Greg Newsome II,CLE,CB,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8,0.4,4.3,68.3
612,21422,Shy Tuttle,CAR,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.2,0.6,0.3,4.0,68.2
613,18953,Chidobe Awuzie,TEN,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4,4.0,68.0
614,21717,Jauan Jennings,SF,WR,17,0.0,0.0,0.0,3.2,0.0,24.7,316.7,1.9,0.0,0.0,0.0,0.0,4.0,67.9
615,18032,Tyler Higbee,LAR,TE,17,0.0,0.0,0.0,0.0,0.0,28.5,284.0,1.8,0.0,0.0,0.0,0.0,4.0,67.5
616,21886,Broderick Washington,BAL,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3,0.7,0.3,4.0,67.5
617,22726,Tre Brown,SEA,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.8,0.7,0.4,4.0,67.4
618,24106,DJ Turner II,CIN,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.9,0.5,4.0,67.3
619,24217,Trey Palmer,TB,WR,17,0.0,0.0,0.0,20.0,0.1,25.9,301.4,1.5,0.0,0.0,0.0,0.0,4.0,67.2
620,19062,Desmond King II,HOU,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.1,0.8,0.4,3.9,66.8
621,18177,Jonathan Jones,NE,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.8,0.4,3.9,66.6
622,22775,Joe Tryon-Shoyinka,TB,OLB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.1,0.6,0.3,3.9,66.6
623,22697,Zaven Collins,ARI,OLB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.6,0.5,0.3,3.9,66.3
624,20757,Clelin Ferrell,WAS,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.2,0.6,0.3,3.9,66.2
625,19985,Sebastian Joseph-Day,TEN,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.2,0.6,0.3,3.9,66.1
626,17997,Maliek Collins,SF,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.2,0.6,0.3,3.9,66.1
627,16171,DaQuan Jones,BUF,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.2,0.5,0.3,3.9,65.8
628,25157,Dru Phillips,NYG,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.9,0.5,3.9,65.6
629,20934,Khalen Saunders,NO,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.2,0.5,0.2,3.8,65.3
630,19835,Marcus Davenport,DET,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.3,0.6,0.3,3.8,65.3
631,21802,AJ Dillon,GB,RB,17,0.0,0.0,0.0,293.3,2.0,13.1,101.8,0.2,0.0,0.0,0.0,0.0,3.8,65.2
632,23328,Cor'Dale Flott,NYG,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.9,0.4,3.8,65.2
633,23223,Dameon Pierce,HOU,RB,17,0.0,0.0,0.0,344.6,2.3,9.6,67.2,0.2,0.0,0.0,0.0,0.0,3.8,65.0
634,22566,Calvin Austin III,PIT,WR,17,0.0,0.0,0.0,39.0,0.1,24.4,284.2,1.3,0.0,0.0,0.0,0.0,3.8,64.7
635,23559,Quentin Lake,LAR,DB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.5,0.2,3.8,64.6
636,24272,DJ Johnson,CAR,OLB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.3,0.5,0.3,3.8,64.6
637,19901,Isaac Yiadom,SF,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.1,0.7,0.3,3.8,64.5
638,24139,Jared Verse,LAR,OLB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.3,3.8,64.5
639,24246,Darius Rush,PIT,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.7,0.4,3.8,64.3
640,23750,Raheem Layne,NYG,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.8,0.4,3.8,64.3
641,24940,Terrion Arnold,DET,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.4,3.8,64.2
642,23383,Logan Hall,TB,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.3,0.7,0.3,3.8,64.2
643,22823,Kylen Granson,IND,TE,17,0.0,0.0,0.0,0.0,0.0,25.4,292.6,1.6,0.0,0.0,0.0,0.0,3.8,64.1
644,23681,Darrell Baker Jr.,IND,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.8,0.4,3.8,64.0
645,24456,Starling Thomas V,ARI,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.7,0.3,3.8,64.0
646,17294,Troy Hill,CAR,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.7,0.3,3.7,63.6
647,23455,Otito Ogbonnia,LAC,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.7,0.3,3.7,63.5
648,18952,Larry Ogunjobi,PIT,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.7,0.4,3.7,63.5
649,24968,Cooper DeJean,PHI,DB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9,0.4,3.7,63.3
650,21108,Sione Takitaki,NE,LB,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.4,0.5,0.3,4.9,63.2
651,24110,Garrett Williams,ARI,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.4,0.6,0.3,3.7,63.0
652,24963,Kamari Lassiter,HOU,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.9,0.4,3.7,62.8
653,21867,Javon Kinlaw,NYJ,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.4,0.6,0.3,3.7,62.7
654,18002,Jonathan Bullard,MIN,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.2,0.7,0.3,3.7,62.7
655,24126,Joey Porter Jr.,PIT,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.8,0.4,3.7,62.7
656,22295,Tershawn Wharton,KC,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.4,0.5,0.3,3.7,62.4
657,22735,Michael Carter II,NYJ,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.4,3.7,62.4
658,16902,Adrian Amos,JAX,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.6,0.3,3.7,62.3
659,22390,Elijah Riley,NYG,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.5,0.5,0.3,3.7,62.3
660,23485,Daniel Bellinger,NYG,TE,17,0.0,0.0,0.0,0.0,0.0,26.9,265.0,1.5,0.0,0.0,0.0,0.0,3.7,62.2
661,24143,Parker Washington,JAX,WR,17,0.0,0.0,0.0,4.4,0.0,26.6,251.2,1.7,0.0,0.0,0.0,0.0,3.7,62.2
662,20901,Charles Omenihu,KC,DE,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.2,0.5,0.2,4.8,62.1
663,18481,Michael Pierce,BAL,NT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.3,0.7,0.3,3.6,61.9
664,21120,Cole Holcomb,PIT,LB,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.6,0.3,4.8,61.8
665,20013,Cedrick Wilson Jr.,NO,WR,17,0.0,0.0,0.0,2.2,0.0,21.6,268.9,2.2,0.0,0.0,0.0,0.0,3.6,61.7
666,24068,KaVontae Turpin,DAL,WR,17,0.0,0.0,0.0,76.6,0.5,18.4,208.3,2.1,0.0,0.0,0.0,0.0,3.6,61.7
667,19053,Davon Godchaux,NE,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.7,0.3,3.6,61.6
668,17512,Rakeem Nuñez-Roches,NYG,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.2,0.7,0.3,3.6,61.5
669,25163,Malik Mustapha,SF,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7,0.3,3.6,61.3
670,22869,Levi Onwuzurike,DET,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.5,0.6,0.3,3.6,61.1
671,19080,Noah Brown,HOU,WR,17,0.0,0.0,0.0,1.0,0.0,20.5,300.8,1.7,0.0,0.0,0.0,0.0,3.6,60.7
672,16813,Jordan Phillips,DAL,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.2,0.6,0.3,3.5,60.2
673,21869,DaVon Hamilton,JAX,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.2,0.5,0.2,3.5,60.2
674,23598,Russ Yeast,LAR,DB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.7,0.3,3.5,60.2
675,24348,Cedric Tillman,CLE,WR,17,0.0,0.0,0.0,1.6,0.0,22.2,283.2,1.6,0.0,0.0,0.0,0.0,3.5,60.1
676,22689,Kwity Paye,IND,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.1,0.4,0.2,3.5,60.0
677,25030,Quinyon Mitchell,PHI,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9,0.4,3.5,60.0
678,24472,Xavier Gipson,NYJ,WR,17,0.0,0.0,0.0,30.4,0.1,22.0,260.1,1.4,0.0,0.0,0.0,0.0,3.5,59.9
679,16319,Shelby Harris,CLE,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.6,0.3,3.5,59.3
680,24283,Keeanu Benton,PIT,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.4,0.6,0.3,3.5,59.0
681,24978,Devontez Walker,BAL,WR,17,0.0,0.0,0.0,2.5,0.0,20.6,266.6,1.9,0.0,0.0,0.0,0.0,3.5,58.9
682,15194,John Jenkins,LV,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.6,0.3,3.4,58.6
683,25147,Mike Sainristil,WAS,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7,0.4,3.4,58.2
684,20102,Levi Wallace,DEN,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.8,0.4,3.4,58.1
685,21136,Quinton Bell,MIA,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.7,0.4,3.4,58.1
686,21785,Noah Gray,KC,TE,17,0.0,0.0,0.0,0.0,0.0,23.0,248.9,1.7,0.0,0.0,0.0,0.0,3.4,57.9
687,18292,Roy Robertson-Harris,JAX,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.2,0.6,0.3,3.4,57.9
688,23003,Curtis Robinson,SF,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.5,0.3,3.4,57.7
689,23193,Tank Bigsby,JAX,RB,17,0.0,0.0,0.0,303.8,3.0,7.8,52.8,0.1,0.0,0.0,0.0,0.0,3.4,57.7
690,25079,Kimani Vidal,LAC,RB,17,0.0,0.0,0.0,273.2,1.9,10.3,76.4,0.2,0.0,0.0,0.0,0.0,3.4,57.7
691,19124,D.J. Jones,DEN,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.6,0.3,3.4,57.5
692,20822,Mike Jackson,CAR,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7,0.3,3.4,57.5
693,20429,Dee Delaney,BUF,DB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.7,0.3,3.4,57.5
694,19847,Mike Hughes,ATL,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.4,3.4,57.4
695,24230,Sydney Brown,PHI,S,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.6,0.3,4.4,57.0
696,22803,T.J. Slaton,GB,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.6,0.3,3.4,57.0
697,21187,Kemon Hall,DAL,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.4,3.4,57.0
698,21714,K.J. Osborn,NE,WR,17,0.0,0.0,0.0,1.9,0.0,20.9,255.1,1.7,0.0,0.0,0.0,0.0,3.3,56.8
699,24247,Quan Martin,WAS,DB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.2,3.3,56.4
700,23615,Ja'Sir Taylor,LAC,DB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.1,0.8,0.4,3.3,56.3
701,25182,Daequan Hardy,BUF,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7,0.3,3.3,56.2
702,17968,Andrew Billings,CHI,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.7,0.3,3.3,56.1
703,24214,Keaton Mitchell,BAL,RB,17,0.0,0.0,0.0,282.8,1.8,9.5,80.8,0.1,0.0,0.0,0.0,0.0,3.3,55.7
704,20217,Tavierre Thomas,TB,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.3,3.2,55.1
