year,trial,policy,solve_status,max_forced_options,forced_option_count,forced_option_players,forced_young_count,forced_mean_year_exp,candidate_attempts,reoptimization_refine_swaps,roster,nominal_starters,bench_players,starter_changes_vs_control,bench_changes_vs_control,roster_changes_vs_control,forecast_salary_spend,unspent_budget,starter_forecast_spend,bench_forecast_spend,starter_projected_ppg_sum,starter_raw_actual_points,starter_forecast_ev,starter_forecast_p10,starter_forecast_p90,top3_spend_share,baseline_construction_score,current_construction_score,current_construction_delta,forecast_ev,forecast_p10,forecast_p90,actual_points,drafted_only_points,actual_waiver_starts,actual_salary_spend,actual_salary_missing_players,raw_outcome_missing_players,actual_playoff_points,bench_actual_max4_ppg,bench_dead_below10,bench_sustained_12_hits,bench_sustained_15_hits,predicted_expected_best_surplus,predicted_probability_any_hit,predicted_probability_any_10,predicted_probability_any_20,predicted_expected_top2_surplus,predicted_best_player,next_validation_bench_matches,next_projection_proxy_bench_count,future_outcome_available,actual_best_keeper_surplus,actual_top2_keeper_surplus,actual_any_keeper_hit,actual_any_keeper_hit_10,actual_any_keeper_hit_20,actual_best_future_ppg,actual_future_ppg_ge12_count,actual_future_ppg_ge15_count,actual_keeper_hit_players,observed_cost_coverage,observed_best_keeper_surplus,observed_any_keeper_hit_10
2022,5,control,optimal,0,0,,0,,0,4,Aaron Rodgers|Abram Smith|Adam Thielen|Alvin Kamara|Chris Godwin|Dk Metcalf|Juju Smith Schuster|Kenneth Walker|Kyle Pitts|Michael Carter|Michael Pittman|Rashaad Penny|Travis Etienne,Aaron Rodgers|Alvin Kamara|Chris Godwin|Dk Metcalf|Juju Smith Schuster|Kyle Pitts|Michael Pittman|Travis Etienne,Abram Smith|Adam Thielen|Kenneth Walker|Michael Carter|Rashaad Penny,0,0,0,297.4106140136719,0.589385986328125,260.11236572265625,37.29826736450195,102.17320346832275,1229.699951171875,1542.87841796875,1371.0738525390625,1705.8885498046875,0.5554220676422119,1377.80224609375,1377.80224609375,0.0,1610.2279052734375,1452.4105224609375,1775.1201171875,1324.5999755859375,1298.5999755859375,39,375.0,1,1,348.96002197265625,12.291666984558104,1,3,1,53.61594617083826,0.843,0.79,0.724,78.29759516735386,Michael Carter,3,2,1,43.655572215267625,58.0753648209872,1.0,1.0,1.0,13.09999942779541,1.0,0.0,Adam Thielen|Kenneth Walker,0.8,29.049742022701707,1.0
2022,5,reinvest_k1,optimal,1,1,Dameon Pierce,1,0.0,8,7,Aaron Rodgers|Abram Smith|Adam Thielen|Alvin Kamara|Chris Godwin|Dameon Pierce|Dk Metcalf|Juju Smith Schuster|Kenneth Walker|Kyle Pitts|Michael Carter|Mike Evans|Travis Etienne,Aaron Rodgers|Alvin Kamara|Chris Godwin|Dk Metcalf|Juju Smith Schuster|Kyle Pitts|Mike Evans|Travis Etienne,Abram Smith|Adam Thielen|Dameon Pierce|Kenneth Walker|Michael Carter,1,1,2,296.7135314941406,1.286468505859375,262.4359741210937,34.277565002441406,102.41253757476808,1231.5,1551.595947265625,1375.274658203125,1699.3414306640625,0.5645580887794495,1377.80224609375,1384.17138671875,6.369140625,1613.5987548828125,1436.75439453125,1776.4156494140625,1328.9000244140625,1317.699951171875,37,387.0,1,1,333.1600341796875,13.544999885559085,1,3,2,65.69355457696606,0.904,0.885,0.828,97.5422443851544,Dameon Pierce,4,1,1,43.655572215267625,58.0753648209872,1.0,1.0,1.0,13.09999942779541,1.0,0.0,Adam Thielen|Kenneth Walker,0.8,29.049742022701707,1.0
2022,5,reinvest_k2,optimal,2,2,Brian Robinson|Dameon Pierce,2,0.0,16,9,Aaron Rodgers|Adam Thielen|Brian Robinson|Chris Godwin|Dameon Pierce|Dk Metcalf|Juju Smith Schuster|Kenneth Walker|Kyle Pitts|Michael Carter|Mike Williams|Najee Harris|Travis Etienne,Aaron Rodgers|Chris Godwin|Dk Metcalf|Juju Smith Schuster|Kyle Pitts|Mike Williams|Najee Harris|Travis Etienne,Adam Thielen|Brian Robinson|Dameon Pierce|Kenneth Walker|Michael Carter,2,2,4,297.8753662109375,0.1246337890625,263.5977783203125,34.277565002441406,103.19764995574953,1229.4000244140625,1550.986083984375,1367.8306884765625,1732.9619140625,0.5662564635276794,1377.80224609375,1390.132080078125,12.329833984375,1616.3004150390625,1437.780029296875,1804.65283203125,1334.699951171875,1345.60009765625,37,376.0,0,0,366.05999755859375,16.531666564941407,0,4,2,68.68600893477208,0.914,0.895,0.845,104.12187375964083,Dameon Pierce,5,0,1,43.655572215267625,81.17352799529692,1.0,1.0,1.0,13.09999942779541,2.0,0.0,Adam Thielen|Brian Robinson|Kenneth Walker,1.0,36.67976379394531,1.0
2022,5,reinvest_k3,optimal,3,2,Brian Robinson|Dameon Pierce,2,0.0,24,9,Aaron Rodgers|Adam Thielen|Brian Robinson|Chris Godwin|Dameon Pierce|Dk Metcalf|Juju Smith Schuster|Kenneth Walker|Kyle Pitts|Michael Carter|Mike Williams|Najee Harris|Travis Etienne,Aaron Rodgers|Chris Godwin|Dk Metcalf|Juju Smith Schuster|Kyle Pitts|Mike Williams|Najee Harris|Travis Etienne,Adam Thielen|Brian Robinson|Dameon Pierce|Kenneth Walker|Michael Carter,2,2,4,297.8753662109375,0.1246337890625,263.5977783203125,34.277565002441406,103.19764995574953,1229.4000244140625,1550.986083984375,1367.8306884765625,1732.9619140625,0.5662564635276794,1377.80224609375,1390.132080078125,12.329833984375,1616.3004150390625,1437.780029296875,1804.65283203125,1334.699951171875,1345.60009765625,37,376.0,0,0,366.05999755859375,16.531666564941407,0,4,2,68.68600893477208,0.914,0.895,0.845,104.12187375964083,Dameon Pierce,5,0,1,43.655572215267625,81.17352799529692,1.0,1.0,1.0,13.09999942779541,2.0,0.0,Adam Thielen|Brian Robinson|Kenneth Walker,1.0,36.67976379394531,1.0
2022,6,control,optimal,0,0,,0,,0,2,Aaron Rodgers|Abram Smith|Chris Godwin|Clyde Edwards Helaire|Dk Metcalf|James Cook|Juju Smith Schuster|Kenneth Walker|Michael Carter|Mike Williams|Najee Harris|Rashaad Penny|Travis Kelce,Aaron Rodgers|Chris Godwin|Clyde Edwards Helaire|Dk Metcalf|Juju Smith Schuster|Mike Williams|Najee Harris|Travis Kelce,Abram Smith|James Cook|Kenneth Walker|Michael Carter|Rashaad Penny,0,0,0,292.3870544433594,5.612945556640625,255.5230865478516,36.86397933959961,102.35525131225586,1356.800048828125,1546.0137939453125,1380.9814453125,1726.601318359375,0.5243558883666992,1383.809814453125,1383.809814453125,0.0,1614.9151611328125,1459.701171875,1783.621337890625,1501.199951171875,1507.800048828125,33,368.0,1,1,374.7599792480469,12.03166675567627,1,2,1,52.11607545591772,0.868,0.805,0.73,77.28823181334084,Kenneth Walker,3,2,1,48.49426078796387,96.3727912902832,1.0,1.0,1.0,13.873332977294922,2.0,0.0,James Cook|Kenneth Walker,0.8,49.656028747558594,1.0
2022,6,reinvest_k1,optimal,1,1,Brandon Aiyuk,1,2.0,8,5,Aaron Rodgers|Brandon Aiyuk|Chris Godwin|Dk Metcalf|George Kittle|Juju Smith Schuster|Kenneth Walker|Michael Carter|Mike Williams|Najee Harris|Nick Chubb|Rashaad Penny|Treylon Burks,Aaron Rodgers|Chris Godwin|Dk Metcalf|George Kittle|Juju Smith Schuster|Mike Williams|Najee Harris|Nick Chubb,Brandon Aiyuk|Kenneth Walker|Michael Carter|Rashaad Penny|Treylon Burks,2,2,4,297.4668273925781,0.533172607421875,270.0697021484375,27.39714431762696,103.16200923919678,1401.7000732421875,1538.6746826171875,1385.0303955078125,1729.4927978515625,0.5945755243301392,1383.809814453125,1393.603759765625,9.7939453125,1610.3577880859375,1463.4512939453125,1808.18505859375,1502.0,1517.39990234375,33,360.0,0,0,401.8599853515625,15.79333324432373,0,3,2,57.31983198080108,0.908,0.848,0.79,89.50090287160113,Treylon Burks,4,1,1,75.85938349195442,124.35364427991829,1.0,1.0,1.0,14.19999885559082,2.0,0.0,Brandon Aiyuk|Kenneth Walker,1.0,72.78297701307258,1.0
2022,6,reinvest_k2,optimal,2,2,Brandon Aiyuk|Dameon Pierce,2,1.0,16,8,Aaron Rodgers|Abram Smith|Brandon Aiyuk|Chris Godwin|Dameon Pierce|Damien Harris|Diontae Johnson|Juju Smith Schuster|Kenneth Walker|Mike Williams|Najee Harris|Rashaad Penny|Travis Kelce,Aaron Rodgers|Chris Godwin|Damien Harris|Diontae Johnson|Juju Smith Schuster|Mike Williams|Najee Harris|Travis Kelce,Abram Smith|Brandon Aiyuk|Dameon Pierce|Kenneth Walker|Rashaad Penny,2,2,4,296.5432434082031,1.456756591796875,263.6045227050781,32.93870544433594,102.13099479675292,1272.4000244140625,1538.90771484375,1358.6787109375,1714.7213134765625,0.5528239011764526,1383.809814453125,1385.58251953125,1.772705078125,1603.5301513671875,1449.7364501953125,1800.1268310546875,1460.199951171875,1530.5999755859375,33,381.0,1,1,364.8600158691406,15.5,1,4,3,58.28066160003549,0.918,0.86,0.799,90.18481665672265,Dameon Pierce,3,2,1,75.85938349195442,124.35364427991829,1.0,1.0,1.0,14.19999885559082,2.0,0.0,Brandon Aiyuk|Kenneth Walker,0.8,72.78297701307258,1.0
2022,6,reinvest_k3,optimal,3,2,Brandon Aiyuk|Dameon Pierce,2,1.0,24,8,Aaron Rodgers|Abram Smith|Brandon Aiyuk|Chris Godwin|Dameon Pierce|Damien Harris|Diontae Johnson|Juju Smith Schuster|Kenneth Walker|Mike Williams|Najee Harris|Rashaad Penny|Travis Kelce,Aaron Rodgers|Chris Godwin|Damien Harris|Diontae Johnson|Juju Smith Schuster|Mike Williams|Najee Harris|Travis Kelce,Abram Smith|Brandon Aiyuk|Dameon Pierce|Kenneth Walker|Rashaad Penny,2,2,4,296.5432434082031,1.456756591796875,263.6045227050781,32.93870544433594,102.13099479675292,1272.4000244140625,1538.90771484375,1358.6787109375,1714.7213134765625,0.5528239011764526,1383.809814453125,1385.58251953125,1.772705078125,1603.5301513671875,1449.7364501953125,1800.1268310546875,1460.199951171875,1530.5999755859375,33,381.0,1,1,364.8600158691406,15.5,1,4,3,58.28066160003549,0.918,0.86,0.799,90.18481665672265,Dameon Pierce,3,2,1,75.85938349195442,124.35364427991829,1.0,1.0,1.0,14.19999885559082,2.0,0.0,Brandon Aiyuk|Kenneth Walker,0.8,72.78297701307258,1.0
2022,7,control,optimal,0,0,,0,,0,1,Aaron Rodgers|Aj Dillon|Alvin Kamara|Breece Hall|Clyde Edwards Helaire|Damien Harris|Devonta Smith|George Kittle|Juju Smith Schuster|Kenneth Walker|Michael Pittman|Rashaad Penny|Treylon Burks,Aaron Rodgers|Alvin Kamara|Breece Hall|Clyde Edwards Helaire|Damien Harris|George Kittle|Juju Smith Schuster|Michael Pittman,Aj Dillon|Devonta Smith|Kenneth Walker|Rashaad Penny|Treylon Burks,0,0,0,292.177001953125,5.822998046875,253.9023284912109,38.27469253540039,102.3101863861084,1097.5,1550.864990234375,1391.9534912109375,1721.41259765625,0.5643484592437744,1355.765625,1355.765625,0.0,1633.3614501953125,1461.1727294921875,1786.8170166015625,1371.9000244140625,1372.800048828125,39,401.0,0,0,378.9599914550781,18.05,0,4,3,55.89395314782774,0.908,0.851,0.792,87.29620299489441,Devonta Smith,4,1,1,50.273435839478594,90.317050642096,1.0,1.0,1.0,13.09999942779541,2.0,0.0,Devonta Smith|Kenneth Walker,1.0,47.35315919763289,1.0
2022,7,reinvest_k1,optimal,1,1,Dameon Pierce,1,0.0,8,2,Aaron Rodgers|Aj Dillon|Alvin Kamara|Dameon Pierce|Damien Harris|Deandre Hopkins|Diontae Johnson|George Kittle|Juju Smith Schuster|Kenneth Walker|Michael Pittman|Rashaad Penny|Travis Etienne,Aaron Rodgers|Alvin Kamara|Damien Harris|Diontae Johnson|George Kittle|Juju Smith Schuster|Michael Pittman|Travis Etienne,Aj Dillon|Dameon Pierce|Deandre Hopkins|Kenneth Walker|Rashaad Penny,2,2,4,295.24493408203125,2.75506591796875,257.44219970703125,37.802711486816406,101.52986240386964,1178.4000244140625,1539.677978515625,1365.8121337890625,1701.663818359375,0.5297092199325562,1355.765625,1362.872314453125,7.106689453125,1617.115234375,1462.441650390625,1775.6419677734375,1347.5,1388.800048828125,32,423.0,0,0,332.1600036621094,19.69999961853028,0,5,4,61.036824074034215,0.909,0.884,0.821,93.99519579081962,Dameon Pierce,4,1,1,40.043614802617405,58.99181184953309,1.0,1.0,1.0,13.09999942779541,1.0,0.0,Deandre Hopkins|Kenneth Walker,1.0,25.695550380009983,1.0
2022,7,reinvest_k2,optimal,2,2,Dameon Pierce|Michael Carter,2,0.5,16,3,Aaron Rodgers|Aj Dillon|Alvin Kamara|Dameon Pierce|Damien Harris|Devonta Smith|Diontae Johnson|George Kittle|Juju Smith Schuster|Kenneth Walker|Michael Carter|Michael Pittman|Travis Etienne,Aaron Rodgers|Alvin Kamara|Damien Harris|Diontae Johnson|George Kittle|Juju Smith Schuster|Michael Pittman|Travis Etienne,Aj Dillon|Dameon Pierce|Devonta Smith|Kenneth Walker|Michael Carter,2,2,4,294.3009338378906,3.699066162109375,257.44219970703125,36.85874938964844,101.52986240386964,1178.4000244140625,1539.677978515625,1365.8121337890625,1701.663818359375,0.5314083099365234,1355.765625,1362.872314453125,7.106689453125,1620.0531005859375,1434.0380859375,1765.4013671875,1357.0,1384.699951171875,30,401.0,0,0,374.6600036621094,19.16999950408936,0,4,4,64.37842060063043,0.932,0.9,0.843,101.3395715923106,Dameon Pierce,5,0,1,50.273435839478594,90.317050642096,1.0,1.0,1.0,13.09999942779541,2.0,0.0,Devonta Smith|Kenneth Walker,1.0,47.35315919763289,1.0
2022,7,reinvest_k3,optimal,3,3,Dameon Pierce|Michael Carter|Rachaad White,3,0.3333333333333333,24,4,Aaron Rodgers|Alvin Kamara|Breece Hall|Dameon Pierce|Damien Harris|Devonta Smith|Diontae Johnson|George Kittle|Juju Smith Schuster|Kenneth Walker|Michael Carter|Michael Pittman|Rachaad White,Aaron Rodgers|Alvin Kamara|Breece Hall|Damien Harris|Diontae Johnson|George Kittle|Juju Smith Schuster|Michael Pittman,Dameon Pierce|Devonta Smith|Kenneth Walker|Michael Carter|Rachaad White,1,3,4,294.30096435546875,3.69903564453125,267.35382080078125,26.9471378326416,102.5736665725708,1123.300048828125,1547.5799560546875,1386.554931640625,1715.689208984375,0.5650867819786072,1355.765625,1374.979248046875,19.213623046875,1612.06005859375,1454.1746826171875,1771.0357666015625,1403.5,1426.699951171875,37,364.0,1,0,385.8600158691406,17.93666648864746,0,4,3,64.87265790697222,0.933,0.899,0.847,101.70903527368122,Dameon Pierce,5,0,1,89.74541632334392,140.0188521628225,1.0,1.0,1.0,15.266666412353516,3.0,1.0,Devonta Smith|Kenneth Walker|Rachaad White,0.8,47.35315919763289,1.0
2022,8,control,optimal,0,0,,0,,0,4,Aaron Rodgers|Abram Smith|Chase Edmonds|Chris Godwin|Clyde Edwards Helaire|Davante Adams|Kenneth Walker|Kyle Pitts|Michael Carter|Michael Pittman|Mike Williams|Rashaad Penny|Travis Etienne,Aaron Rodgers|Chris Godwin|Clyde Edwards Helaire|Davante Adams|Kyle Pitts|Michael Pittman|Mike Williams|Travis Etienne,Abram Smith|Chase Edmonds|Kenneth Walker|Michael Carter|Rashaad Penny,0,0,0,297.72100830078125,0.27899169921875,274.13671875,23.584300994873047,103.37042713165285,1228.9000244140625,1562.9462890625,1395.5875244140625,1727.52197265625,0.554267168045044,1390.593017578125,1390.593017578125,0.0,1630.326171875,1468.07763671875,1794.1165771484375,1392.800048828125,1360.0,43,421.0,1,1,318.0599975585937,11.761667060852051,1,2,1,51.42473256919312,0.829,0.747,0.68,74.07016758962922,Michael Carter,3,2,1,49.6533914338293,49.6533914338293,1.0,1.0,1.0,13.09999942779541,1.0,0.0,Kenneth Walker,0.8,34.368172241324416,1.0
2022,8,reinvest_k1,optimal,1,0,,0,,8,4,Aaron Rodgers|Abram Smith|Chase Edmonds|Chris Godwin|Clyde Edwards Helaire|Davante Adams|Kenneth Walker|Kyle Pitts|Michael Carter|Michael Pittman|Mike Williams|Rashaad Penny|Travis Etienne,Aaron Rodgers|Chris Godwin|Clyde Edwards Helaire|Davante Adams|Kyle Pitts|Michael Pittman|Mike Williams|Travis Etienne,Abram Smith|Chase Edmonds|Kenneth Walker|Michael Carter|Rashaad Penny,0,0,0,297.72100830078125,0.27899169921875,274.13671875,23.584300994873047,103.37042713165285,1228.9000244140625,1562.9462890625,1395.5875244140625,1727.52197265625,0.554267168045044,1390.593017578125,1390.593017578125,0.0,1630.326171875,1468.07763671875,1794.1165771484375,1392.800048828125,1360.0,43,421.0,1,1,318.0599975585937,11.761667060852051,1,2,1,51.42473256919312,0.829,0.747,0.68,74.07016758962922,Michael Carter,3,2,1,49.6533914338293,49.6533914338293,1.0,1.0,1.0,13.09999942779541,1.0,0.0,Kenneth Walker,0.8,34.368172241324416,1.0
2022,8,reinvest_k2,optimal,2,0,,0,,16,4,Aaron Rodgers|Abram Smith|Chase Edmonds|Chris Godwin|Clyde Edwards Helaire|Davante Adams|Kenneth Walker|Kyle Pitts|Michael Carter|Michael Pittman|Mike Williams|Rashaad Penny|Travis Etienne,Aaron Rodgers|Chris Godwin|Clyde Edwards Helaire|Davante Adams|Kyle Pitts|Michael Pittman|Mike Williams|Travis Etienne,Abram Smith|Chase Edmonds|Kenneth Walker|Michael Carter|Rashaad Penny,0,0,0,297.72100830078125,0.27899169921875,274.13671875,23.584300994873047,103.37042713165285,1228.9000244140625,1562.9462890625,1395.5875244140625,1727.52197265625,0.554267168045044,1390.593017578125,1390.593017578125,0.0,1630.326171875,1468.07763671875,1794.1165771484375,1392.800048828125,1360.0,43,421.0,1,1,318.0599975585937,11.761667060852051,1,2,1,51.42473256919312,0.829,0.747,0.68,74.07016758962922,Michael Carter,3,2,1,49.6533914338293,49.6533914338293,1.0,1.0,1.0,13.09999942779541,1.0,0.0,Kenneth Walker,0.8,34.368172241324416,1.0
2022,8,reinvest_k3,optimal,3,0,,0,,24,4,Aaron Rodgers|Abram Smith|Chase Edmonds|Chris Godwin|Clyde Edwards Helaire|Davante Adams|Kenneth Walker|Kyle Pitts|Michael Carter|Michael Pittman|Mike Williams|Rashaad Penny|Travis Etienne,Aaron Rodgers|Chris Godwin|Clyde Edwards Helaire|Davante Adams|Kyle Pitts|Michael Pittman|Mike Williams|Travis Etienne,Abram Smith|Chase Edmonds|Kenneth Walker|Michael Carter|Rashaad Penny,0,0,0,297.72100830078125,0.27899169921875,274.13671875,23.584300994873047,103.37042713165285,1228.9000244140625,1562.9462890625,1395.5875244140625,1727.52197265625,0.554267168045044,1390.593017578125,1390.593017578125,0.0,1630.326171875,1468.07763671875,1794.1165771484375,1392.800048828125,1360.0,43,421.0,1,1,318.0599975585937,11.761667060852051,1,2,1,51.42473256919312,0.829,0.747,0.68,74.07016758962922,Michael Carter,3,2,1,49.6533914338293,49.6533914338293,1.0,1.0,1.0,13.09999942779541,1.0,0.0,Kenneth Walker,0.8,34.368172241324416,1.0
2022,9,control,optimal,0,0,,0,,0,2,Aaron Rodgers|Abram Smith|Aj Dillon|Chris Godwin|Clyde Edwards Helaire|Damien Harris|Davante Adams|Devonta Smith|Diontae Johnson|Juju Smith Schuster|Kenneth Walker|Travis Etienne|Travis Kelce,Aaron Rodgers|Chris Godwin|Clyde Edwards Helaire|Davante Adams|Diontae Johnson|Juju Smith Schuster|Travis Etienne|Travis Kelce,Abram Smith|Aj Dillon|Damien Harris|Devonta Smith|Kenneth Walker,0,0,0,295.0982360839844,2.901763916015625,252.77517700195312,42.32306289672852,103.38045692443848,1411.199951171875,1563.9632568359375,1407.59716796875,1717.5865478515625,0.5618529915809631,1393.475830078125,1393.475830078125,0.0,1646.35595703125,1485.7489013671875,1808.794677734375,1581.300048828125,1567.89990234375,29,423.0,1,1,390.260009765625,15.40999984741211,1,4,3,48.99552955277712,0.841,0.756,0.69,71.95711268607646,Kenneth Walker,4,1,1,49.4914204153974,94.23496220175764,1.0,1.0,1.0,13.09999942779541,2.0,0.0,Devonta Smith|Kenneth Walker,0.8,46.36069646215033,1.0
2022,9,reinvest_k1,optimal,1,1,Dameon Pierce,1,0.0,8,4,Aaron Rodgers|Abram Smith|Aj Dillon|Chris Godwin|Clyde Edwards Helaire|Dameon Pierce|Damien Harris|Davante Adams|Diontae Johnson|Juju Smith Schuster|Kenneth Walker|Travis Etienne|Travis Kelce,Aaron Rodgers|Chris Godwin|Clyde Edwards Helaire|Davante Adams|Diontae Johnson|Juju Smith Schuster|Travis Etienne|Travis Kelce,Abram Smith|Aj Dillon|Dameon Pierce|Damien Harris|Kenneth Walker,0,1,1,297.6169738769531,0.383026123046875,252.77517700195312,44.841796875,103.38045692443848,1411.199951171875,1563.9632568359375,1407.59716796875,1717.5865478515625,0.5570980310440063,1393.475830078125,1393.475830078125,0.0,1646.6629638671875,1481.890625,1792.7666015625,1519.9000244140625,1580.699951171875,31,446.0,1,1,342.4599914550781,15.44666633605957,1,4,3,60.63635289199178,0.893,0.83,0.788,89.15793098609042,Dameon Pierce,4,1,1,44.74354178636025,44.74354178636025,1.0,1.0,1.0,13.09999942779541,1.0,0.0,Kenneth Walker,0.8,30.11739737718056,1.0
2022,9,reinvest_k2,optimal,2,2,Dameon Pierce|Michael Carter,2,0.5,16,6,Aaron Rodgers|Abram Smith|Chris Godwin|Clyde Edwards Helaire|Dameon Pierce|Damien Harris|Davante Adams|Diontae Johnson|Juju Smith Schuster|Kenneth Walker|Michael Carter|Travis Etienne|Travis Kelce,Aaron Rodgers|Chris Godwin|Clyde Edwards Helaire|Davante Adams|Diontae Johnson|Juju Smith Schuster|Travis Etienne|Travis Kelce,Abram Smith|Dameon Pierce|Damien Harris|Kenneth Walker|Michael Carter,0,2,2,295.5561828613281,2.443817138671875,252.77517700195312,42.7810173034668,103.38045692443848,1411.199951171875,1563.9632568359375,1407.59716796875,1717.5865478515625,0.5609824657440186,1393.475830078125,1393.475830078125,0.0,1638.616455078125,1471.884521484375,1791.955810546875,1521.4000244140625,1576.199951171875,32,417.0,1,1,342.4599914550781,13.599999809265135,1,3,2,61.15791513900961,0.9,0.836,0.792,89.1425343096243,Dameon Pierce,4,1,1,44.74354178636025,44.74354178636025,1.0,1.0,1.0,13.09999942779541,1.0,0.0,Kenneth Walker,0.8,30.11739737718056,1.0
2022,9,reinvest_k3,optimal,3,3,Dameon Pierce|Michael Carter|Rachaad White,3,0.3333333333333333,24,8,Aaron Rodgers|Abram Smith|Clyde Edwards Helaire|Dameon Pierce|Davante Adams|Diontae Johnson|Juju Smith Schuster|Kenneth Walker|Michael Carter|Michael Pittman|Rachaad White|Travis Etienne|Travis Kelce,Aaron Rodgers|Clyde Edwards Helaire|Davante Adams|Diontae Johnson|Juju Smith Schuster|Michael Pittman|Travis Etienne|Travis Kelce,Abram Smith|Dameon Pierce|Kenneth Walker|Michael Carter|Rachaad White,1,3,4,290.28973388671875,7.71026611328125,261.018310546875,29.271440505981445,103.96303176879884,1407.2000732421875,1573.8485107421875,1410.1597900390625,1743.165283203125,0.571159839630127,1393.475830078125,1400.7880859375,7.312255859375,1633.198974609375,1488.416259765625,1809.6798095703125,1532.199951171875,1561.5999755859375,31,416.0,2,1,322.0599975585937,13.78666648864746,1,3,2,63.3672442661992,0.913,0.849,0.796,94.72603569697762,Dameon Pierce,4,1,1,87.11262494792034,131.85616673428058,1.0,1.0,1.0,15.266666412353516,2.0,1.0,Kenneth Walker|Rachaad White,0.6,30.11739737718056,1.0
2022,10,control,optimal,0,0,,0,,0,3,Aaron Rodgers|Abram Smith|Alvin Kamara|Breece Hall|Chris Godwin|Damien Harris|Devonta Smith|George Kittle|Juju Smith Schuster|Kenneth Walker|Michael Pittman|Mike Gesicki|Mike Williams,Aaron Rodgers|Alvin Kamara|Breece Hall|Chris Godwin|George Kittle|Juju Smith Schuster|Michael Pittman|Mike Williams,Abram Smith|Damien Harris|Devonta Smith|Kenneth Walker|Mike Gesicki,0,0,0,295.70587158203125,2.29412841796875,268.9592590332031,26.74660301208496,103.0997896194458,1214.699951171875,1544.460693359375,1390.24072265625,1718.954833984375,0.5840874314308167,1390.589111328125,1390.589111328125,0.0,1617.416748046875,1451.24853515625,1781.1551513671875,1492.89990234375,1490.800048828125,34,353.0,2,1,417.96002197265625,13.585000038146973,1,3,2,45.09798757999797,0.8,0.716,0.618,63.04272058942095,Devonta Smith,4,1,1,54.99044854432144,102.43444449092787,1.0,1.0,1.0,13.09999942779541,2.0,0.0,Devonta Smith|Kenneth Walker,0.6,50.89985139161148,1.0
2022,10,reinvest_k1,optimal,1,1,George Pickens,1,0.0,8,6,Aaron Rodgers|Abram Smith|Alvin Kamara|Breece Hall|Chris Godwin|Damien Harris|George Kittle|George Pickens|Juju Smith Schuster|Kenneth Walker|Michael Pittman|Mike Williams|Treylon Burks,Aaron Rodgers|Alvin Kamara|Breece Hall|Chris Godwin|George Kittle|Juju Smith Schuster|Michael Pittman|Mike Williams,Abram Smith|Damien Harris|George Pickens|Kenneth Walker|Treylon Burks,0,2,2,295.4694519042969,2.530548095703125,268.9592590332031,26.51022720336914,103.0997896194458,1214.699951171875,1544.460693359375,1390.24072265625,1718.954833984375,0.5845547914505005,1390.589111328125,1390.589111328125,0.0,1616.4449462890625,1452.502197265625,1778.5648193359375,1412.5,1440.5,40,349.0,1,1,359.4599914550781,12.126666831970216,1,3,1,51.17942987938276,0.855,0.78,0.698,75.56090492501075,Treylon Burks,4,1,1,47.44399594660645,62.184698575695805,1.0,1.0,1.0,13.09999942779541,1.0,0.0,George Pickens|Kenneth Walker,0.8,32.862252706250004,1.0
2022,10,reinvest_k2,optimal,2,2,Dameon Pierce|George Pickens,2,0.0,16,9,Aaron Rodgers|Abram Smith|Alvin Kamara|Breece Hall|Chris Godwin|Dameon Pierce|Damien Harris|George Kittle|George Pickens|Juju Smith Schuster|Kenneth Walker|Michael Pittman|Mike Williams,Aaron Rodgers|Alvin Kamara|Breece Hall|Chris Godwin|George Kittle|Juju Smith Schuster|Michael Pittman|Mike Williams,Abram Smith|Dameon Pierce|Damien Harris|George Pickens|Kenneth Walker,0,2,2,294.7603759765625,3.2396240234375,268.9592590332031,25.801101684570312,103.0997896194458,1214.699951171875,1544.460693359375,1390.24072265625,1718.954833984375,0.5859609842300415,1390.589111328125,1390.589111328125,0.0,1613.402099609375,1457.7569580078125,1790.71435546875,1388.800048828125,1486.2999267578125,36,378.0,1,1,366.3599853515625,14.00666675567627,1,4,2,63.34017441527636,0.898,0.839,0.765,92.73986097662724,Dameon Pierce,4,1,1,47.44399594660645,62.184698575695805,1.0,1.0,1.0,13.09999942779541,1.0,0.0,George Pickens|Kenneth Walker,0.8,32.862252706250004,1.0
