comparison_type,comparison,draw_context,nominal_buffer,nominal_buffer_dollars,year,trial,all_four_actual_cap_feasible,actual_points_effect_interaction,drafted_only_points_effect_interaction,actual_cap_feasible_effect_interaction,actual_cap_overage_effect_interaction,actual_salary_spend_effect_interaction,forecast_ev_effect_interaction,forecast_error_effect_interaction,forecast_salary_spend_effect_interaction,normalized_nominal_salary_spend_effect_interaction,raw_nominal_salary_spend_effect_interaction,actual_waiver_starts_effect_interaction,actual_salary_missing_players_effect_interaction,salary_source_missing_players_effect_interaction,joint_feasible_actual_points_effect_interaction
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,110,False,-249.39990234375,-155.6600341796875,0.0,-57.0,-57.0,-42.1949462890625,-207.2049560546875,10.691162109375,-93.35226440429688,-72.0,8.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,111,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,112,False,111.699951171875,121.099853515625,0.0,-57.0,-57.0,-27.3707275390625,139.0706787109375,9.140533447265625,-51.862335205078125,-40.0,-3.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,113,False,-33.7999267578125,-38.2999267578125,0.0,-14.0,-14.0,-0.128662109375,-33.6712646484375,17.287811279296875,-33.71051025390625,-26.0,-7.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,114,False,-119.5,-215.2999267578125,0.0,-6.0,-6.0,-23.0,-96.5,7.95782470703125,-47.972625732421875,-37.0,11.0,0.0,-1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,115,False,-45.800048828125,-35.60009765625,0.0,-86.0,-86.0,-80.4981689453125,34.6981201171875,-36.896240234375,-119.28335571289062,-92.0,8.0,1.0,2.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,116,False,180.60009765625,174.199951171875,0.0,-58.0,-58.0,-13.09033203125,193.6904296875,-11.672332763671875,-89.46249389648438,-69.0,2.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,117,False,10.599853515625,42.800048828125,0.0,-86.0,-86.0,-47.9154052734375,58.5152587890625,-2.283111572265625,-51.862335205078125,-40.0,-2.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,118,False,-108.840087890625,-54.6600341796875,0.0,-40.0,-40.0,-43.587158203125,-65.2529296875,-64.28575134277344,-70.01416015625,-54.0,16.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,119,False,-175.4000244140625,-189.5999755859375,0.0,-81.0,-81.0,-39.0706787109375,-136.329345703125,-47.02867126464844,-85.57284545898438,-66.0,1.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,120,False,-8.0999755859375,-43.499755859375,0.0,19.0,19.0,9.090576171875,-17.1905517578125,-7.081573486328125,-7.779327392578125,-6.0,3.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,121,False,-200.0,-179.0,0.0,11.0,11.0,-16.8570556640625,-183.1429443359375,1.155364990234375,-63.5313720703125,-49.0,4.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,122,False,-40.8599853515625,16.2999267578125,0.0,-61.0,-61.0,-27.0447998046875,-13.815185546875,-9.345733642578125,-98.53842163085938,-76.0,-4.0,-1.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,123,False,-33.5,-26.0,0.0,-35.0,-35.0,-14.087890625,-19.412109375,-13.474365234375,-27.227752685546875,-21.0,2.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,124,False,-76.800048828125,-33.7999267578125,0.0,-66.0,-66.0,-47.7562255859375,-29.0438232421875,-2.2850341796875,-80.3865966796875,-62.0,5.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,125,False,-136.300048828125,-202.800048828125,0.0,-70.0,-70.0,-58.727294921875,-77.57275390625,1.250579833984375,-58.345123291015625,-45.0,5.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,126,False,-85.400146484375,-94.5999755859375,0.0,-55.0,-55.0,-38.44482421875,-46.955322265625,-4.8780517578125,-88.16595458984375,-68.0,15.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,127,False,-105.7000732421875,-88.0,0.0,-38.0,-38.0,-27.40380859375,-78.2962646484375,-18.65667724609375,-60.938262939453125,-47.0,3.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,128,False,-300.6002197265625,-293.60009765625,0.0,-73.0,-73.0,-44.1243896484375,-256.475830078125,-23.420013427734375,-103.72463989257812,-80.0,13.0,1.0,2.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,129,False,-26.099853515625,-22.6800537109375,0.0,-65.0,-65.0,-55.0445556640625,28.9447021484375,-13.022857666015625,-41.4898681640625,-32.0,11.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,130,False,-122.099853515625,-46.0,0.0,-96.0,-96.0,-55.8968505859375,-66.2030029296875,3.0517578125e-05,-132.24893188476562,-102.0,2.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,131,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,132,False,159.10009765625,208.2999267578125,0.0,-32.0,-32.0,3.499267578125,155.600830078125,4.8543701171875,-33.71051025390625,-26.0,3.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,133,False,353.8399658203125,404.7799072265625,0.0,-32.0,-32.0,-46.4227294921875,400.2626953125,-12.86187744140625,-31.117401123046875,-24.0,-25.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,134,False,-170.5,-194.7999267578125,0.0,-21.0,-21.0,-31.57763671875,-138.92236328125,-18.48736572265625,-54.4554443359375,-42.0,15.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,135,False,-63.800048828125,-45.10009765625,0.0,-44.0,-44.0,-34.8621826171875,-28.9378662109375,-27.14593505859375,-53.158905029296875,-41.0,7.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,136,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,137,False,-173.1002197265625,-266.4398193359375,0.0,-25.0,-25.0,-28.711669921875,-144.3885498046875,-3.59259033203125,-32.413970947265625,-25.0,13.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,138,False,-19.0,-38.0,0.0,-5.0,-5.0,-0.9105224609375,-18.0894775390625,-9.486846923828125,-10.372467041015625,-8.0,0.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,139,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,140,False,-155.4599609375,-229.5799560546875,0.0,-63.0,-63.0,-58.8773193359375,-96.5826416015625,-8.525238037109375,-77.79351806640625,-60.0,4.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,141,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,142,False,61.099853515625,-11.39990234375,0.0,9.0,9.0,-2.8360595703125,63.9359130859375,-26.213165283203125,-2.593109130859375,-2.0,-6.0,-1.0,-1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,143,False,-219.2999267578125,-279.400146484375,0.0,-63.0,-63.0,-72.7327880859375,-146.567138671875,-31.6231689453125,-95.94528198242188,-74.0,19.0,1.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,144,False,-263.099853515625,-232.7000732421875,0.0,-51.0,-51.0,-62.7041015625,-200.395751953125,-2.270843505859375,-86.869384765625,-67.0,19.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,145,False,251.8399658203125,287.9798583984375,0.0,-74.0,-74.0,-35.7508544921875,287.5908203125,-18.62823486328125,-82.979736328125,-64.0,-10.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,146,False,154.6998291015625,308.85986328125,0.0,-2.0,-2.0,-0.9371337890625,155.636962890625,-0.738555908203125,-10.3724365234375,-8.0,-19.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,147,False,31.699951171875,74.699951171875,0.0,-51.0,-51.0,-40.6171875,72.317138671875,10.174224853515625,-50.565704345703125,-39.0,-17.0,0.0,-1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,148,False,-23.199951171875,-59.9000244140625,0.0,-40.0,-40.0,-58.205322265625,35.00537109375,-6.26171875,-40.19329833984375,-31.0,-1.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,149,False,-108.699951171875,-87.0,0.0,-95.0,-95.0,-62.467529296875,-46.232421875,-13.859710693359375,-99.8349609375,-77.0,11.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,150,False,-172.199951171875,-197.300048828125,0.0,-111.0,-111.0,-61.2991943359375,-110.9007568359375,-20.947967529296875,-105.02120971679688,-81.0,14.0,1.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,151,False,-88.8997802734375,-153.5999755859375,0.0,-22.0,-22.0,-23.6871337890625,-65.212646484375,2.539031982421875,-36.303619384765625,-28.0,10.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,152,False,-26.10009765625,-30.5,0.0,-67.0,-67.0,-46.998779296875,20.898681640625,-7.73406982421875,-63.531341552734375,-49.0,2.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,153,False,128.300048828125,181.699951171875,0.0,-29.0,-29.0,-10.861083984375,139.1611328125,9.038604736328125,-68.71755981445312,-53.0,3.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,154,False,64.5999755859375,21.2000732421875,0.0,-44.0,-44.0,-43.427978515625,108.0279541015625,4.753692626953125,-60.938232421875,-47.0,-13.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,155,False,51.5,-6.0999755859375,0.0,-39.0,-39.0,-28.5953369140625,80.0953369140625,-3.0517578125e-05,-47.97265625,-37.0,0.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,156,False,-21.5999755859375,-55.0,0.0,-59.0,-59.0,-39.4122314453125,17.812255859375,-0.669342041015625,-35.007110595703125,-27.0,4.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,157,False,-438.0999755859375,-417.2000732421875,0.0,-109.0,-109.0,-54.554443359375,-383.5455322265625,-3.0745849609375,-93.3521728515625,-72.0,7.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,158,False,71.0,37.2998046875,0.0,9.0,9.0,16.703369140625,54.296630859375,17.326751708984375,-7.779327392578125,-6.0,1.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,159,False,-138.0999755859375,-144.5999755859375,0.0,-75.0,-75.0,-17.0294189453125,-121.070556640625,-32.240570068359375,-66.12445068359375,-51.0,10.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,160,False,-342.1199951171875,-289.4000244140625,0.0,-125.0,-125.0,-103.3115234375,-238.8084716796875,-35.97906494140625,-142.62136840820312,-110.0,11.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,161,False,132.300048828125,136.7999267578125,-1.0,4.0,8.0,15.6407470703125,116.6593017578125,7.62347412109375,10.372467041015625,8.0,-11.0,-1.0,-1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,162,False,-75.199951171875,-64.5999755859375,0.0,-50.0,-50.0,-13.136962890625,-62.06298828125,-10.765533447265625,-51.862335205078125,-40.0,9.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,163,False,71.5,91.599853515625,0.0,-81.0,-81.0,-13.6661376953125,85.1661376953125,13.213409423828125,-45.3795166015625,-35.0,6.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,164,False,-74.580078125,-39.4801025390625,0.0,-9.0,-9.0,5.0928955078125,-79.6729736328125,-6.20208740234375,-50.5657958984375,-39.0,1.0,0.0,-1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,165,False,-25.2999267578125,-81.9000244140625,0.0,-12.0,-12.0,-20.9755859375,-4.3243408203125,-19.767425537109375,-46.6761474609375,-36.0,1.0,0.0,1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,166,False,1.699951171875,2.39990234375,0.0,-21.0,-21.0,-12.03125,13.731201171875,10.90789794921875,-28.524261474609375,-22.0,3.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,167,False,-162.5,-165.7998046875,0.0,-85.0,-85.0,-67.5943603515625,-94.9056396484375,-23.686492919921875,-75.20040893554688,-58.0,6.0,1.0,2.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,168,False,-138.1600341796875,-248.6600341796875,0.0,-71.0,-71.0,-72.3631591796875,-65.796875,-13.687774658203125,-72.6072998046875,-56.0,13.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,169,False,-155.89990234375,-216.9599609375,0.0,-53.0,-53.0,-27.06298828125,-128.8369140625,8.031524658203125,-59.641693115234375,-46.0,21.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,170,False,-236.0999755859375,-226.199951171875,0.0,-46.0,-46.0,-53.4989013671875,-182.60107421875,-8.941009521484375,-75.20034790039062,-58.0,15.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,171,False,-137.5,-144.099853515625,0.0,-26.0,-26.0,-13.8577880859375,-123.6422119140625,-26.131256103515625,-76.4969482421875,-59.0,17.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,172,False,-206.800048828125,-245.300048828125,0.0,-68.0,-68.0,-37.7542724609375,-169.0457763671875,-3.0517578125e-05,-88.16598510742188,-68.0,12.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,173,False,-191.4000244140625,-49.9599609375,0.0,-65.0,-65.0,-28.4075927734375,-162.992431640625,-30.43316650390625,-82.979736328125,-64.0,4.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,174,False,-7.7001953125,87.840087890625,0.0,-12.0,-12.0,8.182861328125,-15.883056640625,10.711212158203125,-59.6417236328125,-46.0,-4.0,0.0,1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,175,False,-1.2999267578125,194.5,0.0,6.0,6.0,22.710693359375,-24.0106201171875,1.2774658203125,-14.262115478515625,-11.0,-6.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,176,False,-66.4400634765625,21.840087890625,0.0,-52.0,-52.0,-37.6673583984375,-28.772705078125,-1.18072509765625,-38.896759033203125,-30.0,9.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,177,False,17.5,23.800048828125,0.0,9.0,9.0,2.1993408203125,15.3006591796875,2.1929931640625,-10.37249755859375,-8.0,-1.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,178,False,-234.300048828125,-293.5999755859375,0.0,-56.0,-56.0,-41.5557861328125,-192.7442626953125,-2.35748291015625,-77.79348754882812,-60.0,7.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,179,False,-24.39990234375,12.39990234375,0.0,21.0,21.0,3.1572265625,-27.55712890625,-4.61370849609375,11.66900634765625,9.0,-7.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,180,False,-326.39990234375,-259.199951171875,0.0,-46.0,-46.0,-25.841796875,-300.55810546875,-5.8685302734375,-75.20034790039062,-58.0,17.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,181,False,141.9000244140625,90.679931640625,0.0,-36.0,-36.0,-6.233154296875,148.1331787109375,-4.923858642578125,-33.71051025390625,-26.0,-11.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,182,False,-106.60009765625,-52.4000244140625,0.0,-69.0,-69.0,-76.068603515625,-30.531494140625,-1.164764404296875,-108.910888671875,-84.0,13.0,1.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,183,False,45.979736328125,137.5,0.0,-66.0,-66.0,-59.7470703125,105.726806640625,-3.226287841796875,-84.27627563476562,-65.0,-5.0,0.0,-1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,184,False,-164.400146484375,-242.0399169921875,0.0,-74.0,-74.0,-75.1275634765625,-89.2725830078125,-19.038665771484375,-80.38662719726562,-62.0,-3.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,185,False,-262.39990234375,-284.5001220703125,0.0,-82.0,-82.0,-43.792724609375,-218.607177734375,16.438934326171875,-111.5040283203125,-86.0,13.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,186,False,-146.39990234375,-137.5,0.0,-48.0,-48.0,-42.3182373046875,-104.0816650390625,1.550933837890625,-33.71051025390625,-26.0,14.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,187,False,-76.559814453125,-0.7598876953125,0.0,-45.0,-45.0,-28.892333984375,-47.66748046875,-12.142608642578125,-11.66900634765625,-9.0,18.0,0.0,3.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,188,False,-58.2001953125,-62.9998779296875,0.0,-96.0,-96.0,-43.5205078125,-14.6796875,1.249420166015625,-72.60723876953125,-56.0,5.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,189,False,-96.099853515625,-119.7999267578125,0.0,-101.0,-101.0,-51.0919189453125,-45.0079345703125,-54.952239990234375,-85.5728759765625,-66.0,1.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,190,False,12.7799072265625,-161.000244140625,0.0,-37.0,-42.0,-57.987548828125,70.7674560546875,8.434600830078125,-40.193359375,-31.0,-5.0,2.0,1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,191,False,-362.7999267578125,-461.8800048828125,0.0,19.0,19.0,6.65771484375,-369.4576416015625,-15.85369873046875,-47.97265625,-37.0,33.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,192,False,-305.900146484375,-281.5999755859375,0.0,-52.0,-52.0,-23.25634765625,-282.643798828125,-15.34259033203125,-64.827880859375,-50.0,18.0,-1.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,193,False,-60.300048828125,-22.199951171875,0.0,-6.0,-6.0,-23.0224609375,-37.277587890625,-14.4420166015625,-35.007080078125,-27.0,3.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,194,False,-200.4400634765625,-133.5599365234375,0.0,-20.0,-20.0,-15.614990234375,-184.8250732421875,-18.252227783203125,-44.082977294921875,-34.0,9.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,195,False,10.0,-2.0,0.0,-14.0,-14.0,-16.8062744140625,26.8062744140625,-2.4864501953125,-16.855255126953125,-13.0,2.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,196,False,190.880126953125,189.599853515625,0.0,-25.0,-25.0,2.4210205078125,188.4591064453125,-12.515533447265625,-19.44842529296875,-15.0,-21.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,197,False,-122.800048828125,-126.900146484375,0.0,-30.0,-30.0,-12.1260986328125,-110.6739501953125,-1.266693115234375,-37.60015869140625,-29.0,-2.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,198,False,124.0999755859375,52.89990234375,0.0,-12.0,-12.0,-32.4189453125,156.5189208984375,-16.9833984375,-22.04150390625,-17.0,-3.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,199,False,111.2999267578125,154.9000244140625,0.0,-67.0,-67.0,-42.910400390625,154.2103271484375,-4.6590576171875,-64.82791137695312,-50.0,-2.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,200,False,-146.0,-107.4000244140625,0.0,3.0,3.0,-12.76416015625,-133.23583984375,3.0517578125e-05,-49.26922607421875,-38.0,4.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,201,False,3.800048828125,-1.5,0.0,-36.0,-36.0,-25.35546875,29.155517578125,-33.47038269042969,-36.30364990234375,-28.0,-3.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,202,False,-12.60009765625,-40.5,0.0,-9.0,-9.0,-17.0745849609375,4.4744873046875,-1.226043701171875,-40.193267822265625,-31.0,4.0,0.0,1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,203,False,-15.39990234375,1.400146484375,0.0,-25.0,-25.0,-12.8927001953125,-2.5072021484375,0.0,-22.04150390625,-17.0,2.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,204,False,10.6400146484375,6.5799560546875,0.0,-72.0,-72.0,-36.66015625,47.3001708984375,-1.26959228515625,-89.46249389648438,-69.0,3.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,205,False,-111.9000244140625,-52.4998779296875,0.0,4.0,4.0,2.4903564453125,-114.390380859375,-1.193023681640625,-10.372467041015625,-8.0,9.0,0.0,-1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,206,False,3.3001708984375,105.5999755859375,0.0,-83.0,-83.0,-59.217041015625,62.5172119140625,9.781097412109375,-86.869384765625,-67.0,3.0,1.0,4.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,207,False,52.900146484375,29.0,0.0,-89.0,-89.0,-81.8858642578125,134.7860107421875,12.9398193359375,-64.82785034179688,-50.0,-8.0,0.0,1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,208,False,-225.679931640625,-189.35986328125,0.0,-75.0,-75.0,-49.5430908203125,-176.1368408203125,-7.91851806640625,-97.24185180664062,-75.0,8.0,0.0,1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,209,False,-37.56005859375,-31.2401123046875,0.0,-32.0,-32.0,-31.39599609375,-6.1640625,-2.40386962890625,-72.60726928710938,-56.0,-8.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,210,False,-129.89990234375,-133.0999755859375,0.0,-33.0,-33.0,-21.5283203125,-108.37158203125,29.533660888671875,-19.44842529296875,-15.0,10.0,0.0,1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,211,False,206.3800048828125,203.159912109375,1.0,-60.0,-61.0,-32.0675048828125,238.447509765625,0.0,-53.158905029296875,-41.0,-23.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,212,False,-182.179931640625,-106.5198974609375,0.0,-80.0,-80.0,-49.8634033203125,-132.3165283203125,-12.008697509765625,-114.09710693359375,-88.0,11.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,213,False,-141.9200439453125,-285.1199951171875,0.0,-26.0,-26.0,-39.727783203125,-102.1922607421875,0.0,-42.78643798828125,-33.0,15.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,214,False,-231.4801025390625,-246.2000732421875,0.0,-33.0,-33.0,-59.11083984375,-172.3692626953125,-34.253387451171875,-40.193328857421875,-31.0,18.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_25_minus_none,d1_minus_d5,25,25.0,2022,215,False,-55.1199951171875,-52.2401123046875,0.0,-37.0,-37.0,-23.3280029296875,-31.7919921875,-13.33184814453125,-68.71759033203125,-53.0,2.0,0.0,0.0,
