comparison,candidate,year,trial,roster_jaccard,roster_slots_changed,roster_changed,both_actual_cap_feasible,actual_points_effect,drafted_only_points_effect,actual_cap_feasible_effect,actual_cap_overage_effect,actual_salary_spend_effect,forecast_ev_effect,sampled_salary_spend_effect,decision_salary_spend_effect,point_salary_spend_effect,calibrated_point_salary_spend_effect,surcharge_spend_effect,actual_waiver_starts_effect,joint_feasible_actual_points_effect
targeted_half_minus_baseline_298,targeted_half,2025,73,0.625,3,True,False,90.2999267578125,93.7999267578125,0.0,18.0,18.0,3.9139404296875,-11.457733154296875,-0.7630409130475186,-7.9598846435546875,2.734777080116544,10.694661723671233,2.0,
targeted_half_minus_baseline_298,targeted_half,2025,74,0.625,3,True,False,-20.080078125,145.8199462890625,0.0,-17.0,-17.0,-27.085693359375,-12.195159912109375,0.4107822754431254,-13.661134719848633,-1.0551996848535055,12.605935034995126,-8.0,
targeted_half_minus_baseline_298,targeted_half,2025,75,0.625,3,True,False,119.7000732421875,107.7999267578125,0.0,-23.0,-23.0,-9.52197265625,-14.20263671875,-2.406419022522641,-20.310470581054688,-8.514256580315305,11.796214000739417,1.0,
targeted_half_minus_baseline_298,targeted_half,2025,76,0.4444444444444444,5,True,False,-254.56005859375,-284.400146484375,0.0,-50.0,-50.0,-65.49267578125,-19.481109619140625,-6.549285214023428,-18.288551568984985,-5.356752436237173,12.931799132747829,8.0,
targeted_half_minus_baseline_298,targeted_half,2025,77,0.8571428571428571,1,True,False,-16.300048828125,61.599853515625,0.0,-9.0,-9.0,-32.6630859375,-6.26287841796875,-0.003078121755720531,-8.121809005737305,-1.8619789072018875,6.259830098535385,-3.0,
targeted_half_minus_baseline_298,targeted_half,2025,78,0.8571428571428571,1,True,False,28.0,-11.39990234375,0.0,-13.0,-13.0,-8.896240234375,-13.377044677734375,0.11834221717907667,-13.329760551452637,0.16562372085650168,13.495384272309105,2.0,
targeted_half_minus_baseline_298,targeted_half,2025,79,0.5294117647058824,4,True,True,15.39990234375,-13.139892578125,0.0,0.0,-18.0,40.826904296875,-25.71337890625,-13.613614328629183,-18.910594940185547,-6.810813434845613,12.099781505339882,1.0,15.39990234375
targeted_half_minus_baseline_298,targeted_half,2025,80,0.7333333333333333,2,True,True,-13.4000244140625,-15.300048828125,0.0,0.0,-12.0,-15.6383056640625,-10.447601318359375,1.7071362301076647,-13.765129089355469,-1.610396309260011,12.154732780095408,6.0,-13.4000244140625
targeted_half_minus_baseline_298,targeted_half,2025,81,0.625,3,True,False,-87.0799560546875,-226.5999755859375,1.0,-27.0,-32.0,-14.2906494140625,-10.839630126953125,-0.5903771907496775,-15.326712608337402,-5.077473977248701,10.249238631088692,11.0,
targeted_half_minus_baseline_298,targeted_half,2025,82,0.7333333333333333,2,True,False,30.0001220703125,26.4000244140625,0.0,14.0,14.0,1.64013671875,-9.96380615234375,0.35737645633400916,-9.508098602294922,0.8130818606156254,10.321180462910544,-4.0,
targeted_half_minus_baseline_298,targeted_half,2025,83,0.7333333333333333,2,True,False,205.2001953125,192.0,0.0,-11.0,-11.0,-19.715087890625,-12.0445556640625,-0.760394873185021,-9.856225967407227,1.427903352217811,11.284129319625006,-3.0,
targeted_half_minus_baseline_298,targeted_half,2025,84,0.7333333333333333,2,True,False,-106.77978515625,-110.739990234375,0.0,-2.0,-2.0,-5.1903076171875,-8.9112548828125,0.27450481597225007,-8.199966430664062,0.98578730765621,9.185753738320262,2.0,
targeted_half_minus_baseline_298,targeted_half,2025,85,0.7333333333333333,2,True,False,-16.699951171875,-36.9000244140625,0.0,2.0,2.0,-18.7445068359375,-14.32110595703125,-1.2137346172390266,-10.573854446411133,2.53350640296361,13.107360849374704,3.0,
targeted_half_minus_baseline_298,targeted_half,2025,86,0.7333333333333333,2,True,True,29.199951171875,-27.800048828125,0.0,0.0,3.0,-4.1356201171875,-6.492218017578125,0.3361054812373254,2.158639907836914,8.986947432607565,6.828307524770702,3.0,29.199951171875
targeted_half_minus_baseline_298,targeted_half,2025,87,0.8571428571428571,1,True,False,-23.300048828125,-23.2999267578125,0.0,-6.0,-6.0,-19.8948974609375,-7.05828857421875,3.2456782556780013,-5.982770919799805,4.3211723066576155,10.303943226457385,0.0,
targeted_half_minus_baseline_298,targeted_half,2025,88,0.625,3,True,True,-5.800048828125,23.0,0.0,0.0,10.0,-4.708251953125,-6.920013427734375,4.5833048679833155,-11.227577686309814,0.27574418568656256,11.503321871996384,-8.0,-5.800048828125
targeted_half_minus_baseline_298,targeted_half,2025,89,0.5294117647058824,4,True,False,-121.4000244140625,-205.7000732421875,0.0,-55.0,-55.0,-11.13232421875,-1.57720947265625,5.350708196209041,5.0167622566223145,11.94468934302148,6.927927086399173,10.0,
targeted_half_minus_baseline_298,targeted_half,2025,90,0.8571428571428571,1,True,True,-3.9000244140625,78.800048828125,0.0,0.0,-20.0,-23.51904296875,-8.83148193359375,0.2688881894538895,-12.34486198425293,-3.244461105208586,9.100400879044365,0.0,-3.9000244140625
targeted_half_minus_baseline_298,targeted_half,2025,91,0.7333333333333333,2,True,False,-3.4000244140625,13.89990234375,0.0,-26.0,-26.0,-1.43310546875,-10.32501220703125,2.5168342144854137,-4.744529724121094,8.097309068001039,12.84183879212212,2.0,
targeted_half_minus_baseline_298,targeted_half,2025,92,0.7333333333333333,2,True,False,18.800048828125,-94.199951171875,0.0,7.0,7.0,-1.49658203125,-9.2188720703125,0.034442060466574276,-2.5200185775756836,6.733296626086997,9.25331520366268,7.0,
targeted_half_minus_baseline_298,targeted_half,2025,93,0.7333333333333333,2,True,False,66.0,22.0001220703125,0.0,-3.0,-3.0,-12.039306640625,-12.227447509765625,1.640817838351893,-8.560967445373535,5.307286220233607,13.868253665607089,4.0,
targeted_half_minus_baseline_298,targeted_half,2025,94,0.8571428571428571,1,True,False,44.199951171875,-9.10009765625,0.0,-18.0,-18.0,-15.8465576171875,-13.532073974609375,-4.730325443553397,-15.88941240310669,-7.087671024608085,8.801741378498601,4.0,
targeted_half_minus_baseline_298,targeted_half,2025,95,0.7333333333333333,2,True,False,-57.10009765625,3.800048828125,0.0,-18.0,-18.0,-24.6300048828125,-16.596221923828125,-2.4257144558084747,-17.75407123565674,-3.5835755693567535,14.17049566629995,2.0,
targeted_half_minus_baseline_298,targeted_half,2025,96,0.7333333333333333,2,True,False,-2.2000732421875,12.199951171875,0.0,-16.0,-16.0,-12.1729736328125,-7.365447998046875,1.0303837658394173,-7.248842239379883,1.1469966770637825,8.395838916443672,5.0,
targeted_half_minus_baseline_298,targeted_half,2025,97,0.7333333333333333,2,True,False,65.800048828125,30.7999267578125,0.0,0.0,0.0,-11.320068359375,-10.90997314453125,4.340798751770194,-15.589982986450195,-0.3392253952634974,15.250757591186634,-4.0,
targeted_half_minus_baseline_298,targeted_half,2025,98,0.7333333333333333,2,True,False,19.699951171875,11.39990234375,-1.0,28.0,28.0,-8.2891845703125,-1.99407958984375,9.553537219044756,-6.263188362121582,5.284412234303545,11.547600596425122,-1.0,
targeted_half_minus_baseline_298,targeted_half,2025,99,0.7333333333333333,2,True,False,64.7999267578125,84.39990234375,1.0,-15.0,-30.0,-27.610107421875,-11.80230712890625,-2.079724975032491,-16.156239867210388,-6.43364150087325,9.722598366337154,3.0,
targeted_half_minus_baseline_298,targeted_half,2025,100,0.7333333333333333,2,True,False,32.0,0.800048828125,0.0,-6.0,-6.0,-23.1241455078125,-6.3521728515625,2.834376687415727,-4.240730404853821,4.9458184188687255,9.186548823722486,2.0,
targeted_half_minus_baseline_298,targeted_half,2025,101,0.8571428571428571,1,True,False,-78.9000244140625,-60.7999267578125,0.0,-6.0,-6.0,2.0694580078125,-7.71893310546875,0.478645543151913,-8.902496218681335,-0.7049483260573197,8.197547892623982,2.0,
targeted_half_minus_baseline_298,targeted_half,2025,102,0.625,3,True,False,66.6600341796875,17.1400146484375,0.0,-1.0,-1.0,19.4815673828125,-5.423980712890625,2.972449173629059,-13.209126472473145,-4.812669406235443,8.396457066237668,-4.0,
targeted_half_minus_baseline_298,targeted_half,2025,103,0.8571428571428571,1,True,False,28.699951171875,-3.800048828125,0.0,-21.0,-21.0,-33.2686767578125,-13.056854248046875,0.3359853977909779,-18.750855445861816,-5.358015084768226,13.392840361093576,3.0,
targeted_half_minus_baseline_298,targeted_half,2025,104,0.7333333333333333,2,True,False,41.5999755859375,62.099853515625,0.0,-20.0,-20.0,-41.228759765625,-8.196197509765625,0.40698268849666874,-17.85633373260498,-9.253147812296788,8.603185920308206,-2.0,
targeted_half_minus_baseline_298,targeted_half,2025,105,0.7333333333333333,2,True,False,-34.2601318359375,31.4599609375,0.0,-23.0,-23.0,-60.858154296875,-6.56744384765625,2.927344115435517,-9.365701675415039,0.12909677809426512,9.494798453509238,2.0,
targeted_half_minus_baseline_298,targeted_half,2025,106,0.625,3,True,False,-5.300048828125,-68.0001220703125,0.0,16.0,16.0,-4.798095703125,-21.47943115234375,-13.271203111614682,-13.330933570861816,-5.122725557293393,8.208208013568411,1.0,
targeted_half_minus_baseline_298,targeted_half,2025,107,0.5294117647058824,4,True,False,15.079833984375,74.739990234375,0.0,-19.0,-19.0,-7.873779296875,-14.454864501953125,-1.636783612098668,-16.466754913330078,-3.6486296776199083,12.81812523571014,-4.0,
targeted_half_minus_baseline_298,targeted_half,2025,108,0.7333333333333333,2,True,False,-62.4000244140625,-107.4998779296875,0.0,-28.0,-28.0,-19.682373046875,-4.976318359375,2.893445383049709,-4.772490501403809,3.0972777709739034,7.869768272377705,11.0,
targeted_half_minus_baseline_298,targeted_half,2025,109,0.7333333333333333,2,True,False,-2.5999755859375,-17.0,0.0,-6.0,-6.0,-13.5474853515625,-5.0172119140625,2.8158857658285683,-8.508753776550293,-0.6756563350778038,7.833097441472503,-1.0,
targeted_half_minus_baseline_298,targeted_half,2025,110,0.7333333333333333,2,True,False,24.0,-185.699951171875,0.0,-4.0,-4.0,-6.8179931640625,-16.712799072265625,-7.951007291443318,-9.84727954864502,-1.0854758468937575,8.761803701751266,9.0,
targeted_half_minus_baseline_298,targeted_half,2025,111,0.5294117647058824,4,True,False,60.7598876953125,96.0399169921875,0.0,39.0,39.0,57.2706298828125,-12.76641845703125,-0.057578042846046174,-2.236538887023926,10.472304388184227,12.70884327520811,-9.0,
targeted_half_minus_baseline_298,targeted_half,2025,112,0.8571428571428571,1,True,True,169.300048828125,144.199951171875,0.0,0.0,1.0,-14.8466796875,-9.907073974609375,0.8981079073501519,-7.89781379699707,2.907372734124749,10.805186531121805,-7.0,169.300048828125
targeted_half_minus_baseline_298,targeted_half,2025,113,0.5294117647058824,4,True,False,-168.9000244140625,-238.699951171875,0.0,-37.0,-37.0,-46.093994140625,-5.83349609375,2.2700498547285974,-7.811230659484863,0.29233984610743846,8.103570505592248,14.0,
targeted_half_minus_baseline_298,targeted_half,2025,114,0.625,3,True,False,97.7000732421875,45.800048828125,0.0,10.0,10.0,-11.3350830078125,-8.9134521484375,-0.2506985258975192,-2.6567564010620117,6.006016294964297,8.66277269602628,-1.0,
targeted_half_minus_baseline_298,targeted_half,2025,115,0.8571428571428571,1,True,False,30.2000732421875,-33.199951171875,1.0,-10.0,-18.0,-15.453369140625,-12.225616455078125,-0.15047672651729727,-12.855846405029297,-0.7807448234411254,12.075101581588163,1.0,
targeted_half_minus_baseline_298,targeted_half,2025,116,0.625,3,True,False,-13.0,118.0,0.0,-46.0,-46.0,-19.318603515625,-8.38226318359375,-0.14519618394319878,-3.4790852069854736,4.757985249734475,8.237070456720001,-5.0,
targeted_half_minus_baseline_298,targeted_half,2025,117,0.5294117647058824,4,True,False,21.2001953125,60.099853515625,0.0,17.0,17.0,-10.0697021484375,-4.929656982421875,5.073032482305166,-4.4685564041137695,5.5341425973564355,10.002699001470189,-16.0,
targeted_half_minus_baseline_298,targeted_half,2025,118,0.8571428571428571,1,True,False,8.5,23.9000244140625,-1.0,5.0,6.0,-4.2333984375,-5.607421875,0.5782958720006377,-3.3365020751953125,2.8492051813878447,6.1857072565831315,-5.0,
targeted_half_minus_baseline_298,targeted_half,2025,119,0.625,3,True,False,82.300048828125,-28.9000244140625,0.0,-14.0,-14.0,-37.12841796875,-6.38690185546875,1.5168515404222944,-10.811545848846436,-2.907790307188179,7.903755541658212,6.0,
targeted_half_minus_baseline_298,targeted_half,2025,120,0.7333333333333333,2,True,False,-111.5,-82.699951171875,0.0,5.0,5.0,4.3043212890625,-9.91680908203125,0.5842197317385285,-2.5693254470825195,7.931703843524417,10.501029290607002,4.0,
targeted_half_minus_baseline_298,targeted_half,2025,121,0.625,3,True,False,-12.579833984375,78.52001953125,0.0,-21.0,-21.0,-28.630859375,-23.85205078125,-9.929978989863969,-23.053922653198242,-9.131844662929097,13.92207799026906,-10.0,
targeted_half_minus_baseline_298,targeted_half,2025,122,0.625,3,True,False,12.5,-60.360107421875,0.0,16.0,16.0,-33.4052734375,-0.403961181640625,11.389998518964319,-6.216585159301758,5.577376806279688,11.793961965581431,-5.0,
targeted_half_minus_baseline_298,targeted_half,2025,123,0.625,3,True,False,-81.6600341796875,-288.4000244140625,0.0,-2.0,-2.0,45.5535888671875,-8.095733642578125,0.0006688340092750877,-3.810476303100586,4.285928796091184,8.096405099191774,6.0,
targeted_half_minus_baseline_298,targeted_half,2025,124,0.7333333333333333,2,True,False,-19.7999267578125,-142.5,0.0,-6.0,-6.0,-5.6405029296875,-6.83251953125,0.14243406588173002,-9.813235759735107,-2.838304335531234,6.9749314242038665,10.0,
targeted_half_minus_baseline_298,targeted_half,2025,125,0.8571428571428571,1,True,False,11.300048828125,27.9000244140625,0.0,-17.0,-17.0,-26.5987548828125,-10.8643798828125,0.3756742513633071,-10.304158210754395,0.9358816183066665,11.240039829061061,0.0,
targeted_half_minus_baseline_298,targeted_half,2025,126,1.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.055045759633117,0.0,9.055059111073604,9.055059111073565,0.0,
targeted_half_minus_baseline_298,targeted_half,2025,127,0.8571428571428571,1,True,False,-10.5,9.7999267578125,0.0,-8.0,-8.0,-11.1717529296875,-4.18341064453125,1.5555434879555605,-8.335229635238647,-2.596274906705389,5.738954728533244,2.0,
targeted_half_minus_baseline_298,targeted_half,2025,128,0.625,3,True,False,25.099853515625,-2.60009765625,0.0,-41.0,-41.0,-31.115966796875,-32.923919677734375,-19.505007442683734,-28.457233905792236,-15.038296875209369,13.418937030582812,0.0,
targeted_half_minus_baseline_298,targeted_half,2025,129,0.8571428571428571,1,True,False,22.7000732421875,-35.5,0.0,11.0,11.0,-5.0419921875,-4.97039794921875,0.09214747486510078,1.9212150573730469,6.983781939129017,5.06256688175596,3.0,
targeted_half_minus_baseline_298,targeted_half,2025,130,0.8571428571428571,1,True,False,-22.5001220703125,5.0,0.0,-12.0,-12.0,-4.531005859375,-7.603515625,2.423531717505284,-10.722870826721191,-0.6958234842159072,10.027047342505305,-4.0,
targeted_half_minus_baseline_298,targeted_half,2025,131,0.7333333333333333,2,True,False,109.10009765625,123.5999755859375,0.0,-4.0,-4.0,11.4866943359375,-13.520538330078125,-0.311618639336416,-11.763904571533203,1.4450096355811866,13.208914207114402,-3.0,
targeted_half_minus_baseline_298,targeted_half,2025,132,0.7333333333333333,2,True,False,-60.9998779296875,-17.7999267578125,0.0,-11.0,-11.0,-41.1107177734375,-14.92523193359375,-7.193558137476657,-14.945799827575684,-7.214163701594089,7.731636125981569,-4.0,
targeted_half_minus_baseline_298,targeted_half,2025,133,0.625,3,True,False,-148.199951171875,-163.39990234375,0.0,-6.0,-6.0,-3.3206787109375,-7.72802734375,0.4305517058710393,-5.711639404296875,2.4469255786279973,8.15856498292486,-10.0,
targeted_half_minus_baseline_298,targeted_half,2025,134,0.625,3,True,False,8.1998291015625,-102.4000244140625,1.0,-14.0,-22.0,-27.635986328125,-18.063232421875,-8.518075346090427,-19.42351531982422,-9.878355859853855,9.545159459970339,13.0,
targeted_half_minus_baseline_298,targeted_half,2025,135,0.8571428571428571,1,True,False,-23.2000732421875,-15.199951171875,0.0,-28.0,-28.0,-7.8067626953125,-17.077850341796875,-3.9773002072316217,-11.749046325683594,1.351490695859809,13.100537021543378,1.0,
targeted_half_minus_baseline_298,targeted_half,2025,136,0.5294117647058824,4,True,False,-3.7000732421875,-150.89990234375,0.0,-29.0,-29.0,-17.2452392578125,-13.37701416015625,-4.333653294705982,-3.4553661346435547,5.588019526338883,9.043385660982462,4.0,
targeted_half_minus_baseline_298,targeted_half,2025,137,0.7333333333333333,2,True,False,19.93994140625,0.820068359375,0.0,-1.0,-1.0,-9.00439453125,-4.62591552734375,5.064958715843318,-0.48589229583740234,9.204999828743098,9.6908921245805,0.0,
targeted_half_minus_baseline_298,targeted_half,2025,138,0.625,3,True,False,-16.5,64.5999755859375,1.0,-7.0,-58.0,-9.2366943359375,-10.007293701171875,-0.1749887319949721,-20.167122840881348,-10.334853276863441,9.832269564017926,-9.0,
targeted_half_minus_baseline_298,targeted_half,2025,139,0.8571428571428571,1,True,False,20.599853515625,53.699951171875,0.0,-6.0,-6.0,-2.375732421875,-7.45513916015625,0.6273286375817975,-9.227458000183105,-1.1449718442144672,8.082486155968612,-9.0,
targeted_half_minus_baseline_298,targeted_half,2025,140,0.625,3,True,False,-15.460205078125,150.0599365234375,1.0,-10.0,-15.0,-60.281494140625,-9.158233642578125,1.1374407886971198,-4.356618404388428,5.9390803455818855,10.295698749970306,2.0,
targeted_half_minus_baseline_298,targeted_half,2025,141,0.625,3,True,False,-90.400146484375,-82.699951171875,0.0,-29.0,-29.0,10.77978515625,-13.9576416015625,-3.764208523429261,-1.694570541381836,8.49885204633398,10.193422587715798,3.0,
targeted_half_minus_baseline_298,targeted_half,2025,142,0.5294117647058824,4,True,False,59.5001220703125,132.5001220703125,0.0,-3.0,-3.0,-17.7872314453125,-6.9200439453125,3.164111298748992,-11.150066375732422,-1.0659447486905833,10.084121627041801,-2.0,
targeted_half_minus_baseline_298,targeted_half,2025,143,0.625,3,True,False,29.4000244140625,-10.5799560546875,0.0,0.0,0.0,36.4791259765625,-0.19952392578125,9.51296730251704,-3.914187431335449,5.798343374446972,9.712530805782421,-1.0,
targeted_half_minus_baseline_298,targeted_half,2025,144,0.7333333333333333,2,True,False,-6.699951171875,10.5001220703125,0.0,4.0,4.0,-22.8338623046875,-2.960906982421875,6.5955856896815135,-5.290919303894043,4.26556144728039,9.556480751174407,-6.0,
targeted_half_minus_baseline_298,targeted_half,2025,145,0.8571428571428571,1,True,False,-23.60009765625,-23.5,0.0,-6.0,-6.0,-19.795166015625,-7.207611083984375,0.0648441881505164,-5.982770919799805,1.2897081941929969,7.272479113992747,0.0,
targeted_half_minus_baseline_298,targeted_half,2025,146,0.625,3,True,False,-86.8599853515625,-47.239990234375,1.0,-14.0,-32.0,-45.39111328125,-5.322296142578125,1.682714907803927,-10.672611236572266,-3.6675689533563514,7.005042283215895,11.0,
targeted_half_minus_baseline_298,targeted_half,2025,147,0.625,3,True,False,-58.5,-124.800048828125,0.0,-7.0,-7.0,-28.2728271484375,-11.6942138671875,-1.0702187481144279,-15.738550186157227,-5.114535755179247,10.624014430977981,10.0,
targeted_half_minus_baseline_298,targeted_half,2025,148,0.7333333333333333,2,True,False,-29.0999755859375,-1.800048828125,0.0,-9.0,-9.0,-26.1905517578125,-14.536346435546875,-4.544874880685711,-9.459206104278564,0.532295014486408,9.99150111876501,0.0,
targeted_half_minus_baseline_298,targeted_half,2025,149,0.8571428571428571,1,True,False,6.0,8.2000732421875,0.0,4.0,4.0,5.4312744140625,-8.493988037109375,-1.0657529123838003,-13.998417854309082,-6.5702089556272085,7.428208898681885,0.0,
targeted_half_minus_baseline_298,targeted_half,2025,150,0.7333333333333333,2,True,False,-101.10009765625,-264.2000732421875,0.0,-9.0,-9.0,-11.557861328125,-5.922149658203125,2.472919712895873,-4.535833358764648,3.859238873357299,8.395072232121949,6.0,
targeted_half_minus_baseline_298,targeted_half,2025,151,0.7333333333333333,2,True,False,-3.39990234375,-24.2000732421875,0.0,-28.0,-28.0,-19.633056640625,-6.839752197265625,3.5469169711026893,-11.290812492370605,-0.9041261578645958,10.386686334506019,-3.0,
targeted_half_minus_baseline_298,targeted_half,2025,152,0.4444444444444444,5,True,False,-35.0999755859375,68.60009765625,0.0,5.0,5.0,-20.71826171875,-6.249725341796875,0.019765266100876033,8.637366533279419,14.906836994807236,6.26947046152774,-4.0,
targeted_half_minus_baseline_298,targeted_half,2025,153,0.8571428571428571,1,True,False,-8.0999755859375,-66.5,0.0,-8.0,-8.0,-0.36572265625,-10.47406005859375,-1.3853391294600215,-8.165268421173096,0.923455368983582,9.088723790156644,4.0,
targeted_half_minus_baseline_298,targeted_half,2025,154,0.7333333333333333,2,True,False,20.800048828125,67.0001220703125,0.0,0.0,0.0,-14.5865478515625,-10.76800537109375,-0.42138281635982366,-9.160659790039062,1.1859625262762847,10.34662231631535,-3.0,
targeted_half_minus_baseline_298,targeted_half,2025,155,0.7333333333333333,2,True,True,97.5999755859375,91.7999267578125,0.0,0.0,-8.0,-12.994140625,-5.55596923828125,-1.1928492295646151,-8.693830490112305,-4.330703090419718,4.363127399692596,-7.0,97.5999755859375
targeted_half_minus_baseline_298,targeted_half,2025,156,0.5294117647058824,4,True,False,-3.4400634765625,-38.360107421875,0.0,-24.0,-24.0,-13.8626708984375,-14.79022216796875,-5.850392419846628,-28.1137113571167,-19.173874933274362,8.939836423842335,-8.0,
targeted_half_minus_baseline_298,targeted_half,2025,157,0.625,3,True,False,23.0599365234375,-34.6199951171875,0.0,-17.0,-17.0,-9.9642333984375,-12.098297119140625,-2.361255281254728,-9.917550086975098,-0.18050658015914678,9.737043506815935,0.0,
targeted_half_minus_baseline_298,targeted_half,2025,158,0.625,3,True,False,32.39990234375,267.9000244140625,0.0,9.0,9.0,-16.3160400390625,-7.163116455078125,5.534800317167651,-7.976795673370361,4.721126224874865,12.69792189824518,-8.0,
targeted_half_minus_baseline_298,targeted_half,2025,159,0.8571428571428571,1,True,False,-2.0001220703125,-14.5999755859375,0.0,-11.0,-11.0,-22.818603515625,-11.100311279296875,0.7662518486214367,-10.180254936218262,1.6862922176552502,11.866547153873531,1.0,
targeted_half_minus_baseline_298,targeted_half,2025,160,0.4444444444444444,5,True,False,-115.800048828125,-60.5999755859375,0.0,8.0,8.0,-3.4112548828125,-7.906524658203125,0.5405332657635427,-24.18037986755371,-15.733330526655834,8.44704934089784,-4.0,
targeted_half_minus_baseline_298,targeted_half,2025,161,0.625,3,True,False,-5.900146484375,-99.39990234375,0.0,12.0,12.0,0.167236328125,-13.1546630859375,-0.008226306309040865,-13.850736141204834,-0.7042912553446286,13.146444885860149,0.0,
targeted_half_minus_baseline_298,targeted_half,2025,162,0.7333333333333333,2,True,False,9.800048828125,-9.5999755859375,0.0,-25.0,-25.0,-11.6610107421875,-12.152496337890625,-0.24470131559996844,-17.327966690063477,-5.420150210100701,11.90781647996277,8.0,
targeted_half_minus_baseline_298,targeted_half,2025,163,0.7333333333333333,2,True,False,-27.1998291015625,-42.199951171875,0.0,1.0,1.0,-22.8419189453125,-9.881591796875,-0.0648991978608251,-5.353818416595459,4.462890156463516,9.816708573058953,-1.0,
targeted_half_minus_baseline_298,targeted_half,2025,164,0.4444444444444444,5,True,False,-20.7000732421875,-165.5999755859375,1.0,-40.0,-41.0,35.97802734375,-12.11199951171875,-4.168761912101104,-8.436860084533691,-0.4936007888253471,7.943259295708358,-7.0,
targeted_half_minus_baseline_298,targeted_half,2025,165,0.625,3,True,False,-29.260009765625,33.56005859375,0.0,-13.0,-13.0,-41.4234619140625,2.63763427734375,11.272891449864346,-5.218960762023926,3.41629915231033,8.635259914334267,-7.0,
targeted_half_minus_baseline_298,targeted_half,2025,166,0.5294117647058824,4,True,False,-22.699951171875,-33.4599609375,0.0,9.0,9.0,20.1131591796875,-10.54571533203125,0.4183799930938221,-12.631721019744873,-1.6676539472214245,10.964067072523452,-2.0,
targeted_half_minus_baseline_298,targeted_half,2025,167,0.7333333333333333,2,True,False,8.0,-75.0999755859375,0.0,-2.0,-2.0,10.4027099609375,-10.225677490234375,1.183920143035209,-9.645722389221191,1.7638716677697062,11.409594056990924,-3.0,
targeted_half_minus_baseline_298,targeted_half,2025,168,0.7333333333333333,2,True,False,-23.0400390625,54.1400146484375,0.0,-7.0,-7.0,-4.1658935546875,-11.313323974609375,0.8378266884811296,-9.524443626403809,2.626704890919484,12.151148517323218,6.0,
targeted_half_minus_baseline_298,targeted_half,2025,169,0.7333333333333333,2,True,False,68.9000244140625,-12.400146484375,1.0,-31.0,-31.0,-34.88525390625,-6.783416748046875,-1.0654784288664132,-14.229969501495361,-8.512032732035664,5.717936769459697,4.0,
targeted_half_minus_baseline_298,targeted_half,2025,170,0.5294117647058824,4,True,False,-36.4000244140625,106.760009765625,0.0,-21.0,-21.0,-64.2069091796875,-6.07305908203125,2.7126708834520628,-12.085306644439697,-3.2995881230481814,8.7857185213915,0.0,
targeted_half_minus_baseline_298,targeted_half,2025,171,0.7333333333333333,2,True,False,-21.0999755859375,-16.7000732421875,1.0,-19.0,-26.0,2.8397216796875,-12.595001220703125,-0.8644864602234179,-16.36948585510254,-4.638972048297148,11.730513806805384,-3.0,
targeted_half_minus_baseline_298,targeted_half,2025,172,0.5294117647058824,4,True,False,10.64013671875,-86.02001953125,0.0,-8.0,-8.0,-29.929931640625,-10.11053466796875,0.8251465971527523,-3.4918112754821777,7.443881433731121,10.935692709213285,2.0,
targeted_half_minus_baseline_298,targeted_half,2025,173,0.625,3,True,False,-32.699951171875,-3.699951171875,0.0,14.0,14.0,-2.063232421875,-5.800018310546875,0.8938622240867744,-1.8717535734176636,4.8221214775886665,6.693875051006287,0.0,
targeted_half_minus_baseline_298,targeted_half,2025,174,0.7333333333333333,2,True,False,-0.5,57.7999267578125,0.0,21.0,21.0,1.89892578125,-11.11895751953125,0.7129035741545522,-1.0557174682617188,10.776154831097358,11.831872299359068,-4.0,
targeted_half_minus_baseline_298,targeted_half,2025,175,0.8571428571428571,1,True,False,14.7999267578125,98.89990234375,0.0,-9.0,-9.0,-8.6199951171875,-8.69207763671875,3.272294132938839,-4.550078392028809,7.414282648792778,11.964361040821553,-4.0,
targeted_half_minus_baseline_298,targeted_half,2025,176,0.8571428571428571,1,True,True,13.89990234375,32.2000732421875,0.0,0.0,-13.0,-25.158447265625,-11.5079345703125,1.0693779340509195,-9.108915328979492,3.4683623662713785,12.577277695250848,2.0,13.89990234375
targeted_half_minus_baseline_298,targeted_half,2025,177,0.7333333333333333,2,True,False,3.7799072265625,80.760009765625,0.0,11.0,11.0,6.1724853515625,-4.25537109375,0.24823514898741905,-3.094130516052246,1.4094907470556564,4.503621263107901,-3.0,
targeted_half_minus_baseline_298,targeted_half,2025,178,0.8571428571428571,1,True,False,-15.199951171875,4.699951171875,0.0,-6.0,-6.0,-21.2523193359375,-11.2274169921875,-1.4438851565762434,-5.982770919799805,3.8007724791125383,9.783543398912297,0.0,
targeted_half_minus_baseline_298,targeted_half,2025,179,0.8571428571428571,1,True,False,-122.0,-132.4000244140625,0.0,-17.0,-17.0,-16.2686767578125,-4.604248046875,0.43726223964819155,-10.407439231872559,-5.365906295584352,5.041532936288215,7.0,
targeted_half_minus_baseline_298,targeted_half,2025,180,0.5294117647058824,4,True,False,19.5599365234375,-222.8798828125,0.0,-28.0,-28.0,-10.494140625,-10.0125732421875,-1.0066249089931034,-19.590717315673828,-10.584784718105652,9.005932597568194,17.0,
targeted_half_minus_baseline_298,targeted_half,2025,181,0.625,3,True,False,7.199951171875,119.099853515625,0.0,0.0,0.0,9.126708984375,-12.4559326171875,0.3231092561738933,-11.268990516662598,1.5100387205141033,12.77902923717669,-3.0,
