player,season,pos,next_pred_ppg,recorded_next_y_act,validation_rows,raw_year_exp,pred_ppg,input_current_y_act,input_next_y_act,true_current_games,true_current_ppg,true_current_points,next_season,true_next_games,true_next_ppg,true_next_points,true_no_appearance,true_no_useful,recorded_no_useful,recorded_minus_true_ppg,carried_forward_current_ppg,threshold,above_threshold,experience_cohort,exp_below,excess_exp,further_excess_exp
Nick Westbrook Ikhine,2021,WR,4.377897387164598,5.3,3,0.0,3.899822707706349,6.485714285714286,5.9071428571428575,14.0,6.485714285714286,90.8,2022,14.0,5.9071428571428575,82.7,False,False,False,-0.6071428571428577,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Nick Westbrook Ikhine,2022,WR,6.073359683626148,5.553846153846154,2,1.0,6.265867029968235,5.9071428571428575,6.4,14.0,5.9071428571428575,82.7,2023,13.0,6.4,83.2,False,False,False,-0.8461538461538467,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Nick Westbrook Ikhine,2023,WR,4.698318874784577,10.225,2,2.0,4.884953095975253,6.4,10.558333333333334,13.0,6.4,83.2,2024,12.0,10.558333333333334,126.7,False,False,False,-0.3333333333333339,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Nick Westbrook Ikhine,2024,WR,3.4347647120979126,1.9055555555555554,2,3.0,3.3844417873594566,10.558333333333334,2.211111111111111,12.0,10.558333333333334,126.7,2025,9.0,2.211111111111111,19.9,False,True,True,-0.30555555555555536,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Nico Collins,2021,WR,7.554232819391939,8.06,3,0.0,7.3169554846289495,5.700000000000001,9.71,13.0,5.700000000000001,74.10000000000001,2022,10.0,9.71,97.10000000000001,False,False,False,-1.6500000000000004,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Nico Collins,2022,WR,7.4637111294955085,14.242857142857142,3,1.0,7.296525273279228,9.71,15.992857142857144,10.0,9.71,97.10000000000001,2023,14.0,15.992857142857144,223.9,False,False,False,-1.7500000000000018,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Nico Collins,2023,WR,7.893852531847641,15.845454545454546,2,2.0,7.951935019258594,15.992857142857144,17.8,14.0,15.992857142857144,223.9,2024,11.0,17.8,195.8,False,False,False,-1.954545454545455,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Nico Collins,2024,WR,11.786781516196875,13.246666666666668,2,3.0,12.003669998025794,17.8,15.013333333333334,11.0,17.8,195.8,2025,15.0,15.013333333333334,225.20000000000002,False,False,False,-1.7666666666666657,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Noah Brown,2022,WR,3.7752897131134073,9.535,2,5.0,3.721414548555087,8.107142857142858,10.16,14.0,8.107142857142858,113.5,2023,10.0,10.16,101.60000000000001,False,False,False,-0.625,False,9.0,False,threshold_or_below,5.0,0.0,0.0
Noah Brown,2023,WR,4.075753791536572,7.095454545454547,2,6.0,4.01472953603721,10.16,7.845454545454547,10.0,10.16,101.60000000000001,2024,11.0,7.845454545454547,86.30000000000001,False,False,False,-0.75,False,9.0,False,threshold_or_below,6.0,0.0,0.0
Noah Brown,2024,WR,3.8598107228068046,3.0125,2,7.0,3.8913366893111245,7.845454545454547,3.325,11.0,7.845454545454547,86.30000000000001,2025,4.0,3.325,13.3,False,True,False,-0.3125,False,9.0,False,threshold_or_below,7.0,0.0,0.0
Noah Fant,2019,TE,8.838594534937172,10.669230769230769,1,0.0,6.858198168683989,7.373333333333333,10.669230769230769,15.0,7.373333333333333,110.6,2020,13.0,10.669230769230769,138.7,False,False,False,0.0,False,8.0,False,threshold_or_below,0.0,0.0,0.0
Noah Fant,2020,TE,9.86299005138848,10.426666666666668,1,1.0,8.161977465647695,10.669230769230769,10.426666666666668,13.0,10.669230769230769,138.7,2021,15.0,10.426666666666668,156.4,False,False,False,0.0,False,8.0,False,threshold_or_below,1.0,0.0,0.0
Noah Fant,2021,TE,10.056587618442926,7.2875,1,2.0,8.328682679276081,10.426666666666668,7.2875,15.0,10.426666666666668,156.4,2022,16.0,7.2875,116.6,False,False,False,0.0,False,8.0,False,threshold_or_below,2.0,0.0,0.0
Noah Fant,2022,TE,8.52531689963435,5.242857142857143,1,3.0,7.112947398096404,7.2875,5.242857142857143,16.0,7.2875,116.6,2023,14.0,5.242857142857143,73.4,False,True,True,0.0,False,8.0,False,threshold_or_below,3.0,0.0,0.0
Noah Fant,2023,TE,7.101222562947226,6.6692307692307695,1,4.0,5.753833428308859,5.242857142857143,6.6692307692307695,14.0,5.242857142857143,73.4,2024,13.0,6.6692307692307695,86.7,False,False,False,0.0,False,8.0,False,threshold_or_below,4.0,0.0,0.0
Noah Fant,2024,TE,7.4209343682042075,6.441666666666666,1,5.0,5.93177209561862,6.6692307692307695,6.441666666666666,13.0,6.6692307692307695,86.7,2025,12.0,6.441666666666666,77.3,False,False,False,0.0,False,8.0,False,threshold_or_below,5.0,0.0,0.0
Noah Gray,2023,TE,5.659054327875989,7.506666666666667,1,2.0,4.039956549325738,4.66,7.506666666666667,15.0,4.66,69.9,2024,15.0,7.506666666666667,112.60000000000001,False,False,False,0.0,False,8.0,False,threshold_or_below,2.0,0.0,0.0
Noah Gray,2024,TE,5.125813858698926,2.733333333333334,1,3.0,3.8453924687797363,7.506666666666667,2.733333333333334,15.0,7.506666666666667,112.60000000000001,2025,12.0,2.733333333333334,32.800000000000004,False,True,True,0.0,False,8.0,False,threshold_or_below,3.0,0.0,0.0
Nyheim Hines,2018,RB,8.622089651941147,5.253333333333334,3,0.0,7.8907064100444275,10.333333333333334,6.553333333333333,15.0,10.333333333333334,155.0,2019,15.0,6.553333333333333,98.3,False,False,True,-1.299999999999999,False,7.0,False,threshold_or_below,0.0,0.0,0.0
Nyheim Hines,2019,RB,8.518736249849367,10.466666666666667,3,1.0,8.372249170036808,6.553333333333333,11.9,15.0,6.553333333333333,98.3,2020,15.0,11.9,178.5,False,False,False,-1.4333333333333336,False,7.0,False,threshold_or_below,1.0,0.0,0.0
Nyheim Hines,2020,RB,6.531560059800192,5.98125,2,2.0,7.035051257251486,11.9,6.98125,15.0,11.9,178.5,2021,16.0,6.98125,111.7,False,False,False,-1.0,False,7.0,False,threshold_or_below,2.0,0.0,0.0
Nyheim Hines,2021,RB,7.685555671340831,3.7600000000000002,2,3.0,8.083311792612792,6.98125,4.626666666666667,16.0,6.98125,111.7,2022,15.0,4.626666666666667,69.4,False,True,True,-0.8666666666666667,False,7.0,False,threshold_or_below,3.0,0.0,0.0
Odell Beckham,2017,WR,15.787671489599926,16.05,2,3.0,15.809700064122183,18.5,18.341666666666665,4.0,18.5,74.0,2018,12.0,18.341666666666665,220.1,False,False,False,-2.2916666666666643,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Odell Beckham,2018,WR,15.630332692318873,11.343333333333334,2,4.0,14.683441447092093,18.341666666666665,12.360000000000001,12.0,18.341666666666665,220.1,2019,15.0,12.360000000000001,185.4,False,False,False,-1.0166666666666675,False,9.0,False,threshold_or_below,4.0,0.0,0.0
Odell Beckham,2019,WR,14.890944490961182,11.764285714285716,2,5.0,14.180917260937656,12.360000000000001,12.3,15.0,12.360000000000001,185.4,2020,7.0,12.3,86.10000000000001,False,False,False,-0.5357142857142847,False,9.0,False,threshold_or_below,5.0,0.0,0.0
Odell Beckham,2020,WR,11.790735081690665,9.023076923076923,2,6.0,10.997230279453644,12.3,9.638461538461538,7.0,12.3,86.10000000000001,2021,13.0,9.638461538461538,125.3,False,False,False,-0.615384615384615,False,9.0,False,threshold_or_below,6.0,0.0,0.0
Odell Beckham,2021,WR,10.042719889322356,9.023076923076923,2,7.0,10.040658098486883,9.638461538461538,9.638461538461538,13.0,9.638461538461538,125.3,2022,0.0,0.0,0.0,True,True,False,9.023076923076923,True,9.0,False,threshold_or_below,7.0,0.0,0.0
Odell Beckham,2023,WR,6.960505629902986,1.53125,2,9.0,6.984017102297507,7.750000000000001,1.8125,14.0,7.750000000000001,108.50000000000001,2024,8.0,1.8125,14.5,False,True,True,-0.28125,False,9.0,False,threshold_or_below,9.0,0.0,0.0
Odell Beckham,2024,WR,4.714501821706611,1.53125,2,10.0,4.688651122960866,1.8125,1.8125,8.0,1.8125,14.5,2025,0.0,0.0,0.0,True,True,True,1.53125,True,9.0,True,above_threshold,9.0,1.0,0.0
Oj Howard,2017,TE,8.536382795591253,12.05,1,0.0,6.6008936727754595,7.938461538461539,12.05,13.0,7.938461538461539,103.2,2018,10.0,12.05,120.5,False,False,False,0.0,False,8.0,False,threshold_or_below,0.0,0.0,0.0
Oj Howard,2018,TE,8.984688334577749,7.075,1,1.0,7.301215622878493,12.05,7.075,10.0,12.05,120.5,2019,12.0,7.075,84.9,False,False,False,0.0,False,8.0,False,threshold_or_below,1.0,0.0,0.0
Oj Howard,2019,TE,10.413456647259203,9.4,1,2.0,8.897139167406426,7.075,9.4,12.0,7.075,84.9,2020,4.0,9.4,37.6,False,True,False,0.0,False,8.0,False,threshold_or_below,2.0,0.0,0.0
Oj Howard,2020,TE,7.072961778054307,3.7222222222222223,1,3.0,5.797569497196543,9.4,3.7222222222222223,4.0,9.4,37.6,2021,9.0,3.7222222222222223,33.5,False,True,True,0.0,False,8.0,False,threshold_or_below,3.0,0.0,0.0
Oj Howard,2021,TE,6.697829122317331,3.3181818181818183,1,4.0,5.141119397215224,3.7222222222222223,3.3181818181818183,9.0,3.7222222222222223,33.5,2022,11.0,3.3181818181818183,36.5,False,True,True,0.0,False,8.0,False,threshold_or_below,4.0,0.0,0.0
Olamide Zaccheaus,2021,WR,5.473952677729389,5.353333333333334,3,2.0,5.197768741265328,5.864285714285714,6.486666666666666,14.0,5.864285714285714,82.1,2022,15.0,6.486666666666666,97.3,False,False,False,-1.133333333333332,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Olamide Zaccheaus,2022,WR,5.102170029092087,3.2399999999999998,2,3.0,5.153142324658289,6.486666666666666,3.44,15.0,6.486666666666666,97.3,2023,10.0,3.44,34.4,False,True,True,-0.20000000000000018,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Olamide Zaccheaus,2023,WR,4.304978444589132,6.3428571428571425,2,4.0,4.391521634287596,3.44,7.664285714285714,10.0,3.44,34.4,2024,14.0,7.664285714285714,107.3,False,False,False,-1.3214285714285712,False,9.0,False,threshold_or_below,4.0,0.0,0.0
Orleans Darkwa,2017,RB,5.267209201218035,7.857142857142857,2,3.0,4.636182664601564,8.178571428571429,8.178571428571429,14.0,8.178571428571429,114.5,2018,0.0,0.0,0.0,True,True,False,7.857142857142857,True,7.0,False,threshold_or_below,3.0,0.0,0.0
Parker Washington,2024,WR,5.290514993992248,9.464285714285714,3,1.0,4.932079376258525,7.2272727272727275,10.928571428571429,11.0,7.2272727272727275,79.5,2025,14.0,10.928571428571429,153.0,False,False,False,-1.4642857142857153,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Parris Campbell,2021,WR,6.216693725747795,6.925,2,2.0,6.525201723210698,6.44,8.51875,5.0,6.44,32.2,2022,16.0,8.51875,136.3,False,False,False,-1.5937500000000009,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Parris Campbell,2022,WR,6.498911031062205,2.5500000000000003,2,3.0,6.514375467742564,8.51875,3.8000000000000003,16.0,8.51875,136.3,2023,8.0,3.8000000000000003,30.400000000000002,False,True,True,-1.25,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Parris Campbell,2023,WR,6.20174474235097,3.5,2,4.0,5.585149519272811,3.8000000000000003,3.75,8.0,3.8000000000000003,30.400000000000002,2024,4.0,3.75,15.0,False,True,True,-0.25,False,9.0,False,threshold_or_below,4.0,0.0,0.0
Parris Campbell,2024,WR,3.392308398304108,3.5,2,5.0,3.311058268379956,3.75,3.75,4.0,3.75,15.0,2025,0.0,0.0,0.0,True,True,False,3.5,True,9.0,False,threshold_or_below,5.0,0.0,0.0
Pat Freiermuth,2022,TE,9.601645334395057,7.090000000000001,1,1.0,8.30523040954466,10.585714285714285,7.090000000000001,14.0,10.585714285714285,148.2,2023,10.0,7.090000000000001,70.9,False,False,False,0.0,False,8.0,False,threshold_or_below,1.0,0.0,0.0
Pat Freiermuth,2023,TE,9.459196306641724,9.3125,1,2.0,8.108145266417967,7.090000000000001,9.3125,10.0,7.090000000000001,70.9,2024,16.0,9.3125,149.0,False,False,False,0.0,False,8.0,False,threshold_or_below,2.0,0.0,0.0
Pat Freiermuth,2024,TE,8.691812633773177,7.535714285714286,1,3.0,7.381161809516824,9.3125,7.535714285714286,16.0,9.3125,149.0,2025,14.0,7.535714285714286,105.5,False,False,False,0.0,False,8.0,False,threshold_or_below,3.0,0.0,0.0
Paul Richardson,2017,WR,5.9224169626400585,7.3,2,3.0,5.992455017172277,10.020000000000001,8.442857142857143,15.0,10.020000000000001,150.3,2018,7.0,8.442857142857143,59.1,False,False,False,-1.1428571428571432,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Paul Richardson,2018,WR,6.992643343163269,5.85,2,4.0,6.925790579602728,8.442857142857143,6.45,7.0,8.442857142857143,59.1,2019,10.0,6.45,64.5,False,False,False,-0.6000000000000005,False,9.0,False,threshold_or_below,4.0,0.0,0.0
Paul Richardson,2019,WR,6.328895997910064,5.85,2,5.0,5.78608776062701,6.45,6.45,10.0,6.45,64.5,2020,0.0,0.0,0.0,True,True,False,5.85,True,9.0,False,threshold_or_below,5.0,0.0,0.0
Peyton Barber,2018,RB,9.173008891627086,7.28,3,2.0,9.455399549447737,9.566666666666666,7.346666666666667,15.0,9.566666666666666,143.5,2019,15.0,7.346666666666667,110.2,False,False,False,-0.06666666666666643,False,7.0,False,threshold_or_below,2.0,0.0,0.0
Peyton Barber,2019,RB,7.894472398617245,4.3076923076923075,2,3.0,8.075836652910093,7.346666666666667,4.153846153846154,15.0,7.346666666666667,110.2,2020,13.0,4.153846153846154,54.0,False,True,True,0.1538461538461533,False,7.0,False,threshold_or_below,3.0,0.0,0.0
Peyton Barber,2020,RB,5.72081913493801,5.322222222222223,2,4.0,5.329949901262975,4.153846153846154,5.544444444444445,13.0,4.153846153846154,54.0,2021,9.0,5.544444444444445,49.900000000000006,False,False,False,-0.22222222222222232,False,7.0,False,threshold_or_below,4.0,0.0,0.0
Pharaoh Brown,2022,TE,4.515561690010611,4.7250000000000005,1,3.0,3.392066620218679,3.3857142857142857,4.7250000000000005,7.0,3.3857142857142857,23.7,2023,8.0,4.7250000000000005,37.800000000000004,False,False,False,0.0,False,8.0,False,threshold_or_below,3.0,0.0,0.0
Pharoh Cooper,2020,WR,4.0398467785470675,1.1,2,4.0,3.7534393230743905,2.5999999999999996,1.2666666666666666,4.0,2.5999999999999996,10.399999999999999,2021,6.0,1.2666666666666666,7.6,False,True,True,-0.16666666666666652,False,9.0,False,threshold_or_below,4.0,0.0,0.0
Phillip Dorsett,2017,WR,4.294613972658168,5.4399999999999995,2,2.0,4.301660508539033,3.3125,6.590000000000001,8.0,3.3125,26.5,2018,10.0,6.590000000000001,65.9,False,False,False,-1.1500000000000012,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Phillip Dorsett,2018,WR,5.078772840930544,8.58,2,3.0,5.016091152899362,6.590000000000001,9.48,10.0,6.590000000000001,65.9,2019,10.0,9.48,94.8,False,False,False,-0.9000000000000004,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Phillip Dorsett,2019,WR,4.44152468049697,9.030000000000001,2,4.0,4.537293629565246,9.48,9.48,10.0,9.48,94.8,2020,0.0,0.0,0.0,True,True,False,9.030000000000001,True,9.0,False,threshold_or_below,4.0,0.0,0.0
Phillip Dorsett,2020,WR,3.9876479091709878,3.25,2,5.0,3.864315997917933,9.48,3.6,,,,2021,5.0,3.6,18.0,False,False,False,-0.3500000000000001,False,9.0,False,threshold_or_below,5.0,0.0,0.0
Phillip Lindsay,2019,RB,11.292453325275511,5.6818181818181825,3,1.0,11.863027935085961,12.826666666666666,5.909090909090909,15.0,12.826666666666666,192.4,2020,11.0,5.909090909090909,65.0,False,True,True,-0.22727272727272663,False,7.0,False,threshold_or_below,1.0,0.0,0.0
Phillip Lindsay,2020,RB,7.51312977101459,3.1846153846153844,2,2.0,8.120628593485067,5.909090909090909,3.1846153846153844,11.0,5.909090909090909,65.0,2021,13.0,3.1846153846153844,41.4,False,True,True,0.0,False,7.0,False,threshold_or_below,2.0,0.0,0.0
Pierre Garcon,2017,WR,9.550027366192857,6.637499999999999,2,9.0,9.420615583845173,11.25,7.324999999999999,8.0,11.25,90.0,2018,8.0,7.324999999999999,58.599999999999994,False,False,True,-0.6875,False,9.0,False,threshold_or_below,9.0,0.0,0.0
Pierre Garcon,2018,WR,8.799106026137734,6.637499999999999,2,10.0,8.657393501166158,7.324999999999999,7.324999999999999,8.0,7.324999999999999,58.599999999999994,2019,0.0,0.0,0.0,True,True,False,6.637499999999999,True,9.0,True,above_threshold,9.0,1.0,0.0
Pierre Strong,2023,RB,5.164041281391402,2.563636363636364,3,1.0,4.568107977367457,3.108333333333334,3.2,12.0,3.108333333333334,37.300000000000004,2024,11.0,3.2,35.2,False,True,True,-0.6363636363636362,False,7.0,False,threshold_or_below,1.0,0.0,0.0
Preston Williams,2019,WR,5.93734923020681,8.4,3,0.0,5.463281681397962,11.475000000000001,8.9,8.0,11.475000000000001,91.80000000000001,2020,8.0,8.9,71.2,False,False,False,-0.5,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Preston Williams,2020,WR,5.768107581641199,1.7999999999999998,2,1.0,6.268695073648118,8.9,2.3,8.0,8.9,71.2,2021,6.0,2.3,13.799999999999999,False,True,True,-0.5,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Preston Williams,2021,WR,4.401041601112992,1.7999999999999998,2,2.0,4.409870526751384,2.3,2.3,6.0,2.3,13.799999999999999,2022,0.0,0.0,0.0,True,True,True,1.7999999999999998,True,9.0,False,threshold_or_below,2.0,0.0,0.0
Puka Nacua,2023,WR,6.019848010142218,16.009090909090908,3,0.0,5.592970524366805,17.775,18.781818181818185,16.0,17.775,284.4,2024,11.0,18.781818181818185,206.60000000000002,False,False,False,-2.772727272727277,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Puka Nacua,2024,WR,13.96201591228651,20.5,3,1.0,14.073918422634733,18.781818181818185,23.333333333333332,11.0,18.781818181818185,206.60000000000002,2025,15.0,23.333333333333332,350.0,False,False,False,-2.833333333333332,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Quentin Johnston,2023,WR,8.875374011177668,9.457142857142857,3,0.0,8.573661516166919,5.60625,10.314285714285715,16.0,5.60625,89.7,2024,14.0,10.314285714285715,144.4,False,False,False,-0.8571428571428577,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Quentin Johnston,2024,WR,6.886045920414799,11.899999999999999,3,1.0,6.62150677410745,10.314285714285715,13.246153846153845,14.0,10.314285714285715,144.4,2025,13.0,13.246153846153845,172.2,False,False,False,-1.3461538461538467,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Quez Watkins,2021,WR,6.122113480585964,4.346666666666667,3,1.0,5.8221635495633395,5.925000000000001,5.3133333333333335,16.0,5.925000000000001,94.80000000000001,2022,15.0,5.3133333333333335,79.7,False,False,False,-0.9666666666666668,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Quez Watkins,2022,WR,5.384286677562192,2.1,2,2.0,5.324728207057415,5.3133333333333335,2.975,15.0,5.3133333333333335,79.7,2023,4.0,2.975,11.9,False,True,True,-0.875,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Quez Watkins,2023,WR,4.539468609740388,2.1,2,3.0,4.672416314703465,2.975,2.975,4.0,2.975,11.9,2024,0.0,0.0,0.0,True,True,True,2.1,True,9.0,False,threshold_or_below,3.0,0.0,0.0
Rachaad White,2022,RB,9.273270412987834,14.725,3,0.0,7.814050304297729,9.373333333333333,16.0375,15.0,9.373333333333333,140.6,2023,16.0,16.0375,256.6,False,False,False,-1.3125000000000018,False,7.0,False,threshold_or_below,0.0,0.0,0.0
Rachaad White,2023,RB,11.240459232611608,12.206666666666669,3,1.0,11.720381660453745,16.0375,13.506666666666666,16.0,16.0375,256.6,2024,15.0,13.506666666666666,202.6,False,False,False,-1.2999999999999972,False,7.0,False,threshold_or_below,1.0,0.0,0.0
Rachaad White,2024,RB,12.733256808235991,7.61875,2,2.0,13.117854498141062,13.506666666666666,8.55625,15.0,13.506666666666666,202.6,2025,16.0,8.55625,136.9,False,True,True,-0.9375,False,7.0,False,threshold_or_below,2.0,0.0,0.0
Raheem Mostert,2019,RB,5.308973473982096,11.8375,3,2.0,4.469127657190614,10.564285714285715,12.5875,14.0,10.564285714285715,147.9,2020,8.0,12.5875,100.7,False,False,False,-0.75,False,7.0,False,threshold_or_below,2.0,0.0,0.0
Raheem Mostert,2022,RB,7.594219206669916,18.546666666666667,2,5.0,7.907790046669834,10.746666666666666,17.913333333333334,15.0,10.746666666666666,161.2,2023,15.0,17.913333333333334,268.7,False,False,False,0.6333333333333329,False,7.0,False,threshold_or_below,5.0,0.0,0.0
Raheem Mostert,2023,RB,8.56179294020145,5.283333333333334,2,6.0,8.809224669845667,17.913333333333334,6.075,15.0,17.913333333333334,268.7,2024,12.0,6.075,72.9,False,False,True,-0.7916666666666661,False,7.0,False,threshold_or_below,6.0,0.0,0.0
Raheem Mostert,2024,RB,8.977160569606285,1.9500000000000002,2,7.0,9.774481636676423,6.075,2.45,12.0,6.075,72.9,2025,12.0,2.45,29.400000000000002,False,True,True,-0.5,False,7.0,False,threshold_or_below,7.0,0.0,0.0
Randall Cobb,2017,WR,9.400844422677881,9.418750000000001,2,6.0,9.154704576018059,10.930769230769231,10.450000000000001,13.0,10.930769230769231,142.1,2018,8.0,10.450000000000001,83.60000000000001,False,False,False,-1.03125,False,9.0,False,threshold_or_below,6.0,0.0,0.0
Randall Cobb,2018,WR,7.905144141277896,9.45,2,7.0,7.875198021368356,10.450000000000001,10.200000000000001,8.0,10.450000000000001,83.60000000000001,2019,14.0,10.200000000000001,142.8,False,False,False,-0.7500000000000018,False,9.0,False,threshold_or_below,7.0,0.0,0.0
Randall Cobb,2019,WR,5.861996083878395,9.21,2,8.0,5.565473722294052,10.200000000000001,10.01,14.0,10.200000000000001,142.8,2020,10.0,10.01,100.1,False,False,False,-0.7999999999999989,False,9.0,False,threshold_or_below,8.0,0.0,0.0
Randall Cobb,2020,WR,6.331442324185545,8.281818181818181,2,9.0,6.106386415087343,10.01,8.69090909090909,10.0,10.01,100.1,2021,11.0,8.69090909090909,95.6,False,False,False,-0.4090909090909083,False,9.0,False,threshold_or_below,9.0,0.0,0.0
Randall Cobb,2021,WR,6.328844980348995,5.925,2,10.0,6.260408120162182,8.69090909090909,6.55,11.0,8.69090909090909,95.6,2022,12.0,6.55,78.6,False,False,False,-0.625,False,9.0,True,above_threshold,9.0,1.0,0.0
Randall Cobb,2022,WR,5.754256568697404,1.65,2,11.0,5.698268259397867,6.55,1.7125,12.0,6.55,78.6,2023,8.0,1.7125,13.7,False,True,True,-0.0625,False,9.0,True,above_threshold,9.0,2.0,1.0
Randall Cobb,2023,WR,4.014267989294704,1.65,2,12.0,3.9519324955900546,1.7125,1.7125,8.0,1.7125,13.7,2024,0.0,0.0,0.0,True,True,True,1.65,True,9.0,True,above_threshold,9.0,3.0,2.0
Rashaad Penny,2018,RB,10.24653362350268,8.477777777777778,3,0.0,9.69133005993705,6.345454545454545,8.477777777777778,11.0,6.345454545454545,69.8,2019,9.0,8.477777777777778,76.3,False,False,False,0.0,False,7.0,False,threshold_or_below,0.0,0.0,0.0
Rashaad Penny,2021,RB,6.558446010208135,10.64,2,3.0,6.5672711180111,10.744444444444445,10.440000000000001,9.0,10.744444444444445,96.7,2022,5.0,10.440000000000001,52.2,False,False,False,0.1999999999999993,False,7.0,False,threshold_or_below,3.0,0.0,0.0
Rashard Higgins,2018,WR,3.8696927702814845,2.4166666666666665,2,2.0,3.7788531863488495,8.883333333333333,2.5833333333333335,12.0,8.883333333333333,106.6,2019,6.0,2.5833333333333335,15.5,False,True,True,-0.16666666666666696,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Rashard Higgins,2019,WR,5.589913547282229,9.172727272727274,2,3.0,5.589224856327258,2.5833333333333335,10.30909090909091,6.0,2.5833333333333335,15.5,2020,11.0,10.30909090909091,113.4,False,False,False,-1.1363636363636367,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Rashard Higgins,2020,WR,5.117607834093668,4.333333333333334,2,4.0,4.739463942209175,10.30909090909091,4.791666666666667,11.0,10.30909090909091,113.4,2021,12.0,4.791666666666667,57.5,False,False,False,-0.45833333333333304,False,9.0,False,threshold_or_below,4.0,0.0,0.0
Rashard Higgins,2021,WR,4.531864762316632,4.333333333333334,2,5.0,4.562038029692868,4.791666666666667,4.791666666666667,12.0,4.791666666666667,57.5,2022,0.0,0.0,0.0,True,True,False,4.333333333333334,True,9.0,False,threshold_or_below,5.0,0.0,0.0
Rashid Shaheed,2023,WR,6.972633962802558,11.466666666666669,3,1.0,6.778774580239232,9.721428571428572,12.633333333333333,14.0,9.721428571428572,136.1,2024,6.0,12.633333333333333,75.8,False,False,False,-1.1666666666666643,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Rashid Shaheed,2024,WR,7.58990030839178,6.905882352941176,2,2.0,7.755680397589039,12.633333333333333,8.494117647058824,6.0,12.633333333333333,75.8,2025,17.0,8.494117647058824,144.4,False,False,False,-1.5882352941176476,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Rashod Bateman,2021,WR,7.659691320377302,8.166666666666666,3,0.0,7.009824624144365,8.936363636363636,9.083333333333334,11.0,8.936363636363636,98.3,2022,6.0,9.083333333333334,54.5,False,False,False,-0.9166666666666679,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Rashod Bateman,2022,WR,10.276373039746248,4.1,3,1.0,10.299257555239619,9.083333333333334,5.1,6.0,9.083333333333334,54.5,2023,15.0,5.1,76.5,False,True,True,-1.0,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Rashod Bateman,2023,WR,8.02309514186571,9.666666666666666,2,2.0,7.798511327554491,5.1,10.4,15.0,5.1,76.5,2024,15.0,10.4,156.0,False,False,False,-0.7333333333333343,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Rashod Bateman,2024,WR,6.181448319059234,3.530769230769231,2,3.0,6.246631137847377,10.4,4.107692307692308,15.0,10.4,156.0,2025,13.0,4.107692307692308,53.400000000000006,False,True,True,-0.5769230769230771,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Ray Davis,2024,RB,8.042372394694105,2.475,3,0.0,6.974080715517117,6.773333333333334,2.725,15.0,6.773333333333334,101.60000000000001,2025,12.0,2.725,32.7,False,True,True,-0.25,False,7.0,False,threshold_or_below,0.0,0.0,0.0
Ray Ray Mccloud,2022,WR,4.25317525783698,3.016666666666667,3,4.0,3.952284632767457,4.15,3.766666666666667,14.0,4.15,58.1,2023,6.0,3.766666666666667,22.6,False,False,False,-0.75,False,9.0,False,threshold_or_below,4.0,0.0,0.0
Ray Ray Mccloud,2023,WR,3.417277401702963,6.49375,2,5.0,3.394988407520751,3.766666666666667,8.30625,6.0,3.766666666666667,22.6,2024,16.0,8.30625,132.9,False,False,False,-1.8125,False,9.0,False,threshold_or_below,5.0,0.0,0.0
Ray Ray Mccloud,2024,WR,4.765094595795883,2.08,2,6.0,4.967676428889686,8.30625,2.7800000000000002,16.0,8.30625,132.9,2025,5.0,2.7800000000000002,13.900000000000002,False,True,True,-0.7000000000000002,False,9.0,False,threshold_or_below,6.0,0.0,0.0
