,player,pos,team,year,age,avg_pick,new_team,tgt,receptions,yds,td,catch_pct,games,games_started,long,rec_per_game,yd_per_game,yd_per_rec,fmb,adjust_line_yds,rb_yds,power_success_pct,stuffed_pct,second_level_yds,open_field_yds,pass_block_rank,sacks_allowed,adjusted_sack_rate,qb_age,qb_games_started,qb_att,qb_rating,qb_complete,qb_complete_pct,qb_yds,qb_yd_per_game,qb_tds,qb_td_pct,int,int_pct,qb_long,yd_per_att,yd_per_comp,net_yd_per_att,adj_net_yd_per_att,adj_yd_per_att,qb_sacks,sack_pct,qb_avg_pick,overall_dvoa,last_year,pass_off,rush_off,variance,schedule_diff,tm_pass_att,tm_pass_complete,tm_pass_complete_pct,tm_pass_yds,tm_pass_td,tm_pass_int,tm_sack,tm_loss_sack_yds,tm_qb_rate,tm_net_pass_yds,tm_pass_yperg,tm_rush_att,tm_rush_yds,team_rush_avg_att,tm_rush_td,tm_rush_first_downs,tm_rush_yperg,tm_rush_fd,tm_pass_fd,tm_pen_fd,tm_tot_fd,tm_third_down_att,tm_third_down_made,tm_third_down_pct,total_tm_td,total_tm_yds,tgt_on_team,available_tgt,available_tgt_2,yds_on_team,available_yds,available_yds_2,ms_rec_yd,ms_tgts,ms_yds_per_tgts,avail_tgt_x_newteam,avail_yds_x_newteam,min_teammate,teammate_diff,max_teammate,avg_teammate
27,Emmanuel Sanders,WR,DEN,2017.0,30.0,78.6,0.0,92.0,47.0,555.0,2.0,51.1,12.0,11.0,38.0,3.9,46.3,11.8,0.0,4.31,4.03,65.0,18.0,1.11,0.51,29,52.0,9.1,26.330134357005765,8.019193857965451,521.0,73.03589251439539,302.0,57.94357005758157,3373.0,198.984452975048,17.0,3.2349328214971207,19.0,3.636852207293666,47.30134357005758,6.433973128598847,11.16602687140115,5.4826295585412685,4.564875239923224,5.466026871401152,43.0,7.57658349328215,200.0,-19.0,28,-18.0,-11.9,8.5,4.1,566.0,332.0,58.7,3668.0,19.0,22.0,52.0,335.0,73.0,3333.0,208.3,457.0,1852.0,4.05,8.0,92.0,115.8,145.0,162.0,23.0,330.0,210.0,76.0,36.2,27.0,5520.0,232.0,0.5901060070671378,0.7526501766784452,1504.0,0.5899672846237731,0.7412758996728462,0.15130861504907306,0.1625441696113074,0.9308769143236452,0.0,0.0,38.85,19.874999999999993,78.6,58.724999999999994
28,Doug Baldwin,WR,SEA,2017.0,29.0,29.08,0.0,116.0,75.0,991.0,8.0,64.7,16.0,16.0,54.0,4.7,61.9,13.2,0.0,3.18,3.3,55.0,30.0,0.97,0.54,25,43.0,8.1,29.0,16.0,553.0,95.4,339.0,61.3,3983.0,248.90000000000003,34.0,6.1,11.0,2.0,74.0,7.2,11.7,6.14,6.45,7.5,43.0,7.2,38.35,2.0,16,21.1,-12.1,7.9,-1.3,555.0,340.0,61.3,3979.0,34.0,12.0,43.0,322.0,94.4,3657.0,228.6,409.0,1629.0,3.98,4.0,85.0,101.8,142.0,192.0,27.0,361.0,192.0,76.0,39.6,38.0,5608.0,267.0,0.518918918918919,0.7279279279279279,2249.0,0.4347826086956522,0.6838401608444333,0.24905755214878111,0.209009009009009,1.1916115641601166,0.0,0.0,29.08,108.03333333333332,219.94,137.11333333333332
29,Tyler Lockett,WR,SEA,2017.0,25.0,162.32,0.0,71.0,45.0,555.0,2.0,63.4,16.0,8.0,74.0,2.8,34.7,12.3,0.0,3.18,3.3,55.0,30.0,0.97,0.54,25,43.0,8.1,29.0,16.0,553.0,95.4,339.0,61.3,3983.0,248.90000000000003,34.0,6.1,11.0,2.0,74.0,7.2,11.7,6.14,6.45,7.5,43.0,7.2,38.35,2.0,16,21.1,-12.1,7.9,-1.3,555.0,340.0,61.3,3979.0,34.0,12.0,43.0,322.0,94.4,3657.0,228.6,409.0,1629.0,3.98,4.0,85.0,101.8,142.0,192.0,27.0,361.0,192.0,76.0,39.6,38.0,5608.0,267.0,0.518918918918919,0.6468468468468469,2249.0,0.4347826086956522,0.5742648906760492,0.13948228198039708,0.12792792792792793,1.0903192464664841,0.0,0.0,29.08,108.03333333333332,219.94,137.11333333333332
30,Paul Richardson,WR,SEA,2017.0,25.0,219.94,0.0,80.0,44.0,703.0,6.0,55.0,16.0,13.0,61.0,2.8,43.9,16.0,0.0,3.18,3.3,55.0,30.0,0.97,0.54,25,43.0,8.1,29.0,16.0,553.0,95.4,339.0,61.3,3983.0,248.90000000000003,34.0,6.1,11.0,2.0,74.0,7.2,11.7,6.14,6.45,7.5,43.0,7.2,38.35,2.0,16,21.1,-12.1,7.9,-1.3,555.0,340.0,61.3,3979.0,34.0,12.0,43.0,322.0,94.4,3657.0,228.6,409.0,1629.0,3.98,4.0,85.0,101.8,142.0,192.0,27.0,361.0,192.0,76.0,39.6,38.0,5608.0,267.0,0.518918918918919,0.6630630630630631,2249.0,0.4347826086956522,0.6114601658708219,0.17667755717516964,0.14414414414414414,1.2257005529027394,0.0,0.0,29.08,108.03333333333332,219.94,137.11333333333332
31,A.J. Green,WR,CIN,2017.0,29.0,11.87,0.0,143.0,75.0,1078.0,8.0,52.4,16.0,16.0,77.0,4.7,67.4,14.4,2.0,3.79,3.7,59.0,18.0,1.17,0.41,20,40.0,7.2,30.0,16.0,496.0,86.6,297.0,59.9,3320.0,207.5,25.0,5.0,12.0,2.4,77.0,6.7,11.2,5.73,5.65,6.6,39.0,7.3,157.55,-6.5,11,1.3,-10.3,16.3,-2.7,510.0,304.0,59.6,3386.0,25.0,12.0,40.0,264.0,86.0,3122.0,195.1,377.0,1366.0,3.62,6.0,72.0,85.4,109.0,203.0,30.0,342.0,196.0,84.0,42.9,31.0,4752.0,264.0,0.48235294117647054,0.7627450980392156,1851.0,0.45333727111636146,0.7717070289427053,0.31836975782634375,0.2803921568627451,1.135444590849198,0.0,0.0,11.87,150.84,242.62,162.71
32,Brandon LaFell,WR,CIN,2017.0,31.0,242.62,0.0,89.0,52.0,548.0,3.0,58.4,16.0,15.0,45.0,3.3,34.3,10.5,1.0,3.79,3.7,59.0,18.0,1.17,0.41,20,40.0,7.2,30.0,16.0,496.0,86.6,297.0,59.9,3320.0,207.5,25.0,5.0,12.0,2.4,77.0,6.7,11.2,5.73,5.65,6.6,39.0,7.3,157.55,-6.5,11,1.3,-10.3,16.3,-2.7,510.0,304.0,59.6,3386.0,25.0,12.0,40.0,264.0,86.0,3122.0,195.1,377.0,1366.0,3.62,6.0,72.0,85.4,109.0,203.0,30.0,342.0,196.0,84.0,42.9,31.0,4752.0,264.0,0.48235294117647054,0.6568627450980392,1851.0,0.45333727111636146,0.6151801535735382,0.16184288245717662,0.17450980392156862,0.9274142702602256,0.0,0.0,11.87,150.84,242.62,162.71
33,Tyler Boyd,WR,CIN,2017.0,23.0,233.64,0.0,32.0,22.0,225.0,2.0,68.8,10.0,1.0,49.0,2.2,22.5,10.2,0.0,3.79,3.7,59.0,18.0,1.17,0.41,20,40.0,7.2,30.0,16.0,496.0,86.6,297.0,59.9,3320.0,207.5,25.0,5.0,12.0,2.4,77.0,6.7,11.2,5.73,5.65,6.6,39.0,7.3,157.55,-6.5,11,1.3,-10.3,16.3,-2.7,510.0,304.0,59.6,3386.0,25.0,12.0,40.0,264.0,86.0,3122.0,195.1,377.0,1366.0,3.62,6.0,72.0,85.4,109.0,203.0,30.0,342.0,196.0,84.0,42.9,31.0,4752.0,264.0,0.48235294117647054,0.5450980392156863,1851.0,0.45333727111636146,0.5197873597164796,0.06645008860011814,0.06274509803921569,1.059048287064383,0.0,0.0,11.87,150.84,242.62,162.71
34,Tyreek Hill,WR,KAN,2017.0,23.0,45.87,0.0,105.0,75.0,1183.0,7.0,71.4,15.0,13.0,79.0,5.0,78.9,15.8,2.0,4.14,4.66,82.0,18.0,1.23,1.17,17,37.0,6.7,33.0,15.0,505.0,104.7,341.0,67.5,4042.0,269.5,26.0,5.1,5.0,1.0,79.0,8.0,11.9,7.1,7.65,8.6,35.0,6.5,129.02,15.9,13,30.6,8.8,10.3,1.2,543.0,363.0,66.9,4326.0,26.0,8.0,37.0,222.0,100.8,4104.0,256.5,405.0,1903.0,4.7,12.0,95.0,118.9,138.0,182.0,27.0,347.0,213.0,91.0,42.7,38.0,6229.0,183.0,0.6629834254143646,0.856353591160221,1912.0,0.5580212667591309,0.8314840499306518,0.27346278317152106,0.19337016574585636,1.4141932501155803,0.0,0.0,45.87,98.91333333333333,226.55,144.78333333333333
35,Albert Wilson,WR,KAN,2017.0,25.0,161.93,0.0,62.0,42.0,554.0,3.0,67.7,13.0,7.0,63.0,3.2,42.6,13.2,0.0,4.14,4.66,82.0,18.0,1.23,1.17,17,37.0,6.7,33.0,15.0,505.0,104.7,341.0,67.5,4042.0,269.5,26.0,5.1,5.0,1.0,79.0,8.0,11.9,7.1,7.65,8.6,35.0,6.5,129.02,15.9,13,30.6,8.8,10.3,1.2,543.0,363.0,66.9,4326.0,26.0,8.0,37.0,222.0,100.8,4104.0,256.5,405.0,1903.0,4.7,12.0,95.0,118.9,138.0,182.0,27.0,347.0,213.0,91.0,42.7,38.0,6229.0,183.0,0.6629834254143646,0.7771639042357275,1912.0,0.5580212667591309,0.6860841423948221,0.12806287563569116,0.1141804788213628,1.121582926938392,0.0,0.0,45.87,98.91333333333333,226.55,144.78333333333333
36,Chris Conley,WR,KAN,2017.0,25.0,226.55,0.0,16.0,11.0,175.0,0.0,68.8,5.0,5.0,35.0,2.2,35.0,15.9,0.0,4.14,4.66,82.0,18.0,1.23,1.17,17,37.0,6.7,33.0,15.0,505.0,104.7,341.0,67.5,4042.0,269.5,26.0,5.1,5.0,1.0,79.0,8.0,11.9,7.1,7.65,8.6,35.0,6.5,129.02,15.9,13,30.6,8.8,10.3,1.2,543.0,363.0,66.9,4326.0,26.0,8.0,37.0,222.0,100.8,4104.0,256.5,405.0,1903.0,4.7,12.0,95.0,118.9,138.0,182.0,27.0,347.0,213.0,91.0,42.7,38.0,6229.0,183.0,0.6629834254143646,0.6924493554327809,1912.0,0.5580212667591309,0.5984743411927878,0.040453074433656956,0.029465930018416207,1.372876213592233,0.0,0.0,45.87,98.91333333333333,226.55,144.78333333333333
37,Davante Adams,WR,GNB,2017.0,25.0,45.73,0.0,117.0,74.0,885.0,10.0,63.2,14.0,14.0,55.0,5.3,63.2,12.0,0.0,4.60,4.13,66.0,16.0,1.1,0.51,28,51.0,8.6,28.296028880866427,8.140794223826715,554.0,82.02743682310471,346.0,62.475451263537906,3511.0,198.0032490974729,25.0,4.475451263537907,18.0,3.2415162454873645,62.30324909747293,6.315523465703971,10.158483754512636,5.201083032490973,4.689494584837545,5.774007220216607,51.0,8.442960288808662,124.48870036101084,0.3,4,-1.9,10.6,9.6,-2.2,562.0,352.0,62.6,3532.0,25.0,18.0,51.0,365.0,81.9,3167.0,197.9,386.0,1724.0,4.47,13.0,99.0,107.8,76.0,206.0,36.0,318.0,221.0,91.0,41.2,38.0,5256.0,297.0,0.47153024911032027,0.6797153024911031,2020.0,0.42808607021517553,0.678652321630804,0.25056625141562855,0.20818505338078291,1.2035746435519936,0.0,0.0,16.17,36.29333333333333,95.49,52.46333333333333
38,Randall Cobb,WR,GNB,2017.0,27.0,95.49,0.0,92.0,66.0,653.0,4.0,71.7,15.0,14.0,46.0,4.4,43.5,9.9,1.0,4.60,4.13,66.0,16.0,1.1,0.51,28,51.0,8.6,28.296028880866427,8.140794223826715,554.0,82.02743682310471,346.0,62.475451263537906,3511.0,198.0032490974729,25.0,4.475451263537907,18.0,3.2415162454873645,62.30324909747293,6.315523465703971,10.158483754512636,5.201083032490973,4.689494584837545,5.774007220216607,51.0,8.442960288808662,124.48870036101084,0.3,4,-1.9,10.6,9.6,-2.2,562.0,352.0,62.6,3532.0,25.0,18.0,51.0,365.0,81.9,3167.0,197.9,386.0,1724.0,4.47,13.0,99.0,107.8,76.0,206.0,36.0,318.0,221.0,91.0,41.2,38.0,5256.0,297.0,0.47153024911032027,0.6352313167259787,2020.0,0.42808607021517553,0.6129671574178935,0.184881087202718,0.16370106761565836,1.1293822935644295,0.0,0.0,16.17,36.29333333333333,95.49,52.46333333333333
39,Jordy Nelson,WR,GNB,2017.0,32.0,16.17,0.0,88.0,53.0,482.0,6.0,60.2,15.0,15.0,58.0,3.5,32.1,9.1,0.0,4.60,4.13,66.0,16.0,1.1,0.51,28,51.0,8.6,28.296028880866427,8.140794223826715,554.0,82.02743682310471,346.0,62.475451263537906,3511.0,198.0032490974729,25.0,4.475451263537907,18.0,3.2415162454873645,62.30324909747293,6.315523465703971,10.158483754512636,5.201083032490973,4.689494584837545,5.774007220216607,51.0,8.442960288808662,124.48870036101084,0.3,4,-1.9,10.6,9.6,-2.2,562.0,352.0,62.6,3532.0,25.0,18.0,51.0,365.0,81.9,3167.0,197.9,386.0,1724.0,4.47,13.0,99.0,107.8,76.0,206.0,36.0,318.0,221.0,91.0,41.2,38.0,5256.0,297.0,0.47153024911032027,0.6281138790035588,2020.0,0.42808607021517553,0.5645526613816534,0.1364665911664779,0.15658362989323843,0.8715252754040976,0.0,0.0,16.17,36.29333333333333,95.49,52.46333333333333
40,Mike Evans,WR,TAM,2017.0,24.0,8.6,0.0,136.0,71.0,1001.0,5.0,52.2,15.0,15.0,42.0,4.7,66.7,14.1,1.0,4.06,3.53,65.0,20.0,0.93,0.41,16,40.0,6.5,26.23305785123967,10.305785123966944,605.0,90.52958677685949,378.0,62.4798347107438,4607.0,246.4105785123967,26.0,4.3,14.0,2.311404958677686,62.186776859504135,7.6036363636363635,12.157520661157026,6.764876033057853,6.597619834710745,7.457520661157025,40.0,6.145619834710745,158.1741157024793,5.2,19,28.3,-14.4,4.6,-0.6,605.0,378.0,62.5,4607.0,26.0,14.0,40.0,241.0,90.6,4366.0,272.9,389.0,1450.0,3.73,8.0,76.0,90.6,83.0,161.0,24.0,268.0,221.0,87.0,39.4,34.0,6057.0,281.0,0.5355371900826447,0.7603305785123967,2194.0,0.5237681788582591,0.7410462339917516,0.21727805513349252,0.22479338842975208,0.9665678187923747,0.0,0.0,8.6,91.84,194.82,100.44
41,DeSean Jackson,WR,TAM,2017.0,31.0,97.9,0.0,90.0,50.0,668.0,3.0,55.6,14.0,13.0,41.0,3.6,47.7,13.4,0.0,4.06,3.53,65.0,20.0,0.93,0.41,16,40.0,6.5,26.23305785123967,10.305785123966944,605.0,90.52958677685949,378.0,62.4798347107438,4607.0,246.4105785123967,26.0,4.3,14.0,2.311404958677686,62.186776859504135,7.6036363636363635,12.157520661157026,6.764876033057853,6.597619834710745,7.457520661157025,40.0,6.145619834710745,158.1741157024793,5.2,19,28.3,-14.4,4.6,-0.6,605.0,378.0,62.5,4607.0,26.0,14.0,40.0,241.0,90.6,4366.0,272.9,389.0,1450.0,3.73,8.0,76.0,90.6,83.0,161.0,24.0,268.0,221.0,87.0,39.4,34.0,6057.0,281.0,0.5355371900826447,0.684297520661157,2194.0,0.5237681788582591,0.6687649229433471,0.14499674408508792,0.1487603305785124,0.9747003352386465,0.0,0.0,8.6,91.84,194.82,100.44
42,Chris Godwin,WR,TAM,2017.0,21.0,194.82,0.0,55.0,34.0,525.0,1.0,61.8,16.0,2.0,70.0,2.1,32.8,15.4,0.0,4.06,3.53,65.0,20.0,0.93,0.41,16,40.0,6.5,26.23305785123967,10.305785123966944,605.0,90.52958677685949,378.0,62.4798347107438,4607.0,246.4105785123967,26.0,4.3,14.0,2.311404958677686,62.186776859504135,7.6036363636363635,12.157520661157026,6.764876033057853,6.597619834710745,7.457520661157025,40.0,6.145619834710745,158.1741157024793,5.2,19,28.3,-14.4,4.6,-0.6,605.0,378.0,62.5,4607.0,26.0,14.0,40.0,241.0,90.6,4366.0,272.9,389.0,1450.0,3.73,8.0,76.0,90.6,83.0,161.0,24.0,268.0,221.0,87.0,39.4,34.0,6057.0,281.0,0.5355371900826447,0.6264462809917355,2194.0,0.5237681788582591,0.6377252007814196,0.11395702192316041,0.09090909090909091,1.2535272411547644,0.0,0.0,8.6,91.84,194.82,100.44
43,Dez Bryant,WR,DAL,2017.0,29.0,22.91,0.0,132.0,69.0,838.0,6.0,52.3,16.0,16.0,50.0,4.3,52.4,12.1,1.0,4.66,4.26,77.0,17.0,1.16,0.67,15,32.0,6.4,24.0,16.0,490.0,86.6,308.0,62.9,3324.0,207.8,22.0,4.5,13.0,2.7,81.0,6.8,10.8,6.01,5.74,6.5,32.0,6.1,116.81,6.5,3,5.4,11.8,9.4,-1.2,493.0,309.0,62.7,3326.0,22.0,13.0,32.0,185.0,86.3,3141.0,196.3,480.0,2170.0,4.52,18.0,127.0,135.6,97.0,177.0,44.0,318.0,232.0,94.0,40.5,40.0,5496.0,195.0,0.6044624746450304,0.8722109533468559,1152.0,0.6536380036079374,0.9055923030667469,0.25195429945880937,0.26774847870182555,0.9410111335847956,0.0,0.0,22.91,70.01,162.93,92.92
44,Cole Beasley,WR,DAL,2017.0,28.0,162.93,0.0,63.0,36.0,314.0,4.0,57.1,15.0,4.0,54.0,2.4,20.9,8.7,0.0,4.66,4.26,77.0,17.0,1.16,0.67,15,32.0,6.4,24.0,16.0,490.0,86.6,308.0,62.9,3324.0,207.8,22.0,4.5,13.0,2.7,81.0,6.8,10.8,6.01,5.74,6.5,32.0,6.1,116.81,6.5,3,5.4,11.8,9.4,-1.2,493.0,309.0,62.7,3326.0,22.0,13.0,32.0,185.0,86.3,3141.0,196.3,480.0,2170.0,4.52,18.0,127.0,135.6,97.0,177.0,44.0,318.0,232.0,94.0,40.5,40.0,5496.0,195.0,0.6044624746450304,0.7322515212981744,1152.0,0.6536380036079374,0.7480457005411907,0.09440769693325315,0.12778904665314403,0.7387776918745048,0.0,0.0,22.91,70.01,162.93,92.92
45,Jamison Crowder,WR,WAS,2017.0,24.0,73.38,0.0,103.0,66.0,789.0,3.0,64.1,15.0,6.0,41.0,4.4,52.6,12.0,6.0,3.86,3.65,55.0,20.0,1.04,0.45,24,41.0,7.7,29.0,16.0,540.0,93.9,347.0,64.3,4093.0,255.8,27.0,5.0,13.0,2.4,74.0,7.6,11.8,6.46,6.38,7.5,41.0,7.1,72.56,-3.1,5,13.9,-16.2,9.5,-1.9,540.0,347.0,64.3,4093.0,27.0,13.0,41.0,342.0,93.9,3751.0,234.4,401.0,1448.0,3.61,10.0,66.0,90.5,114.0,166.0,21.0,301.0,230.0,97.0,42.2,37.0,5541.0,218.0,0.5962962962962963,0.787037037037037,1531.0,0.6259467383337405,0.8187148790618128,0.19276814072807233,0.19074074074074074,1.010629087312224,0.0,0.0,44.39,43.28333333333333,145.25,87.67333333333333
46,Josh Doctson,WR,WAS,2017.0,25.0,145.25,0.0,78.0,35.0,502.0,6.0,44.9,16.0,14.0,52.0,2.2,31.4,14.3,0.0,3.86,3.65,55.0,20.0,1.04,0.45,24,41.0,7.7,29.0,16.0,540.0,93.9,347.0,64.3,4093.0,255.8,27.0,5.0,13.0,2.4,74.0,7.6,11.8,6.46,6.38,7.5,41.0,7.1,72.56,-3.1,5,13.9,-16.2,9.5,-1.9,540.0,347.0,64.3,4093.0,27.0,13.0,41.0,342.0,93.9,3751.0,234.4,401.0,1448.0,3.61,10.0,66.0,90.5,114.0,166.0,21.0,301.0,230.0,97.0,42.2,37.0,5541.0,218.0,0.5962962962962963,0.7407407407407407,1531.0,0.6259467383337405,0.748595162472514,0.12264842413877351,0.14444444444444443,0.8491044748068937,0.0,0.0,44.39,43.28333333333333,145.25,87.67333333333333
47,Terrelle Pryor,WR,WAS,2017.0,28.0,44.39,0.0,37.0,20.0,240.0,1.0,54.1,9.0,2.0,44.0,2.2,26.7,12.0,0.0,3.86,3.65,55.0,20.0,1.04,0.45,24,41.0,7.7,29.0,16.0,540.0,93.9,347.0,64.3,4093.0,255.8,27.0,5.0,13.0,2.4,74.0,7.6,11.8,6.46,6.38,7.5,41.0,7.1,72.56,-3.1,5,13.9,-16.2,9.5,-1.9,540.0,347.0,64.3,4093.0,27.0,13.0,41.0,342.0,93.9,3751.0,234.4,401.0,1448.0,3.61,10.0,66.0,90.5,114.0,166.0,21.0,301.0,230.0,97.0,42.2,37.0,5541.0,218.0,0.5962962962962963,0.6648148148148147,1531.0,0.6259467383337405,0.6845834351331541,0.058636696799413635,0.06851851851851852,0.8557788181536043,0.0,0.0,44.39,43.28333333333333,145.25,87.67333333333333
48,Brandin Cooks,WR,NWE,2017.0,24.0,23.3,0.0,114.0,65.0,1082.0,7.0,57.0,16.0,15.0,64.0,4.1,67.6,16.6,0.0,5.05,4.43,65.0,16.0,1.35,0.6,13,35.0,6.4,40.0,16.0,581.0,102.8,385.0,66.3,4577.0,286.1,32.0,5.5,8.0,1.4,64.0,7.900000000000001,11.9,7.099999999999999,7.56,8.4,35.0,5.7,59.02,27.3,2,47.0,10.4,4.3,2.5,587.0,389.0,66.3,4619.0,32.0,8.0,35.0,201.0,102.6,4418.0,276.1,448.0,1889.0,4.22,16.0,107.0,118.1,101.0,204.0,29.0,334.0,221.0,93.0,42.1,48.0,6508.0,320.0,0.454855195911414,0.6490630323679727,2630.0,0.4306126867287292,0.6648625243559212,0.23424983762719204,0.19420783645655879,1.2061811814663308,0.0,0.0,23.3,104.05600000000003,220.23,127.35600000000002
49,Danny Amendola,WR,NWE,2017.0,32.0,143.11,0.0,86.0,61.0,659.0,2.0,70.9,15.0,8.0,27.0,4.1,43.9,10.8,2.0,5.05,4.43,65.0,16.0,1.35,0.6,13,35.0,6.4,40.0,16.0,581.0,102.8,385.0,66.3,4577.0,286.1,32.0,5.5,8.0,1.4,64.0,7.900000000000001,11.9,7.099999999999999,7.56,8.4,35.0,5.7,59.02,27.3,2,47.0,10.4,4.3,2.5,587.0,389.0,66.3,4619.0,32.0,8.0,35.0,201.0,102.6,4418.0,276.1,448.0,1889.0,4.22,16.0,107.0,118.1,101.0,204.0,29.0,334.0,221.0,93.0,42.1,48.0,6508.0,320.0,0.454855195911414,0.6013628620102215,2630.0,0.4306126867287292,0.5732842606624811,0.1426715739337519,0.1465076660988075,0.9738164406873531,0.0,0.0,23.3,104.05600000000003,220.23,127.35600000000002
50,Chris Hogan,WR,NWE,2017.0,29.0,111.86,0.0,59.0,34.0,439.0,5.0,57.6,9.0,7.0,47.0,3.8,48.8,12.9,0.0,5.05,4.43,65.0,16.0,1.35,0.6,13,35.0,6.4,40.0,16.0,581.0,102.8,385.0,66.3,4577.0,286.1,32.0,5.5,8.0,1.4,64.0,7.900000000000001,11.9,7.099999999999999,7.56,8.4,35.0,5.7,59.02,27.3,2,47.0,10.4,4.3,2.5,587.0,389.0,66.3,4619.0,32.0,8.0,35.0,201.0,102.6,4418.0,276.1,448.0,1889.0,4.22,16.0,107.0,118.1,101.0,204.0,29.0,334.0,221.0,93.0,42.1,48.0,6508.0,320.0,0.454855195911414,0.555366269165247,2630.0,0.4306126867287292,0.5256549036588006,0.09504221693007145,0.10051107325383304,0.9455895142025753,0.0,0.0,23.3,104.05600000000003,220.23,127.35600000000002
51,Kenny Britt,WR,NWE,2017.0,29.0,138.28,1.0,43.0,20.0,256.0,2.0,46.5,12.0,4.0,38.0,1.7,21.3,12.8,0.0,5.05,4.43,65.0,16.0,1.35,0.6,13,35.0,6.4,40.0,16.0,581.0,102.8,385.0,66.3,4577.0,286.1,32.0,5.5,8.0,1.4,64.0,7.900000000000001,11.9,7.099999999999999,7.56,8.4,35.0,5.7,59.02,27.3,2,47.0,10.4,4.3,2.5,587.0,389.0,66.3,4619.0,32.0,8.0,35.0,201.0,102.6,4418.0,276.1,448.0,1889.0,4.22,16.0,107.0,118.1,101.0,204.0,29.0,334.0,221.0,93.0,42.1,48.0,6508.0,320.0,0.454855195911414,0.5281090289608177,2630.0,0.4306126867287292,0.48603593851483007,0.055423251786100886,0.07325383304940375,0.7565918325218888,0.454855195911414,0.4306126867287292,23.3,104.05600000000003,220.23,127.35600000000002
52,Phillip Dorsett,WR,NWE,2017.0,24.0,220.23,0.0,18.0,12.0,194.0,0.0,66.7,15.0,2.0,39.0,0.8,12.9,16.2,0.0,5.05,4.43,65.0,16.0,1.35,0.6,13,35.0,6.4,40.0,16.0,581.0,102.8,385.0,66.3,4577.0,286.1,32.0,5.5,8.0,1.4,64.0,7.900000000000001,11.9,7.099999999999999,7.56,8.4,35.0,5.7,59.02,27.3,2,47.0,10.4,4.3,2.5,587.0,389.0,66.3,4619.0,32.0,8.0,35.0,201.0,102.6,4418.0,276.1,448.0,1889.0,4.22,16.0,107.0,118.1,101.0,204.0,29.0,334.0,221.0,93.0,42.1,48.0,6508.0,320.0,0.454855195911414,0.485519591141397,2630.0,0.4306126867287292,0.4726131197228838,0.04200043299415458,0.030664395229982964,1.3696807870871521,0.0,0.0,23.3,104.05600000000003,220.23,127.35600000000002
53,Robby Anderson,WR,NYJ,2017.0,24.0,171.43,0.0,114.0,63.0,941.0,7.0,55.3,16.0,15.0,69.0,3.9,58.8,14.9,0.0,3.40,3.96,48.0,26.0,1.03,1.04,27,47.0,8.6,35.35952848722986,10.799607072691552,509.0,85.83045186640472,322.0,63.295284872298616,3470.0,205.49449901768173,19.0,3.7078585461689593,12.0,2.3880157170923377,63.93909626719057,6.849901768172889,10.757956777996073,5.6633202357563865,5.366286836935167,6.529862475442044,47.0,8.415913555992143,231.36222003929277,-10.3,31,0.0,-14.4,5.8,2.6,510.0,323.0,63.3,3501.0,19.0,12.0,47.0,319.0,86.1,3182.0,198.9,427.0,1702.0,3.99,13.0,77.0,106.4,74.0,146.0,31.0,251.0,204.0,72.0,35.3,32.0,5203.0,127.0,0.7509803921568627,0.9745098039215686,1023.0,0.7077977720651243,0.9765781205369894,0.26878034847186516,0.2235294117647059,1.202438401058344,0.0,0.0,171.43,26.53,224.49,197.96
54,ArDarius Stewart,WR,NYJ,2017.0,24.0,224.49,0.0,13.0,6.0,82.0,0.0,46.2,15.0,2.0,46.0,0.4,5.5,13.7,0.0,3.40,3.96,48.0,26.0,1.03,1.04,27,47.0,8.6,35.35952848722986,10.799607072691552,509.0,85.83045186640472,322.0,63.295284872298616,3470.0,205.49449901768173,19.0,3.7078585461689593,12.0,2.3880157170923377,63.93909626719057,6.849901768172889,10.757956777996073,5.6633202357563865,5.366286836935167,6.529862475442044,47.0,8.415913555992143,231.36222003929277,-10.3,31,0.0,-14.4,5.8,2.6,510.0,323.0,63.3,3501.0,19.0,12.0,47.0,319.0,86.1,3182.0,198.9,427.0,1702.0,3.99,13.0,77.0,106.4,74.0,146.0,31.0,251.0,204.0,72.0,35.3,32.0,5203.0,127.0,0.7509803921568627,0.7764705882352941,1023.0,0.7077977720651243,0.7312196515281348,0.023421879463010567,0.025490196078431372,0.9188583481642607,0.0,0.0,171.43,26.53,224.49,197.96
55,Devin Funchess,WR,CAR,2017.0,23.0,155.63,0.0,111.0,63.0,840.0,8.0,56.8,16.0,16.0,44.0,3.9,52.5,13.3,0.0,3.78,3.61,72.0,19.0,0.94,0.53,19,35.0,7.1,28.0,16.0,492.0,80.7,291.0,59.1,3302.0,206.4,22.0,4.5,16.0,3.3,64.0,6.7,11.3,5.81,5.28,6.1,35.0,6.6,53.85,-0.5,25,6.9,-2.2,10.1,2.1,501.0,293.0,58.5,3319.0,22.0,16.0,35.0,242.0,79.8,3077.0,192.3,490.0,2102.0,4.29,15.0,121.0,131.4,82.0,157.0,39.0,278.0,218.0,92.0,42.2,37.0,5421.0,137.0,0.7265469061876247,0.9481037924151696,955.0,0.7122627297378729,0.9653510093401627,0.25308827960228986,0.2215568862275449,1.1423173700968219,0.0,0.0,155.63,14.444999999999993,184.52,170.075
