lock_version,model_run_id,target_name,method,slice_type,slice_value,metric,n_rows,n_seasons,value
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,history_depth,rookie,bias,531,9,0.20618775111147628
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,history_depth,rookie,spearman,531,9,0.6563503111524069
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,history_depth,second_year,rmse,567,9,3.200422250927862
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,history_depth,second_year,mae,567,9,2.4426900178145683
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,history_depth,second_year,bias,567,9,0.1130283767741089
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,history_depth,second_year,spearman,567,9,0.7697896429490725
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,history_depth,veteran_with_history,rmse,2571,9,2.9799984185545365
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,history_depth,veteran_with_history,mae,2571,9,2.3318521992814913
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,history_depth,veteran_with_history,bias,2571,9,0.16896780928735167
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,history_depth,veteran_with_history,spearman,2571,9,0.8437979032540602
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,pooled,all,rmse,3696,9,3.130321709613112
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,pooled,all,mae,3696,9,2.4201108744326376
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,pooled,all,bias,3696,9,0.04674901705334302
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,pooled,all,spearman,3696,9,0.8047421958561926
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,provider_era,2023_2025,rmse,1237,3,3.092469847928525
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,provider_era,2023_2025,mae,1237,3,2.3814938758411563
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,provider_era,2023_2025,bias,1237,3,0.14490296296024138
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,provider_era,2023_2025,spearman,1237,3,0.815526182590807
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,season,2017,rmse,407,1,3.1243696870775186
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,season,2017,mae,407,1,2.4261875478199957
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,season,2017,bias,407,1,0.2284454186415169
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,season,2017,spearman,407,1,0.7861862445548254
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,season,2018,rmse,405,1,3.4200670220065845
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,season,2018,mae,405,1,2.5670575507675224
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,season,2018,bias,405,1,-0.7626966284329311
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,season,2018,spearman,405,1,0.7971156872778633
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,season,2019,rmse,388,1,3.1720787384110887
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,season,2019,mae,388,1,2.487853067405388
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,season,2019,bias,388,1,-0.2316367004596594
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,season,2019,spearman,388,1,0.7936274971798433
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,season,2020,rmse,414,1,3.318989661957594
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,season,2020,mae,414,1,2.559422067998785
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,season,2020,bias,414,1,-0.2528189198717779
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,season,2020,spearman,414,1,0.7866439127609729
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,season,2021,rmse,419,1,3.0497569575111596
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,season,2021,mae,419,1,2.365459320984721
