year,information_mode,reserve,phase,player,player_key,pos,selections,point_salary,actual_salary,actual_minus_point,actual_salary_matched,available_trials,selection_rate
2025,blind_sequential,none,final,Brandon Aiyuk,brandonaiyuk,WR,3,1.251761794090271,2.0,0.748238205909729,True,32,0.09375
2025,blind_sequential,none,final,Breece Hall,breecehall,RB,3,42.63145065307617,43.0,0.3685493469238281,True,32,0.09375
2025,blind_sequential,none,final,Cedric Tillman,cedrictillman,WR,3,1.0,1.0,0.0,True,32,0.09375
2025,blind_sequential,none,final,Ceedee Lamb,ceedeelamb,WR,3,89.91532897949219,82.0,-7.9153289794921875,True,32,0.09375
2025,blind_sequential,none,final,Dalton Kincaid,daltonkincaid,TE,3,1.0,1.0,0.0,True,32,0.09375
2025,blind_sequential,none,final,Devon Achane,devonachane,RB,3,83.083984375,98.0,14.916015625,True,32,0.09375
2025,blind_sequential,none,final,Devonta Smith,devontasmith,WR,3,23.627628326416016,25.0,1.3723716735839844,True,32,0.09375
2025,blind_sequential,none,final,Dk Metcalf,dkmetcalf,WR,3,28.24872398376465,41.0,12.751276016235352,True,32,0.09375
2025,blind_sequential,none,final,Dylan Sampson,dylansampson,RB,3,5.676726341247559,1.0,-4.676726341247559,True,32,0.09375
2025,blind_sequential,none,final,Garrett Wilson,garrettwilson,WR,3,41.479835510253906,27.0,-14.479835510253906,True,32,0.09375
2025,blind_sequential,none,final,Jake Ferguson,jakeferguson,TE,3,1.0,1.0,0.0,True,32,0.09375
2025,blind_sequential,none,final,Jayden Higgins,jaydenhiggins,WR,3,4.9841084480285645,4.0,-0.9841084480285645,True,32,0.09375
2025,blind_sequential,none,final,Jayden Reed,jaydenreed,WR,3,6.086593151092529,4.0,-2.0865931510925293,True,32,0.09375
2025,blind_sequential,none,final,Joe Mixon,joemixon,RB,3,18.379209518432617,12.0,-6.379209518432617,True,32,0.09375
2025,blind_sequential,none,final,Justin Fields,justinfields,QB,3,2.4001517295837402,1.0,-1.4001517295837402,True,32,0.09375
2025,blind_sequential,none,final,Keenan Allen,keenanallen,WR,3,2.457651138305664,2.0,-0.45765113830566406,True,32,0.09375
2025,blind_sequential,none,final,Kenneth Walker,kennethwalker,RB,3,46.258689880371094,53.0,6.741310119628906,True,32,0.09375
2025,blind_sequential,none,final,Mason Taylor,masontaylor,TE,3,1.0,1.0,0.0,False,32,0.09375
2025,blind_sequential,none,final,Michael Pittman,michaelpittman,WR,3,8.364203453063965,8.0,-0.36420345306396484,True,32,0.09375
2025,blind_sequential,none,final,Puka Nacua,pukanacua,WR,3,79.3618392944336,65.0,-14.361839294433594,True,32,0.09375
2025,blind_sequential,none,final,Quinshon Judkins,quinshonjudkins,RB,3,15.91141414642334,20.0,4.08858585357666,True,32,0.09375
2025,blind_sequential,none,final,Rashid Shaheed,rashidshaheed,WR,3,3.1741578578948975,2.0,-1.1741578578948975,True,32,0.09375
2025,blind_sequential,none,final,Rashod Bateman,rashodbateman,WR,3,1.0,1.0,0.0,False,32,0.09375
2025,blind_sequential,none,final,Ray Davis,raydavis,RB,3,2.4878318309783936,2.0,-0.48783183097839355,True,32,0.09375
2025,blind_sequential,none,final,Rj Harvey,rjharvey,RB,3,33.22037124633789,29.0,-4.220371246337891,True,32,0.09375
2025,blind_sequential,none,final,Sam Laporta,samlaporta,TE,3,16.599327087402344,14.0,-2.5993270874023438,True,32,0.09375
2025,blind_sequential,none,final,Terry Mclaurin,terrymclaurin,WR,3,36.754661560058594,36.0,-0.7546615600585938,True,32,0.09375
2025,blind_sequential,none,final,Travis Kelce,traviskelce,TE,3,11.993424415588379,11.0,-0.9934244155883789,True,32,0.09375
2025,blind_sequential,none,final,Tre Harris,treharris,WR,3,1.0,1.0,0.0,False,32,0.09375
2025,blind_sequential,none,final,Tyjae Spears,tyjaespears,RB,3,3.829629898071289,3.0,-0.8296298980712891,True,32,0.09375
2025,blind_sequential,none,final,Zay Flowers,zayflowers,WR,3,22.034221649169922,20.0,-2.034221649169922,True,32,0.09375
2025,blind_sequential,none,final,Alvin Kamara,alvinkamara,RB,2,50.35418701171875,52.0,1.64581298828125,True,32,0.0625
2025,blind_sequential,none,final,Ashton Jeanty,ashtonjeanty,RB,2,93.0688247680664,100.0,6.931175231933594,True,32,0.0625
2025,blind_sequential,none,final,Austin Ekeler,austinekeler,RB,2,5.067838668823242,9.0,3.932161331176758,True,32,0.0625
2025,blind_sequential,none,final,Baker Mayfield,bakermayfield,QB,2,10.872529029846191,11.0,0.1274709701538086,True,32,0.0625
2025,blind_sequential,none,final,Braelon Allen,braelonallen,RB,2,3.4710607528686523,1.0,-2.4710607528686523,True,32,0.0625
2025,blind_sequential,none,final,Caleb Williams,calebwilliams,QB,2,1.342513084411621,1.0,-0.3425130844116211,True,32,0.0625
2025,blind_sequential,none,final,Colston Loveland,colstonloveland,TE,2,3.6581947803497314,3.0,-0.6581947803497314,True,32,0.0625
2025,blind_sequential,none,final,Cooper Kupp,cooperkupp,WR,2,9.040404319763184,10.0,0.9595956802368164,True,32,0.0625
2025,blind_sequential,none,final,Darnell Mooney,darnellmooney,WR,2,2.6930086612701416,2.0,-0.6930086612701416,True,32,0.0625
2025,blind_sequential,none,final,David Njoku,davidnjoku,TE,2,6.268699645996094,8.0,1.7313003540039062,True,32,0.0625
2025,blind_sequential,none,final,George Kittle,georgekittle,TE,2,35.14158630371094,40.0,4.8584136962890625,True,32,0.0625
2025,blind_sequential,none,final,Jacory Croskey Merritt,jacorycroskeymerritt,RB,2,15.098837852478027,19.0,3.9011621475219727,True,32,0.0625
2025,blind_sequential,none,final,Jameson Williams,jamesonwilliams,WR,2,21.63133430480957,21.0,-0.6313343048095703,True,32,0.0625
2025,blind_sequential,none,final,Jared Goff,jaredgoff,QB,2,2.5113136768341064,1.0,-1.5113136768341064,True,32,0.0625
2025,blind_sequential,none,final,Jaydon Blue,jaydonblue,RB,2,7.225946426391602,6.0,-1.2259464263916016,True,32,0.0625
2025,blind_sequential,none,final,Jaylen Waddle,jaylenwaddle,WR,2,19.822311401367188,19.0,-0.8223114013671875,True,32,0.0625
2025,blind_sequential,none,final,Josh Jacobs,joshjacobs,RB,2,73.5251235961914,57.0,-16.525123596191406,True,32,0.0625
2025,blind_sequential,none,final,Joshua Palmer,joshuapalmer,WR,2,1.0,1.0,0.0,True,32,0.0625
2025,blind_sequential,none,final,Lamar Jackson,lamarjackson,QB,2,43.53939437866211,41.0,-2.5393943786621094,True,32,0.0625
2025,blind_sequential,none,final,Rhamondre Stevenson,rhamondrestevenson,RB,2,9.797616004943848,6.0,-3.7976160049438477,True,32,0.0625
2025,blind_sequential,none,final,Romeo Doubs,romeodoubs,WR,2,1.0,1.0,0.0,False,32,0.0625
2025,blind_sequential,none,final,Roschon Johnson,roschonjohnson,RB,2,1.0,1.0,0.0,False,32,0.0625
2025,blind_sequential,none,final,Tee Higgins,teehiggins,WR,2,51.298030853271484,69.0,17.701969146728516,True,32,0.0625
2025,blind_sequential,none,final,Tony Pollard,tonypollard,RB,2,27.068622589111328,27.0,-0.06862258911132812,True,32,0.0625
2025,blind_sequential,none,final,Woody Marks,woodymarks,RB,2,1.0,1.0,0.0,False,32,0.0625
2025,blind_sequential,none,final,Xavier Legette,xavierlegette,WR,2,1.0,1.0,0.0,True,32,0.0625
2025,blind_sequential,none,final,Brenton Strange,brentonstrange,TE,1,1.0,1.0,0.0,False,32,0.03125
2025,blind_sequential,none,final,Brian Robinson,brianrobinson,RB,1,5.1800994873046875,1.0,-4.1800994873046875,True,32,0.03125
2025,blind_sequential,none,final,Cade Otton,cadeotton,TE,1,1.0,1.0,0.0,False,32,0.03125
2025,blind_sequential,none,final,Calvin Ridley,calvinridley,WR,1,21.896526336669922,43.0,21.103473663330078,True,32,0.03125
2025,blind_sequential,none,final,Chris Godwin,chrisgodwin,WR,1,9.852265357971191,7.0,-2.8522653579711914,True,32,0.03125
2025,blind_sequential,none,final,Daniel Jones,danieljones,QB,1,1.0,1.0,0.0,False,32,0.03125
2025,blind_sequential,none,final,Demario Douglas,demariodouglas,WR,1,1.0,1.0,0.0,False,32,0.03125
2025,blind_sequential,none,final,Drake London,drakelondon,WR,1,65.33931732177734,62.0,-3.3393173217773438,True,32,0.03125
2025,blind_sequential,none,final,Drake Maye,drakemaye,QB,1,1.0,1.0,0.0,True,32,0.03125
2025,blind_sequential,none,final,George Pickens,georgepickens,WR,1,20.705307006835938,29.0,8.294692993164062,True,32,0.03125
2025,blind_sequential,none,final,Hunter Henry,hunterhenry,TE,1,1.0,1.0,0.0,False,32,0.03125
2025,blind_sequential,none,final,Jack Bech,jackbech,WR,1,1.0,1.0,0.0,False,32,0.03125
2025,blind_sequential,none,final,Jahmyr Gibbs,jahmyrgibbs,RB,1,100.78248596191406,106.0,5.2175140380859375,True,32,0.03125
2025,blind_sequential,none,final,Jakobi Meyers,jakobimeyers,WR,1,13.180521965026855,14.0,0.8194780349731445,True,32,0.03125
2025,blind_sequential,none,final,Jaylen Wright,jaylenwright,RB,1,1.0,1.0,0.0,False,32,0.03125
2025,blind_sequential,none,final,Jerome Ford,jeromeford,RB,1,2.7698888778686523,1.0,-1.7698888778686523,True,32,0.03125
2025,blind_sequential,none,final,Jj Mccarthy,jjmccarthy,QB,1,1.0,1.0,0.0,True,32,0.03125
2025,blind_sequential,none,final,Jk Dobbins,jkdobbins,RB,1,9.787190437316895,5.0,-4.7871904373168945,True,32,0.03125
2025,blind_sequential,none,final,Jonathan Taylor,jonathantaylor,RB,1,74.6036148071289,94.0,19.396385192871094,True,32,0.03125
2025,blind_sequential,none,final,Jonnu Smith,jonnusmith,TE,1,1.0,1.0,0.0,False,32,0.03125
2025,blind_sequential,none,final,Jordan Love,jordanlove,QB,1,1.0,1.0,0.0,True,32,0.03125
2025,blind_sequential,none,final,Kareem Hunt,kareemhunt,RB,1,1.0,1.0,0.0,False,32,0.03125
2025,blind_sequential,none,final,Kyle Pitts,kylepitts,TE,1,1.0,4.0,3.0,True,32,0.03125
2025,blind_sequential,none,final,Kyler Murray,kylermurray,QB,1,4.690048694610596,3.0,-1.6900486946105957,True,32,0.03125
2025,blind_sequential,none,final,Malik Nabers,maliknabers,WR,1,80.21205139160156,73.0,-7.2120513916015625,True,32,0.03125
2025,blind_sequential,none,final,Mark Andrews,markandrews,TE,1,9.111056327819824,4.0,-5.111056327819824,True,32,0.03125
2025,blind_sequential,none,final,Marvin Mims,marvinmims,WR,1,1.6890358924865723,4.0,2.3109641075134277,True,32,0.03125
2025,blind_sequential,none,final,Matthew Golden,matthewgolden,WR,1,14.100409507751465,30.0,15.899590492248535,True,32,0.03125
2025,blind_sequential,none,final,Michael Wilson,michaelwilson,WR,1,1.0,1.0,0.0,False,32,0.03125
2025,blind_sequential,none,final,Najee Harris,najeeharris,RB,1,1.0,1.0,0.0,True,32,0.03125
2025,blind_sequential,none,final,Omarion Hampton,omarionhampton,RB,1,58.466552734375,57.0,-1.466552734375,True,32,0.03125
2025,blind_sequential,none,final,Quentin Johnston,quentinjohnston,WR,1,1.0,1.0,0.0,False,32,0.03125
2025,blind_sequential,none,final,Ricky Pearsall,rickypearsall,WR,1,10.194967269897461,16.0,5.805032730102539,True,32,0.03125
2025,blind_sequential,none,final,Rico Dowdle,ricodowdle,RB,1,1.0973384380340576,1.0,-0.09733843803405762,False,32,0.03125
2025,blind_sequential,none,final,Rome Odunze,romeodunze,WR,1,16.499677658081055,13.0,-3.4996776580810547,True,32,0.03125
2025,blind_sequential,none,final,Tyler Allgeier,tylerallgeier,RB,1,1.0,1.0,0.0,True,32,0.03125
2025,blind_sequential,none,final,Tyler Lockett,tylerlockett,WR,1,1.0,1.0,0.0,False,32,0.03125
2025,blind_sequential,none,final,Wan'Dale Robinson,wandalerobinson,WR,1,1.0,1.0,0.0,False,32,0.03125
2025,blind_sequential,none,final,Zach Ertz,zachertz,TE,1,1.0,1.0,0.0,False,32,0.03125
2025,blind_sequential,none,plan,Emeka Egbuka,emekaegbuka,WR,31,12.948681831359863,27.0,14.051318168640137,True,32,0.96875
2025,blind_sequential,none,plan,Tet Mcmillan,tetmcmillan,WR,26,23.360776901245117,25.0,1.6392230987548828,True,32,0.8125
2025,blind_sequential,none,plan,Travis Hunter,travishunter,WR,20,19.344562530517578,27.0,7.655437469482422,True,32,0.625
2025,blind_sequential,none,plan,Tucker Kraft,tuckerkraft,TE,19,1.7022649049758911,1.0,-0.7022649049758911,True,32,0.59375
2025,blind_sequential,none,plan,Xavier Worthy,xavierworthy,WR,18,28.603120803833008,28.0,-0.6031208038330078,True,32,0.5625
2025,blind_sequential,none,plan,Tyler Warren,tylerwarren,TE,15,7.371869087219238,8.0,0.6281309127807617,True,32,0.46875
2025,blind_sequential,none,plan,Ricky Pearsall,rickypearsall,WR,13,10.194967269897461,16.0,5.805032730102539,True,32,0.40625
2025,blind_sequential,none,plan,Marvin Harrison,marvinharrison,WR,12,34.61842727661133,36.0,1.3815727233886719,True,32,0.375
2025,blind_sequential,none,plan,Jahmyr Gibbs,jahmyrgibbs,RB,11,100.78248596191406,106.0,5.2175140380859375,True,32,0.34375
2025,blind_sequential,none,plan,Chris Olave,chrisolave,WR,10,14.251861572265625,12.0,-2.251861572265625,True,32,0.3125
2025,blind_sequential,none,plan,George Pickens,georgepickens,WR,10,20.705307006835938,29.0,8.294692993164062,True,32,0.3125
2025,blind_sequential,none,plan,Treveyon Henderson,treveyonhenderson,RB,10,44.60257339477539,43.0,-1.6025733947753906,True,32,0.3125
2025,blind_sequential,none,plan,Matthew Golden,matthewgolden,WR,9,14.100409507751465,30.0,15.899590492248535,True,32,0.28125
2025,blind_sequential,none,plan,Patrick Mahomes,patrickmahomes,QB,9,14.648767471313477,22.0,7.351232528686523,True,32,0.28125
2025,blind_sequential,none,plan,Deebo Samuel,deebosamuel,WR,8,10.771781921386719,7.0,-3.7717819213867188,True,32,0.25
2025,blind_sequential,none,plan,Jaylen Warren,jaylenwarren,RB,8,15.419524192810059,12.0,-3.4195241928100586,True,32,0.25
2025,blind_sequential,none,plan,Jonathan Taylor,jonathantaylor,RB,8,74.6036148071289,94.0,19.396385192871094,True,32,0.25
2025,blind_sequential,none,plan,Jordan Mason,jordanmason,RB,8,11.646821975708008,7.0,-4.646821975708008,True,32,0.25
2025,blind_sequential,none,plan,Dalton Kincaid,daltonkincaid,TE,7,1.0,1.0,0.0,True,32,0.21875
2025,blind_sequential,none,plan,Devonta Smith,devontasmith,WR,7,23.627628326416016,25.0,1.3723716735839844,True,32,0.21875
2025,blind_sequential,none,plan,Jacory Croskey Merritt,jacorycroskeymerritt,RB,7,15.098837852478027,19.0,3.9011621475219727,True,32,0.21875
2025,blind_sequential,none,plan,Jauan Jennings,jauanjennings,WR,7,8.640734672546387,3.0,-5.640734672546387,True,32,0.21875
2025,blind_sequential,none,plan,Jordan Addison,jordanaddison,WR,7,10.297867774963379,12.0,1.702132225036621,True,32,0.21875
2025,blind_sequential,none,plan,Dak Prescott,dakprescott,QB,6,3.536773681640625,3.0,-0.536773681640625,True,32,0.1875
2025,blind_sequential,none,plan,Jaylen Waddle,jaylenwaddle,WR,6,19.822311401367188,19.0,-0.8223114013671875,True,32,0.1875
2025,blind_sequential,none,plan,Jake Ferguson,jakeferguson,TE,5,1.0,1.0,0.0,True,32,0.15625
2025,blind_sequential,none,plan,Joe Mixon,joemixon,RB,5,18.379209518432617,12.0,-6.379209518432617,True,32,0.15625
2025,blind_sequential,none,plan,Tank Bigsby,tankbigsby,RB,5,9.16862964630127,9.0,-0.16862964630126953,True,32,0.15625
2025,blind_sequential,none,plan,Zach Charbonnet,zachcharbonnet,RB,5,6.87012243270874,7.0,0.12987756729125977,True,32,0.15625
2025,blind_sequential,none,plan,Aaron Jones,aaronjones,RB,4,25.420900344848633,23.0,-2.420900344848633,True,32,0.125
2025,blind_sequential,none,plan,Brock Purdy,brockpurdy,QB,4,3.857327461242676,4.0,0.14267253875732422,True,32,0.125
2025,blind_sequential,none,plan,Devon Achane,devonachane,RB,4,83.083984375,98.0,14.916015625,True,32,0.125
2025,blind_sequential,none,plan,James Conner,jamesconner,RB,4,33.54270935058594,32.0,-1.5427093505859375,True,32,0.125
2025,blind_sequential,none,plan,Nick Chubb,nickchubb,RB,4,4.4568772315979,1.0,-3.4568772315979004,True,32,0.125
2025,blind_sequential,none,plan,Ray Davis,raydavis,RB,4,2.4878318309783936,2.0,-0.48783183097839355,True,32,0.125
2025,blind_sequential,none,plan,Rj Harvey,rjharvey,RB,4,33.22037124633789,29.0,-4.220371246337891,True,32,0.125
2025,blind_sequential,none,plan,Sam Laporta,samlaporta,TE,4,16.599327087402344,14.0,-2.5993270874023438,True,32,0.125
2025,blind_sequential,none,plan,Tyrone Tracy,tyronetracy,RB,4,21.197847366333008,12.0,-9.197847366333008,True,32,0.125
2025,blind_sequential,none,plan,Ashton Jeanty,ashtonjeanty,RB,3,93.0688247680664,100.0,6.931175231933594,True,32,0.09375
2025,blind_sequential,none,plan,Jalen Hurts,jalenhurts,QB,3,36.84316635131836,37.0,0.15683364868164062,True,32,0.09375
2025,blind_sequential,none,plan,Jayden Daniels,jaydendaniels,QB,3,37.5479850769043,37.0,-0.5479850769042969,True,32,0.09375
2025,blind_sequential,none,plan,Jk Dobbins,jkdobbins,RB,3,9.787190437316895,5.0,-4.7871904373168945,True,32,0.09375
2025,blind_sequential,none,plan,Justin Fields,justinfields,QB,3,2.4001517295837402,1.0,-1.4001517295837402,True,32,0.09375
2025,blind_sequential,none,plan,Rashid Shaheed,rashidshaheed,WR,3,3.1741578578948975,2.0,-1.1741578578948975,True,32,0.09375
2025,blind_sequential,none,plan,Zay Flowers,zayflowers,WR,3,22.034221649169922,20.0,-2.034221649169922,True,32,0.09375
2025,blind_sequential,none,plan,Alvin Kamara,alvinkamara,RB,2,50.35418701171875,52.0,1.64581298828125,True,32,0.0625
2025,blind_sequential,none,plan,Calvin Ridley,calvinridley,WR,2,21.896526336669922,43.0,21.103473663330078,True,32,0.0625
2025,blind_sequential,none,plan,Ceedee Lamb,ceedeelamb,WR,2,89.91532897949219,82.0,-7.9153289794921875,True,32,0.0625
2025,blind_sequential,none,plan,Dylan Sampson,dylansampson,RB,2,5.676726341247559,1.0,-4.676726341247559,True,32,0.0625
2025,blind_sequential,none,plan,Javonte Williams,javontewilliams,RB,2,10.604761123657227,7.0,-3.6047611236572266,True,32,0.0625
2025,blind_sequential,none,plan,Jayden Reed,jaydenreed,WR,2,6.086593151092529,4.0,-2.0865931510925293,True,32,0.0625
2025,blind_sequential,none,plan,Rashee Rice,rasheerice,WR,2,23.99269676208496,16.0,-7.992696762084961,True,32,0.0625
2025,blind_sequential,none,plan,Rashod Bateman,rashodbateman,WR,2,1.0,1.0,0.0,False,32,0.0625
2025,blind_sequential,none,plan,Terry Mclaurin,terrymclaurin,WR,2,36.754661560058594,36.0,-0.7546615600585938,True,32,0.0625
2025,blind_sequential,none,plan,Travis Etienne,travisetienne,RB,2,10.548759460449219,10.0,-0.5487594604492188,True,32,0.0625
2025,blind_sequential,none,plan,Travis Kelce,traviskelce,TE,2,11.993424415588379,11.0,-0.9934244155883789,True,32,0.0625
2025,blind_sequential,none,plan,Trey Benson,treybenson,RB,2,3.350043296813965,1.0,-2.350043296813965,True,32,0.0625
2025,blind_sequential,none,plan,Baker Mayfield,bakermayfield,QB,1,10.872529029846191,11.0,0.1274709701538086,True,32,0.03125
2025,blind_sequential,none,plan,Bhayshul Tuten,bhayshultuten,RB,1,4.92885684967041,1.0,-3.92885684967041,True,32,0.03125
2025,blind_sequential,none,plan,Breece Hall,breecehall,RB,1,42.63145065307617,43.0,0.3685493469238281,True,32,0.03125
2025,blind_sequential,none,plan,Colston Loveland,colstonloveland,TE,1,3.6581947803497314,3.0,-0.6581947803497314,True,32,0.03125
2025,blind_sequential,none,plan,Cooper Kupp,cooperkupp,WR,1,9.040404319763184,10.0,0.9595956802368164,True,32,0.03125
2025,blind_sequential,none,plan,D'Andre Swift,dandreswift,RB,1,34.545040130615234,39.0,4.454959869384766,True,32,0.03125
2025,blind_sequential,none,plan,Darnell Mooney,darnellmooney,WR,1,2.6930086612701416,2.0,-0.6930086612701416,True,32,0.03125
2025,blind_sequential,none,plan,Dj Moore,djmoore,WR,1,28.098827362060547,26.0,-2.098827362060547,True,32,0.03125
2025,blind_sequential,none,plan,Ja'Marr Chase,jamarrchase,WR,1,103.12789154052734,106.0,2.8721084594726562,True,32,0.03125
2025,blind_sequential,none,plan,Jakobi Meyers,jakobimeyers,WR,1,13.180521965026855,14.0,0.8194780349731445,True,32,0.03125
2025,blind_sequential,none,plan,Jared Goff,jaredgoff,QB,1,2.5113136768341064,1.0,-1.5113136768341064,True,32,0.03125
2025,blind_sequential,none,plan,Josh Downs,joshdowns,WR,1,5.484053611755371,2.0,-3.484053611755371,True,32,0.03125
2025,blind_sequential,none,plan,Kenneth Walker,kennethwalker,RB,1,46.258689880371094,53.0,6.741310119628906,True,32,0.03125
2025,blind_sequential,none,plan,Keon Coleman,keoncoleman,WR,1,4.7495245933532715,5.0,0.2504754066467285,True,32,0.03125
2025,blind_sequential,none,plan,Kyler Murray,kylermurray,QB,1,4.690048694610596,3.0,-1.6900486946105957,True,32,0.03125
2025,blind_sequential,none,plan,Lamar Jackson,lamarjackson,QB,1,43.53939437866211,41.0,-2.5393943786621094,True,32,0.03125
2025,blind_sequential,none,plan,Malik Nabers,maliknabers,WR,1,80.21205139160156,73.0,-7.2120513916015625,True,32,0.03125
2025,blind_sequential,none,plan,Marvin Mims,marvinmims,WR,1,1.6890358924865723,4.0,2.3109641075134277,True,32,0.03125
2025,blind_sequential,none,plan,Michael Pittman,michaelpittman,WR,1,8.364203453063965,8.0,-0.36420345306396484,True,32,0.03125
2025,blind_sequential,none,plan,Puka Nacua,pukanacua,WR,1,79.3618392944336,65.0,-14.361839294433594,True,32,0.03125
2025,blind_sequential,none,plan,Saquon Barkley,saquonbarkley,RB,1,106.73897552490234,109.0,2.2610244750976562,True,32,0.03125
2025,blind_sequential,none,plan,Tyjae Spears,tyjaespears,RB,1,3.829629898071289,3.0,-0.8296298980712891,True,32,0.03125
2025,blind_sequential,none,plan,Xavier Legette,xavierlegette,WR,1,1.0,1.0,0.0,True,32,0.03125
2025,static_full_surface,half,final,Emeka Egbuka,emekaegbuka,WR,29,12.948681831359863,27.0,14.051318168640137,True,32,0.90625
2025,static_full_surface,half,final,Tet Mcmillan,tetmcmillan,WR,26,23.360776901245117,25.0,1.6392230987548828,True,32,0.8125
2025,static_full_surface,half,final,Xavier Worthy,xavierworthy,WR,23,28.603120803833008,28.0,-0.6031208038330078,True,32,0.71875
2025,static_full_surface,half,final,Travis Hunter,travishunter,WR,20,19.344562530517578,27.0,7.655437469482422,True,32,0.625
2025,static_full_surface,half,final,Tucker Kraft,tuckerkraft,TE,16,1.7022649049758911,1.0,-0.7022649049758911,True,32,0.5
2025,static_full_surface,half,final,Marvin Harrison,marvinharrison,WR,13,34.61842727661133,36.0,1.3815727233886719,True,32,0.40625
2025,static_full_surface,half,final,Matthew Golden,matthewgolden,WR,13,14.100409507751465,30.0,15.899590492248535,True,32,0.40625
2025,static_full_surface,half,final,Jahmyr Gibbs,jahmyrgibbs,RB,11,100.78248596191406,106.0,5.2175140380859375,True,32,0.34375
2025,static_full_surface,half,final,Treveyon Henderson,treveyonhenderson,RB,11,44.60257339477539,43.0,-1.6025733947753906,True,32,0.34375
2025,static_full_surface,half,final,Tyler Warren,tylerwarren,TE,11,7.371869087219238,8.0,0.6281309127807617,True,32,0.34375
2025,static_full_surface,half,final,Chris Olave,chrisolave,WR,10,14.251861572265625,12.0,-2.251861572265625,True,32,0.3125
2025,static_full_surface,half,final,Sam Laporta,samlaporta,TE,10,16.599327087402344,14.0,-2.5993270874023438,True,32,0.3125
2025,static_full_surface,half,final,Dak Prescott,dakprescott,QB,9,3.536773681640625,3.0,-0.536773681640625,True,32,0.28125
2025,static_full_surface,half,final,Jordan Mason,jordanmason,RB,9,11.646821975708008,7.0,-4.646821975708008,True,32,0.28125
2025,static_full_surface,half,final,Ricky Pearsall,rickypearsall,WR,9,10.194967269897461,16.0,5.805032730102539,True,32,0.28125
2025,static_full_surface,half,final,Aaron Jones,aaronjones,RB,8,25.420900344848633,23.0,-2.420900344848633,True,32,0.25
2025,static_full_surface,half,final,George Pickens,georgepickens,WR,8,20.705307006835938,29.0,8.294692993164062,True,32,0.25
2025,static_full_surface,half,final,Ashton Jeanty,ashtonjeanty,RB,7,93.0688247680664,100.0,6.931175231933594,True,32,0.21875
2025,static_full_surface,half,final,Jacory Croskey Merritt,jacorycroskeymerritt,RB,7,15.098837852478027,19.0,3.9011621475219727,True,32,0.21875
2025,static_full_surface,half,final,Jordan Addison,jordanaddison,WR,7,10.297867774963379,12.0,1.702132225036621,True,32,0.21875
2025,static_full_surface,half,final,Zach Charbonnet,zachcharbonnet,RB,7,6.87012243270874,7.0,0.12987756729125977,True,32,0.21875
2025,static_full_surface,half,final,Dalton Kincaid,daltonkincaid,TE,6,1.0,1.0,0.0,True,32,0.1875
2025,static_full_surface,half,final,Deebo Samuel,deebosamuel,WR,6,10.771781921386719,7.0,-3.7717819213867188,True,32,0.1875
2025,static_full_surface,half,final,Jauan Jennings,jauanjennings,WR,6,8.640734672546387,3.0,-5.640734672546387,True,32,0.1875
2025,static_full_surface,half,final,Jaylen Warren,jaylenwarren,RB,6,15.419524192810059,12.0,-3.4195241928100586,True,32,0.1875
2025,static_full_surface,half,final,Patrick Mahomes,patrickmahomes,QB,6,14.648767471313477,22.0,7.351232528686523,True,32,0.1875
2025,static_full_surface,half,final,Jake Ferguson,jakeferguson,TE,5,1.0,1.0,0.0,True,32,0.15625
2025,static_full_surface,half,final,Jonathan Taylor,jonathantaylor,RB,5,74.6036148071289,94.0,19.396385192871094,True,32,0.15625
2025,static_full_surface,half,final,Tank Bigsby,tankbigsby,RB,5,9.16862964630127,9.0,-0.16862964630126953,True,32,0.15625
2025,static_full_surface,half,final,Travis Kelce,traviskelce,TE,5,11.993424415588379,11.0,-0.9934244155883789,True,32,0.15625
2025,static_full_surface,half,final,Alvin Kamara,alvinkamara,RB,4,50.35418701171875,52.0,1.64581298828125,True,32,0.125
2025,static_full_surface,half,final,Devon Achane,devonachane,RB,4,83.083984375,98.0,14.916015625,True,32,0.125
2025,static_full_surface,half,final,Josh Allen,joshallen,QB,4,44.3543586730957,46.0,1.6456413269042969,True,32,0.125
2025,static_full_surface,half,final,Nick Chubb,nickchubb,RB,4,4.4568772315979,1.0,-3.4568772315979004,True,32,0.125
2025,static_full_surface,half,final,Zay Flowers,zayflowers,WR,4,22.034221649169922,20.0,-2.034221649169922,True,32,0.125
2025,static_full_surface,half,final,Adam Thielen,adamthielen,WR,3,1.0,1.0,0.0,True,32,0.09375
2025,static_full_surface,half,final,Ceedee Lamb,ceedeelamb,WR,3,89.91532897949219,82.0,-7.9153289794921875,True,32,0.09375
2025,static_full_surface,half,final,Devonta Smith,devontasmith,WR,3,23.627628326416016,25.0,1.3723716735839844,True,32,0.09375
2025,static_full_surface,half,final,Javonte Williams,javontewilliams,RB,3,10.604761123657227,7.0,-3.6047611236572266,True,32,0.09375
2025,static_full_surface,half,final,Jk Dobbins,jkdobbins,RB,3,9.787190437316895,5.0,-4.7871904373168945,True,32,0.09375
2025,static_full_surface,half,final,Joe Mixon,joemixon,RB,3,18.379209518432617,12.0,-6.379209518432617,True,32,0.09375
2025,static_full_surface,half,final,Lamar Jackson,lamarjackson,QB,3,43.53939437866211,41.0,-2.5393943786621094,True,32,0.09375
2025,static_full_surface,half,final,Ray Davis,raydavis,RB,3,2.4878318309783936,2.0,-0.48783183097839355,True,32,0.09375
