arm,variation,path_index,branch,complete,failure_reason,roster_spend,unused_salary,full_replans,budget_replans,max_projected_slack,roster,salary_map
slack_replan,4,0,buy,True,,296.0,2.0,0,0,1.9825498863916096,Antonio Williams | Bhayshul Tuten | Bijan Robinson | Chase Brown | Deebo Samuel Sr. | Jahmyr Gibbs | Jakobi Meyers | Jayden Reed | Jordan Addison | MarShawn Lloyd | Matthew Stafford | Terrance Ferguson | Zach Charbonnet,"{""Antonio Williams"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Deebo Samuel Sr."": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 4.0, ""Jayden Reed"": 4.0, ""Jordan Addison"": 8.0, ""MarShawn Lloyd"": 2.0, ""Matthew Stafford"": 5.0, ""Terrance Ferguson"": 5.0, ""Zach Charbonnet"": 4.0}"
slack_replan,4,35,buy,True,,298.0,0.0,0,0,1.9824669681574392,Adonai Mitchell | Bhayshul Tuten | Bijan Robinson | Chase Brown | Chig Okonkwo | Jahmyr Gibbs | Jaxson Dart | Jordyn Tyson | Josh Downs | KC Concepcion | Kaelon Black | Omar Cooper Jr. | Ryan Flournoy,"{""Adonai Mitchell"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chig Okonkwo"": 4.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 6.0, ""Jordyn Tyson"": 8.0, ""Josh Downs"": 7.0, ""KC Concepcion"": 5.0, ""Kaelon Black"": 2.0, ""Omar Cooper Jr."": 2.0, ""Ryan Flournoy"": 2.0}"
slack_replan,4,35,pass,True,,284.0,14.0,8,6,11.7955706988717,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Christian Watson | Dak Prescott | Harold Fannin Jr. | Jahmyr Gibbs | Jameson Williams | Jordyn Tyson | Rachaad White | Rico Dowdle | Tetairoa McMillan | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 14.0, ""Chase Brown"": 34.0, ""Christian Watson"": 14.0, ""Dak Prescott"": 8.0, ""Harold Fannin Jr."": 9.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 15.0, ""Jordyn Tyson"": 8.0, ""Rachaad White"": 6.0, ""Rico Dowdle"": 8.0, ""Tetairoa McMillan"": 36.0, ""Tony Pollard"": 11.0}"
slack_replan,4,36,buy,True,,296.0,2.0,0,0,4.839678920298013,Bhayshul Tuten | Bijan Robinson | Brenton Strange | Brian Robinson | Chase Brown | Devaughn Vele | Jahmyr Gibbs | Jayden Reed | Jordan Addison | Josh Downs | KC Concepcion | Nicholas Singleton | Trevor Lawrence,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Brenton Strange"": 4.0, ""Brian Robinson"": 2.0, ""Chase Brown"": 34.0, ""Devaughn Vele"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 4.0, ""Jordan Addison"": 6.0, ""Josh Downs"": 7.0, ""KC Concepcion"": 2.0, ""Nicholas Singleton"": 2.0, ""Trevor Lawrence"": 7.0}"
slack_replan,4,36,pass,True,,278.0,20.0,11,6,17.440330526479386,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Jahmyr Gibbs | Jameson Williams | Jared Goff | Jayden Reed | Jaylen Warren | Quentin Johnston | Rachaad White | Rhamondre Stevenson | Sam LaPorta | Tee Higgins,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 8.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 24.0, ""Jared Goff"": 3.0, ""Jayden Reed"": 4.0, ""Jaylen Warren"": 12.0, ""Quentin Johnston"": 8.0, ""Rachaad White"": 7.0, ""Rhamondre Stevenson"": 17.0, ""Sam LaPorta"": 7.0, ""Tee Higgins"": 33.0}"
slack_replan,4,37,buy,True,,288.0,10.0,4,4,9.383747712883974,Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Godwin Jr. | Chris Rodriguez Jr. | Jahmyr Gibbs | Jared Goff | Jayden Reed | Jordan Addison | KC Concepcion | Mark Andrews | Romeo Doubs | Tre Tucker,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 4.0, ""Chris Rodriguez Jr."": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jared Goff"": 2.0, ""Jayden Reed"": 3.0, ""Jordan Addison"": 7.0, ""KC Concepcion"": 3.0, ""Mark Andrews"": 2.0, ""Romeo Doubs"": 2.0, ""Tre Tucker"": 2.0}"
slack_replan,4,37,pass,True,,284.0,14.0,7,6,17.394615782331073,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Chris Godwin Jr. | J.K. Dobbins | Jahmyr Gibbs | Jalen Hurts | Jayden Reed | Jaylen Warren | KC Concepcion | Kyren Williams | Luther Burden III | Mark Andrews,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 7.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 4.0, ""J.K. Dobbins"": 10.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Hurts"": 14.0, ""Jayden Reed"": 3.0, ""Jaylen Warren"": 16.0, ""KC Concepcion"": 3.0, ""Kyren Williams"": 49.0, ""Luther Burden III"": 21.0, ""Mark Andrews"": 2.0}"
slack_replan,4,38,buy,True,,293.0,5.0,1,0,4.9825172413524115,Bhayshul Tuten | Bijan Robinson | Caleb Douglas | Chase Brown | Emmett Johnson | Jahmyr Gibbs | Jayden Reed | Josh Downs | KC Concepcion | Makai Lemon | Mark Andrews | Romeo Doubs | Trevor Lawrence,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Caleb Douglas"": 3.0, ""Chase Brown"": 34.0, ""Emmett Johnson"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 5.0, ""Josh Downs"": 7.0, ""KC Concepcion"": 2.0, ""Makai Lemon"": 3.0, ""Mark Andrews"": 3.0, ""Romeo Doubs"": 2.0, ""Trevor Lawrence"": 6.0}"
slack_replan,4,38,pass,True,,284.0,14.0,8,7,13.821952876367675,Bhayshul Tuten | Chase Brown | Christian Watson | J.K. Dobbins | Jahmyr Gibbs | Jalen Hurts | Jayden Reed | Jaylen Warren | Josh Downs | Kyren Williams | Makai Lemon | Mark Andrews | Michael Wilson,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 14.0, ""J.K. Dobbins"": 12.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Hurts"": 14.0, ""Jayden Reed"": 5.0, ""Jaylen Warren"": 11.0, ""Josh Downs"": 7.0, ""Kyren Williams"": 55.0, ""Makai Lemon"": 3.0, ""Mark Andrews"": 3.0, ""Michael Wilson"": 5.0}"
slack_replan,4,39,buy,True,,296.0,2.0,0,0,5.550896926237954,Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Godwin Jr. | Emanuel Wilson | Jahmyr Gibbs | Jalen McMillan | Jonah Coleman | Makai Lemon | Mark Andrews | Travis Kelce | Tyler Shough | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 9.0, ""Emanuel Wilson"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jalen McMillan"": 2.0, ""Jonah Coleman"": 2.0, ""Makai Lemon"": 7.0, ""Mark Andrews"": 2.0, ""Travis Kelce"": 6.0, ""Tyler Shough"": 2.0, ""Xavier Worthy"": 4.0}"
slack_replan,4,39,pass,True,,267.0,31.0,17,7,29.820813192586513,Bhayshul Tuten | Braelon Allen | Caleb Williams | Chase Brown | Christian Watson | Chuba Hubbard | Harold Fannin Jr. | Jahmyr Gibbs | Jameson Williams | Luther Burden III | Michael Pittman | Rome Odunze | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Braelon Allen"": 2.0, ""Caleb Williams"": 3.0, ""Chase Brown"": 34.0, ""Christian Watson"": 12.0, ""Chuba Hubbard"": 15.0, ""Harold Fannin Jr."": 6.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 19.0, ""Luther Burden III"": 21.0, ""Michael Pittman"": 10.0, ""Rome Odunze"": 20.0, ""Xavier Worthy"": 4.0}"
slack_replan,4,40,buy,True,,296.0,2.0,0,0,2.853643114308852,Bhayshul Tuten | Bijan Robinson | Brock Purdy | Chase Brown | Jahmyr Gibbs | Jerry Jeudy | Jordan Addison | KC Concepcion | Kimani Vidal | Romeo Doubs | T.J. Hockenson | Wan'Dale Robinson | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Brock Purdy"": 4.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jerry Jeudy"": 2.0, ""Jordan Addison"": 9.0, ""KC Concepcion"": 5.0, ""Kimani Vidal"": 2.0, ""Romeo Doubs"": 3.0, ""T.J. Hockenson"": 2.0, ""Wan'Dale Robinson"": 3.0, ""Xavier Worthy"": 6.0}"
slack_replan,4,40,pass,True,,273.0,25.0,12,8,23.820290556697557,Bhayshul Tuten | Chase Brown | Christian Watson | Jahmyr Gibbs | Jalen Hurts | Jordan Addison | Kyren Williams | Makai Lemon | Michael Wilson | RJ Harvey | T.J. Hockenson | Tony Pollard | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 10.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Hurts"": 10.0, ""Jordan Addison"": 9.0, ""Kyren Williams"": 45.0, ""Makai Lemon"": 4.0, ""Michael Wilson"": 6.0, ""RJ Harvey"": 14.0, ""T.J. Hockenson"": 2.0, ""Tony Pollard"": 15.0, ""Wan'Dale Robinson"": 3.0}"
slack_replan,4,41,buy,True,,292.0,6.0,2,1,5.262385715272785,Bhayshul Tuten | Bijan Robinson | Chase Brown | Jahmyr Gibbs | Jordan James | KC Concepcion | Kimani Vidal | Matthew Stafford | Quentin Johnston | Romeo Doubs | Ryan Flournoy | Stefon Diggs | T.J. Hockenson,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jordan James"": 4.0, ""KC Concepcion"": 4.0, ""Kimani Vidal"": 2.0, ""Matthew Stafford"": 4.0, ""Quentin Johnston"": 4.0, ""Romeo Doubs"": 3.0, ""Ryan Flournoy"": 2.0, ""Stefon Diggs"": 7.0, ""T.J. Hockenson"": 2.0}"
slack_replan,4,41,pass,True,,285.0,13.0,8,7,18.701711934176046,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Chuba Hubbard | Jahmyr Gibbs | Kyle Pitts | Kyren Williams | Luther Burden III | Matthew Stafford | Michael Pittman | Quentin Johnston | Romeo Doubs | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 10.0, ""Chase Brown"": 34.0, ""Chuba Hubbard"": 9.0, ""Jahmyr Gibbs"": 110.0, ""Kyle Pitts"": 13.0, ""Kyren Williams"": 44.0, ""Luther Burden III"": 19.0, ""Matthew Stafford"": 4.0, ""Michael Pittman"": 9.0, ""Quentin Johnston"": 4.0, ""Romeo Doubs"": 3.0, ""Tony Pollard"": 15.0}"
slack_replan,4,42,buy,True,,296.0,2.0,2,1,7.29474012521797,Bhayshul Tuten | Bijan Robinson | Chase Brown | Devaughn Vele | Jahmyr Gibbs | Jakobi Meyers | Jayden Reed | Jordan Addison | Justin Herbert | Pat Bryant | Travis Kelce | Zach Charbonnet | Zachariah Branch,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Devaughn Vele"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 4.0, ""Jayden Reed"": 9.0, ""Jordan Addison"": 3.0, ""Justin Herbert"": 5.0, ""Pat Bryant"": 2.0, ""Travis Kelce"": 4.0, ""Zach Charbonnet"": 5.0, ""Zachariah Branch"": 2.0}"
slack_replan,4,42,pass,True,,284.0,14.0,5,5,12.827898932981725,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Jahmyr Gibbs | Jakobi Meyers | Jaylen Warren | Jordan Addison | Juwan Johnson | Kyren Williams | Patrick Mahomes | Quentin Johnston | Rico Dowdle | Rome Odunze,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 12.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 4.0, ""Jaylen Warren"": 18.0, ""Jordan Addison"": 3.0, ""Juwan Johnson"": 2.0, ""Kyren Williams"": 55.0, ""Patrick Mahomes"": 2.0, ""Quentin Johnston"": 8.0, ""Rico Dowdle"": 9.0, ""Rome Odunze"": 16.0}"
slack_replan,4,43,buy,True,,293.0,5.0,2,1,5.27576386910431,Bhayshul Tuten | Bijan Robinson | Chase Brown | Denzel Boston | Dylan Sampson | Jahmyr Gibbs | Jakobi Meyers | Jayden Reed | Josh Downs | Makai Lemon | MarShawn Lloyd | Matthew Stafford | Pat Freiermuth,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Denzel Boston"": 4.0, ""Dylan Sampson"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 4.0, ""Jayden Reed"": 8.0, ""Josh Downs"": 4.0, ""Makai Lemon"": 2.0, ""MarShawn Lloyd"": 2.0, ""Matthew Stafford"": 5.0, ""Pat Freiermuth"": 2.0}"
slack_replan,4,43,pass,True,,291.0,7.0,6,6,14.455609572420144,Bhayshul Tuten | Chase Brown | J.K. Dobbins | Jahmyr Gibbs | Jayden Reed | Jordan Addison | Josh Downs | Kyle Pitts | Kyren Williams | Makai Lemon | Matthew Stafford | Rico Dowdle | Tee Higgins,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""J.K. Dobbins"": 9.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 8.0, ""Jordan Addison"": 7.0, ""Josh Downs"": 4.0, ""Kyle Pitts"": 13.0, ""Kyren Williams"": 44.0, ""Makai Lemon"": 2.0, ""Matthew Stafford"": 5.0, ""Rico Dowdle"": 12.0, ""Tee Higgins"": 32.0}"
slack_replan,4,44,buy,True,,296.0,2.0,0,0,5.681315972820414,Bhayshul Tuten | Bijan Robinson | Chase Brown | Deebo Samuel Sr. | Jahmyr Gibbs | Jerry Jeudy | Jordan Addison | KC Concepcion | Matthew Golden | Matthew Stafford | Rachaad White | Terrance Ferguson | Tyrone Tracy Jr.,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Deebo Samuel Sr."": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jerry Jeudy"": 2.0, ""Jordan Addison"": 5.0, ""KC Concepcion"": 2.0, ""Matthew Golden"": 6.0, ""Matthew Stafford"": 2.0, ""Rachaad White"": 10.0, ""Terrance Ferguson"": 2.0, ""Tyrone Tracy Jr."": 5.0}"
slack_replan,4,44,pass,True,,287.0,11.0,7,6,14.820709792666321,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Dalton Kincaid | Deebo Samuel Sr. | J.K. Dobbins | Jahmyr Gibbs | Jayden Reed | Jordan Addison | Kyren Williams | Luther Burden III | Matthew Stafford | Rico Dowdle,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 10.0, ""Chase Brown"": 34.0, ""Dalton Kincaid"": 7.0, ""Deebo Samuel Sr."": 2.0, ""J.K. Dobbins"": 14.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 9.0, ""Jordan Addison"": 5.0, ""Kyren Williams"": 52.0, ""Luther Burden III"": 23.0, ""Matthew Stafford"": 2.0, ""Rico Dowdle"": 8.0}"
slack_replan,4,45,buy,True,,296.0,2.0,0,0,3.4150679712797114,Bhayshul Tuten | Bijan Robinson | Chase Brown | Dalton Schultz | De'Zhaun Stribling | Jahmyr Gibbs | Jared Goff | Jayden Reed | Jerry Jeudy | Josh Downs | Justice Hill | Quentin Johnston | Samaje Perine,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Dalton Schultz"": 2.0, ""De'Zhaun Stribling"": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jared Goff"": 3.0, ""Jayden Reed"": 11.0, ""Jerry Jeudy"": 3.0, ""Josh Downs"": 5.0, ""Justice Hill"": 2.0, ""Quentin Johnston"": 5.0, ""Samaje Perine"": 2.0}"
slack_replan,4,45,pass,True,,290.0,8.0,12,7,21.87143756720559,Bhayshul Tuten | Chase Brown | Christian Watson | Jadarian Price | Jahmyr Gibbs | Josh Downs | Kyren Williams | Matthew Stafford | Michael Pittman | Michael Wilson | Quentin Johnston | Rachaad White | Sam LaPorta,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 16.0, ""Jadarian Price"": 31.0, ""Jahmyr Gibbs"": 110.0, ""Josh Downs"": 5.0, ""Kyren Williams"": 45.0, ""Matthew Stafford"": 7.0, ""Michael Pittman"": 6.0, ""Michael Wilson"": 6.0, ""Quentin Johnston"": 5.0, ""Rachaad White"": 6.0, ""Sam LaPorta"": 8.0}"
slack_replan,4,46,buy,True,,293.0,5.0,4,4,9.641526075468732,Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Rodriguez Jr. | George Kittle | Jahmyr Gibbs | Jayden Reed | Jordan Addison | Josh Downs | Rashid Shaheed | Romeo Doubs | Sam Darnold | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Rodriguez Jr."": 5.0, ""George Kittle"": 6.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 4.0, ""Jordan Addison"": 2.0, ""Josh Downs"": 6.0, ""Rashid Shaheed"": 2.0, ""Romeo Doubs"": 3.0, ""Sam Darnold"": 2.0, ""Xavier Worthy"": 3.0}"
slack_replan,4,46,pass,True,,291.0,7.0,9,5,33.99422066150879,Bhayshul Tuten | Chase Brown | Christian Watson | DK Metcalf | Jahmyr Gibbs | Jalen Hurts | Jaylen Warren | Jordan Addison | Kyle Monangai | Rashid Shaheed | Rhamondre Stevenson | Tee Higgins | Tyler Warren,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 13.0, ""DK Metcalf"": 8.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Hurts"": 14.0, ""Jaylen Warren"": 14.0, ""Jordan Addison"": 2.0, ""Kyle Monangai"": 6.0, ""Rashid Shaheed"": 2.0, ""Rhamondre Stevenson"": 23.0, ""Tee Higgins"": 32.0, ""Tyler Warren"": 22.0}"
slack_replan,4,47,buy,True,,298.0,0.0,1,1,5.767293875459359,Bhayshul Tuten | Bijan Robinson | Brock Purdy | Chase Brown | Chris Godwin Jr. | Emmett Johnson | Jahmyr Gibbs | Jayden Reed | Josh Downs | Mike Washington Jr. | Romeo Doubs | Terrance Ferguson | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Brock Purdy"": 2.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 11.0, ""Emmett Johnson"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 4.0, ""Josh Downs"": 4.0, ""Mike Washington Jr."": 2.0, ""Romeo Doubs"": 2.0, ""Terrance Ferguson"": 7.0, ""Wan'Dale Robinson"": 4.0}"
slack_replan,4,47,pass,True,,272.0,26.0,10,7,24.727948452997452,Bhayshul Tuten | Carnell Tate | Chase Brown | DK Metcalf | Deebo Samuel Sr. | Jahmyr Gibbs | Jameson Williams | Jonathon Brooks | Josh Allen | Josh Downs | Kyle Pitts | Quentin Johnston | Rachaad White,"{""Bhayshul Tuten"": 11.0, ""Carnell Tate"": 12.0, ""Chase Brown"": 34.0, ""DK Metcalf"": 9.0, ""Deebo Samuel Sr."": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 15.0, ""Jonathon Brooks"": 19.0, ""Josh Allen"": 35.0, ""Josh Downs"": 4.0, ""Kyle Pitts"": 10.0, ""Quentin Johnston"": 7.0, ""Rachaad White"": 3.0}"
