arm,variation,path_index,branch,complete,failure_reason,roster_spend,unused_salary,full_replans,budget_replans,bounded_triggers,bounded_swaps,bounded_rebuilds,guard_rejections,max_projected_slack,roster,salary_map
bounded_replan,14,0,buy,True,,298.0,0.0,0,0,0,0,0,0,4.613661598540773,Alvin Kamara | Bhayshul Tuten | Bijan Robinson | Bo Nix | Chase Brown | Chris Godwin Jr. | Denzel Boston | George Kittle | Jahmyr Gibbs | Jakobi Meyers | Kyle Pitts | Mike Washington Jr. | Wan'Dale Robinson,"{""Alvin Kamara"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Bo Nix"": 2.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 4.0, ""Denzel Boston"": 2.0, ""George Kittle"": 6.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 8.0, ""Kyle Pitts"": 4.0, ""Mike Washington Jr."": 2.0, ""Wan'Dale Robinson"": 8.0}"
bounded_replan,14,34,buy,True,,295.0,3.0,0,0,1,2,0,0,5.475533842314064,Bhayshul Tuten | Bijan Robinson | Chase Brown | Dalton Kincaid | Isiah Pacheco | Jahmyr Gibbs | Jakobi Meyers | Jalen Coker | Jared Goff | Jordan Addison | Khalil Shakir | Xavier Worthy | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Dalton Kincaid"": 2.0, ""Isiah Pacheco"": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 10.0, ""Jalen Coker"": 3.0, ""Jared Goff"": 2.0, ""Jordan Addison"": 2.0, ""Khalil Shakir"": 6.0, ""Xavier Worthy"": 3.0, ""Zach Charbonnet"": 4.0}"
bounded_replan,14,34,pass,True,,246.0,52.0,0,0,12,13,1,0,53.22385983241634,Bhayshul Tuten | Chase Brown | DJ Moore | Jahmyr Gibbs | Jared Goff | Jordan Addison | Makai Lemon | Quentin Johnston | RJ Harvey | Rachaad White | Tony Pollard | Travis Kelce | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""DJ Moore"": 26.0, ""Jahmyr Gibbs"": 110.0, ""Jared Goff"": 2.0, ""Jordan Addison"": 2.0, ""Makai Lemon"": 5.0, ""Quentin Johnston"": 15.0, ""RJ Harvey"": 6.0, ""Rachaad White"": 13.0, ""Tony Pollard"": 17.0, ""Travis Kelce"": 2.0, ""Xavier Worthy"": 3.0}"
bounded_replan,14,35,buy,True,,293.0,5.0,0,0,1,1,0,0,5.150110103833811,Bhayshul Tuten | Bijan Robinson | Chase Brown | Jahmyr Gibbs | Jordan Addison | Josh Downs | Kaelon Black | Mark Andrews | Rashid Shaheed | Sean Tucker | Stefon Diggs | Trevor Lawrence | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 6.0, ""Josh Downs"": 5.0, ""Kaelon Black"": 3.0, ""Mark Andrews"": 2.0, ""Rashid Shaheed"": 2.0, ""Sean Tucker"": 2.0, ""Stefon Diggs"": 7.0, ""Trevor Lawrence"": 2.0, ""Xavier Worthy"": 4.0}"
bounded_replan,14,35,pass,True,,286.0,12.0,0,0,5,4,0,0,52.396744403112734,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Jahmyr Gibbs | Jayden Reed | Jordan Addison | Josh Downs | Kenny Gainwell | Malik Nabers | Mark Andrews | Tony Pollard | TreVeyon Henderson | Trevor Lawrence,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 16.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 6.0, ""Jordan Addison"": 6.0, ""Josh Downs"": 5.0, ""Kenny Gainwell"": 7.0, ""Malik Nabers"": 45.0, ""Mark Andrews"": 2.0, ""Tony Pollard"": 15.0, ""TreVeyon Henderson"": 27.0, ""Trevor Lawrence"": 2.0}"
bounded_replan,14,36,buy,True,,296.0,2.0,0,0,1,1,0,0,5.046144744053038,Bhayshul Tuten | Bijan Robinson | Brenton Strange | Chase Brown | Chris Rodriguez Jr. | Jahmyr Gibbs | KC Concepcion | Makai Lemon | Michael Wilson | Patrick Mahomes | Ty Johnson | Xavier Worthy | Zachariah Branch,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Brenton Strange"": 2.0, ""Chase Brown"": 34.0, ""Chris Rodriguez Jr."": 4.0, ""Jahmyr Gibbs"": 110.0, ""KC Concepcion"": 2.0, ""Makai Lemon"": 8.0, ""Michael Wilson"": 6.0, ""Patrick Mahomes"": 5.0, ""Ty Johnson"": 2.0, ""Xavier Worthy"": 5.0, ""Zachariah Branch"": 2.0}"
bounded_replan,14,36,pass,True,,291.0,7.0,0,0,8,6,0,0,35.79915085316844,Bhayshul Tuten | Carnell Tate | Chase Brown | J.K. Dobbins | Jahmyr Gibbs | Jalen Hurts | Jameson Williams | Jayden Reed | Ladd McConkey | Makai Lemon | Rachaad White | Sam LaPorta | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Carnell Tate"": 23.0, ""Chase Brown"": 34.0, ""J.K. Dobbins"": 6.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Hurts"": 12.0, ""Jameson Williams"": 27.0, ""Jayden Reed"": 9.0, ""Ladd McConkey"": 31.0, ""Makai Lemon"": 8.0, ""Rachaad White"": 4.0, ""Sam LaPorta"": 5.0, ""Tony Pollard"": 11.0}"
bounded_replan,14,37,buy,True,,293.0,5.0,0,0,0,0,0,0,5.094697178090428,Bhayshul Tuten | Bijan Robinson | Chase Brown | Dalton Schultz | Deebo Samuel Sr. | Jahmyr Gibbs | Jalen McMillan | Jaxson Dart | Jerry Jeudy | KC Concepcion | Makai Lemon | Matthew Golden | Sam LaPorta,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Dalton Schultz"": 2.0, ""Deebo Samuel Sr."": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jalen McMillan"": 2.0, ""Jaxson Dart"": 2.0, ""Jerry Jeudy"": 2.0, ""KC Concepcion"": 3.0, ""Makai Lemon"": 4.0, ""Matthew Golden"": 2.0, ""Sam LaPorta"": 13.0}"
bounded_replan,14,37,pass,True,,282.0,16.0,0,0,5,4,0,0,13.270205277514037,Bhayshul Tuten | Chase Brown | Deebo Samuel Sr. | Emeka Egbuka | Jahmyr Gibbs | Jaxson Dart | Makai Lemon | Matthew Golden | Michael Wilson | Rhamondre Stevenson | Rico Dowdle | Sam LaPorta | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Deebo Samuel Sr."": 3.0, ""Emeka Egbuka"": 33.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 2.0, ""Makai Lemon"": 4.0, ""Matthew Golden"": 2.0, ""Michael Wilson"": 14.0, ""Rhamondre Stevenson"": 22.0, ""Rico Dowdle"": 17.0, ""Sam LaPorta"": 13.0, ""Tony Pollard"": 17.0}"
bounded_replan,14,38,buy,True,,296.0,2.0,0,0,0,0,0,0,4.834759305597117,Antonio Williams | Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Godwin Jr. | George Kittle | Jahmyr Gibbs | Jordan Addison | Matthew Golden | Romeo Doubs | Seth McGowan | Tre Harris | Trevor Lawrence,"{""Antonio Williams"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 8.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 8.0, ""Matthew Golden"": 3.0, ""Romeo Doubs"": 2.0, ""Seth McGowan"": 2.0, ""Tre Harris"": 2.0, ""Trevor Lawrence"": 7.0}"
bounded_replan,14,38,pass,True,,286.0,12.0,0,0,5,5,0,0,49.10827413367437,Bhayshul Tuten | Chase Brown | D'Andre Swift | George Kittle | Jahmyr Gibbs | Jalen Hurts | Jayden Reed | Ladd McConkey | Matthew Golden | Quentin Johnston | Rico Dowdle | Romeo Doubs | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""D'Andre Swift"": 27.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Hurts"": 12.0, ""Jayden Reed"": 10.0, ""Ladd McConkey"": 33.0, ""Matthew Golden"": 3.0, ""Quentin Johnston"": 8.0, ""Rico Dowdle"": 17.0, ""Romeo Doubs"": 2.0, ""Tony Pollard"": 17.0}"
bounded_replan,14,39,buy,True,,297.0,1.0,0,0,0,0,0,0,5.3932773155706855,Bhayshul Tuten | Bijan Robinson | Cade Otton | Chase Brown | Dalton Kincaid | Jahmyr Gibbs | Jakobi Meyers | Jalen Coker | Josh Downs | Makai Lemon | MarShawn Lloyd | Patrick Mahomes | Tre Harris,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Cade Otton"": 2.0, ""Chase Brown"": 34.0, ""Dalton Kincaid"": 9.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 5.0, ""Jalen Coker"": 4.0, ""Josh Downs"": 3.0, ""Makai Lemon"": 7.0, ""MarShawn Lloyd"": 2.0, ""Patrick Mahomes"": 3.0, ""Tre Harris"": 2.0}"
bounded_replan,14,39,pass,True,,273.0,25.0,0,0,10,8,0,0,26.238558296291785,Bhayshul Tuten | Carnell Tate | Chase Brown | Emeka Egbuka | J.K. Dobbins | Jahmyr Gibbs | Jakobi Meyers | Jalen Hurts | Josh Downs | Makai Lemon | Mark Andrews | Rhamondre Stevenson | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Carnell Tate"": 13.0, ""Chase Brown"": 34.0, ""Emeka Egbuka"": 33.0, ""J.K. Dobbins"": 9.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 5.0, ""Jalen Hurts"": 13.0, ""Josh Downs"": 3.0, ""Makai Lemon"": 7.0, ""Mark Andrews"": 2.0, ""Rhamondre Stevenson"": 16.0, ""Tony Pollard"": 17.0}"
bounded_replan,14,40,buy,True,,293.0,5.0,0,0,0,0,0,0,6.496123886673729,Antonio Williams | Bhayshul Tuten | Bijan Robinson | Chase Brown | DK Metcalf | Deebo Samuel Sr. | George Kittle | Hunter Henry | Jahmyr Gibbs | Jakobi Meyers | Jaxson Dart | Matthew Golden | Tank Bigsby,"{""Antonio Williams"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""DK Metcalf"": 11.0, ""Deebo Samuel Sr."": 2.0, ""George Kittle"": 2.0, ""Hunter Henry"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 7.0, ""Jaxson Dart"": 3.0, ""Matthew Golden"": 2.0, ""Tank Bigsby"": 2.0}"
bounded_replan,14,40,pass,True,,287.0,11.0,0,0,5,5,0,0,17.30613484109614,Bhayshul Tuten | Chase Brown | DK Metcalf | David Montgomery | Emeka Egbuka | George Kittle | Jacory Croskey-Merritt | Jahmyr Gibbs | Jalen Hurts | Jayden Reed | KC Concepcion | Marvin Harrison Jr. | Rico Dowdle,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""DK Metcalf"": 11.0, ""David Montgomery"": 37.0, ""Emeka Egbuka"": 26.0, ""George Kittle"": 2.0, ""Jacory Croskey-Merritt"": 8.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Hurts"": 12.0, ""Jayden Reed"": 5.0, ""KC Concepcion"": 4.0, ""Marvin Harrison Jr."": 11.0, ""Rico Dowdle"": 16.0}"
bounded_replan,14,41,buy,True,,295.0,3.0,0,0,0,0,0,0,5.488315843856981,Bhayshul Tuten | Bijan Robinson | Caleb Williams | Chase Brown | Dylan Sampson | George Kittle | Jahmyr Gibbs | Jakobi Meyers | Jaylin Noel | Matthew Golden | Romeo Doubs | Travis Kelce | Ty Johnson,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Caleb Williams"": 2.0, ""Chase Brown"": 34.0, ""Dylan Sampson"": 2.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 9.0, ""Jaylin Noel"": 2.0, ""Matthew Golden"": 11.0, ""Romeo Doubs"": 1.0, ""Travis Kelce"": 4.0, ""Ty Johnson"": 2.0}"
bounded_replan,14,41,pass,True,,293.0,5.0,0,0,10,9,0,0,36.36466069143631,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | DK Metcalf | David Montgomery | George Kittle | Jahmyr Gibbs | Jaxson Dart | Jayden Reed | Luther Burden III | Makai Lemon | Rhamondre Stevenson | TreVeyon Henderson,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 8.0, ""Chase Brown"": 34.0, ""DK Metcalf"": 11.0, ""David Montgomery"": 35.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 5.0, ""Jayden Reed"": 5.0, ""Luther Burden III"": 22.0, ""Makai Lemon"": 7.0, ""Rhamondre Stevenson"": 19.0, ""TreVeyon Henderson"": 24.0}"
bounded_replan,14,42,buy,True,,295.0,3.0,0,0,0,0,0,0,2.9823988153088408,Bhayshul Tuten | Bijan Robinson | Chase Brown | Chig Okonkwo | De'Zhaun Stribling | Dylan Sampson | Emmett Johnson | George Kittle | Jahmyr Gibbs | Jayden Reed | KC Concepcion | Matthew Golden | Trevor Lawrence,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chig Okonkwo"": 2.0, ""De'Zhaun Stribling"": 3.0, ""Dylan Sampson"": 2.0, ""Emmett Johnson"": 2.0, ""George Kittle"": 8.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 7.0, ""KC Concepcion"": 3.0, ""Matthew Golden"": 2.0, ""Trevor Lawrence"": 6.0}"
bounded_replan,14,42,pass,True,,289.0,9.0,0,0,9,6,0,0,36.74000209100603,Bhayshul Tuten | Chase Brown | DK Metcalf | Jacory Croskey-Merritt | Jahmyr Gibbs | Jalen Hurts | KC Concepcion | Luther Burden III | Makai Lemon | Mark Andrews | RJ Harvey | Tee Higgins | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""DK Metcalf"": 14.0, ""Jacory Croskey-Merritt"": 12.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Hurts"": 9.0, ""KC Concepcion"": 3.0, ""Luther Burden III"": 25.0, ""Makai Lemon"": 9.0, ""Mark Andrews"": 6.0, ""RJ Harvey"": 6.0, ""Tee Higgins"": 34.0, ""Tony Pollard"": 16.0}"
bounded_replan,14,43,buy,True,,295.0,3.0,0,0,0,0,0,0,2.7868708367453223,Bhayshul Tuten | Bijan Robinson | Chase Brown | Jahmyr Gibbs | Jalen Nailor | Jordan Addison | Josh Downs | Makai Lemon | Mark Andrews | Matthew Golden | Omar Cooper Jr. | Patrick Mahomes | Samaje Perine,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Nailor"": 2.0, ""Jordan Addison"": 9.0, ""Josh Downs"": 5.0, ""Makai Lemon"": 6.0, ""Mark Andrews"": 2.0, ""Matthew Golden"": 3.0, ""Omar Cooper Jr."": 2.0, ""Patrick Mahomes"": 4.0, ""Samaje Perine"": 2.0}"
bounded_replan,14,43,pass,True,,285.0,13.0,0,0,11,7,0,0,28.45244940514789,Bhayshul Tuten | Chase Brown | Christian Watson | Chuba Hubbard | DK Metcalf | Dak Prescott | Emeka Egbuka | Jahmyr Gibbs | Josh Downs | Mark Andrews | Rico Dowdle | Rome Odunze | TreVeyon Henderson,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 17.0, ""Chuba Hubbard"": 8.0, ""DK Metcalf"": 7.0, ""Dak Prescott"": 6.0, ""Emeka Egbuka"": 31.0, ""Jahmyr Gibbs"": 110.0, ""Josh Downs"": 5.0, ""Mark Andrews"": 2.0, ""Rico Dowdle"": 16.0, ""Rome Odunze"": 19.0, ""TreVeyon Henderson"": 19.0}"
bounded_replan,14,44,buy,True,,298.0,0.0,0,0,0,0,0,0,6.414368060472043,Bhayshul Tuten | Bijan Robinson | Bo Nix | Chase Brown | Dalton Schultz | Deebo Samuel Sr. | George Kittle | Jahmyr Gibbs | Pat Bryant | Quentin Johnston | Tank Bigsby | Tre Tucker | Tyrone Tracy Jr.,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Bo Nix"": 2.0, ""Chase Brown"": 34.0, ""Dalton Schultz"": 2.0, ""Deebo Samuel Sr."": 5.0, ""George Kittle"": 5.0, ""Jahmyr Gibbs"": 110.0, ""Pat Bryant"": 4.0, ""Quentin Johnston"": 11.0, ""Tank Bigsby"": 4.0, ""Tre Tucker"": 2.0, ""Tyrone Tracy Jr."": 3.0}"
bounded_replan,14,44,pass,True,,284.0,14.0,0,0,6,4,0,0,14.824812224586879,Bhayshul Tuten | Chase Brown | Chris Godwin Jr. | DJ Moore | DK Metcalf | Emeka Egbuka | George Kittle | J.K. Dobbins | Jahmyr Gibbs | Jaxson Dart | Quentin Johnston | Rico Dowdle | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 3.0, ""DJ Moore"": 17.0, ""DK Metcalf"": 16.0, ""Emeka Egbuka"": 31.0, ""George Kittle"": 5.0, ""J.K. Dobbins"": 9.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 5.0, ""Quentin Johnston"": 11.0, ""Rico Dowdle"": 14.0, ""Tony Pollard"": 18.0}"
bounded_replan,14,45,buy,True,,295.0,3.0,0,0,3,3,0,0,9.760124221886429,Bhayshul Tuten | Bijan Robinson | Brock Purdy | Chase Brown | Devaughn Vele | George Kittle | Jahmyr Gibbs | Jalen McMillan | Jayden Reed | Romeo Doubs | Stefon Diggs | Tre Tucker | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Brock Purdy"": 5.0, ""Chase Brown"": 34.0, ""Devaughn Vele"": 2.0, ""George Kittle"": 7.0, ""Jahmyr Gibbs"": 110.0, ""Jalen McMillan"": 2.0, ""Jayden Reed"": 5.0, ""Romeo Doubs"": 3.0, ""Stefon Diggs"": 2.0, ""Tre Tucker"": 2.0, ""Zach Charbonnet"": 7.0}"
bounded_replan,14,45,pass,True,,279.0,19.0,0,0,10,8,0,0,39.00003108704607,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Dak Prescott | George Kittle | Jahmyr Gibbs | Jaylen Warren | Ladd McConkey | RJ Harvey | Rhamondre Stevenson | Rome Odunze | Romeo Doubs | Stefon Diggs,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 14.0, ""Chase Brown"": 34.0, ""Dak Prescott"": 4.0, ""George Kittle"": 7.0, ""Jahmyr Gibbs"": 110.0, ""Jaylen Warren"": 17.0, ""Ladd McConkey"": 30.0, ""RJ Harvey"": 7.0, ""Rhamondre Stevenson"": 13.0, ""Rome Odunze"": 27.0, ""Romeo Doubs"": 3.0, ""Stefon Diggs"": 2.0}"
bounded_replan,14,46,buy,True,,291.0,7.0,0,0,3,3,0,0,6.587850956504724,Bhayshul Tuten | Bijan Robinson | Chase Brown | De'Zhaun Stribling | Demond Claiborne | George Kittle | Jahmyr Gibbs | Jalen Coker | Jared Goff | KC Concepcion | Makai Lemon | Matthew Golden | Nicholas Singleton,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""De'Zhaun Stribling"": 3.0, ""Demond Claiborne"": 2.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 3.0, ""Jared Goff"": 2.0, ""KC Concepcion"": 6.0, ""Makai Lemon"": 3.0, ""Matthew Golden"": 7.0, ""Nicholas Singleton"": 3.0}"
bounded_replan,14,46,pass,True,,271.0,27.0,0,0,12,11,0,0,36.096416103245474,Bhayshul Tuten | Carnell Tate | Chase Brown | DK Metcalf | Davante Adams | George Kittle | Jahmyr Gibbs | Jayden Reed | Jaylen Warren | Makai Lemon | Rhamondre Stevenson | Tony Pollard | Trevor Lawrence,"{""Bhayshul Tuten"": 11.0, ""Carnell Tate"": 14.0, ""Chase Brown"": 34.0, ""DK Metcalf"": 12.0, ""Davante Adams"": 23.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 8.0, ""Jaylen Warren"": 14.0, ""Makai Lemon"": 3.0, ""Rhamondre Stevenson"": 23.0, ""Tony Pollard"": 14.0, ""Trevor Lawrence"": 3.0}"
bounded_replan,14,47,buy,True,,292.0,6.0,0,0,3,2,0,0,5.838699521067781,Bhayshul Tuten | Bijan Robinson | Cade Otton | Chase Brown | Chris Godwin Jr. | Jahmyr Gibbs | Jaxson Dart | Jayden Reed | Matthew Golden | Omar Cooper Jr. | Pat Bryant | Ty Johnson | Woody Marks,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Cade Otton"": 2.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 8.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 2.0, ""Jayden Reed"": 4.0, ""Matthew Golden"": 6.0, ""Omar Cooper Jr."": 2.0, ""Pat Bryant"": 3.0, ""Ty Johnson"": 2.0, ""Woody Marks"": 3.0}"
bounded_replan,14,47,pass,True,,277.0,21.0,0,0,9,14,1,0,47.005236344522245,Bhayshul Tuten | Chase Brown | Jahmyr Gibbs | Jaxson Dart | Jayden Reed | Khalil Shakir | Kyle Monangai | Ladd McConkey | Makai Lemon | RJ Harvey | Rome Odunze | Sam LaPorta | TreVeyon Henderson,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 2.0, ""Jayden Reed"": 4.0, ""Khalil Shakir"": 2.0, ""Kyle Monangai"": 12.0, ""Ladd McConkey"": 33.0, ""Makai Lemon"": 6.0, ""RJ Harvey"": 7.0, ""Rome Odunze"": 16.0, ""Sam LaPorta"": 14.0, ""TreVeyon Henderson"": 26.0}"
