run_id,target_name,player_key,season,position,fold,training_start_season,training_through_season
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,3657b0b3-6bfd-5189-a990-69a06324f905,2022,WR,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,366e3f43-dfe4-5527-8297-5c9004492763,2022,RB,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,367ecb02-b7bc-57f9-b01f-8febdef8a118,2022,WR,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,36e9e3b9-a9cd-5048-bb4d-121702c2b239,2022,WR,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,380d2c7d-99ef-5ddc-a057-fab93f1480ba,2022,WR,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,394860a0-a0a7-5200-86c9-a79d669033ce,2022,RB,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,399f7c0a-f537-53b1-826c-cec23035d733,2022,WR,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,3a76bc58-678d-58ce-a65b-75cd507bfba8,2022,WR,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,3b4bc94c-3a48-5ec8-98d9-7ab28a02dc05,2022,RB,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,3c566098-de1d-512b-a9e3-b44004718f53,2022,TE,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,3cc88c44-d01e-5e24-9051-56ec37ca0c50,2022,RB,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,3d9dd7dc-b646-5af6-8a50-cb31a1d2a598,2022,QB,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,3e3df6e1-701c-5127-9fe0-75e945b197ff,2022,TE,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,3e54f695-2bb6-57be-b3f3-39033e726d7c,2022,RB,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,3e7f1952-9f9c-510c-bfa7-bcf420285758,2022,WR,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,3f0b675d-ef58-5606-8f9e-73bc2a9b4118,2022,RB,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,41eeee1a-843c-5935-8e24-a6f55676e8ba,2022,RB,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,431e4eb8-c794-592c-b6f3-da597c567286,2022,TE,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,4392c0e1-b8dd-5cf8-8b4f-2529586bd71a,2022,WR,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,440ea11e-4a81-56c3-a4b3-c1b98e706346,2022,TE,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,445a3306-5fcd-5dd2-955f-3c22dded9fb0,2022,WR,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,447b185a-9ecd-51f6-8921-30a0206a573c,2022,RB,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,451bad9d-7998-5455-a9bd-753ab7f06469,2022,WR,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,45731568-2797-5a5a-a9d9-9cda1aa204f6,2022,RB,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,45d0654b-4331-56ce-a016-514e89fc38f1,2022,QB,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,45dca743-6e67-53db-b87c-97668a0c08d8,2022,RB,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,461cb2ab-2d3d-551b-9fc6-4919f5629027,2022,RB,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,46456d8d-f740-5e39-a90b-214b9c9fde43,2022,WR,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,470bce8b-05ac-5a15-9774-e2d825f72d9e,2022,RB,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,478368e9-1d81-51c1-9521-d705a1d2e055,2022,QB,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,47c508de-ee91-5f11-9d62-8e2f9db32ae1,2022,QB,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,47ca7c0a-64a6-5491-810c-572a9a6963ff,2022,TE,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,4a9316c5-2938-58e0-8999-819e66f3676a,2022,WR,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,4ac68f6d-7ae6-51c9-848b-437e486ab5d8,2022,WR,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,4b2c6c5a-73d0-5278-af53-05fbb595256f,2022,TE,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,4b98326e-b9df-53c3-b127-cd532a2ed62e,2022,WR,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,4bce7997-6962-558d-a207-44e60c5fc456,2022,WR,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,4c9df89a-ef03-5edb-b3bf-5cbbf24a3d48,2022,TE,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,4d52e389-fcf9-50ee-8ef0-6342a68e37ef,2022,WR,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,4d73d775-53e0-5562-925f-8e6c5ecb4b68,2022,TE,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,4ee11f10-fc74-548e-ad8b-d8fce637a717,2022,WR,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,507c9477-886c-5087-9499-7df4bd676624,2022,WR,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,51bb2433-979a-5852-ac56-36961a15bba9,2022,WR,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,52d05d43-27cf-59f5-9168-ba117226f44a,2022,TE,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,544e8f3a-163c-5f19-9c87-c86174d3c8ef,2022,RB,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,546d15cf-39ca-5577-af7d-d2aa57cfa617,2022,WR,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,54c9ddab-abf4-5e3a-9ded-da4265515065,2022,RB,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,55b9aef8-06ce-5ff0-980c-a147ced2dd67,2022,RB,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,55dbf4a8-f43f-56cb-a6eb-b57ce69468fd,2022,RB,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,55e4ac59-7f39-5d7b-a15f-5d4c6b4463e7,2022,WR,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,567cd622-7183-5233-b8d3-7151c88ae633,2022,WR,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,567d5748-0794-500d-be04-33d6524f437c,2022,TE,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,56968010-f97c-5d6f-89b1-d60254e72209,2022,RB,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,5752ed3a-eba0-5ad0-aee6-aca61c4b38f2,2022,WR,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,57780914-ba09-5ff4-b961-dd3b3d37eacb,2022,WR,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,579198e8-54a3-51d6-be9e-26e6fc0ec6b2,2022,WR,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,58fe21e7-e3c0-5df8-b736-c9f6cc72f488,2022,RB,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,5944c982-aadb-5aa6-b8a1-809cc5e6fce1,2022,QB,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,59ab8116-3cba-5a1b-9262-28c4c819d7d6,2022,RB,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,5a23985e-f260-532c-8b20-e3e96da7075b,2022,TE,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,5a34121e-4b5f-5723-ba6a-385fc91fb30f,2022,RB,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,5c527951-35b5-569b-ad11-27bc185db826,2022,WR,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,5cd42872-e250-59f2-8d82-e2b5b5c085c1,2022,RB,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,5cfab8f1-6b12-52b5-b92f-e221a3ece63c,2022,TE,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,5e365b44-59a1-5d78-a6a5-1c82c2cf5c85,2022,RB,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,5e91a7bd-70d4-5d18-900f-ace9a2a4eb04,2022,TE,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,5f75f821-b099-5514-afb2-ea5f3b57c5c6,2022,RB,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,60afdaef-53e9-55fe-9396-15a7f227eaa9,2022,WR,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,60ca5001-d255-503d-8012-e65330795a48,2022,TE,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,60eef985-7b6c-5df2-88c7-1236d6e65f95,2022,WR,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,61d0b949-1814-527f-8b26-2b02b1e53822,2022,TE,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,622d1cf6-dbef-5f78-b333-04e9a523746a,2022,TE,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,625fcd4e-389b-5d89-af50-5aec820b69ca,2022,TE,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,62b13392-e4f0-536b-88d3-67ff9554382a,2022,WR,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,63014afe-199b-5e17-b176-693b67b0d9a3,2022,WR,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,63b10701-6328-57f6-a955-d01775177db6,2022,WR,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,63bb3342-b397-59a1-8e96-925f297382a3,2022,QB,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,63cbf6ff-6b74-570b-abed-45e50b3c2407,2022,WR,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,654683ca-12f1-5c78-80a0-be8919375a3e,2022,WR,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,65a05d9e-22a5-52f9-a283-a465f68c2c58,2022,WR,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,661ce99a-6575-50bb-aee8-2980fcc7d2ef,2022,WR,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,66c24f07-355a-51ad-805a-6010b844efe5,2022,WR,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,677b8fa5-8879-5913-8a35-9a71859ab8a3,2022,RB,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,68a8b38b-fadc-5a25-95a2-699a94e5f913,2022,RB,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,692ed3f1-329a-55fe-8573-5c1dcc933ee5,2022,WR,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,693240cd-fc74-524f-86b4-4918aa0eb6b9,2022,WR,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,6b29b0b2-3278-56db-a8d1-051278ac2156,2022,WR,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,6bc52e10-146e-5657-86a7-a18757b656a6,2022,QB,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,6d2b5250-67c3-5911-90e5-02873b657c48,2022,RB,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,6fa42987-c7cb-5523-b13f-3edc75481002,2022,RB,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,70c5d964-5a7d-5d3c-8828-ceec17da4c53,2022,WR,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,71722c3c-7798-53c9-bb1c-0108d109b511,2022,TE,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,71f9e06c-d6a4-5d13-969c-70c3f3133d77,2022,WR,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,7206cc5c-2225-5a6b-aa8d-8625f1219075,2022,RB,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,726aa3d5-72b9-55e6-8fb7-21a5f6fa3576,2022,WR,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,72947064-052a-5e7a-85dd-e8c3e98d12af,2022,WR,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,72b2f3f3-b839-5cac-8e3c-3619f6ec239b,2022,WR,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,734ded88-2194-5d13-ad95-69483a0935e7,2022,TE,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,7405e0c6-7137-5435-9940-e072b72ba73e,2022,RB,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,751ab553-97e0-5d8f-beaf-dc98d3031a43,2022,TE,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,760b9558-a17e-533f-813d-7501cc43c036,2022,TE,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,76295ffb-e792-5f3e-8343-cc1450c7b53c,2022,TE,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,766f6b56-6a07-5754-8f4d-d3f9e283238b,2022,RB,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,770b0d3e-1927-5b53-a775-de48e7649528,2022,RB,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,77a88cea-dc92-5d67-8833-d0f7e2ef25d7,2022,RB,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,77e71b05-da61-55ac-996d-1a2bc740d30f,2022,TE,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,7805bec6-73d0-5bde-aa0b-7790704f70d2,2022,WR,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,78f413ff-b953-5e07-b380-08d1f4073cf0,2022,WR,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,7962ac9b-8a4d-5663-8f4c-9b35fdc9915c,2022,WR,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,7a3a2658-2f0f-5c90-9a63-91a4936213d8,2022,RB,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,7aa34987-b798-52ad-a4be-7044a08d5687,2022,WR,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,7ae33581-c9ae-51b6-a8d5-fe24f3e5615a,2022,WR,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,7b124555-7277-55eb-9dbe-e5c92cc500b8,2022,TE,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,7be78c3a-0b36-5aca-ba0c-dc74fa36f05f,2022,WR,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,7d12f454-b29e-50c0-91b2-d5fa12fa4f1b,2022,TE,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,7d3a27f8-bd58-5a8d-b75d-36768a844731,2022,TE,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,7d523170-2072-517b-a5cd-9ad2dac1db12,2022,WR,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,7e051f91-a7cc-559f-bd43-7219ebf411fb,2022,WR,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,7f00be18-1c01-5107-833b-05171cde6db6,2022,RB,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,7f885e82-a7cc-5a98-b0f8-4cb8274cabc3,2022,WR,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,80070e8c-0dae-55b3-801f-2ba52b4bb6cd,2022,WR,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,805959bf-d59f-504f-abaa-98bcf0481637,2022,QB,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,811d85e9-b4ef-5316-8bb8-1728230f4028,2022,WR,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,8179553b-f031-5297-9879-7468d007a9b7,2022,RB,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,839e45a8-8159-53d2-bd45-9122fb57bf9b,2022,RB,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,84d1a6c3-9e01-5bed-b78c-088680454c1a,2022,WR,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,85f5423f-806c-503d-88d2-4449dab085d1,2022,TE,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,86070faa-5b45-5dba-9bcf-c7cd20b11f76,2022,RB,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,86b66e8d-d4e2-5587-a69b-e416438ee28c,2022,WR,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,86efb1f0-e04a-5f4d-b8cb-048353f1d3f5,2022,TE,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,8710e4f8-b19a-5379-a7d4-41b89ce12907,2022,WR,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,877cadec-3157-5007-9ed6-10243e581135,2022,TE,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,88147e8e-3779-500e-b561-1a75ebac4651,2022,QB,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,8822ad21-112d-56d9-b9af-d89db309858b,2022,WR,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,884ca6e3-0e2f-576e-be1c-53965f780a81,2022,RB,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,88b3e1bd-20b2-5dfc-9319-7355304eca86,2022,TE,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,8927f0fb-abe9-5d61-a157-2c2792226f5a,2022,WR,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,8987f12e-ff79-572a-9971-d32a2cc90acd,2022,WR,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,8a0e43dc-602e-5ff8-8c17-2b70c2443cd5,2022,WR,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,8a434def-07b4-5c6a-967b-ef0015b5e8d8,2022,RB,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,8b92ec52-c9fb-52b8-a198-cc461e55695d,2022,TE,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,8bc2f102-ae09-5537-a356-5f93e2387fb9,2022,WR,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,8ceba49b-3eaa-5bdc-8d64-9327e2f0801e,2022,TE,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,8d2dd8f7-af54-5c09-beb2-39519e7c473d,2022,WR,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,8d5300d8-e939-50a0-ae30-6124af36ef5b,2022,QB,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,8e0a544a-ed97-52fc-bef1-e3f6ed1892ef,2022,TE,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,8e540d4c-b87e-5127-ab6b-b2d6f688fd21,2022,RB,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,8f7e3d35-65ef-5504-a7b9-e822a73bfc21,2022,RB,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,8ff05e52-0904-53e5-99cf-122e9fd6e8f3,2022,WR,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,90612015-d9a3-53ca-97ad-bf36aa54d604,2022,WR,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,912013f0-3c80-5d6f-944c-dea6cc074bb5,2022,TE,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,91895c62-971e-56dd-bac6-1a3320b9f4e5,2022,TE,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,91c547e0-a741-57b0-a323-11292eadb8ed,2022,WR,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,9204e2a7-e278-5c4a-adc5-0fcd7739f6ab,2022,WR,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,922c769f-2f60-5de7-a75b-322112ec9540,2022,WR,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,9253375f-b718-5d18-a6ae-2dfe39cf7cb8,2022,QB,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,926eb4a5-76b9-5300-9b33-d1158b3bc917,2022,TE,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,9289898b-0b32-5ff7-9833-4a65474fcc4f,2022,WR,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,935cb825-882c-591a-bd58-6dee86a978f5,2022,RB,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,982518ba-c7c7-52da-98e4-41d1d4131987,2022,WR,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,9916d928-6327-5a7f-9ae1-1ec039c6cb21,2022,QB,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,997f64e4-2230-5165-8023-df45a27f4520,2022,TE,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,9b030c9d-5325-5fdb-a8fa-a79631f2897c,2022,QB,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,9b9e46a3-8f49-5785-9903-bb5cc56a5e39,2022,WR,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,9d57fdbe-f058-5fa6-af0e-01265f3fe7d0,2022,QB,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,9dd9dfd3-4f20-521e-ab11-b1396a8381b2,2022,WR,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,9e168bce-4cc8-58f0-9844-6b37bfb09fe4,2022,WR,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,9f08f3c3-af3e-508a-8b15-2cbfa4ad2f03,2022,QB,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,9f632f26-e6a0-54d6-934e-8ce3462fe259,2022,RB,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,a0a54b86-6373-5b03-8774-0674f1ef9003,2022,WR,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,a14996ed-3682-5aef-857d-fcc8c88f0c47,2022,WR,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,a1d8e883-fcc2-5e83-ad3d-ef134fa14892,2022,RB,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,a252ec1e-f688-51a8-b527-22bde83819ac,2022,WR,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,a3a91767-a13a-50e6-a5c6-e58ef27af0ef,2022,RB,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,a3ef6212-0d30-5a66-b471-9b901bd8dd8a,2022,TE,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,a400d1ef-379a-533e-a513-ae674b8dd12f,2022,WR,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,a48e48d9-a707-59db-9136-c95903835d78,2022,WR,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,a4fa35a8-3f4a-55d0-824a-d99047fce5db,2022,WR,4,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,a59c5681-9b75-503b-983b-796120efba59,2022,RB,1,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,a5fd7583-5ea9-5996-b929-aaf792e7d4b3,2022,WR,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,a63b9d55-d72a-5713-8f85-b42d57fd5e1e,2022,TE,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,a70e1d82-5d91-51b0-aac6-6eea487c57e4,2022,WR,2,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,a8809d0e-dbeb-5d45-bae6-7f4d700513f2,2022,WR,0,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,a8da1d81-582a-5a09-be1b-39653fd739a0,2022,RB,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,a9ec369b-0e11-5182-afc5-1b507b5e12c1,2022,RB,3,2008,2021
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,a9fd38a5-bcc2-5b94-8724-31215db7d5c4,2022,RB,1,2008,2021
