method,season,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,zero_active_actual_rate,zero_active_predicted_rate,zero_active_brier,zero_active_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,weighted_draft_distance,weighted_support_distance,mean_effective_draft_weight,draft_capital_coverage
support_only,2017,180.0,1.878860535541669,2.657939215245653,0.4802073390278088,0.8277777777777777,0.4586010087830587,0.1024980643227772,19.9303412543458,29.10907305665696,5.446151891387861,0.7944444444444444,0.46520961425336904,0.08554273470184959,0.13333333333333333,0.18136254991094852,0.11753962099147716,0.5651709401709402,0.05555555555555555,0.08651394004592071,0.05290254641673511,0.6082352941176471,0.09444444444444444,0.14501646731717002,0.08904413063891041,0.5615301335258029,0.03888888888888889,0.031179512595746268,0.03757121180285382,0.6845582163501238,0.45416154610629167,-0.10748068356019219,-1.4207600355062466,60.551331791645275,0.05000000000000002,1.5502248870228394,2.4070398429707534,0.04495133278308411,0.9166666666666666,0.13333333333333333,0.12214498247651377,0.11825442915690387,0.5144230769230769,0.005555555555555556,0.008722097336222536,0.005842974508119298,0.2988826815642458,4.831557913788904,0.36831731254420413,0.0,0.3357086688688528,0.23390279355885069,0.0,0.8777777777777778
support_only,2018,180.0,1.9806108838377088,2.7756188729091478,-0.7580135141587105,0.8111111111111111,0.571799024233772,0.12317291326724261,21.988998554291676,30.952243064380006,-6.846373135856892,0.8055555555555556,0.5523437976715907,0.10111308159097321,0.2722222222222222,0.17657653732539322,0.20789570896010645,0.5274964947811186,0.12777777777777777,0.08465538228756968,0.11041536987009566,0.5890335087233454,0.16111111111111112,0.10217181470311523,0.12539832705283033,0.7784882393240465,0.011111111111111112,0.026093437260662076,0.012119099486914085,0.41292134831460675,0.5360906943449816,0.05548525160241571,-1.3838232739339633,61.668596813135196,0.050000000000000024,1.477405500862998,2.282387471349814,0.024182036991551314,0.9222222222222223,0.11666666666666667,0.12392781678867229,0.10551059537712566,0.5202156334231806,0.005555555555555556,0.006323532635903432,0.00574473653211932,0.31843575418994413,5.21163652031671,0.3532117549054234,0.09256854688394339,0.3366873927904571,0.23781780237589525,0.0,0.8833333333333333
support_only,2019,180.0,1.874923062953912,2.586895814281486,-0.34566580643434863,0.8222222222222222,0.5314390186957599,0.08428252052521373,20.236212669066763,28.22851183513226,-4.49299149163724,0.8666666666666667,0.5332599326122415,0.09706712973666998,0.18333333333333332,0.1847997708958558,0.15166792601019427,0.5124716553287982,0.08333333333333333,0.08511174809148833,0.07939848279809314,0.4581818181818182,0.10555555555555556,0.11364044926306063,0.09087362098763593,0.6878064727034979,0.03888888888888889,0.025289452413022426,0.036493779346045634,0.6023947151114781,0.5989656777016177,-0.033311727728222065,-1.2149482473741267,60.37047593282516,0.05000000000000002,1.3879665371435652,2.1657406469535974,-0.14378187603256182,0.9277777777777778,0.1,0.11927633482387101,0.0895336244164003,0.6145404663923183,0.011111111111111112,0.004406678115216687,0.01121328505871871,0.3539325842696629,5.632792917736349,0.3288603261913907,0.16684457316451384,0.32029046823335783,0.2370245791041804,0.0,0.9
support_only,2020,180.0,1.811933997836748,2.4948612649148507,-0.6639198088305605,0.8333333333333334,0.5616588650670225,0.13400063605246343,20.445980069968236,29.173550831914014,-3.3730747823377865,0.8277777777777777,0.5304423258050924,0.07883367790646911,0.2,0.18644551229727008,0.15922430136363314,0.5580632716049383,0.08888888888888889,0.08477111784392653,0.08226153566712922,0.520579268292683,0.12222222222222222,0.11682866685796138,0.10020898061491733,0.7350402761795167,0.022222222222222223,0.02844754089717036,0.021087925758086955,0.875,0.6165796605425928,-0.018375052727964854,-1.1524039175819532,62.80935898330737,0.05000000000000002,1.5211357028518546,2.1858027012856454,0.3682882976694309,0.9055555555555556,0.14444444444444443,0.11975483241968679,0.11965990867623612,0.6426073926073926,0.005555555555555556,0.006871069157191988,0.005956077273593559,0.329608938547486,6.099404327490424,0.30103593467792905,0.2223871178322986,0.31427953785925933,0.22880954683859095,0.0,0.9166666666666666
support_only,2021,180.0,1.985138249779095,2.6974473220516924,0.12447660927501883,0.8333333333333334,0.5081333086520173,0.06367695815327762,20.56182086938749,28.981630921708227,3.2412668009862236,0.8166666666666667,0.4865416666939754,0.06622151999044745,0.15,0.1815298602852796,0.1290037961611,0.5589445654805132,0.05555555555555555,0.08169874529089881,0.05464052380320033,0.5305882352941177,0.09444444444444444,0.11918385578686842,0.08213968331590125,0.7253699025622519,0.03888888888888889,0.026979181104759005,0.03507323333529306,0.6791907514450867,0.5594607486039325,-0.05069086494439128,-1.1374568987026514,62.13606515406611,0.05000000000000002,1.6045529038632038,2.2815079070207376,0.5058671590631484,0.9,0.15,0.12083265613723242,0.12022505204610465,0.6245461147421931,0.022222222222222223,0.008379509910093019,0.019129268939485727,0.6321022727272727,6.5008293500024035,0.2809456339696594,0.2694337192636055,0.3223367500307966,0.22645362719471696,0.0,0.8944444444444445
support_only,2022,180.0,1.7408024185950366,2.5044983048710296,0.2143374420548898,0.8666666666666667,0.49438864834886703,0.04757969851762134,19.650818003230583,28.608648836685937,4.280251274044366,0.8055555555555556,0.475402224238459,0.06981264397097886,0.16111111111111112,0.1761118204140674,0.13494442954603691,0.5713633249600365,0.03888888888888889,0.0770988202153751,0.040597803048814204,0.5152766308835673,0.11666666666666667,0.12936703067723168,0.10088980215145213,0.652890086852351,0.022222222222222223,0.02536406973275988,0.019159012274352218,0.8934659090909091,0.5864651907430679,0.04585944010617612,-1.170661581473259,63.022098108520105,0.05000000000000002,1.5395996861230423,2.310067187667335,0.2578523792417394,0.9166666666666666,0.12777777777777777,0.1225266465157142,0.1021945149699297,0.7155912489615065,0.0,0.007623465949602659,0.00047116657314335257,,6.922448893860317,0.2586798645803158,0.30611170877961447,0.3129354017745814,0.22241869911920142,0.0,0.9222222222222223
support_only,2023,180.0,2.050833918050754,2.919757357082661,0.32355548495085384,0.75,0.47264119031232965,0.09176566976412293,20.761881546951596,31.06714147900487,1.2059156739280117,0.7833333333333333,0.4756054116421362,0.09661737274836357,0.18888888888888888,0.17606264930826557,0.1561952697446173,0.4869057211925866,0.05555555555555555,0.0764060254010957,0.052768934992660256,0.6305882352941177,0.11666666666666667,0.11566309130014882,0.10341446823059534,0.5867026055705301,0.044444444444444446,0.030725706865308934,0.0400202355693143,0.7129360465116279,0.522454162392683,-0.05758202413654742,-1.1787546162066187,64.41313080581294,0.05000000000000002,1.3435467656007272,2.10802024188239,-0.2693853281930704,0.9555555555555556,0.08333333333333333,0.12565472182526127,0.07372003006315243,0.6375757575757576,0.016666666666666666,0.007399114357717545,0.01367536727179127,0.7156308851224106,7.411116128403594,0.23053847807527122,0.34123994648810646,0.3169765767920165,0.22266074395483615,0.0,0.9166666666666666
support_only,2024,180.0,1.996889101385169,2.874848662973271,-0.15505196682032552,0.7666666666666667,0.5135067666785947,0.07768015886466895,21.173167504288003,30.678197030311367,-0.9968268531798816,0.8055555555555556,0.5081461281449652,0.05192992769101301,0.2388888888888889,0.1749139933295049,0.187994892813754,0.48192157528433205,0.08888888888888889,0.07596010803289883,0.0808608707180501,0.6204268292682927,0.12222222222222222,0.10747162904982635,0.1047566431293111,0.6628308400460299,0.027777777777777776,0.028537077997311044,0.025867936503739655,0.6731428571428572,0.54715196177329,0.062090393736432194,-1.1832296086285987,63.88480113450322,0.05000000000000002,1.4576509607247343,2.2704510453104665,0.018579803082516912,0.9111111111111111,0.1388888888888889,0.12036051889012922,0.11448352330906286,0.6175483870967742,0.005555555555555556,0.005795672992708494,0.0058177930718226415,0.3435754189944134,7.843624669683625,0.2360467536454722,0.37461875347197726,0.30376432072590714,0.22314545303375652,0.0,0.9277777777777778
support_only,2025,180.0,1.9241167533434913,2.7022981538949047,0.1123405560519027,0.8166666666666667,0.4965139300968849,0.03502635436298174,20.83244449591023,30.098403865048482,1.1107537594712287,0.8055555555555556,0.488102625319532,0.05316898807610185,0.17222222222222222,0.18023190028400468,0.14225558358192683,0.5786966875947175,0.07777777777777778,0.07655480523558017,0.0719916647131074,0.5580895008605852,0.09444444444444444,0.12352165827483247,0.08494724967886058,0.6326236015878745,0.044444444444444446,0.034559313350304315,0.03794894617775208,0.7979651162790697,0.5358595246551604,-0.06545057975040382,-1.1494872254548891,65.48617334303664,0.050000000000000024,1.7621164583727735,2.649618672805537,0.26892252652147136,0.8666666666666667,0.15555555555555556,0.12317269933725772,0.1308761002847592,0.5415883458646616,0.022222222222222223,0.006560630711977362,0.02023225489538061,0.6420454545454546,8.490492591929517,0.21702770774127822,0.42522071421048163,0.2973058337922298,0.22098678361635718,0.0,0.95
support_recency_hl8,2017,180.0,1.880924180977914,2.657758862930532,0.4804316791798958,0.8333333333333334,0.45831229244080823,0.10401979650254117,19.943062424930623,29.019161332210068,5.1989434162219315,0.7944444444444444,0.46598276961781643,0.07982045998651077,0.13333333333333333,0.18210357347230735,0.11697788402660195,0.5782585470085471,0.05555555555555555,0.08631130383195698,0.0527133792717813,0.6235294117647059,0.09444444444444444,0.1433149761502807,0.0888274298765818,0.5676651028509563,0.03888888888888889,0.03342619410295818,0.03781088743135567,0.6746490503715937,0.4662528212465015,-0.057261026574894285,-1.4141089139500214,58.73362655347742,0.05000000000000002,1.5538557979991916,2.4145202752459896,0.029905982153380153,0.9166666666666666,0.13333333333333333,0.12379232715199902,0.11815793585021936,0.5170940170940171,0.005555555555555556,0.00921473623101038,0.005863689603184682,0.2988826815642458,4.283058016544576,0.45588094375449484,0.0,0.3348302473885819,0.2337325135536502,0.0,0.8777777777777778
support_recency_hl8,2018,180.0,1.9815443372034092,2.7756084100993323,-0.7578298238014092,0.8,0.5715304934383607,0.12389318879025074,22.02846919498383,30.944252396322312,-7.0938625378426785,0.8111111111111111,0.5540464175704355,0.10054227022538698,0.2722222222222222,0.178845697478159,0.20709022952287184,0.5312353949213273,0.12777777777777777,0.08428710053520137,0.11009163482213474,0.583494876765439,0.16111111111111112,0.1011076199700408,0.1252594583178195,0.7807718657227678,0.011111111111111112,0.027577450519462927,0.012261997503111374,0.3946629213483146,0.5472073154683342,0.07146105332469109,-1.377907956224815,58.453174237371535,0.05000000000000002,1.4799719941569092,2.292408355877468,0.0024036174537330583,0.9277777777777778,0.11666666666666667,0.12636383597106465,0.10617624783172615,0.5232105420784666,0.005555555555555556,0.0065677004380422,0.005746650399624899,0.31843575418994413,4.513093121386723,0.4491118886769913,0.06051110506385143,0.3358087557017497,0.23797323099211026,0.0,0.8833333333333333
support_recency_hl8,2019,180.0,1.8710510976981523,2.586878260617513,-0.3455499916786661,0.8166666666666667,0.5329719770668963,0.08664789618675361,20.24010873268498,28.203810045798264,-4.812895234882337,0.85,0.5345858203250522,0.10286727722170919,0.18333333333333332,0.1889184671954711,0.15148755295914673,0.5095856524427953,0.08333333333333333,0.0871880756536039,0.07884967290482815,0.48484848484848486,0.10555555555555556,0.11477359028895534,0.09063382945581634,0.6884602811376267,0.03888888888888889,0.026221889238619844,0.03641188943255977,0.6069364161849711,0.6105682397979542,-0.01575974567116269,-1.1640985350195516,56.99612795995179,0.05000000000000002,1.3915041292107906,2.177205562418751,-0.16512284630729585,0.9333333333333333,0.1,0.1215555221025297,0.08956773492091277,0.6090534979423868,0.011111111111111112,0.004225123679661031,0.011196286057455153,0.3539325842696629,4.818143918315408,0.4269976347593353,0.1094000701443495,0.31850334556318505,0.23767112784870686,0.0,0.9
support_recency_hl8,2020,180.0,1.8112362454513926,2.4948435110291176,-0.6637002776678682,0.8277777777777777,0.5595599743208949,0.13253822131551546,20.444578400655367,29.181737178247943,-3.583520073476224,0.8111111111111111,0.529440431983692,0.07502729429955202,0.2,0.190055272903416,0.15822852287989797,0.5673225308641975,0.08888888888888889,0.08456405629302872,0.08146681013104674,0.5529725609756098,0.12222222222222222,0.11604066471400512,0.09948242914105063,0.7407940161104718,0.022222222222222223,0.02913265579467043,0.02148740253309975,0.8153409090909091,0.6070751737413467,-0.040602076195767355,-1.0915700188272117,58.417000096783596,0.05000000000000002,1.5154928381603578,2.181319706313504,0.3456292292728622,0.9055555555555556,0.14444444444444443,0.12149389401110465,0.1187041742576088,0.6658341658341659,0.005555555555555556,0.007060304731507547,0.005990163894281767,0.329608938547486,5.146050347320433,0.4039874732355925,0.14383433592304165,0.312891839090909,0.22843576261260287,0.0,0.9166666666666666
support_recency_hl8,2021,180.0,1.9790863488598438,2.6972617321725454,0.1242514013078118,0.8111111111111111,0.5062320914274547,0.06141912883222839,20.53448156026777,28.94659510071319,2.8070255873878445,0.7944444444444444,0.4862920426893954,0.06641825791099432,0.15,0.18409414528571974,0.12829847268981817,0.5858145727426773,0.05555555555555555,0.07869587418830129,0.05446727609015949,0.5323529411764706,0.09444444444444444,0.11800017720474128,0.08167090464954313,0.724648141465175,0.03888888888888889,0.02806884923019818,0.03459684604239359,0.7113955408753097,0.560217997383679,-0.05949977879975719,-1.0600127323341781,56.940736530245694,0.05000000000000002,1.5996711745233319,2.2819206093650815,0.4704433428289212,0.8888888888888888,0.15,0.12273268824374853,0.12093763802345997,0.6054224158799322,0.022222222222222223,0.008478151679313768,0.019029837460039015,0.6392045454545454,5.402684656636185,0.3864230766002146,0.17170689488575155,0.3195403897826242,0.22590873318704816,0.0,0.8944444444444445
support_recency_hl8,2022,180.0,1.7365542129059097,2.503639687535251,0.21345785457025487,0.85,0.4903076627033347,0.0489125944652265,19.583324134127672,28.434104050485267,3.7440898744157494,0.8111111111111111,0.4768885470491944,0.07066722422186356,0.16111111111111112,0.1738416230015133,0.13571550615920092,0.5453299840146152,0.03888888888888889,0.07394539168610685,0.04025396836778203,0.5276630883567299,0.11666666666666667,0.1249035757267314,0.10189652018833135,0.6310272536687631,0.022222222222222223,0.024705732373917093,0.01927231093431778,0.8892045454545454,0.5867810472002127,0.04178112493183946,-1.1108787783483813,57.2531112314386,0.050000000000000024,1.5358103993614773,2.317137207140729,0.21162001042796444,0.9222222222222223,0.12777777777777777,0.12467024258482355,0.10237191574261233,0.7020216006646358,0.0,0.007990484196062853,0.0005003909338313168,,5.66712274833143,0.36597523759788025,0.19416911474936868,0.30958796926623666,0.2216459596378611,0.0,0.9222222222222223
support_recency_hl8,2023,180.0,2.0473804913598523,2.919465383015222,0.32357111278902245,0.7555555555555555,0.472289168201612,0.09242877527141918,20.742788389960392,30.98246880089674,0.6745185223438906,0.7722222222222223,0.4765524261672599,0.09863924861637258,0.18888888888888888,0.17332154328426924,0.15630863218779628,0.4975825946817083,0.05555555555555555,0.07043381344691586,0.052354186383523835,0.6441176470588236,0.11666666666666667,0.10931192454290865,0.10404863847890139,0.5717280622941,0.044444444444444446,0.03052026207935951,0.039754322443287506,0.7518168604651163,0.5326668898328051,-0.05244400547341996,-1.151646358171086,57.8608143702423,0.05000000000000002,1.3447482937848012,2.1212670881453177,-0.32334590019931136,0.9555555555555556,0.08333333333333333,0.1275205932444631,0.07293901796112909,0.6707070707070707,0.016666666666666666,0.007777061899438193,0.013582797901077262,0.7401129943502824,6.0040936025505465,0.33805636859612015,0.21714404722803127,0.311370653481016,0.2230584587178859,0.0,0.9166666666666666
support_recency_hl8,2024,180.0,2.00177538088165,2.8746702425686124,-0.15513384260238763,0.75,0.5156245544603651,0.08533894097634631,21.204631300492988,30.672198921477968,-1.3861775803442478,0.7888888888888889,0.5110252050572232,0.05942634035607708,0.2388888888888889,0.17190651394723552,0.18857923263267454,0.49006959769139363,0.08888888888888889,0.07189541888064008,0.08143494829796573,0.6048018292682927,0.12222222222222222,0.10515664214604131,0.10361884307853732,0.6907364787111623,0.027777777777777776,0.0283543276885928,0.026071053953492563,0.6794285714285714,0.5452907711976361,0.07031904276880974,-1.1870184897747715,56.534271891201165,0.050000000000000024,1.4563826744616564,2.2714623082709435,-0.018576006175868524,0.9,0.1388888888888889,0.12099912037326067,0.11493759185746771,0.608516129032258,0.005555555555555556,0.006139471429764187,0.00590873522987015,0.3435754189944134,6.215192542509349,0.3534871791527688,0.23585288699661172,0.29758331607313454,0.2239189087298138,0.0,0.9277777777777778
support_recency_hl8,2025,180.0,1.9270077388976625,2.7021629997034897,0.11223126737531824,0.8222222222222222,0.4930935203699895,0.05006871389487633,20.804084205340743,29.986244876938883,0.6889941930055714,0.8277777777777777,0.48876859830379316,0.04664666050559402,0.17222222222222222,0.18371849680090557,0.14228245220508592,0.5815111495994804,0.07777777777777778,0.07301655314224188,0.07182742725137446,0.5662650602409639,0.09444444444444444,0.12174164264415235,0.08434899694920654,0.6445326596896427,0.044444444444444446,0.03597779990177521,0.037311175728741604,0.8001453488372093,0.5594385166706022,-0.02665925903062851,-1.140520872081465,56.942985213011234,0.050000000000000024,1.7425759379016137,2.6385302897631524,0.22118193613810694,0.8666666666666667,0.15555555555555556,0.12615905533458038,0.12937260319669525,0.5596804511278195,0.022222222222222223,0.0070107549697875715,0.019704550766954335,0.6534090909090909,6.59450746257863,0.340769190879138,0.2683779055849169,0.2913018108003536,0.2193444373318772,0.0,0.95
