period,method,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,zero_active_actual_rate,zero_active_predicted_rate,zero_active_brier,zero_active_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,weighted_draft_distance,weighted_support_distance,mean_effective_draft_weight,draft_capital_coverage
recent_2020_2025,recency_hl8,1080.0,1.9172589572528023,2.698671854757054,-0.0076312577708719815,0.8074074074074075,0.5056555361967086,0.022344631394074277,20.55863396066291,29.708345644477124,0.4802649390585076,0.8018518518518518,0.49532694738064365,0.01856352966867819,0.18518518518518517,0.1797220963158171,0.15122290115102618,0.5461477272727273,0.06759259259259259,0.07554351119893597,0.0637706608847374,0.5622423854933275,0.1111111111111111,0.11595259897147647,0.09564270359811228,0.6685763888888889,0.03333333333333333,0.029114642605731985,0.029718804243275457,0.7781502767134951,0.5675995382859879,-0.010711219364518965,-1.1207190107296083,57.28912592467495,0.050000000000000024,1.5330238549640638,2.3030975996333067,0.1503948535714809,0.9083333333333333,0.13333333333333333,0.12403827547769415,0.10967038684186044,0.6338808760683761,0.012037037037037037,0.007321243561459957,0.01080092236430012,0.6360752649412443,5.8410587113039245,0.3644285330312353,0.20543081337995533,0.30696473162115984,0.2558400971216138,0.0,0.9212962962962963
recent_2020_2025,support_only,1080.0,1.918285739831716,2.6989518442980684,-0.007376947219703481,0.8111111111111111,0.5078071181926193,0.027353472379440746,20.571018748289358,29.767928827445484,0.9113809788186936,0.8074074074074075,0.49404006364069347,0.01857532471739831,0.18518518518518517,0.1792159559863987,0.15160304553517803,0.5311931818181819,0.06759259259259259,0.07874827033662919,0.0638535554904936,0.5635619159037423,0.1111111111111111,0.1186726553244782,0.09605947118683962,0.6615798611111111,0.03333333333333333,0.029102148324602256,0.029859548269756377,0.7562925713069392,0.5633440242956016,-0.012785161852847952,-1.1619989746746615,63.6252712548744,0.050000000000000024,1.5381004129227225,2.3009112926620183,0.19168747289753946,0.9092592592592592,0.13333333333333333,0.1220503458542136,0.11019318822487417,0.624198717948718,0.012037037037037037,0.0071049105132151786,0.010880321337536194,0.6101939297815586,7.211319326894979,0.2540457287816543,0.3231686600076807,0.31126640349579854,0.22407914229290987,0.0,0.9212962962962963
recent_2020_2025,support_recency_hl8,1080.0,1.917173403059385,2.69867392600404,-0.0075537473713080654,0.8027777777777778,0.5061844952472752,0.025679757567776518,20.552314665140823,29.70055815479333,0.4908217538887642,0.8009259259259259,0.49482787520842636,0.018712090847346374,0.18518518518518517,0.17948959920384325,0.15156880312574564,0.5347727272727273,0.06759259259259259,0.07542518460620579,0.06363410275364206,0.5714518915536451,0.1111111111111111,0.11585910449643003,0.09584438874759506,0.6648784722222222,0.03333333333333333,0.029459937844752204,0.029748851939222134,0.7655518305661984,0.5691840175021979,-0.0065790713316988625,-1.1236078749228489,57.324819888820436,0.050000000000000024,1.5324468863655398,2.3019395348331213,0.1511587687154458,0.9064814814814814,0.13333333333333333,0.12392926563199683,0.10987715683982886,0.6259719254510921,0.012037037037037037,0.007409371484312354,0.010786079364342307,0.61920553673131,5.838275226654428,0.36478308767695233,0.20518086422795365,0.30704599641571234,0.22371871003618152,0.0,0.9212962962962963
temporal_2023_2025,all_context_hl8,540.0,1.9913992362525892,2.8321720484880935,0.09364924540138125,0.7777777777777778,0.49276028625268964,0.04440359149189255,20.94060847630655,30.584180650003624,-0.0016148256329442587,0.7814814814814814,0.4920351790939991,0.03381963935295068,0.2,0.17639924862711934,0.16275946306474257,0.5115955075445816,0.07407407407407407,0.07145135919535693,0.06859302250431835,0.6054,0.1111111111111111,0.11165770525208803,0.09742856967231531,0.6314930555555556,0.03888888888888889,0.030829414403928803,0.034713481696434546,0.7554362785576658,0.5387616364134753,-0.01885305962411851,-1.1645025319758426,56.9906571460339,0.050000000000000024,1.5177214893505093,2.343218479783441,-0.02560356855024995,0.9074074074074074,0.1259259259259259,0.12365504010524998,0.10562432150910037,0.5995762711864406,0.014814814814814815,0.007053399185161219,0.013124673435219922,0.6746945488721805,6.233066071808031,0.3478870100700291,0.2384331104251887,0.2433421252046157,0.22375214905920682,0.30510587288044705,0.9314814814814815
temporal_2023_2025,draft_only,540.0,1.9918425144058074,2.832240973333744,0.09358506077969106,0.7722222222222223,0.4927257106682046,0.040272646779704324,20.93953784575017,30.62318806998604,0.4164535339482974,0.7981481481481482,0.4897799869581343,0.04301287589433067,0.2,0.1764494011681336,0.16126038765440945,0.5308213305898491,0.07407407407407407,0.07557907245671086,0.06887609615154025,0.58205,0.1111111111111111,0.114055107127563,0.09722567775986429,0.6283680555555555,0.03888888888888889,0.030182167460204856,0.03489135040316834,0.738049362326819,0.5428347802349823,-0.0060464313435002635,-1.1677134248787904,64.43586745125558,0.05000000000000002,1.520744241940234,2.339007984577834,0.02011624567616679,0.9092592592592592,0.1259259259259259,0.12216180681705964,0.10550592832970665,0.610948404785643,0.014814814814814815,0.006532344809878925,0.013280374475083078,0.6637687969924813,7.876283335306455,0.2304440991805818,0.3781782770491465,0.2453403713971651,0.2576696515253461,0.30510587288044705,0.9314814814814815
temporal_2023_2025,draft_recency_hl8,540.0,1.993516582784929,2.83213246167232,0.09356183552940511,0.7777777777777778,0.493240711455728,0.044453105588027175,20.93634133159994,30.573961821686794,-0.0231170285139282,0.7888888888888889,0.49249274908284857,0.035036209872389756,0.2,0.17510166885144463,0.16296856363023668,0.507201646090535,0.07407407407407407,0.07146308416379088,0.0689703123958841,0.59095,0.1111111111111111,0.11090359854519287,0.09738467165236055,0.6344791666666667,0.03888888888888889,0.030728729323662433,0.034778281310835456,0.7344710523901276,0.5438847697384216,-0.0014296650156169566,-1.1588864274571842,56.84755318337722,0.050000000000000024,1.515435074366148,2.341070888128821,-0.024553295143536068,0.9092592592592592,0.1259259259259259,0.12386224695220464,0.10510728464954762,0.6154349451645065,0.014814814814814815,0.0069101678493789015,0.013135899254978746,0.674812030075188,6.238540975342356,0.3470471758993789,0.23884870857201512,0.24179966094803831,0.25662423457897365,0.30510587288044705,0.9314814814814815
temporal_2023_2025,draft_support,540.0,1.9901152236541735,2.8323141658078383,0.0937125359906552,0.7759259259259259,0.49251591407311085,0.039028765556994416,20.940451904974655,30.649539830054852,0.44620812067643456,0.7925925925925926,0.4893266426842855,0.04110796796229749,0.2,0.17707534336845648,0.16245638615844485,0.5053583676268861,0.07407407407407407,0.0760224399673084,0.06842328049524221,0.6181,0.1111111111111111,0.11453867543336324,0.09786573188781275,0.6168402777777777,0.03888888888888889,0.030404215065021955,0.03504655917736763,0.7294247178640242,0.5331525852461101,-0.03415459053167002,-1.1725574241025665,64.50344199594396,0.05000000000000002,1.5230283679706704,2.340457328688293,0.023612553406505917,0.912962962962963,0.1259259259259259,0.1215468837886262,0.10613566024652091,0.5938746261216351,0.014814814814814815,0.006648198804620192,0.01325883856132591,0.6617716165413534,7.870971924402026,0.23111197834558364,0.3777557743900144,0.2468683257725845,0.22390238734346005,0.30510587288044705,0.9314814814814815
temporal_2023_2025,production_baseline,540.0,1.9929795441500817,2.8323316011901367,0.09345098245112769,0.7796296296296297,0.4930189402709608,0.03714796742352694,20.951767275204222,30.620823544030497,0.42804605156286707,0.7944444444444444,0.49004411649962243,0.039645524467788684,0.2,0.17720888185485922,0.1619615829148057,0.5171896433470508,0.07407407407407407,0.07632924794630369,0.06868824300550176,0.58285,0.1111111111111111,0.11505397080932725,0.09786495427181788,0.6144444444444445,0.03888888888888889,0.030827846966232548,0.034696013717453664,0.7389210019267822,0.5453318919076144,-0.010544846404365813,-1.1647972966998839,64.58186418040845,0.05000000000000002,1.5227767010690778,2.3437238769409356,0.009862940353387702,0.9111111111111111,0.1259259259259259,0.12303727227947174,0.10589582169536645,0.5990466101694916,0.014814814814814815,0.00640732818950717,0.01322950611048992,0.6724624060150376,7.918861172032927,0.22753401184403454,0.3809228903581566,0.30558660793191716,0.25671966809664415,0.0,0.9314814814814815
temporal_2023_2025,recency_hl12,540.0,1.9933525684321438,2.832214658221006,0.09345965122509056,0.7796296296296297,0.4933392256140838,0.03935221636156072,20.94135693634412,30.586659998848937,0.128642887456473,0.7888888888888889,0.4927562904497277,0.03642479630998452,0.2,0.17688245937271202,0.1623742075145988,0.5189043209876543,0.07407407407407407,0.07372213690869676,0.0687839486759795,0.5867,0.1111111111111111,0.11330203177544051,0.0973573452483686,0.6267013888888889,0.03888888888888889,0.0313654226460089,0.034594001487718684,0.7515368382420405,0.5521124501442497,0.012482286366627534,-1.1532201958531092,60.61111035480733,0.05000000000000002,1.518709988622718,2.344819705323267,-0.02010492860056319,0.9074074074074074,0.1259259259259259,0.12418734817547913,0.10556523849077305,0.6052779162512463,0.014814814814814815,0.006701003216225002,0.013128320782229126,0.6743421052631579,6.791723669330579,0.30421388738202826,0.28376491764622097,0.30158993994676875,0.25585637378496706,0.0,0.9314814814814815
temporal_2023_2025,recency_hl4,540.0,1.9997143766538246,2.831956170394205,0.0933389975332466,0.774074074074074,0.4920230769331538,0.05125306903450172,20.974660918764535,30.52446448590215,-0.3618358157946861,0.7814814814814814,0.49464567857344877,0.03359632100269749,0.2,0.17263711993768044,0.16346767624912056,0.5078660836762688,0.07407407407407407,0.0668904161998389,0.0690229684229974,0.5804,0.1111111111111111,0.10720631231496702,0.09734433195704906,0.6339930555555555,0.03888888888888889,0.030121333807201906,0.0348852223670312,0.7416276722635105,0.5453529259923867,7.201670787622729e-05,-1.1593328994369707,45.65129998080054,0.05000000000000002,1.5180375181058454,2.3479509501459233,-0.06321318305270976,0.9074074074074074,0.1259259259259259,0.12507701940853727,0.10537730071164123,0.6130047357926222,0.014814814814814815,0.00705154072331768,0.013003745443426322,0.6905545112781954,4.975704898027355,0.45700990708980854,0.140223250740815,0.2941923700272777,0.25494983830969137,0.0,0.9314814814814815
temporal_2023_2025,recency_hl8,540.0,1.9943869029040908,2.832168076400549,0.09346166757529277,0.7833333333333333,0.49342710258685657,0.044080391055343005,20.942912420145156,30.568619914341177,-0.008056643885055179,0.7907407407407407,0.49328129814418403,0.03223710965322907,0.2,0.17629860297411815,0.16253691133562248,0.514210390946502,0.07407407407407407,0.0720167190083529,0.06904155983429232,0.57995,0.1111111111111111,0.11187131279229907,0.09726431228809762,0.6316319444444445,0.03888888888888889,0.03109807643950974,0.034505684612756514,0.7595650977153867,0.5486445316278824,0.0007155183812168232,-1.151506688324298,57.01783402746209,0.050000000000000024,1.5176438281457072,2.3452128699750907,-0.03271569494745588,0.9092592592592592,0.1259259259259259,0.12456223945147271,0.10545957268200232,0.6092659521435693,0.014814814814814815,0.00681415723391996,0.013083164107972632,0.6806860902255639,6.274246362651129,0.34369433210005584,0.24096749414217836,0.2995766908122714,0.25551982974530596,0.0,0.9314814814814815
temporal_2023_2025,support_only,540.0,1.990613257593138,2.832301391316946,0.09361469139414363,0.7777777777777778,0.49422062902926966,0.0372105272596952,20.922497849049943,30.614580791454905,0.4399475267397863,0.7981481481481482,0.49061805503554456,0.03735811348910434,0.2,0.1770695143072584,0.16214858204676605,0.5101808984910837,0.07407407407407407,0.07630697955652489,0.0685404901412726,0.60035,0.1111111111111111,0.11555212620826921,0.09770612034625568,0.6187152777777778,0.03888888888888889,0.03127403273764143,0.03461237275026868,0.7380034865583999,0.5405828375866698,-0.01895464509671006,-1.1704904834300354,64.5947017611176,0.050000000000000024,1.521104728232745,2.342696653332798,0.006039000470305948,0.9111111111111111,0.1259259259259259,0.12306264668421607,0.10635988455232484,0.5892323030907278,0.014814814814814815,0.006585139354134466,0.013241805079664841,0.6355733082706767,7.915077796672244,0.2278709798206739,0.3803598047235218,0.30601557710338445,0.22226432686831663,0.0,0.9314814814814815
temporal_2023_2025,support_recency_hl8,540.0,1.9920545370463885,2.832099541762441,0.09355617918731766,0.7759259259259259,0.49366908101065554,0.044490413252409544,20.917167965264706,30.54697086643786,-0.007554954998262004,0.7962962962962963,0.49211540984275876,0.03392930715039161,0.2,0.17631551801080345,0.16239010567518558,0.5135888203017832,0.07407407407407407,0.07178192848993262,0.06853885397762136,0.6027,0.1111111111111111,0.11207006977770077,0.09733882616888175,0.6288194444444445,0.03888888888888889,0.031617463223242506,0.03437885070850722,0.7527296082209377,0.5513417719476589,-0.0006870927388487462,-1.1597285733424407,57.1126904914849,0.050000000000000024,1.5145689687160238,2.3437532287264715,-0.04024665674569097,0.9074074074074074,0.1259259259259259,0.12489292298410137,0.10574973767176402,0.5982676969092722,0.014814814814814815,0.006975762766329984,0.013065361299300582,0.6487312030075187,6.271264535879508,0.3441042462093423,0.24045827993651997,0.30008526011816805,0.22210726825985896,0.0,0.9314814814814815
