player,player_key,pos,pred_fp_per_game,stored_pred_salary,pred_salary_raw,base_salary_observed,salary_resid_5,salary_resid_10,salary_resid_25,salary_resid_75,salary_resid_90,salary_resid_95,espn_source_salary,salary_model_matched,espn_source_matched,raw_point_salary,point_salary,year,actual_salary,is_keeper,actual_salary_recorded,actual_salary_used_in_replay,salary_residual,replay_salary_residual,scenario_market_mean,scenario_center_shift,actual_minus_scenario,selection_slots,selection_slots_chance_60,selection_slots_chance_70,selection_slots_chance_80,selection_slots_chance_90,selection_rate,selection_bucket,predicted_salary_tier,projection_strength_pct,price_strength_pct,value_rank_gap,value_over_price_quintile,top_projection_quartile,salary_center_source,stored_pred_salary_v1,pred_salary_raw_v1,salary_model_matched_v1,raw_point_salary_v1,point_salary_v1,projection_strength_pct_v1,price_strength_pct_v1,value_rank_gap_v1,value_quintile_v1,predicted_salary_tier_v1,salary_residual_v1,stored_pred_salary_v2,pred_salary_raw_v2,salary_model_matched_v2,raw_point_salary_v2,point_salary_v2,projection_strength_pct_v2,price_strength_pct_v2,value_rank_gap_v2,value_quintile_v2,predicted_salary_tier_v2,salary_residual_v2,point_salary_shift_v2_minus_v1
Drake Maye,drakemaye,QB,14.78925,2.161808420751772,2.107467134487507,1.0,-6.524031504715164,-5.237869910855943,-2.717464437213656,0.9659080563212524,5.693157344991347,9.38520482748462,2.0,True,True,2.107467134487507,2.1474965,2025,1.0,0.0,True,1.0,-1.1474965,-1.1474965,3.01414398848147,0.8666474884814699,-2.01414398848147,4,1,1,1,1,0.004,rare_0-5%,$1-5,0.0416666666666666,0.4166666666666667,-0.375,1,False,current_salary_model,2.1618084207517714,2.107467134487507,True,2.107467134487507,2.147496377949773,0.041666666666666664,0.4166666666666667,-0.375,1,$1-5,-1.147496377949773,3.090655750892688,3.131236381580446,True,3.131236381580446,3.068004871704029,0.041666666666666664,0.3333333333333333,-0.29166666666666663,1,$1-5,-2.068004871704029,0.920508493754256
Dylan Sampson,dylansampson,RB,7.999249999999999,1.5707518283796045,1.5440560427940957,1.0,-1.1795621011239867,-0.8788811044885134,-0.3629800817826768,1.4414371636751782,2.687602659096656,3.426435168097553,0.0,True,True,1.5440560427940957,1.5637208,2025,1.0,0.0,True,1.0,-0.5637208,-0.5637208,2.3916758363380617,0.8279550363380617,-1.3916758363380617,69,18,16,17,18,0.069,occasional_5-25%,$1-5,0.3888888888888889,0.2592592592592592,0.1296296296296296,5,False,current_salary_model,1.5707518283796045,1.5440560427940955,True,1.5440560427940955,1.563720871768185,0.3888888888888889,0.25925925925925924,0.12962962962962965,5,$1-5,-0.563720871768185,4.1159264377073,4.176408064089276,True,4.176408064089276,4.082167425363387,0.3888888888888889,0.25925925925925924,0.12962962962962965,5,$1-5,-3.0821674253633873,2.5184465535952025
Emeka Egbuka,emekaegbuka,WR,12.24345,12.434635096070924,11.899802702033943,1.0,-8.0959625283414,-7.241842008890278,-5.314023778736683,2.424953566736259,6.122118949969985,9.372675157503384,4.0,True,True,11.899802702033943,12.293775,2025,27.0,0.0,True,27.0,14.706225,14.706225,11.633899525036218,-0.6598754749637816,15.366100474963782,478,121,119,118,120,0.478,frequent_25-50%,$6-15,0.765625,0.53125,0.234375,5,True,current_salary_model,12.434635096070924,11.899802702033945,True,11.899802702033945,12.29377453421142,0.765625,0.53125,0.234375,5,$6-15,14.70622546578858,12.95663919280819,13.188723293283813,True,13.188723293283813,12.827096875885356,0.765625,0.53125,0.234375,5,$6-15,14.172903124114644,0.5333223416739354
Evan Engram,evanengram,TE,7.5975,6.445797340474404,6.191080963032071,1.0,-8.003424107785218,-5.833340763132135,-3.489759773016934,2.592135564691985,5.767499873315934,7.719859065133217,5.0,True,True,6.191080963032071,6.3787117,2025,3.0,0.0,True,3.0,-3.3787117,-3.3787117,6.415762014676852,0.0370503146768514,-3.415762014676852,11,2,2,3,4,0.011,rare_0-5%,$6-15,0.5217391304347826,0.7391304347826086,-0.217391304347826,1,False,current_salary_model,6.445797340474404,6.191080963032071,True,6.191080963032071,6.3787118526816355,0.5217391304347826,0.7391304347826086,-0.21739130434782605,1,$6-15,-3.3787118526816355,7.6211954845675,7.749716064082302,True,7.749716064082302,7.549459188938057,0.5217391304347826,0.6521739130434783,-0.13043478260869568,1,$6-15,-4.549459188938057,1.1707473362564214
Garrett Wilson,garrettwilson,WR,12.618,44.13603298971593,42.11843053897614,1.0,-13.430878444174365,-11.599607331364378,-7.832632502919405,1.123029274495845,6.071312401012314,12.22804327227764,39.0,True,True,42.11843053897614,43.60465,2025,27.0,0.0,True,27.0,-16.60465,-16.60465,41.10432085929192,-2.500329140708075,-14.104320859291924,88,24,22,22,20,0.088,occasional_5-25%,$31-50,0.828125,0.84375,-0.015625,2,True,current_salary_model,44.13603298971593,42.11843053897614,True,42.11843053897614,43.60465041455974,0.828125,0.84375,-0.015625,2,$31-50,-16.604650414559742,41.89987337573715,42.69375953127861,True,42.69375953127861,41.456750164146854,0.828125,0.84375,-0.015625,2,$31-50,-14.456750164146854,-2.1479002504128886
Geno Smith,genosmith,QB,14.855,1.0,1.0,0.0,-6.524031504715164,-5.237869910855943,-2.717464437213656,0.9659080563212524,5.693157344991347,9.38520482748462,,True,False,1.0,1.0,2025,,,False,1.0,,0.0,2.4927865616706173,1.4927865616706173,,0,0,0,0,0,0.0,never,$1-5,0.0833333333333333,0.1666666666666666,-0.0833333333333333,2,False,current_salary_model,1.0,1.0,True,1.0,1.0,0.08333333333333333,0.16666666666666666,-0.08333333333333333,2,$1-5,,1.4978691394950405,1.5075330182431572,True,1.5075330182431572,1.492475055019082,0.08333333333333333,0.16666666666666666,-0.08333333333333333,2,$1-5,,0.49247505501908195
George Kittle,georgekittle,TE,11.686,36.53880173857942,34.87654472247393,1.0,-8.170200201940846,-5.891008518439384,-3.6604831224036287,3.017795593966464,5.970047945374754,7.767385227038247,35.0,True,True,34.87654472247393,36.10101,2025,40.0,0.0,True,40.0,3.8989899999999977,3.8989899999999977,36.0916323903415,-0.0093776096585003,3.908367609658498,74,15,19,21,19,0.074,occasional_5-25%,$31-50,1.0,0.9565217391304348,0.0434782608695651,4,True,current_salary_model,36.53880173857942,34.87654472247393,True,34.87654472247393,36.1010076560704,1.0,0.9565217391304348,0.04347826086956519,4,$31-50,3.8989923439295993,33.74664969261541,34.38227786663209,True,34.38227786663209,33.39186129394955,1.0,0.9565217391304348,0.04347826086956519,4,$31-50,6.608138706050447,-2.7091463621208476
George Pickens,georgepickens,WR,11.83896,21.62565538797353,20.66093123568973,1.0,-10.635244246193594,-10.010382984862618,-7.571330110496814,0.8823643523910436,3.92022301740592,6.125700516049864,15.0,True,True,20.66093123568973,21.371572,2025,29.0,0.0,True,29.0,7.628427999999999,7.628427999999999,18.41946487684403,-2.952107123155969,10.580535123155968,288,69,75,73,71,0.288,frequent_25-50%,$16-30,0.734375,0.640625,0.09375,5,False,current_salary_model,21.62565538797353,20.66093123568973,True,20.66093123568973,21.371572823706238,0.734375,0.640625,0.09375,5,$16-30,7.628427176293762,21.643812476953546,22.044518776762526,True,22.044518776762526,21.420150354574407,0.734375,0.640625,0.09375,5,$16-30,7.579849645425593,0.04857753086816885
Hunter Henry,hunterhenry,TE,6.59,1.0,1.0,1.0,-7.966641034256209,-5.820273966437992,-3.448493440823995,2.494710150608408,5.71968038113304,7.707628458612885,0.0,True,True,1.0,1.0,2025,,,False,1.0,,0.0,2.685215094968929,1.6852150949689295,,0,0,0,0,0,0.0,never,$1-5,0.217391304347826,0.2826086956521739,-0.0652173913043478,2,False,current_salary_model,1.0,1.0,True,1.0,1.0,0.21739130434782608,0.2826086956521739,-0.06521739130434781,2,$1-5,,1.38502436466425,1.3924978722187848,True,1.3924978722187848,1.3808528790598043,0.21739130434782608,0.34782608695652173,-0.13043478260869565,1,$1-5,,0.38085287905980425
Isaac Guerendo,isaacguerendo,RB,5.774,1.0,1.0,0.0,-0.8173111190680811,-0.5502592590631017,-0.1257524814003397,1.3646858153385062,2.4539466266463323,3.033151777625973,,True,False,1.0,1.0,2025,,,False,1.0,,0.0,1.9033267386243529,0.9033267386243528,,0,0,0,0,0,0.0,never,$1-5,0.0185185185185185,0.1203703703703703,-0.1018518518518518,1,False,current_salary_model,1.0,1.0,True,1.0,1.0,0.018518518518518517,0.12037037037037036,-0.10185185185185185,1,$1-5,,1.0,1.0,True,1.0,1.0,0.018518518518518517,0.10185185185185185,-0.08333333333333333,1,$1-5,,0.0
Isaiah Likely,isaiahlikely,TE,6.388,1.0,1.0,0.0,-7.966641034256209,-5.820273966437992,-3.448493440823995,2.494710150608408,5.71968038113304,7.707628458612885,,True,False,1.0,1.0,2025,,,False,1.0,,0.0,2.697656298830157,1.697656298830157,,0,0,0,0,0,0.0,never,$1-5,0.1739130434782608,0.2826086956521739,-0.108695652173913,2,False,current_salary_model,1.0,1.0,True,1.0,1.0,0.17391304347826086,0.2826086956521739,-0.10869565217391303,2,$1-5,,1.0,1.0,True,1.0,1.0,0.17391304347826086,0.15217391304347827,0.021739130434782594,4,$1-5,,0.0
Isiah Pacheco,isiahpacheco,RB,10.738125,24.190805082095384,23.10610113680168,1.0,-7.772635276131143,-6.240331425738369,-3.161142904070339,6.897529922037576,12.320815191901028,15.268001049613217,9.0,True,True,23.10610113680168,23.905123,2025,26.0,0.0,True,26.0,2.0948770000000003,2.0948770000000003,26.74257155677198,2.8374485567719816,-0.7425715567719813,73,16,19,20,18,0.073,occasional_5-25%,$16-30,0.6111111111111112,0.6481481481481481,-0.0370370370370369,2,False,current_salary_model,24.190805082095384,23.106101136801676,True,23.106101136801676,23.905123046211205,0.6111111111111112,0.6481481481481481,-0.03703703703703698,2,$16-30,2.094876953788795,24.925833940099494,25.390245850384208,True,25.390245850384208,24.666613275083883,0.6111111111111112,0.6481481481481481,-0.03703703703703698,2,$16-30,1.3333867249161173,0.7614902288726775
Jack Bech,jackbech,WR,6.508725,1.0,1.0,1.0,-1.0488811433309009,-0.7870865584555881,-0.2528379808205143,0.4284741763119406,1.0819699180752476,1.5933184989431797,0.0,True,True,1.0,1.0,2025,,,False,1.0,,0.0,1.2853448329383663,0.2853448329383663,,0,0,0,0,0,0.0,never,$1-5,0.078125,0.1484375,-0.0703125,1,False,current_salary_model,1.0,1.0,True,1.0,1.0,0.078125,0.1484375,-0.0703125,1,$1-5,,1.0,1.0,True,1.0,1.0,0.078125,0.09375,-0.015625,2,$1-5,,0.0
Jacory Croskey Merritt,jacorycroskeymerritt,RB,9.781783333333331,10.009133126330758,9.587748779766958,1.0,-6.078987625974593,-5.191424641808378,-3.2721166551279146,3.369730557980421,7.879475176496685,10.311092595262084,6.0,True,True,9.587748779766958,9.898151,2025,19.0,0.0,True,19.0,9.101849,9.101849,10.533131430483772,0.6349804304837718,8.466868569516228,344,86,82,85,91,0.344,frequent_25-50%,$6-15,0.5740740740740741,0.5185185185185185,0.0555555555555555,4,False,current_salary_model,10.009133126330758,9.587748779766958,True,9.587748779766958,9.898151748842107,0.5740740740740741,0.5185185185185185,0.05555555555555558,4,$6-15,9.101848251157893,13.667807030915958,13.913695240166035,True,13.913695240166035,13.530559678490764,0.5740740740740741,0.5555555555555556,0.01851851851851849,3,$6-15,5.469440321509236,3.6324079296486573
Jahmyr Gibbs,jahmyrgibbs,RB,18.349625,108.33075913492668,103.3105755978356,1.0,-15.320660498778375,-12.964801106869382,-8.811276546398238,3.97412380265796,10.422052188404134,13.786951163119872,95.0,True,True,103.3105755978356,107.008575,2025,106.0,0.0,True,106.0,-1.0085749999999931,-1.0085749999999931,105.9994277365854,-1.0091472634145902,0.0005722634145968,72,21,19,15,17,0.072,occasional_5-25%,$51+,0.9814814814814816,0.9814814814814816,0.0,3,True,current_salary_model,108.33075913492668,103.3105755978356,True,103.3105755978356,107.0085769306386,0.9814814814814815,0.9814814814814815,0.0,3,$51+,-1.008576930638597,102.17727900038736,104.14117850481499,True,104.14117850481499,101.08108976775233,0.9814814814814815,0.9629629629629629,0.0185185185185186,4,$51+,4.9189102322476685,-5.9274871628862655
Jake Ferguson,jakeferguson,TE,7.35,1.0,1.0,1.0,-7.966641034256209,-5.820273966437992,-3.448493440823995,2.494710150608408,5.71968038113304,7.707628458612885,0.0,True,True,1.0,1.0,2025,1.0,0.0,True,1.0,0.0,0.0,2.6293880783449333,1.6293880783449333,-1.6293880783449333,25,7,3,5,10,0.025,rare_0-5%,$1-5,0.4347826086956521,0.2826086956521739,0.1521739130434782,5,False,current_salary_model,1.0,1.0,True,1.0,1.0,0.43478260869565216,0.2826086956521739,0.15217391304347827,5,$1-5,0.0,2.6389339429978875,2.6707464367735985,True,2.6707464367735985,2.621177172317116,0.43478260869565216,0.43478260869565216,0.0,3,$1-5,-1.621177172317116,1.621177172317116
Jakobi Meyers,jakobimeyers,WR,9.98925,13.227833915049366,12.655901218314725,1.0,-8.452088510830567,-7.60024900739517,-5.578503506314151,2.418038507706837,6.225307841858586,9.392776049325391,9.0,True,True,12.655901218314725,13.077202,2025,14.0,0.0,True,14.0,0.9227980000000002,0.9227980000000002,12.15629772863564,-0.9209042713643604,1.8437022713643607,137,32,36,35,34,0.137,occasional_5-25%,$6-15,0.515625,0.546875,-0.03125,2,False,current_salary_model,13.227833915049366,12.655901218314725,True,12.655901218314725,13.077202124779959,0.515625,0.546875,-0.03125,2,$6-15,0.9227978752200414,14.823459347053873,15.091779321947158,True,15.091779321947158,14.673691262324592,0.515625,0.5625,-0.046875,2,$6-15,-0.6736912623245921,1.5964891375446335
Jalen Hurts,jalenhurts,QB,21.6865,36.914825719441765,35.23498092688252,1.0,-8.464790784088017,-6.406099301198656,-4.093451143077798,3.4252513521096994,8.624517262199303,10.44163466109865,46.0,True,True,35.23498092688252,36.4724,2025,37.0,0.0,True,37.0,0.5275999999999996,0.5275999999999996,36.86302988534283,0.3906298853428325,0.1369701146571671,91,23,23,22,23,0.091,occasional_5-25%,$31-50,0.9583333333333334,0.875,0.0833333333333333,5,True,current_salary_model,36.914825719441765,35.23498092688252,True,35.23498092688252,36.472399486560484,0.9583333333333334,0.875,0.08333333333333337,5,$31-50,0.5276005134395163,35.30222198352265,35.96804456167232,True,35.96804456167232,34.93057998281565,0.9583333333333334,0.875,0.08333333333333337,4,$31-50,2.069420017184349,-1.5418195037448328
Jalen Milroe,jalenmilroe,QB,14.9265,,,,-6.524031504715164,-5.237869910855943,-2.717464437213656,0.9659080563212524,5.693157344991347,9.38520482748462,,False,False,1.0,1.0,2025,,,False,1.0,,0.0,2.502247385487906,1.5022473854879062,,0,0,0,0,0,0.0,never,$1-5,0.125,0.1666666666666666,-0.0416666666666666,2,False,minimum_fallback,,,False,1.0,1.0,0.125,0.16666666666666666,-0.04166666666666666,2,$1-5,,,,False,1.0,1.0,0.125,0.08333333333333333,0.04166666666666667,4,$1-5,,0.0
Ja'Marr Chase,jamarrchase,WR,18.45425,103.64993097294914,98.84868389608722,1.0,-17.982091218301115,-14.921068909740123,-11.2232099682743,3.251700840345799,7.700782927749479,11.67845746158069,100.0,True,True,98.84868389608722,102.385414,2025,106.0,0.0,True,106.0,3.6145860000000023,3.6145860000000023,99.50839393620237,-2.8770200637976444,6.491606063797647,40,10,11,10,9,0.04,rare_0-5%,$51+,1.0,1.0,0.0,3,True,current_salary_model,103.64993097294914,98.84868389608722,True,98.84868389608722,102.38541078229981,1.0,1.0,0.0,3,$51+,3.6145892177001855,97.38014609615794,99.25093095047473,True,99.25093095047473,96.33593064152022,1.0,1.0,0.0,3,$51+,9.664069358479779,-6.049480140779593
James Conner,jamesconner,RB,12.677,,,,-8.87699842775476,-6.860744413818513,-3.62648548575302,7.71533671495664,13.516415874612816,16.73755180917229,33.0,False,True,33.0,34.156635,2025,32.0,0.0,True,32.0,-2.1566350000000014,-2.1566350000000014,36.93399688330791,2.7773618833079112,-4.933996883307913,348,85,89,87,87,0.348,frequent_25-50%,$31-50,0.7777777777777778,0.7407407407407407,0.037037037037037,4,True,espn_fallback,,,False,33.0,34.156635489129236,0.7777777777777778,0.7407407407407407,0.03703703703703709,4,$31-50,-2.1566354891292363,,,False,33.0,32.050594137030984,0.7777777777777778,0.7407407407407407,0.03703703703703709,4,$31-50,-0.05059413703098414,-2.106041352098252
James Cook,jamescook,RB,13.103,57.253417711322456,54.62227558789372,1.0,-12.097654771807791,-9.591857918322862,-5.957244216763668,6.463444398490305,12.596091275271435,15.87644081979904,42.0,True,True,54.62227558789372,56.560444,2025,57.0,0.0,True,57.0,0.4395560000000031,0.4395560000000031,57.83055504188653,1.270111041886537,-0.8305550418865337,8,2,2,2,2,0.008,rare_0-5%,$51+,0.8333333333333334,0.8703703703703703,-0.0370370370370369,2,True,current_salary_model,57.253417711322456,54.62227558789372,True,54.62227558789372,56.56044518016954,0.8333333333333334,0.8703703703703703,-0.03703703703703698,2,$51+,0.4395548198304624,53.935601367494776,54.963106775026084,True,54.963106775026084,53.362078963893815,0.8333333333333334,0.8518518518518519,-0.01851851851851849,2,$51+,3.637921036106185,-3.1983662162757227
Jameson Williams,jamesonwilliams,WR,10.42975,22.488514305980186,21.483431637927723,1.0,-10.764383410315164,-10.108969657902955,-7.56810855502914,0.8418677626343822,3.9841692462620215,6.35955681490174,16.0,True,True,21.483431637927723,22.223803,2025,21.0,0.0,True,21.0,-1.2238030000000002,-1.2238030000000002,19.3514202417977,-2.872382758202299,1.648579758202299,79,20,19,19,21,0.079,occasional_5-25%,$16-30,0.546875,0.65625,-0.109375,1,False,current_salary_model,22.488514305980182,21.483431637927723,True,21.483431637927723,22.22380238703959,0.546875,0.65625,-0.109375,1,$16-30,-1.2238023870395907,22.29717636356443,22.71056476972973,True,22.71056476972973,22.066435473456295,0.546875,0.65625,-0.109375,1,$16-30,-1.0664354734562949,-0.1573669135832958
Jared Goff,jaredgoff,QB,16.305,2.950942245649567,2.859690788729252,1.0,-6.533101892294337,-5.245851955526858,-2.7193828953069152,0.981705220492452,5.705428913302404,9.38804959253909,2.0,True,True,2.859690788729252,2.926909,2025,1.0,0.0,True,1.0,-1.926909,-1.926909,3.5008255017685777,0.5739165017685774,-2.5008255017685777,48,11,11,13,13,0.048,rare_0-5%,$1-5,0.5,0.5,0.0,3,False,current_salary_model,2.950942245649567,2.8596907887292518,True,2.8596907887292518,2.9269090501370956,0.5,0.5,0.0,3,$1-5,-1.9269090501370956,5.368640102996706,5.453437502354175,True,5.453437502354175,5.321308762507265,0.5,0.5,0.0,3,$6-15,-4.321308762507265,2.394399712370169
Jauan Jennings,jauanjennings,WR,9.05175,9.015413909084792,8.640508809431358,1.0,-6.479533231317186,-5.885612791474999,-4.502560756883834,1.295649606666592,4.241138729829892,6.637609912719901,3.0,True,True,8.640508809431358,8.916674,2025,3.0,0.0,True,3.0,-5.916674,-5.916674,7.798513017091261,-1.1181609829087398,-4.798513017091261,40,9,9,13,9,0.04,rare_0-5%,$6-15,0.421875,0.4375,-0.015625,3,False,current_salary_model,9.015413909084792,8.640508809431358,True,8.640508809431358,8.916673923306135,0.421875,0.4375,-0.015625,3,$6-15,-5.916673923306135,9.797798801043191,9.968568294709419,True,9.968568294709419,9.702480440914572,0.421875,0.421875,0.0,3,$6-15,-6.702480440914572,0.785806517608437
Javonte Williams,javontewilliams,RB,8.330874999999999,9.06694589032444,8.689630484381011,1.0,-5.893192381062636,-5.074705301971508,-3.302399460486232,3.0108775197619435,7.384342269020199,9.840167372980208,4.0,True,True,8.689630484381011,8.967571,2025,7.0,0.0,True,7.0,-1.9675709999999995,-1.9675709999999995,9.623861063766691,0.6562900637666935,-2.623861063766693,127,34,32,31,30,0.127,occasional_5-25%,$6-15,0.4629629629629629,0.4814814814814814,-0.0185185185185184,2,False,current_salary_model,9.06694589032444,8.689630484381011,True,8.689630484381011,8.967571094272422,0.46296296296296297,0.48148148148148145,-0.01851851851851849,2,$6-15,-1.9675710942724223,11.842642978668794,12.053103878416966,True,12.053103878416966,11.72517007759901,0.46296296296296297,0.5,-0.037037037037037035,2,$6-15,-4.72517007759901,2.757598983326588
Jayden Daniels,jaydendaniels,QB,21.133,39.21165640592557,37.42438191015071,1.0,-8.464790784088017,-6.406099301198656,-4.093451143077798,3.4252513521096994,8.624517262199303,10.44163466109865,47.0,True,True,37.42438191015071,38.740936,2025,37.0,0.0,True,37.0,-1.7409359999999978,-1.7409359999999978,39.1082993960626,0.3673633960626006,-2.1082993960625984,89,24,23,20,22,0.089,occasional_5-25%,$31-50,0.875,0.9166666666666666,-0.0416666666666666,3,True,current_salary_model,39.21165640592557,37.42438191015071,True,37.42438191015071,38.74093605974062,0.875,0.9166666666666666,-0.04166666666666663,3,$31-50,-1.7409360597406192,36.94551242839807,37.64323206211404,True,37.64323206211404,36.556066457179504,0.875,0.9166666666666666,-0.04166666666666663,3,$31-50,0.4439335428204956,-2.1848696025611147
Jayden Higgins,jaydenhiggins,WR,8.863125,4.806645460406955,4.628597163479752,1.0,-4.689251655726449,-4.053976757174054,-2.821469117304816,0.3024213029357011,2.106605004447521,3.5832542601161625,2.0,True,True,4.628597163479752,4.7597523,2025,4.0,0.0,True,4.0,-0.7597522999999997,-0.7597522999999997,3.760359822870915,-0.9993924771290844,0.2396401771290848,34,9,8,9,8,0.034,rare_0-5%,$1-5,0.40625,0.34375,0.0625,5,False,current_salary_model,4.806645460406955,4.628597163479752,True,4.628597163479752,4.759752296449575,0.40625,0.34375,0.0625,5,$1-5,-0.7597522964495749,6.0869412332773845,6.185681202031117,True,6.185681202031117,6.03182757275935,0.40625,0.359375,0.046875,4,$6-15,-2.03182757275935,1.2720752763097751
Jayden Reed,jaydenreed,WR,9.0965,6.093739211743243,5.855489655519732,1.0,-5.233405849610975,-4.683804329114015,-3.499616683432239,0.4201596584946683,2.5606586610478965,4.261271534760907,2.0,True,True,5.855489655519732,6.0309906,2025,4.0,0.0,True,4.0,-2.0309906,-2.0309906,4.808061930249676,-1.222928669750324,-0.8080619302496759,145,36,37,35,37,0.145,occasional_5-25%,$6-15,0.4375,0.390625,0.046875,4,False,current_salary_model,6.093739211743243,5.855489655519732,True,5.855489655519732,6.0309906446657955,0.4375,0.390625,0.046875,4,$6-15,-2.0309906446657955,7.518821986812004,7.645355447642701,True,7.645355447642701,7.448194840658168,0.4375,0.390625,0.046875,4,$6-15,-3.448194840658168,1.4172041959923725
Jaydon Blue,jaydonblue,RB,8.048266666666667,1.614302273948664,1.585569502585351,1.0,-1.218416279809335,-0.9149151926774044,-0.3906251693461643,1.4491898234230118,2.715217518314577,3.47137852095283,0.0,True,True,1.585569502585351,1.6067349,2025,6.0,0.0,True,6.0,4.3932651,4.3932651,2.3899870709484774,0.7832521709484774,3.6100129290515226,34,8,8,10,8,0.034,rare_0-5%,$1-5,0.4074074074074074,0.2777777777777778,0.1296296296296296,5,False,current_salary_model,1.614302273948664,1.5855695025853507,True,1.5855695025853507,1.6067348297116624,0.4074074074074074,0.2777777777777778,0.1296296296296296,5,$1-5,4.393265170288338,4.361145692263921,4.42638714197044,True,4.42638714197044,4.3247298906770535,0.4074074074074074,0.2777777777777778,0.1296296296296296,5,$1-5,1.6752701093229465,2.717995060965391
Jaylen Waddle,jaylenwaddle,WR,10.8525,20.44316531973789,19.53374979678995,1.0,-10.46159137885446,-9.861504665793491,-7.533769775419195,0.956063939935687,3.9269988774452513,5.943426732125802,17.0,True,True,19.53374979678995,20.20365,2025,19.0,0.0,True,19.0,-1.2036499999999997,-1.2036499999999997,17.221635208908555,-2.9820147910914443,1.7783647910914446,215,54,52,52,57,0.215,occasional_5-25%,$16-30,0.59375,0.625,-0.03125,2,False,current_salary_model,20.44316531973789,19.53374979678995,True,19.53374979678995,20.203649570590233,0.59375,0.625,-0.03125,2,$16-30,-1.2036495705902333,20.947477480969802,21.334667584582967,True,21.334667584582967,20.731359690010187,0.59375,0.625,-0.03125,2,$16-30,-1.731359690010187,0.5277101194199538
Jaylen Warren,jaylenwarren,RB,9.515875,18.47436753703997,17.657038628369463,1.0,-7.253342727050908,-5.968889166575288,-3.0086584989594725,6.276502241207488,11.349003348717204,13.990033041164352,6.0,True,True,17.657038628369463,18.259106,2025,12.0,0.0,True,12.0,-6.259105999999999,-6.259105999999999,20.62024973941906,2.3611437394190595,-8.620249739419059,9,2,2,2,3,0.009,rare_0-5%,$16-30,0.5555555555555556,0.5925925925925926,-0.0370370370370369,2,False,current_salary_model,18.474367537039974,17.657038628369463,True,17.657038628369463,18.259104941537235,0.5555555555555556,0.5925925925925926,-0.03703703703703698,2,$16-30,-6.259104941537235,18.19031005828568,18.52398222003946,True,18.52398222003946,18.00406436184352,0.5555555555555556,0.5925925925925926,-0.03703703703703698,2,$16-30,-6.004064361843518,-0.2550405796937163
Jaylen Wright,jaylenwright,RB,6.501625000000001,1.0,1.0,1.0,-0.8173111190680811,-0.5502592590631017,-0.1257524814003397,1.3646858153385062,2.4539466266463323,3.033151777625973,0.0,True,True,1.0,1.0,2025,,,False,1.0,,0.0,1.8885451997460792,0.8885451997460792,,0,0,0,0,0,0.0,never,$1-5,0.1111111111111111,0.1203703703703703,-0.0092592592592592,3,False,current_salary_model,1.0,1.0,True,1.0,1.0,0.1111111111111111,0.12037037037037036,-0.009259259259259259,3,$1-5,,1.0,1.0,True,1.0,1.0,0.1111111111111111,0.10185185185185185,0.009259259259259259,3,$1-5,,0.0
Jerome Ford,jeromeford,RB,7.434625,1.0,1.0,1.0,-0.8173111190680811,-0.5502592590631017,-0.1257524814003397,1.3646858153385062,2.4539466266463323,3.033151777625973,0.0,True,True,1.0,1.0,2025,1.0,0.0,True,1.0,0.0,0.0,1.8705724803802977,0.8705724803802977,-0.8705724803802977,18,4,4,5,5,0.018,rare_0-5%,$1-5,0.2962962962962963,0.1203703703703703,0.1759259259259259,5,False,current_salary_model,1.0,1.0,True,1.0,1.0,0.2962962962962963,0.12037037037037036,0.17592592592592593,5,$1-5,0.0,2.002612018502827,2.0220731985792684,True,2.0220731985792684,1.9917493771069354,0.2962962962962963,0.2222222222222222,0.07407407407407407,5,$1-5,-0.9917493771069354,0.9917493771069354
Jj Mccarthy,jjmccarthy,QB,15.9705,1.0,1.0,1.0,-6.524031504715164,-5.237869910855943,-2.717464437213656,0.9659080563212524,5.693157344991347,9.38520482748462,1.0,True,True,1.0,1.0,2025,1.0,0.0,True,1.0,0.0,0.0,2.5043448514302398,1.504344851430239,-1.504344851430239,9,1,1,4,3,0.009,rare_0-5%,$1-5,0.4166666666666667,0.1666666666666666,0.25,5,False,current_salary_model,1.0,1.0,True,1.0,1.0,0.4166666666666667,0.16666666666666666,0.25,5,$1-5,0.0,2.1839944921418164,2.2069763930125985,True,2.2069763930125985,2.1711666910128686,0.4166666666666667,0.20833333333333334,0.20833333333333334,5,$1-5,-1.1711666910128686,1.1711666910128686
Jk Dobbins,jkdobbins,RB,8.217500000000001,10.18557119074094,9.755934303401247,1.0,-6.113700308353257,-5.213232738548397,-3.2665656847685165,3.4373282271173715,7.972481690789875,10.3993410225962,4.0,True,True,9.755934303401247,10.072416,2025,5.0,0.0,True,5.0,-5.0724160000000005,-5.0724160000000005,10.776344822165152,0.7039288221651514,-5.776344822165152,34,10,9,7,8,0.034,rare_0-5%,$6-15,0.4444444444444444,0.5370370370370371,-0.0925925925925926,1,False,current_salary_model,10.185571190740939,9.755934303401249,True,9.755934303401249,10.072416314519936,0.4444444444444444,0.5370370370370371,-0.09259259259259267,1,$6-15,-5.072416314519936,12.421797122520493,12.64349968193114,True,12.64349968193114,12.298049467446663,0.4444444444444444,0.5370370370370371,-0.09259259259259267,1,$6-15,-7.298049467446663,2.2256331529267275
