method,pos,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,variant,recency_half_life,uses_recency,removed_families,qb_feature_count,rb_feature_count,wr_feature_count,te_feature_count,feature_count_total,total_match_weight,complexity_score
no_market_gap,RB,360.0,2.0991142945525127,2.9443871136192894,-0.008779482532364182,0.8277777777777777,0.506618863877461,0.03426704798770164,23.15598984309656,33.021108787859944,-0.5333542233843891,0.8194444444444444,0.5073923323849545,0.033414533599950114,0.21388888888888888,0.20323012314712652,0.16972772944536768,0.5068606305355422,0.09722222222222222,0.10915367884770028,0.08879750463039517,0.5447032967032968,0.12777777777777777,0.12302337670279988,0.10723640656187507,0.6773054555524786,0.044444444444444446,0.03817499089174906,0.040578028505129364,0.7129360465116279,0.5998544296073565,0.0010725391399624997,-0.3281928938564053,63.62403036447908,0.050000000000000024,1.6738265118540332,2.5355079537062304,0.031848052204142975,0.9194444444444444,0.1527777777777778,0.15171266824147606,0.12590606053037218,0.6367213114754099,7.081695158919845,0.2623939476872584,0.3135637570543431,no_market_gap,,0,market_gap,13,16,13,13,55,59.25,55
no_market_gap,TE,144.0,1.3959992594041015,2.0012986179879753,-0.11868542911993006,0.8333333333333334,0.5222912901883467,0.0604322573668602,16.013617940958177,23.107921584772654,0.1201390493954852,0.8472222222222222,0.5053101879158393,0.05170598658341782,0.11805555555555555,0.13228700223004386,0.10411075618242088,0.5771190365910144,0.041666666666666664,0.04574566457303661,0.03998766701462799,0.5700483091787439,0.09027777777777778,0.10877774788714976,0.08231446180584351,0.5924838520258368,0.013888888888888888,0.014004917001693713,0.013725213296571183,0.7535211267605634,0.5587385986272173,0.06154649947753396,-1.1818545738522248,62.55978437529845,0.050000000000000024,1.4469895090270168,2.139040888883926,0.21342182672927473,0.9236111111111112,0.09027777777777778,0.10856668885107167,0.08280789922106763,0.5214327657075749,7.431575302555235,0.23777822247589483,0.3452720762388103,no_market_gap,,0,market_gap,13,16,13,13,55,59.25,55
no_market_gap,WR,432.0,1.7222452596802957,2.403986002830507,-0.19274718441376693,0.8055555555555556,0.5157296786210229,0.05002326003208568,19.2392861963332,27.626417541213332,0.33376064527884375,0.7962962962962963,0.4964040891929592,0.02459856931333837,0.16898148148148148,0.16795070553169836,0.14163098728912715,0.5095966726447132,0.05324074074074074,0.06182833523019545,0.05122768508007547,0.46752418411820984,0.09722222222222222,0.11233811839157941,0.085015227302152,0.6782661782661783,0.02546296296296296,0.028769396782110407,0.024207332935465682,0.7780177067587994,0.610312382194292,0.04593142919742535,-0.6461021248667785,63.112841206132266,0.050000000000000024,1.4809561021187676,2.1885679424352924,0.23378267254463214,0.8981481481481481,0.125,0.10275162585593714,0.10918811705917225,0.5918577307466196,6.884673171964205,0.2703783280093233,0.28938792650138484,no_market_gap,,0,market_gap,13,16,13,13,55,59.25,55
no_market_gap__r12,QB,144.0,2.571475006762511,3.666518515680395,0.6618268691907105,0.7569444444444444,0.4695445860669223,0.10738491326858024,22.688775583536106,34.599731366112714,6.485193845999425,0.7708333333333334,0.44974418279486883,0.1206680918020675,0.22916666666666666,0.2083931569420676,0.18103818572083888,0.4892164892164892,0.0625,0.09326852139621106,0.06345819866436087,0.4156378600823045,0.13194444444444445,0.13498101709149118,0.11834507893593815,0.47747368421052633,0.04861111111111111,0.02324354452783927,0.03526290586653269,0.8633993743482794,0.38474152613499046,-0.1670766015593602,-4.933869112402407,65.17643158876156,0.05000000000000002,1.4583425485274053,2.2341674313786277,0.379064946998489,0.9027777777777778,0.1527777777777778,0.125517441866287,0.09968473855632785,0.7067809239940388,7.9962668906147805,0.21424356790031462,0.3975005967681601,no_market_gap,12.0,1,market_gap,13,16,13,13,55,59.25,55
no_market_gap__r12,RB,360.0,2.096467327055549,2.944383409660282,-0.008719516391967014,0.825,0.5055960788799362,0.03538821286870064,23.138266734261023,32.99818169596465,-0.8246919162461583,0.8111111111111111,0.5085480025202987,0.03147678446603225,0.21388888888888888,0.20360831890250092,0.1700657060477004,0.5104400899453903,0.09722222222222222,0.10667233057103709,0.08818583473877584,0.5751208791208792,0.12777777777777777,0.12266047402694327,0.10712608798069165,0.6843672112988092,0.044444444444444446,0.03813020910521214,0.04053667765804547,0.7312863372093024,0.6006485819206748,0.011861974243628424,-0.2624401463749194,60.33823351368839,0.05000000000000002,1.6696128644105377,2.532697282836412,0.0054762356809784285,0.9166666666666666,0.1527777777777778,0.15299360930164346,0.1257277645894489,0.6363040238450075,6.125432713378215,0.3390482601825488,0.2304284054560668,no_market_gap,12.0,1,market_gap,13,16,13,13,55,59.25,55
no_market_gap__r12,TE,144.0,1.3971547093957655,2.001299711349913,-0.11852963823639841,0.8333333333333334,0.5211410232334139,0.06649707961229745,16.002347872974084,23.029931554250865,-0.050121864992135064,0.8402777777777778,0.5040408475977329,0.03890595311246531,0.11805555555555555,0.1322832654739646,0.10420922820081795,0.5789717461787864,0.041666666666666664,0.042903760344618784,0.04034754269558897,0.5217391304347826,0.09027777777777778,0.10912430695174483,0.08220592662093622,0.5989430416911333,0.013888888888888888,0.014225203748765507,0.01390226431414688,0.5774647887323944,0.550495642416014,0.04323607427055703,-1.197472109587511,59.01822025293197,0.05000000000000002,1.4422861071462845,2.1557117997014723,0.13404099870144778,0.9305555555555556,0.09027777777777778,0.11334466385340002,0.08291740586741521,0.5408103347034645,6.420302670499073,0.3126103958502634,0.25508575822585183,no_market_gap,12.0,1,market_gap,13,16,13,13,55,59.25,55
no_market_gap__r12,WR,432.0,1.7216224146458832,2.4039500815034303,-0.1927590828287148,0.8078703703703703,0.5139612113522132,0.04629654306704184,19.241040980877028,27.616656660745235,0.09549159802302312,0.7916666666666666,0.49661531139321935,0.02251027983776477,0.16898148148148148,0.16694531056177947,0.1410957655308304,0.5199374212996528,0.05324074074074074,0.05836364134013745,0.05142430707839516,0.44445625597958965,0.09722222222222222,0.10948039473436955,0.08396053928048486,0.7007326007326007,0.02546296296296296,0.02908460041633634,0.024294369551393576,0.7851435974951414,0.6110093523389568,0.05412218453483464,-0.5730871088034232,59.11189776869309,0.050000000000000024,1.477585546933075,2.190861670356041,0.21786775184979496,0.8981481481481481,0.125,0.10332092658396647,0.10896450797435611,0.5993533215755438,5.96300424374175,0.3445647316350519,0.210091281440059,no_market_gap,12.0,1,market_gap,13,16,13,13,55,59.25,55
no_receiver_team_pass,QB,144.0,2.574188717198314,3.66736714422851,0.6625065968831811,0.7569444444444444,0.47110667272437756,0.12157793266287215,22.753074487236542,34.66484455433225,6.75967872351766,0.7569444444444444,0.4479686698408653,0.12311332560404409,0.22916666666666666,0.20125053886809438,0.18099179084647052,0.4862134862134862,0.0625,0.08883142342197788,0.0631950284485498,0.40411522633744856,0.13194444444444445,0.13218054959430509,0.1167470474071327,0.5263157894736842,0.04861111111111111,0.021507552724260186,0.035656566832296496,0.8550573514077163,0.3952034925028465,-0.14180130214612974,-4.773200605293872,66.32866556703047,0.05000000000000002,1.4659132248450542,2.24937070101275,0.3810652906875664,0.9097222222222222,0.1527777777777778,0.1257666417934119,0.10092723613448093,0.7067809239940388,8.90768984155628,0.15353415504285792,0.4821892812030712,no_receiver_team_pass,,0,receiver_team_pass,14,17,13,13,57,61.25,57
no_receiver_team_pass,RB,360.0,2.0999071518892243,2.944437075751156,-0.00891379285296148,0.825,0.506508788729293,0.03383244340150571,23.142378433520904,33.00502708663318,-0.5742667727959379,0.8222222222222222,0.5070852266912419,0.03210112233404361,0.21388888888888888,0.20272044396676236,0.1698586146605,0.5040154192097654,0.09722222222222222,0.10864458547139731,0.08894525294954371,0.5356483516483517,0.12777777777777777,0.123190594919303,0.10716982853989437,0.6790362780393243,0.044444444444444446,0.03754734131778457,0.040594391897591994,0.7134811046511628,0.6026368563763672,0.007461477326213936,-0.31175419880046035,63.911031958335336,0.050000000000000024,1.6731673717543758,2.5315472657284324,0.036000249202836426,0.9166666666666666,0.1527777777777778,0.15145090983814366,0.12600382569377971,0.6317138599105813,7.003633009721243,0.2689348603868333,0.306831492235589,no_receiver_team_pass,,0,receiver_team_pass,14,17,13,13,57,61.25,57
no_receiver_team_pass,TE,144.0,1.3979265720702239,2.0014462022497943,-0.118435169107556,0.8333333333333334,0.5212712071619987,0.06727038914406636,16.01406816766038,23.13844468305845,0.2657262407080586,0.8333333333333334,0.5044981698918889,0.05245433867477914,0.11805555555555555,0.13092703608630632,0.10374647655564839,0.572024085224641,0.041666666666666664,0.045820477350252936,0.03944121039252418,0.6884057971014492,0.09027777777777778,0.10895540825815936,0.0816800262496698,0.6136230182031709,0.013888888888888888,0.013959992051227344,0.013950165015268627,0.5422535211267606,0.5438421982387118,0.04684912788361065,-1.204599202445625,62.23429985357701,0.05000000000000002,1.4424779030214603,2.141964864192852,0.2127502011375984,0.9305555555555556,0.09027777777777778,0.10591494308986259,0.08230015273297805,0.5484439224897241,7.3653635968891695,0.24199534719284982,0.3389742669097308,no_receiver_team_pass,,0,receiver_team_pass,14,17,13,13,57,61.25,57
no_receiver_team_pass,WR,432.0,1.7242144395669678,2.403947411146322,-0.19278614930399043,0.8055555555555556,0.5148795134485643,0.04705839737542783,19.247768335509495,27.620482672049803,0.2831644956968602,0.7962962962962963,0.4956838779499055,0.02381143961626031,0.16898148148148148,0.16998144308704932,0.14209445963066183,0.5028809096806197,0.05324074074074074,0.06210196669429738,0.05129546195524455,0.4667800574040608,0.09722222222222222,0.11279347126050415,0.08508322967876264,0.6802808302808303,0.02546296296296296,0.03004279355289728,0.0244189980041404,0.763118117037357,0.6067033941296643,0.042164030037979125,-0.6428023008830303,63.87084098604813,0.05000000000000002,1.4795533889594878,2.181773114609515,0.21714030770165016,0.8981481481481481,0.125,0.10428083560585275,0.10897533127232027,0.5967568097197726,6.725971636297907,0.28170311692966826,0.274019533035242,no_receiver_team_pass,,0,receiver_team_pass,14,17,13,13,57,61.25,57
no_receiver_team_pass__r12,QB,144.0,2.573608320099367,3.666249353174893,0.6615811289396575,0.7569444444444444,0.4693133710690355,0.11509613845982702,22.671435008842927,34.54177547975329,6.3231738503927595,0.7638888888888888,0.4514268671618738,0.11529387350961229,0.22916666666666666,0.20626598363005333,0.18110515109092196,0.47720447720447723,0.0625,0.09390137757194397,0.06365238158545787,0.3925925925925926,0.13194444444444445,0.13319688457205092,0.11777129149534117,0.48589473684210527,0.04861111111111111,0.023167358005119643,0.03532996502849553,0.8717413972888426,0.3879327675088198,-0.16948798328108675,-4.927288851214401,65.59047161036064,0.05000000000000002,1.4582354909777218,2.231281152724893,0.38090910836639846,0.8958333333333334,0.1527777777777778,0.12544151211226026,0.09968943293078526,0.7075260804769001,7.988588816004531,0.21225039747329322,0.39571781137243167,no_receiver_team_pass,12.0,1,receiver_team_pass,14,17,13,13,57,61.25,57
no_receiver_team_pass__r12,RB,360.0,2.0972074582191915,2.944449833315482,-0.008835066162899101,0.8277777777777777,0.5054545426828507,0.03570877752425894,23.12647057453235,32.983380943813465,-0.8611664988499586,0.8138888888888889,0.5080724158686357,0.026637992394782317,0.21388888888888888,0.20288485630673492,0.16996207815069347,0.5131017392501491,0.09722222222222222,0.10580454044053719,0.08809963397672804,0.5803076923076923,0.12777777777777777,0.12223207621138338,0.10667835471342922,0.689767377457768,0.044444444444444446,0.0378342780423757,0.04051874830220098,0.7354651162790697,0.6110895949663014,0.03273456328109527,-0.24881622786484897,60.48282528561762,0.05000000000000002,1.6695260052482033,2.5294330763933215,0.012092065550572961,0.9166666666666666,0.1527777777777778,0.15247458066422534,0.12590483954347692,0.6304023845007451,6.050139322096748,0.3461000065091489,0.22438171073395066,no_receiver_team_pass,12.0,1,receiver_team_pass,14,17,13,13,57,61.25,57
no_receiver_team_pass__r12,TE,144.0,1.3987008290614924,2.001478033152875,-0.11825750384241226,0.8333333333333334,0.5197987534229609,0.06171359905333251,15.98583195036267,23.049040827734203,0.08476882719903532,0.8472222222222222,0.5037969331857739,0.04512695546175782,0.11805555555555555,0.13100270212647205,0.1042459744720406,0.5613710050949514,0.041666666666666664,0.04221315289331857,0.04027495152684103,0.5314009661835749,0.09027777777777778,0.10964156883229928,0.08210019631752687,0.6036406341749854,0.013888888888888888,0.013754435428654633,0.014295545412592984,0.3890845070422535,0.5335314697356197,-0.0011976529217908529,-1.221145513893226,58.73859736153562,0.05000000000000002,1.4395574523374388,2.161363702387572,0.13290457671825853,0.9375,0.09027777777777778,0.11070300340521019,0.08249659577148022,0.546095126247798,6.3530470862854225,0.3172864624417394,0.2491130984375397,no_receiver_team_pass,12.0,1,receiver_team_pass,14,17,13,13,57,61.25,57
no_receiver_team_pass__r12,WR,432.0,1.7233542369258867,2.4039141327003817,-0.1927673110493515,0.7986111111111112,0.5144695406371762,0.04869650317860574,19.253340772405092,27.612535823248294,0.04287867024878517,0.7916666666666666,0.4965299531521249,0.022908131146218313,0.16898148148148148,0.16878547981864156,0.14262065472927196,0.4727744495745412,0.05324074074074074,0.058826454733541894,0.05151612946024531,0.43775911555224833,0.09722222222222222,0.10956415056934976,0.08426058142307753,0.694993894993895,0.02546296296296296,0.030010792568984444,0.024518457621174675,0.7587993953789678,0.6020086508658361,0.03416379545929494,-0.5707577503893975,59.53999356167586,0.05000000000000002,1.476206274822907,2.1828740476598147,0.20252569552436914,0.9027777777777778,0.125,0.10451559554899988,0.10877044640700656,0.6036155202821869,5.819466354318888,0.35619009701188936,0.19705908292545746,no_receiver_team_pass,12.0,1,receiver_team_pass,14,17,13,13,57,61.25,57
protected_core,QB,144.0,2.6132036174268674,3.6655875811018004,0.6607951530626615,0.75,0.4727234190497638,0.11979410281421837,23.29035885711756,35.06159227150476,7.129146211452481,0.7291666666666666,0.4428734186341663,0.14128523396004866,0.22916666666666666,0.202984364793892,0.17653772966132286,0.5733005733005733,0.0625,0.0762377493358911,0.06140220907298641,0.4156378600823045,0.13194444444444445,0.13354239956277322,0.11441750818418282,0.5658947368421052,0.04861111111111111,0.01282763412890879,0.04373919586822304,0.8394160583941606,0.42362322519094076,-0.09807491359215496,-4.537293192657781,66.5173760377776,0.05000000000000002,1.6428387633530965,2.549425898616377,0.423429006893663,0.8888888888888888,0.1527777777777778,0.11920114703074766,0.1177208459913573,0.7049180327868853,9.759884822297456,0.11702806415757903,0.5723867904262198,protected_core,,0,"exp_interaction,market_all,disagreement,component_ranks,room_hierarchy,concentration,receiver_team_pass",5,6,4,4,19,32.0,19
protected_core,RB,360.0,2.096630913749845,2.944319091577313,-0.00943133022744611,0.8277777777777777,0.5062269516799632,0.027443872290030785,23.141678727564642,33.01688850060974,-0.5364481609849994,0.8083333333333333,0.5055839520912802,0.03513781278917577,0.21388888888888888,0.20315127093583898,0.17038008769316557,0.4779496122252306,0.09722222222222222,0.10826684111928936,0.08855552521411283,0.5514725274725275,0.12777777777777777,0.12173358415356085,0.10681386251868055,0.6827056217114372,0.044444444444444446,0.039911532951505915,0.04059715764984405,0.7396438953488372,0.6076348073399583,0.012538676995964474,-0.3322446097742226,70.34301613854183,0.05000000000000002,1.6992741472456803,2.5708137603538166,0.026107105454313898,0.9083333333333333,0.1527777777777778,0.15147094285400764,0.12807754700957594,0.5715648286140089,7.070082404087682,0.26277208914897954,0.3136796298585625,protected_core,,0,"exp_interaction,market_all,disagreement,component_ranks,room_hierarchy,concentration,receiver_team_pass",5,6,4,4,19,32.0,19
protected_core,TE,144.0,1.395387263480372,2.001550254840084,-0.11828147351843644,0.8263888888888888,0.5204521971963505,0.06563671737456378,15.988575223316353,23.125235090059995,0.1811434012212575,0.8472222222222222,0.5038623142757438,0.04894957461521184,0.11805555555555555,0.13448989446409967,0.1040108551460675,0.5697081982399259,0.041666666666666664,0.047333894461814435,0.03936403904112559,0.6714975845410628,0.09027777777777778,0.10914376676263424,0.08159673260683402,0.6106870229007634,0.013888888888888888,0.014647746724884336,0.014110963397215542,0.48063380281690143,0.5641582117187861,0.07389277389277389,-1.1514665642496027,67.48215230203216,0.05000000000000002,1.4425196542090806,2.148308059226488,0.14266454517206487,0.9375,0.09027777777777778,0.1133769893771927,0.08275647820175792,0.547269524368761,7.5002531438053825,0.2352627407341051,0.3519610762653618,protected_core,,0,"exp_interaction,market_all,disagreement,component_ranks,room_hierarchy,concentration,receiver_team_pass",5,6,4,4,19,32.0,19
protected_core,WR,432.0,1.7221175957929549,2.403877873759202,-0.19313812950945697,0.8009259259259259,0.5146434540644846,0.04668530143339472,19.241209302640282,27.635673703787454,0.24738520005643994,0.7986111111111112,0.49588735527267724,0.023569145249262236,0.16898148148148148,0.1716831206810912,0.14249226696928252,0.47548364940664706,0.05324074074074074,0.062403630070282164,0.051452613714900064,0.4564685872222813,0.09722222222222222,0.11348232656589101,0.08481783817593798,0.6825396825396826,0.02546296296296296,0.026965211133425652,0.02414569100451032,0.7834161088317858,0.6055735061706359,0.0290358101627345,-0.6232966945755772,69.11565324070399,0.05000000000000002,1.4768965690704432,2.183292507192555,0.21063356875731018,0.9050925925925926,0.125,0.1037630755707017,0.10919769568808212,0.5833823241230649,7.070283673342555,0.2563129469500823,0.30636333850241376,protected_core,,0,"exp_interaction,market_all,disagreement,component_ranks,room_hierarchy,concentration,receiver_team_pass",5,6,4,4,19,32.0,19
protected_core__r12,QB,144.0,2.6071254643432122,3.665672614582743,0.6611855844065193,0.7430555555555556,0.4711914033048488,0.12729308394763605,23.14649085841745,34.90735877700811,6.686340034459635,0.7430555555555556,0.4452845707410877,0.12462786736511244,0.22916666666666666,0.20411832117824036,0.17839759827721113,0.5517335517335518,0.0625,0.08249538228832638,0.06153416205732776,0.4312757201646091,0.13194444444444445,0.1322826280227405,0.11513950404825996,0.5410526315789473,0.04861111111111111,0.014736398073885652,0.04254170862488877,0.8435870698644421,0.41532760529725865,-0.09531388152077806,-4.651805741016613,68.30930340001305,0.05000000000000001,1.617740329692731,2.5243985157226683,0.40380160697886364,0.8958333333333334,0.1527777777777778,0.12037041708552877,0.11468772539624725,0.7108792846497765,8.896711363419016,0.1671636694194429,0.48877697292516636,protected_core,12.0,1,"exp_interaction,market_all,disagreement,component_ranks,room_hierarchy,concentration,receiver_team_pass",5,6,4,4,19,32.0,19
protected_core__r12,RB,360.0,2.094985732112993,2.9443996990280477,-0.00939654212330672,0.8277777777777777,0.5044176190560488,0.023972974273844927,23.144386327898943,33.00992600620089,-0.8422759188919343,0.8083333333333333,0.5073155639342197,0.03052542076175435,0.21388888888888888,0.2038162267423842,0.17043097321502515,0.48322702032949383,0.09722222222222222,0.10570824990066419,0.08796418099241962,0.5716923076923077,0.12777777777777777,0.12150558592139293,0.10663135942538914,0.6902520077540848,0.044444444444444446,0.04038630681245428,0.04025485159953654,0.7510901162790697,0.6127284424041339,0.019694853612553593,-0.25475000497597305,66.07448704651084,0.05000000000000002,1.695721863645542,2.569228119248478,-0.007270989743647584,0.9111111111111111,0.1527777777777778,0.15358235637332515,0.12789582088303575,0.5779433681073025,6.101687197788,0.34106883104669333,0.22952206901690092,protected_core,12.0,1,"exp_interaction,market_all,disagreement,component_ranks,room_hierarchy,concentration,receiver_team_pass",5,6,4,4,19,32.0,19
protected_core__r12,TE,144.0,1.3963225172079865,2.001594284500422,-0.11810621713152747,0.8055555555555556,0.5197197405107441,0.06315551083908899,15.978782560332649,23.04804287794283,0.01863418922634488,0.8402777777777778,0.5030076012016456,0.04662813398867773,0.11805555555555555,0.13407014405657072,0.1043837660541618,0.5632237146827235,0.041666666666666664,0.04517501258841369,0.03986661888525034,0.5748792270531401,0.09027777777777778,0.10861647405067759,0.08206963520592164,0.5965942454492072,0.013888888888888888,0.015517467453234809,0.01414631996374888,0.49471830985915494,0.5576474418201273,0.05034965034965035,-1.1728003109354168,63.60228923809031,0.050000000000000024,1.4420692307784442,2.171726933833866,0.06388514221439533,0.9444444444444444,0.09027777777777778,0.1185001140002761,0.0825531805357434,0.5965942454492072,6.4568594022177,0.3119666017939571,0.25903350631296984,protected_core,12.0,1,"exp_interaction,market_all,disagreement,component_ranks,room_hierarchy,concentration,receiver_team_pass",5,6,4,4,19,32.0,19
protected_core__r12,WR,432.0,1.7209864622252669,2.403881689141324,-0.19314183849213346,0.8009259259259259,0.5155141680946573,0.046580484907841946,19.23426961533565,27.622531548663304,0.032413602274915104,0.7893518518518519,0.49673067448746516,0.02705017005342658,0.16898148148148148,0.17049784585183556,0.14227875961946324,0.46548632044873506,0.05324074074074074,0.0597766274482357,0.05134554690162845,0.4563622834059743,0.09722222222222222,0.1099395852641008,0.08409822035909195,0.6880952380952381,0.02546296296296296,0.02794433194647839,0.024217383175475463,0.7829842366659469,0.6069958015720979,0.04669083303415621,-0.5450310754587301,64.7739174019104,0.05000000000000002,1.4723844833144852,2.17987872649951,0.2003184426863513,0.9143518518518519,0.125,0.10404794150838878,0.10898207555271872,0.5930825004899078,6.124229497166347,0.3306928864563143,0.2238799758800552,protected_core,12.0,1,"exp_interaction,market_all,disagreement,component_ranks,room_hierarchy,concentration,receiver_team_pass",5,6,4,4,19,32.0,19
role_core_adp,QB,144.0,2.610359431343728,3.6656522557807603,0.6605271062591701,0.7430555555555556,0.47088558659546137,0.12339926398184647,23.232134200122402,35.07447313970138,7.19420323275076,0.7222222222222222,0.4403191333377001,0.14641812041742208,0.22916666666666666,0.20134414427518424,0.17733095797630652,0.5683865683865684,0.0625,0.07666494838449586,0.06183881995340584,0.4024691358024691,0.13194444444444445,0.13272429354120463,0.1140898978574984,0.5755789473684211,0.04861111111111111,0.013949971901917416,0.043152201258873334,0.8347236704900939,0.41703174426766615,-0.0984928864239209,-4.574771154247585,66.53391559734725,0.05000000000000002,1.6166753308443707,2.510131907253325,0.43863152069947925,0.8888888888888888,0.1527777777777778,0.11869232061452238,0.11553923029687102,0.7090163934426229,9.715359711245686,0.12002568148856094,0.5689644515201537,role_core_adp,,0,"exp_interaction,market_gap,disagreement,component_ranks,room_hierarchy,receiver_team_pass",6,8,6,6,26,35.5,26
role_core_adp,RB,360.0,2.098767825060679,2.944331035480379,-0.009428253723031303,0.8222222222222222,0.5058856358435271,0.02572823686357195,23.165621658097532,32.99844406255228,-0.5563259951715424,0.8166666666666667,0.5064298246668096,0.03286094378615584,0.21388888888888888,0.20196052907947076,0.1700159992354856,0.49020237712817216,0.09722222222222222,0.10731454120258405,0.08835782420142921,0.5578021978021978,0.12777777777777777,0.12224115120188309,0.10677612294183236,0.6838825810024923,0.044444444444444446,0.03911731520923754,0.04050960419756365,0.7510901162790697,0.6120551812931668,0.02747809268075628,-0.3041039944755791,70.13751276963073,0.05000000000000001,1.6911582750442167,2.5572465627774656,0.03983497207861654,0.9138888888888889,0.1527777777777778,0.15115203724181778,0.1271110794788789,0.5778241430700447,7.014151562959969,0.26748870412813663,0.30867075928456567,role_core_adp,,0,"exp_interaction,market_gap,disagreement,component_ranks,room_hierarchy,receiver_team_pass",6,8,6,6,26,35.5,26
role_core_adp,TE,144.0,1.3945770574210445,2.001545412891714,-0.11817425855154665,0.8194444444444444,0.5218858635934427,0.06752218473669758,15.985309124498308,23.083480050800986,0.08473521486616531,0.8402777777777778,0.5066098920914742,0.04942388903256725,0.11805555555555555,0.13522678859748463,0.10377873918161305,0.5812876331635016,0.041666666666666664,0.047307538800541934,0.03931635013493372,0.6799516908212561,0.09027777777777778,0.1104433623798818,0.08235289681518349,0.5889606576629477,0.013888888888888888,0.0141659209460136,0.014119337245659194,0.545774647887324,0.5655789260145736,0.0779438951852745,-1.1505198972199462,67.07293980102223,0.05000000000000002,1.4435162318714474,2.1586132105568314,0.14826634304132458,0.9305555555555556,0.09027777777777778,0.11226220190301343,0.08275738440633017,0.5296535525543159,7.431308791006387,0.24018524151747542,0.3463535676992897,role_core_adp,,0,"exp_interaction,market_gap,disagreement,component_ranks,room_hierarchy,receiver_team_pass",6,8,6,6,26,35.5,26
role_core_adp,WR,432.0,1.7222371779637173,2.4039798984307286,-0.19312035970027994,0.8055555555555556,0.5158148668332637,0.04780210783876032,19.23371881247752,27.62379569055939,0.2614753812566433,0.7962962962962963,0.49597312786213044,0.022300648271358137,0.16898148148148148,0.17149961282238446,0.14250338034117552,0.47933758156217804,0.05324074074074074,0.06314291240792798,0.05142391353962739,0.46337833528223665,0.09722222222222222,0.1139665878766473,0.08494022575159457,0.6802197802197802,0.02546296296296296,0.028772748687617943,0.02420247565452307,0.7728352407687324,0.6044283615239772,0.029085077640186068,-0.6232176695788232,68.90127767739648,0.05000000000000002,1.4790091473836298,2.185763487071019,0.20187238631294116,0.9004629629629629,0.125,0.10483015651196219,0.10871460321739003,0.594846168920243,6.934818604570067,0.26559076194223824,0.2928690658385706,role_core_adp,,0,"exp_interaction,market_gap,disagreement,component_ranks,room_hierarchy,receiver_team_pass",6,8,6,6,26,35.5,26
role_core_adp__r12,QB,144.0,2.6054171318510875,3.6656966459469564,0.6607531974681459,0.7361111111111112,0.4688275270931498,0.11769097285248897,23.100065581860576,34.94093213055093,6.785668560841864,0.7291666666666666,0.4426147990068419,0.12626958485627054,0.22916666666666666,0.204712457292059,0.17870033876160524,0.5337155337155337,0.0625,0.08444467751017683,0.061798756491816244,0.405761316872428,0.13194444444444445,0.13345515144668862,0.11501466645559659,0.5549473684210526,0.04861111111111111,0.01559705764552994,0.04212276940603599,0.8409801876955162,0.41557679542972387,-0.09903946628084559,-4.696407256490773,68.17475628834111,0.05000000000000002,1.5880088899530398,2.4778397534779977,0.4221725838071252,0.9027777777777778,0.1527777777777778,0.11976797929546781,0.1121659721053697,0.716467958271237,8.836915195011354,0.17149814143923436,0.4841768957358395,role_core_adp,12.0,1,"exp_interaction,market_gap,disagreement,component_ranks,room_hierarchy,receiver_team_pass",6,8,6,6,26,35.5,26
role_core_adp__r12,RB,360.0,2.097251693768041,2.944383423605331,-0.009436000950481619,0.825,0.5050575920336856,0.025549818983550132,23.168731415891344,32.987265825123785,-0.8510986612888719,0.8138888888888889,0.5078940914299719,0.029179880687652038,0.21388888888888888,0.20301126105199777,0.17080513696634633,0.4739112477628379,0.09722222222222222,0.10462874048308332,0.08782785757697054,0.5839120879120879,0.12777777777777777,0.12216566193629506,0.10693110375708294,0.6857518692882858,0.044444444444444446,0.03916209542336256,0.040411961278409014,0.7476380813953488,0.6134566189868073,0.020705663881151342,-0.23374407514037923,65.75534570206881,0.05000000000000002,1.6863360658818718,2.552842063473047,0.009277621959984945,0.9138888888888889,0.1527777777777778,0.1528530353090807,0.1268559294877864,0.5867064083457526,6.050823588352761,0.3460042408520624,0.22527067667753384,role_core_adp,12.0,1,"exp_interaction,market_gap,disagreement,component_ranks,room_hierarchy,receiver_team_pass",6,8,6,6,26,35.5,26
