period,method,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,variant,recency_half_life,uses_recency,removed_families,qb_feature_count,rb_feature_count,wr_feature_count,te_feature_count,feature_count_total,total_match_weight,complexity_score
recent_2020_2025,role_core_adp,1080.0,1.9224756780410164,2.698661993688748,-0.00807718209343933,0.8046296296296296,0.507324018706335,0.027898318346100903,20.644353854306278,29.803393389141505,0.8896732804610663,0.799074074074074,0.493456396091012,0.019880205557805897,0.18518518518518517,0.18079614587179987,0.15115464483602137,0.5326136363636363,0.06759259259259259,0.07755834365537091,0.06350952949477263,0.5656432370665615,0.1111111111111111,0.11875603967409816,0.09576050390427286,0.6647829861111111,0.03333333333333333,0.02829699025785049,0.03082039679493478,0.7736004682843763,0.572103490165853,0.005367869637900733,-1.1140272061857264,68.75392938061809,0.05000000000000002,1.563348625663633,2.349220264795584,0.17228032705015583,0.9074074074074074,0.13333333333333333,0.1231100113543956,0.11229574974034248,0.6093304843304843,7.3982004297816255,0.2434273292204124,0.3420802819928759,role_core_adp,,0,"exp_interaction,market_gap,disagreement,component_ranks,room_hierarchy,receiver_team_pass",6,8,6,6,26,35.5,26
recent_2020_2025,role_core_adp__r12,1080.0,1.9209199010131681,2.6986899086565943,-0.008035829125859628,0.8083333333333333,0.5060596852257618,0.02811677975290361,20.622496743901415,29.760530213975642,0.6204451592248025,0.799074074074074,0.4948336337000146,0.021286826230672184,0.18518518518518517,0.1808012832677568,0.15143660847050172,0.5302045454545454,0.06759259259259259,0.07611215404386645,0.06347340170512054,0.5596305314850839,0.1111111111111111,0.11735423108639088,0.09563198274601188,0.6675,0.03333333333333333,0.028872633385579168,0.030655607270252946,0.7610286292039166,0.5735143881783155,0.0030423932500323165,-1.0795659610331376,65.14814772558049,0.05000000000000002,1.5555706594888041,2.3456889105792733,0.14364718919770106,0.9166666666666666,0.13333333333333333,0.12472138108478974,0.11163098481671194,0.617491690408357,6.447057454828064,0.3166461886138249,0.2583666102379687,role_core_adp,12.0,1,"exp_interaction,market_gap,disagreement,component_ranks,room_hierarchy,receiver_team_pass",6,8,6,6,26,35.5,26
temporal_2023_2025,compact_adp,540.0,1.994776546534688,2.8324448828869335,0.09307354227424815,0.7759259259259259,0.49432056657967677,0.03476424353896862,21.00959630980445,30.69951850386956,0.4611817620885829,0.7870370370370371,0.4907763133051214,0.046030635846553314,0.2,0.17657619883476258,0.16176377566159245,0.5170181755829903,0.07407407407407407,0.07607231188442862,0.06889170711948378,0.57095,0.1111111111111111,0.11448042120596347,0.09781367229841015,0.6141319444444444,0.03888888888888889,0.030155866233868792,0.035323463740759994,0.7311679970639509,0.5380472015305147,-0.036876517256765474,-1.1272690457893524,68.21118544726252,0.05000000000000002,1.5367135656704725,2.3610313123819604,0.01785648830046282,0.9092592592592592,0.1259259259259259,0.1220136904493979,0.10728713493649134,0.5932203389830508,8.005251817670665,0.22411484443594137,0.3883689777682774,compact_adp,,0,"exp_interaction,market_gap,room_hierarchy",10,12,10,10,42,47.5,42
temporal_2023_2025,compact_adp__r12,540.0,1.9951445934487997,2.8324565653935645,0.09305680376713618,0.7685185185185185,0.4939789449662427,0.04012857321758495,21.004239105173674,30.67885766102063,0.18696460091304815,0.7925925925925926,0.49245073230203207,0.04075947553331033,0.2,0.17558368909915611,0.16155490210260456,0.5258058984910837,0.07407407407407407,0.07301309348400416,0.06887492325038243,0.5625,0.1111111111111111,0.11184061905439967,0.09789488604197269,0.6150694444444444,0.03888888888888889,0.030849661367343493,0.034943174509159555,0.7494724286631801,0.5479669826037252,-0.011410037604914816,-1.111441544610239,63.66244667108142,0.05000000000000002,1.529857960064596,2.360640239368225,-0.010152831183401514,0.9092592592592592,0.1259259259259259,0.12305743323950924,0.10675686828771098,0.5995451146560319,6.860900262508465,0.30136989359836974,0.28992816931950144,compact_adp,12.0,1,"exp_interaction,market_gap,room_hierarchy",10,12,10,10,42,47.5,42
temporal_2023_2025,compact_adp_no_disagreement,540.0,1.9936532277697527,2.832388744691848,0.09313237770963415,0.7777777777777778,0.4941052510893121,0.034631252457449524,20.996463238590156,30.679821643224333,0.46113684727590953,0.7962962962962963,0.4908832133525655,0.04249163786610782,0.2,0.17658623125158673,0.16176600656066667,0.516568072702332,0.07407407407407407,0.0762174006308675,0.06858915356959959,0.5867,0.1111111111111111,0.11445796626334305,0.09754414416793125,0.6205555555555555,0.03888888888888889,0.030579888966006014,0.03524271985886066,0.7521790989999082,0.5370076909642355,-0.04016588991503172,-1.1300850995794833,67.90129469131837,0.05000000000000002,1.5384740966783723,2.3658796333842136,0.009289307434093057,0.9111111111111111,0.1259259259259259,0.12310270598372486,0.10727168584082918,0.5911640079760718,8.083877837998244,0.22000833926996569,0.3969833511788079,compact_adp_no_disagreement,,0,"exp_interaction,market_gap,disagreement,room_hierarchy",8,10,8,8,34,42.5,34
temporal_2023_2025,compact_adp_no_disagreement__r12,540.0,1.9936884659496332,2.8323945148702814,0.09316940857496926,0.774074074074074,0.49412559345246326,0.03818536274935247,20.988215172866354,30.6593603039033,0.18848248040068888,0.7888888888888889,0.49252186128732744,0.03690314382227394,0.2,0.1759120941617592,0.16180590045201126,0.5230838477366255,0.07407407407407407,0.07314183157396502,0.06865071217635593,0.5754,0.1111111111111111,0.11254689751900612,0.09753840931002586,0.6225,0.03888888888888889,0.031193104230093895,0.035041273887055885,0.7447472245160106,0.5429685295783708,-0.02054465207356678,-1.1097756468483402,63.48207824119551,0.05000000000000002,1.5318708738459863,2.364574688555906,-0.01803162059807314,0.9148148148148149,0.1259259259259259,0.12417098292490354,0.10672380997277459,0.5999813060817547,6.937843665212095,0.2967838707514895,0.29784757325487077,compact_adp_no_disagreement,12.0,1,"exp_interaction,market_gap,disagreement,room_hierarchy",8,10,8,8,34,42.5,34
temporal_2023_2025,compact_gap,540.0,1.9953047062398128,2.8324172140159973,0.09308965225299773,0.7722222222222223,0.4943418100658865,0.037674460116213226,21.000434627261892,30.696406556889755,0.47540928746344324,0.7851851851851852,0.49026886531734576,0.047668749088529916,0.2,0.17658990533697577,0.16182393361341507,0.5111239711934157,0.07407407407407407,0.07552259174852168,0.06884652874243737,0.57215,0.1111111111111111,0.11414227465256013,0.09780610085696687,0.6132986111111111,0.03888888888888889,0.029456261681542188,0.03520151325212031,0.739196256537297,0.5421994899064997,-0.030323149256341757,-1.132972799730429,68.55413493786953,0.05000000000000002,1.5351038108713726,2.3612332260762834,0.015591051951479706,0.9092592592592592,0.1259259259259259,0.12209649042268578,0.1071059307929305,0.5938434695912264,7.947420598493978,0.22717601140532387,0.3831624955691049,compact_gap,,0,"exp_interaction,adp_rank,room_hierarchy",10,12,10,10,42,48.5,42
temporal_2023_2025,compact_gap__r12,540.0,1.9951060257192827,2.832448068432177,0.09311057436059644,0.7722222222222223,0.4935004221527962,0.04170724743346771,20.99185824815613,30.6663371718804,0.19378045143738706,0.7851851851851852,0.49202707178147936,0.04167712353135439,0.2,0.1751259675420898,0.162094578292977,0.5142532578875172,0.07407407407407407,0.07260849235426603,0.06889687832502421,0.56335,0.1111111111111111,0.1113558288951986,0.09770052091474929,0.6164583333333333,0.03888888888888889,0.030394473821629842,0.03496228391028923,0.7510322047894302,0.5426093878229757,-0.021812679589283766,-1.1162868018632803,63.98215142743564,0.050000000000000024,1.5280497385750782,2.3607626884492086,-0.013814716261845758,0.912962962962963,0.1259259259259259,0.12311201341905147,0.10649751444521,0.5987662013958126,6.81164242110772,0.30442349335029845,0.28571940679652336,compact_gap,12.0,1,"exp_interaction,adp_rank,room_hierarchy",10,12,10,10,42,48.5,42
temporal_2023_2025,compact_room_hierarchy,540.0,1.9985026209150074,2.832317553571278,0.09299063601680839,0.7777777777777778,0.49494821277835443,0.03537412283390007,21.031628747078905,30.68307459314461,0.4829986176057844,0.7870370370370371,0.4899871869625712,0.04244883105981512,0.2,0.17615173727044398,0.16251696175325658,0.49766375171467764,0.07407407407407407,0.07556012436350906,0.06919477147233279,0.55295,0.1111111111111111,0.11454342869223631,0.09852746940825617,0.5992708333333333,0.03888888888888889,0.03001782468307288,0.03539476656393138,0.7506193228736582,0.5428087924708254,-0.02896725373620013,-1.147290147731971,65.4751660189526,0.050000000000000024,1.5371889661412559,2.3628663312431195,0.028117951634888422,0.9111111111111111,0.1259259259259259,0.12111776665263166,0.10743191687434824,0.5886091724825523,7.942961125921322,0.22660614300547027,0.3833385304375316,compact_room_hierarchy,,0,room_hierarchy,12,14,12,12,50,54.5,50
temporal_2023_2025,compact_room_hierarchy__r12,540.0,1.998360920767163,2.832308591640654,0.09298754796025889,0.7703703703703704,0.4945514937253458,0.04089360310710838,21.022744270853664,30.653726316791595,0.19774019586618305,0.7833333333333333,0.49168360983937,0.04325642211080455,0.2,0.1762497512469665,0.1631722003087401,0.48934756515775035,0.07407407407407407,0.0728638854222898,0.06911657317878817,0.55395,0.1111111111111111,0.11306198446901544,0.09817023707944549,0.6090625,0.03888888888888889,0.030454735568011305,0.03521150091430235,0.7544728874208643,0.5476365340835356,-0.017828059919425116,-1.133697517892359,61.238387764623674,0.050000000000000024,1.5303618134942016,2.3629574876682446,-0.003255947516164281,0.9092592592592592,0.1259259259259259,0.12240689384888226,0.10692761720143193,0.5957751744765702,6.808336839629557,0.30359226857365956,0.28555634916559336,compact_room_hierarchy,12.0,1,room_hierarchy,12,14,12,12,50,54.5,50
temporal_2023_2025,full,540.0,1.9929795441500817,2.8323316011901367,0.09345098245112769,0.7796296296296297,0.4930189402709608,0.03714796742352694,20.951767275204222,30.620823544030497,0.42804605156286707,0.7944444444444444,0.49004411649962243,0.039645524467788684,0.2,0.17720888185485922,0.1619615829148057,0.5171896433470508,0.07407407407407407,0.07632924794630369,0.06868824300550176,0.58285,0.1111111111111111,0.11505397080932725,0.09786495427181788,0.6144444444444445,0.03888888888888889,0.030827846966232548,0.034696013717453664,0.7389210019267822,0.5453318919076144,-0.010544846404365813,-1.1647972966998839,64.58186418040845,0.05000000000000002,1.5227767010690778,2.3437238769409356,0.009862940353387702,0.9111111111111111,0.1259259259259259,0.12303727227947174,0.10589582169536645,0.5990466101694916,7.918861172032927,0.22753401184403454,0.3809228903581566,full,,0,,14,17,14,14,59,62.25,59
temporal_2023_2025,full__r12,540.0,1.9933525684321438,2.832214658221006,0.09345965122509056,0.7796296296296297,0.4933392256140838,0.03935221636156072,20.94135693634412,30.586659998848937,0.128642887456473,0.7888888888888889,0.4927562904497277,0.03642479630998452,0.2,0.17688245937271202,0.1623742075145988,0.5189043209876543,0.07407407407407407,0.07372213690869676,0.0687839486759795,0.5867,0.1111111111111111,0.11330203177544051,0.0973573452483686,0.6267013888888889,0.03888888888888889,0.0313654226460089,0.034594001487718684,0.7515368382420405,0.5521124501442497,0.012482286366627534,-1.1532201958531092,60.61111035480733,0.05000000000000002,1.518709988622718,2.344819705323267,-0.02010492860056319,0.9074074074074074,0.1259259259259259,0.12418734817547913,0.10556523849077305,0.6052779162512463,6.791723669330579,0.30421388738202826,0.28376491764622097,full,12.0,1,,14,17,14,14,59,62.25,59
temporal_2023_2025,no_adp_rank,540.0,1.9928919347388148,2.8323100156193974,0.09343334760045381,0.7833333333333333,0.49350765893566634,0.03881623295048159,20.9536920541448,30.626551228730055,0.44243343298441806,0.7888888888888889,0.49008026575655944,0.037261431319376925,0.2,0.17737699187850806,0.16183147705995157,0.5181541495198903,0.07407407407407407,0.07622326705651863,0.0685173845945431,0.59975,0.1111111111111111,0.11523883107895255,0.09786255619155394,0.6119097222222222,0.03888888888888889,0.030738315800248096,0.0347143274130904,0.7356179466006055,0.5437272427339861,-0.01210223629024791,-1.1756845221046879,64.93083041492478,0.05000000000000002,1.5194205138477384,2.342031607207157,0.0022070247450649825,0.912962962962963,0.1259259259259259,0.12346553658919611,0.10564611634641315,0.6060256729810568,7.966575998196149,0.22496042727735632,0.38579218283428046,no_adp_rank,,0,adp_rank,13,16,13,13,55,60.25,55
temporal_2023_2025,no_adp_rank__r12,540.0,1.9928377040338394,2.8322109474659145,0.09347666342260297,0.7796296296296297,0.49361182327468595,0.03674030917814475,20.940872372700657,30.591274555656046,0.14231830452591684,0.7833333333333333,0.4928930884897152,0.036399941634552624,0.2,0.17740660402367922,0.16243962544962195,0.5173611111111112,0.07407407407407407,0.0732644197112037,0.0687950160152048,0.58305,0.1111111111111111,0.11338724136408794,0.09770228156628165,0.6193402777777778,0.03888888888888889,0.031190642895554663,0.03467426556574897,0.7443802183686576,0.5442739384119335,-0.0041251475104128925,-1.1632232437922223,60.959927076523186,0.05000000000000002,1.5150328537921214,2.343022610483989,-0.027624979001256787,0.9111111111111111,0.1259259259259259,0.12458262640284305,0.10526058855923862,0.6138148055832503,6.8360378683068355,0.3015873613462833,0.2881157914091106,no_adp_rank,12.0,1,adp_rank,13,16,13,13,55,60.25,55
temporal_2023_2025,no_component_ranks,540.0,1.9927443665029059,2.8323982446598017,0.09356926019211377,0.7759259259259259,0.49362729267348954,0.03575189840972992,20.950819528407166,30.64441217191516,0.48517801956752327,0.7833333333333333,0.49006794129805814,0.03865928538833119,0.2,0.17750378936027583,0.1620278731243541,0.5153677983539094,0.07407407407407407,0.07628811280669191,0.06848035196667791,0.60515,0.1111111111111111,0.11529635269117704,0.09775370608209101,0.6146875,0.03888888888888889,0.0312892962029776,0.03500985287667488,0.7359390769795394,0.5379781929661623,-0.014989839547536934,-1.1525733724887155,65.13588190059619,0.05000000000000002,1.528566062500222,2.359507715825669,0.0010541295790653642,0.912962962962963,0.1259259259259259,0.1234869485020222,0.10622227305547643,0.5898865902293121,7.972020099523424,0.2247270001673989,0.3852219223222935,no_component_ranks,,0,component_ranks,12,15,13,13,53,56.25,53
temporal_2023_2025,no_component_ranks__r12,540.0,1.9923947637834813,2.8322054224552247,0.09353938458449501,0.7759259259259259,0.49309513601625277,0.04172124034101199,20.939448032236474,30.60370009938302,0.1766262046396817,0.7814814814814814,0.4921929303934941,0.03463331238412376,0.2,0.17716355447727306,0.16171742128828648,0.5282278806584362,0.07407407407407407,0.07366885313960894,0.06876924100314655,0.5883,0.1111111111111111,0.11365235688163855,0.09743369223718369,0.6245833333333334,0.03888888888888889,0.03196987706443589,0.0348361435449456,0.7430956968529223,0.5459529689867854,0.005584686123371099,-1.1426102064922647,61.37339792313317,0.05000000000000002,1.5238966331239125,2.3606142378339814,-0.03221208843786472,0.9148148148148149,0.1259259259259259,0.12475141019110686,0.1057670821116001,0.5965229312063809,6.850446771604482,0.300830687550089,0.28855566066722643,no_component_ranks,12.0,1,component_ranks,12,15,13,13,53,56.25,53
temporal_2023_2025,no_concentration,540.0,1.9926885508998633,2.832305237969699,0.09349343602255152,0.7814814814814814,0.49371067888437076,0.03602535374891719,20.950429955788913,30.62110560501045,0.43432638124036677,0.7925925925925926,0.49034052897299285,0.04224326311027604,0.2,0.17673179620161483,0.1616647458057711,0.522826646090535,0.07407407407407407,0.07661455119413962,0.06863358907488545,0.59045,0.1111111111111111,0.11486056127448112,0.09800596159356086,0.6106944444444444,0.03888888888888889,0.030848878691336182,0.03490956833134217,0.7381411138636572,0.544046488317721,-0.004165766457818214,-1.1630986116013378,64.6054635421605,0.05000000000000002,1.520437347781158,2.3411066264961935,0.011375880128622885,0.912962962962963,0.1259259259259259,0.12284363052130792,0.10593666094344602,0.5990466101694916,7.928009410789836,0.22680501392652652,0.3818319314628099,no_concentration,,0,concentration,14,16,13,13,56,60.75,56
temporal_2023_2025,no_concentration__r12,540.0,1.993155984688666,2.8321800431936826,0.09347689752613775,0.7759259259259259,0.4933852441820429,0.040933097852285494,20.940824721403544,30.587527772132805,0.13579986352767587,0.7907407407407407,0.49254461215625933,0.0343730849767695,0.2,0.17647768286931942,0.16213695797475502,0.5232767489711934,0.07407407407407407,0.07361501221083752,0.06875124827778017,0.5946,0.1111111111111111,0.11313144116413047,0.09736594043873248,0.6272222222222222,0.03888888888888889,0.031394667054595614,0.03459214095916239,0.753601247820901,0.5491966382479271,0.0036786439215802835,-1.1523746064031848,60.60222524555595,0.050000000000000024,1.5163009533465803,2.341697716623853,-0.018677360870524233,0.9074074074074074,0.1259259259259259,0.12400132345399473,0.10558611265082986,0.6077081256231306,6.799533145801044,0.3034027908535719,0.284497024390075,no_concentration,12.0,1,concentration,14,16,13,13,56,60.75,56
temporal_2023_2025,no_disagreement,540.0,1.9918968604491123,2.832349533177704,0.09338005220697974,0.7759259259259259,0.4930408818245396,0.0384901266210807,20.948003577831212,30.624854024924396,0.4267109071193735,0.7925925925925926,0.4906008816784682,0.03565481798897452,0.2,0.17715020140207646,0.16191121548983917,0.5170610425240055,0.07407407407407407,0.07630117041947404,0.06857488658264059,0.59695,0.1111111111111111,0.11515030086969309,0.0979629557005151,0.6109027777777778,0.03888888888888889,0.031319845442675714,0.03500921656823369,0.7385539957794293,0.5441558503164461,-0.014001724590581204,-1.1658610680803236,64.13995296035193,0.05000000000000002,1.5215312204209877,2.343821585402141,0.0027590452639995743,0.9111111111111111,0.1259259259259259,0.12377488490732641,0.10565655483908058,0.6037200897308076,7.9886361074815175,0.22383422003142267,0.3883423045425147,no_disagreement,,0,disagreement,12,15,12,12,51,57.25,51
temporal_2023_2025,no_disagreement__r12,540.0,1.9919244415768815,2.832241369614592,0.09338287482702849,0.7777777777777778,0.4938970176252606,0.039326239412526665,20.93807780741614,30.59224066804931,0.13058062014531158,0.7888888888888889,0.4929675961180729,0.03391080845704475,0.2,0.1767818588897871,0.16197928672025896,0.5269847393689986,0.07407407407407407,0.07380786158701919,0.06867181878468898,0.59575,0.1111111111111111,0.1134639604166107,0.0975040705149586,0.6233333333333333,0.03888888888888889,0.031604952230190816,0.03486212812579259,0.7571336819891733,0.549449390212228,0.0023837149266248817,-1.1508672078461297,60.35049477726932,0.05000000000000002,1.5174925767794591,2.344611745774705,-0.026865313787195748,0.9111111111111111,0.1259259259259259,0.12495931152575568,0.10530385123651242,0.6106679960119641,6.860682203381702,0.3000405380478494,0.29070858149604833,no_disagreement,12.0,1,disagreement,12,15,12,12,51,57.25,51
temporal_2023_2025,no_exp_interaction,540.0,1.9883912662103538,2.83247112703286,0.09342124836267529,0.7759259259259259,0.493677555563218,0.03763712729370666,20.922733849576513,30.637063570130806,0.4092862005617677,0.7962962962962963,0.49066486038252627,0.03873055733795294,0.2,0.17681314569911205,0.16086280488232557,0.5350651577503429,0.07407407407407407,0.07644156461975721,0.06851256102597515,0.5999,0.1111111111111111,0.11450842566722104,0.09707234395488547,0.6314583333333333,0.03888888888888889,0.03142582631985216,0.03477555065786178,0.7334617854849069,0.5360581468366289,-0.02655092171860062,-1.1456380439202383,66.99007930530567,0.05000000000000002,1.5226385767889319,2.345645827329553,0.00149196229253416,0.9111111111111111,0.1259259259259259,0.12384421584296326,0.10544395845467022,0.6013833499501495,7.876157223033067,0.23048044556690606,0.37564737198958853,no_exp_interaction,,0,exp_interaction,13,16,13,13,55,58.25,55
temporal_2023_2025,no_exp_interaction__r12,540.0,1.9889251547992965,2.83236673540525,0.09340781602375017,0.7777777777777778,0.4937125248910479,0.040378496939155906,20.919316374081554,30.60408352524472,0.11142802977029144,0.7888888888888889,0.4920207184188323,0.03981826427391916,0.2,0.17575427096964455,0.16190714044829413,0.5233196159122085,0.07407407407407407,0.07321823338892654,0.06857273693105942,0.5942,0.1111111111111111,0.1123364421529678,0.09720362024892147,0.6296875,0.03888888888888889,0.03152324889954324,0.03479874974769829,0.7425451876318928,0.5359326282220642,-0.025568827206007033,-1.1343241174968508,62.67210745193445,0.05000000000000002,1.5183641258666638,2.3453137109770643,-0.02689924551553299,0.9111111111111111,0.1259259259259259,0.12475955938414893,0.1050950935735999,0.6080508474576272,6.751854434685925,0.30756191225859186,0.27943595035305874,no_exp_interaction,12.0,1,exp_interaction,13,16,13,13,55,58.25,55
temporal_2023_2025,no_market,540.0,1.9923601262257133,2.83234834159665,0.09344550669996643,0.7796296296296297,0.4935930336610366,0.03868628894725862,20.939771287235494,30.616548411634856,0.4331126675758889,0.7888888888888889,0.4914207518638095,0.03949952900688031,0.2,0.17804619135213226,0.16161099327274794,0.5241555212620027,0.07407407407407407,0.07673912282370099,0.06848434092492019,0.60315,0.1111111111111111,0.11468710849152233,0.09774739439271171,0.6164930555555556,0.03888888888888889,0.030574045112099022,0.03465855816403181,0.7522708505367465,0.5406906372711275,-0.024139390814859524,-1.1798938975645272,64.66605167985526,0.05000000000000002,1.5189508938585752,2.3455186946698476,-0.006606197390026256,0.9148148148148149,0.1259259259259259,0.124462157944553,0.10559314609894146,0.6068980558325024,8.084335029688612,0.2188885554877173,0.39728386530935317,no_market,,0,market_all,12,15,12,12,51,57.25,51
temporal_2023_2025,no_market__r12,540.0,1.9922506862422207,2.8322441053086638,0.09350267332524127,0.7851851851851852,0.49370259384455534,0.03999117500000782,20.92709287903516,30.588166655807598,0.14803025138415632,0.7851851851851852,0.4928664944435245,0.033663950878912885,0.2,0.1780947483434692,0.16231036065047225,0.517318244170096,0.07407407407407407,0.07405706194170468,0.06883748002233347,0.58375,0.1111111111111111,0.11314058078898606,0.0976253623662471,0.6208680555555556,0.03888888888888889,0.03109571427276568,0.03462042296561474,0.749793559042114,0.5429959272358912,-0.00868193801914425,-1.1658328661331807,60.89598593910212,0.050000000000000024,1.5147100623022007,2.345452871691106,-0.034552462147542894,0.9148148148148149,0.1259259259259259,0.12547619517264474,0.10528500354378038,0.6120388833499502,6.941812938406583,0.29529901288886845,0.2980117057894031,no_market,12.0,1,market_all,12,15,12,12,51,57.25,51
temporal_2023_2025,no_market_gap,540.0,1.9912762446345966,2.832381398992607,0.09355438981499624,0.7796296296296297,0.4936626672632077,0.03703044658000931,20.95305267005171,30.623475628831013,0.43705654064878535,0.7944444444444444,0.4908835202236103,0.03554031919780326,0.2,0.17759903631388999,0.16195009940756275,0.5162894375857339,0.07407407407407407,0.07664843713763489,0.0684728712017098,0.60535,0.1111111111111111,0.11500996945460168,0.09798943349641144,0.6113888888888889,0.03888888888888889,0.030854214782482476,0.03464213109649534,0.7521790989999082,0.5395623415281829,-0.027063955028042697,-1.1683490402759609,64.505943942485,0.050000000000000024,1.5205227645776438,2.3447677106500695,0.0025503319587690076,0.912962962962963,0.1259259259259259,0.12384128647283066,0.1056879996605522,0.6019441674975075,8.017655988390244,0.22242317345064158,0.3904737523084942,no_market_gap,,0,market_gap,13,16,13,13,55,59.25,55
temporal_2023_2025,no_market_gap__r12,540.0,1.9917902798803235,2.83227445668637,0.09355175290905429,0.7851851851851852,0.49364369312801365,0.03888389050192348,20.942932480367254,30.593346408859524,0.1442093710073751,0.7888888888888889,0.49273853628172404,0.03681690139443139,0.2,0.17729341405750756,0.16224263018042492,0.5204475308641975,0.07407407407407407,0.07400575156569965,0.06867693905756811,0.59235,0.1111111111111111,0.11354011304861628,0.09762204862383171,0.6227430555555555,0.03888888888888889,0.031324537604200814,0.034722599034503025,0.750206440957886,0.546196004118447,8.611521682554161e-06,-1.1567541639564947,60.636094314119774,0.05000000000000002,1.515979878312464,2.345206771002222,-0.02602097758091246,0.9111111111111111,0.1259259259259259,0.12490545550469619,0.10530862193246938,0.6091413260219342,6.879445506944028,0.2989664345947129,0.29191577216505765,no_market_gap,12.0,1,market_gap,13,16,13,13,55,59.25,55
temporal_2023_2025,no_receiver_team_pass,540.0,1.9933852682213085,2.8323528521726637,0.09331393228362361,0.7759259259259259,0.49333362408334364,0.036003842645894346,20.958536686102587,30.609452178338824,0.38358358227415296,0.7944444444444444,0.49085715625726883,0.03854762578712717,0.2,0.17751186879523953,0.16180201573191363,0.5219478737997256,0.07407407407407407,0.07667672775441439,0.0685649465188137,0.5981,0.1111111111111111,0.11517911607470287,0.0976329605408057,0.6197569444444444,0.03888888888888889,0.030904922424305755,0.03480606030937889,0.7331865308743921,0.545800624293091,-0.012124870112723295,-1.16355160742246,65.03252799829565,0.05000000000000002,1.5233795445096667,2.3428219493368823,0.0031240189401617402,0.9111111111111111,0.1259259259259259,0.12353418399952766,0.10606913078295209,0.5953701395812563,7.890964341598312,0.2297718338984177,0.3779429102876513,no_receiver_team_pass,,0,receiver_team_pass,14,17,13,13,57,61.25,57
temporal_2023_2025,no_receiver_team_pass__r12,540.0,1.9934256715276832,2.8322730638373765,0.09337082420047893,0.7777777777777778,0.49357892271333803,0.0450628450412921,20.950190474209325,30.576898478162487,0.09202713925984896,0.7888888888888889,0.4929244238774847,0.03665402082764263,0.2,0.177162030763929,0.16283730358267126,0.5073088134430727,0.07407407407407407,0.07379682608093777,0.06884641661982063,0.58465,0.1111111111111111,0.11321160035774087,0.09761473702058636,0.6198611111111111,0.03888888888888889,0.031092584719161393,0.03484682548074317,0.7273603082851637,0.5500250077567373,0.0045387291756449405,-1.1539372564227677,60.954074685549834,0.05000000000000002,1.519316023491615,2.342471875875812,-0.02331614442309155,0.9111111111111111,0.1259259259259259,0.12437536638902573,0.10574243310690423,0.6023492023928215,6.765093937325308,0.30671940706984063,0.28117851443652647,no_receiver_team_pass,12.0,1,receiver_team_pass,14,17,13,13,57,61.25,57
temporal_2023_2025,protected_core,540.0,1.9967298767712733,2.832315138561567,0.09264800294883795,0.7833333333333333,0.4937343238462364,0.03336172799984605,21.010888759116717,30.66064151278625,0.46599021791835216,0.7870370370370371,0.4900291296932762,0.03921110927600985,0.2,0.177823581846419,0.1616521684868283,0.5088734567901234,0.07407407407407407,0.0752430199743894,0.06836724159685949,0.59815,0.1111111111111111,0.11431939294032219,0.09714509194365964,0.6240972222222222,0.03888888888888889,0.029517529213028717,0.03569807926506278,0.7397926415267456,0.5470037586999714,-0.0036411495085907552,-1.107271077441936,69.90743068138505,0.05000000000000002,1.5584535500198946,2.4009759272201805,-0.011683597834536675,0.9074074074074074,0.1259259259259259,0.12434547574161625,0.1090922512665624,0.5669865403788634,8.249261406645006,0.2108032186798269,0.4114930313958558,protected_core,,0,"exp_interaction,market_all,disagreement,component_ranks,room_hierarchy,concentration,receiver_team_pass",5,6,4,4,19,32.0,19
temporal_2023_2025,protected_core__r12,540.0,1.995918388543921,2.8323473667736168,0.09276406627599466,0.7759259259259259,0.49395951884922656,0.037780780403527114,21.001666304082416,30.642272897825535,0.19512682382949315,0.7796296296296297,0.49161223998080983,0.03958954488197369,0.2,0.17693768582503897,0.16194056150366848,0.5081447187928669,0.07407407407407407,0.07372127789694728,0.06839617001561196,0.5848,0.1111111111111111,0.11208521927446653,0.0968966491732512,0.6292708333333333,0.03888888888888889,0.030279560457585484,0.03549861712382061,0.7498853105789522,0.5543411104994538,0.015664738981348434,-1.085540475633543,65.81411486095314,0.050000000000000024,1.5530188849765434,2.4014351681368424,-0.041514269163403235,0.9111111111111111,0.1259259259259259,0.1256324346427033,0.10859253767160428,0.5761154037886341,7.111414844163086,0.28593280347147976,0.31267208569802424,protected_core,12.0,1,"exp_interaction,market_all,disagreement,component_ranks,room_hierarchy,concentration,receiver_team_pass",5,6,4,4,19,32.0,19
