year,source_roster_block_id,player,raw_player,player_key,pos,clearing_price,observed_actual_salary,price_source,salary_missing_filled_one,actionable,event_source,is_synthetic_contract_fill,preauction_score,raw_nominal_salary
2024,9,Jerry Jeudy,"Jerry Jeudy Cle, WR",jerryjeudy,WR,3.0,3.0,observed,False,True,historical_forecast_matched,False,8.08175,1.0
2024,9,Miles Sanders,"Miles Sanders Car, RB",milessanders,RB,1.0,1.0,observed,False,False,historical_opponent_only,False,4.225,
2024,9,Khalil Herbert,"Khalil Herbert Chi, RB",khalilherbert,RB,1.0,1.0,observed,False,True,historical_forecast_matched,False,6.933916666666666,1.0
2024,10,Tyreek Hill,"Tyreek Hill Mia, WR",tyreekhill,WR,104.0,104.0,observed,False,True,historical_forecast_matched,False,17.386625,95.0
2024,10,Patrick Mahomes,"Patrick Mahomes KC, QB",patrickmahomes,QB,33.0,33.0,observed,False,True,historical_forecast_matched,False,20.3765,27.0
2024,10,Derrick Henry,"Derrick Henry Bal, RB",derrickhenry,RB,78.0,78.0,observed,False,True,historical_forecast_matched,False,13.927166666666666,67.0
2024,10,Ezekiel Elliott,"Ezekiel Elliott Dal, RB",ezekielelliott,RB,8.0,8.0,observed,False,True,historical_forecast_matched,False,8.858166666666667,9.0
2024,10,Xavier Worthy,"Xavier Worthy KC, WR",xavierworthy,WR,26.0,26.0,observed,False,True,historical_forecast_matched,False,11.040216666666666,12.0
2024,10,Jk Dobbins,"J.K. Dobbins LAC, RB",jkdobbins,RB,7.0,7.0,observed,False,True,historical_forecast_matched,False,7.7145,2.0
2024,10,Marquise Brown,"Marquise Brown KC, WR",marquisebrown,WR,2.0,2.0,observed,False,True,historical_forecast_matched,False,7.936875,4.0
2024,10,Justice Hill,"Justice Hill Bal, RB",justicehill,RB,4.0,4.0,observed,False,False,historical_opponent_only,False,4.705625,
2024,10,Brian Thomas,"Brian Thomas Jr. Jax, WR",brianthomas,WR,3.0,3.0,observed,False,True,historical_forecast_matched,False,10.273216666666668,8.0
2024,10,Rashid Shaheed,"Rashid Shaheed NO, WR",rashidshaheed,WR,1.0,1.0,observed,False,True,historical_forecast_matched,False,7.78675,1.0
2024,10,Brandin Cooks,"Brandin Cooks Dal, WR",brandincooks,WR,1.0,1.0,observed,False,True,historical_forecast_matched,False,7.5275,1.0
2024,11,Tyjae Spears,"Tyjae Spears Ten, RB",tyjaespears,RB,25.0,25.0,observed,False,True,historical_forecast_matched,False,10.245166666666668,13.0
2024,11,Jonathan Taylor,"Jonathan Taylor Ind, RB",jonathantaylor,RB,102.0,102.0,observed,False,True,historical_forecast_matched,False,14.97775,91.0
2024,11,David Montgomery,"David Montgomery Det, RB",davidmontgomery,RB,37.0,37.0,observed,False,True,historical_forecast_matched,False,10.74425,24.0
2024,11,Cj Stroud,"C.J. Stroud Hou, QB",cjstroud,QB,21.0,21.0,observed,False,True,historical_forecast_matched,False,18.291000000000004,18.0
2024,11,Deebo Samuel,"Deebo Samuel Sr. SF, WR",deebosamuel,WR,55.0,55.0,observed,False,True,historical_forecast_matched,False,13.21125,45.0
2024,11,Keenan Allen,"Keenan Allen Chi, WR",keenanallen,WR,19.0,19.0,observed,False,True,historical_forecast_matched,False,9.91025,15.0
2024,11,Christian Kirk,"Christian Kirk Jax, WR",christiankirk,WR,11.0,11.0,observed,False,True,historical_forecast_matched,False,9.992750000000001,14.0
2024,11,Kyle Pitts,"Kyle Pitts Atl, TE",kylepitts,TE,10.0,10.0,observed,False,True,historical_forecast_matched,False,9.9415,12.0
2024,11,Courtland Sutton,"Courtland Sutton Den, WR",courtlandsutton,WR,4.0,4.0,observed,False,True,historical_forecast_matched,False,8.51375,6.0
2024,11,Gus Edwards,"Gus Edwards LAC, RB",gusedwards,RB,7.0,7.0,observed,False,True,historical_forecast_matched,False,8.41375,8.0
2024,11,Joshua Palmer,"Joshua Palmer LAC, WR",joshuapalmer,WR,2.0,2.0,observed,False,True,historical_forecast_matched,False,7.946875,1.0
2024,11,Mike Williams,"Mike Williams NYJ, WR",mikewilliams,WR,1.0,1.0,observed,False,True,historical_forecast_matched,False,7.222250000000001,1.0
2024,11,Cole Kmet,"Cole Kmet Chi, TE",colekmet,TE,2.0,2.0,observed,False,True,historical_forecast_matched,False,6.041,1.0
2024,12,Lamar Jackson,"Lamar Jackson Bal, QB",lamarjackson,QB,39.0,39.0,observed,False,True,historical_forecast_matched,False,20.46675,22.0
2024,12,Mike Evans,"Mike Evans TB, WR",mikeevans,WR,44.0,44.0,observed,False,True,historical_forecast_matched,False,12.683875,53.0
2024,12,Zay Flowers,"Zay Flowers Bal, WR",zayflowers,WR,25.0,25.0,observed,False,True,historical_forecast_matched,False,11.903,27.0
2024,12,Joe Burrow,"Joe Burrow Cin, QB",joeburrow,QB,17.0,17.0,observed,False,True,historical_forecast_matched,False,18.8525,13.0
2024,12,Calvin Ridley,"Calvin Ridley Ten, WR",calvinridley,WR,28.0,28.0,observed,False,True,historical_forecast_matched,False,10.614374999999999,21.0
2024,12,Keon Coleman,"Keon Coleman Buf, WR",keoncoleman,WR,11.0,11.0,observed,False,True,historical_forecast_matched,False,10.19975,12.0
2024,12,Javonte Williams,"Javonte Williams Den, RB",javontewilliams,RB,17.0,17.0,observed,False,True,historical_forecast_matched,False,10.057749999999999,17.0
2024,12,Nick Chubb,"Nick Chubb Cle, RB",nickchubb,RB,10.0,10.0,observed,False,True,historical_forecast_matched,False,8.709,7.0
2024,12,Blake Corum,"Blake Corum LAR, RB",blakecorum,RB,9.0,9.0,observed,False,True,historical_forecast_matched,False,7.4621,6.0
2024,12,Jaylen Warren,"Jaylen Warren Pit, RB",jaylenwarren,RB,11.0,11.0,observed,False,True,historical_forecast_matched,False,9.566833333333333,15.0
2024,12,Tyler Lockett,"Tyler Lockett Sea, WR",tylerlockett,WR,2.0,2.0,observed,False,True,historical_forecast_matched,False,7.722624999999999,2.0
2024,-1,Missing Skill Slot 1,,__missing_skill_slot_1__,UNK,1.0,,synthetic_contract_fill_one,True,False,synthetic_contract_fill,True,0.0,
2025,1,Ceedee Lamb,"CeeDee Lamb Dal, WR",ceedeelamb,WR,82.0,82.0,observed,False,True,historical_forecast_matched,False,16.49225,91.0
2025,1,Malik Nabers,"Malik Nabers NYG, WR",maliknabers,WR,73.0,73.0,observed,False,True,historical_forecast_matched,False,16.02675,80.0
2025,1,Emeka Egbuka,"Emeka Egbuka TB, WR",emekaegbuka,WR,27.0,27.0,observed,False,True,historical_forecast_matched,False,12.24345,13.0
2025,1,Tet Mcmillan,"Tetairoa McMillan Car, WR",tetmcmillan,WR,25.0,25.0,observed,False,True,historical_forecast_matched,False,12.363487500000002,24.0
2025,1,Rj Harvey,"RJ Harvey Den, RB",rjharvey,RB,29.0,29.0,observed,False,True,historical_forecast_matched,False,12.545966666666668,27.0
2025,1,Ricky Pearsall,"Ricky Pearsall SF, WR",rickypearsall,WR,16.0,16.0,observed,False,True,historical_forecast_matched,False,11.0277,12.0
2025,1,Tyler Warren,"Tyler Warren Ind, TE",tylerwarren,TE,8.0,8.0,observed,False,True,historical_forecast_matched,False,10.2264,5.0
2025,1,Bhayshul Tuten,"Bhayshul Tuten Jax, RB",bhayshultuten,RB,1.0,1.0,observed,False,True,historical_forecast_matched,False,7.440633333333333,2.0
2025,1,Ray Davis,"Ray Davis Buf, RB",raydavis,RB,2.0,2.0,observed,False,True,historical_forecast_matched,False,6.881,2.0
2025,1,Drake Maye,"Drake Maye NE, QB",drakemaye,QB,1.0,1.0,observed,False,True,historical_forecast_matched,False,14.78925,2.0
2025,1,Ollie Gordon,"Ollie Gordon II Mia, RB",olliegordon,RB,1.0,1.0,observed,False,False,historical_opponent_only,False,3.311875,
2025,2,Bijan Robinson,"Bijan Robinson Atl, RB",bijanrobinson,RB,103.0,103.0,observed,False,True,historical_forecast_matched,False,18.786,110.0
2025,2,Saquon Barkley,"Saquon Barkley Phi, RB",saquonbarkley,RB,109.0,109.0,observed,False,True,historical_forecast_matched,False,17.972,104.0
2025,2,Jameson Williams,"Jameson Williams Det, WR",jamesonwilliams,WR,21.0,21.0,observed,False,True,historical_forecast_matched,False,10.42975,23.0
2025,2,Matthew Golden,"Matthew Golden GB, WR",matthewgolden,WR,30.0,30.0,observed,False,True,historical_forecast_matched,False,10.9345,13.0
2025,2,Michael Pittman,"Michael Pittman Jr. Ind, WR",michaelpittman,WR,8.0,8.0,observed,False,True,historical_forecast_matched,False,9.1885,8.0
2025,2,Deebo Samuel,"Deebo Samuel Wsh, WR",deebosamuel,WR,7.0,7.0,observed,False,True,historical_forecast_matched,False,9.88975,12.0
2025,2,Kyle Pitts,"Kyle Pitts Sr. Atl, TE",kylepitts,TE,4.0,4.0,observed,False,True,historical_forecast_matched,False,7.282999999999999,2.0
2025,2,Jaydon Blue,"Jaydon Blue Dal, RB",jaydonblue,RB,6.0,6.0,observed,False,True,historical_forecast_matched,False,8.048266666666667,2.0
2025,2,Dak Prescott,"Dak Prescott Dal, QB",dakprescott,QB,3.0,3.0,observed,False,True,historical_forecast_matched,False,16.688499999999998,3.0
2025,2,Marvin Mims,"Marvin Mims Jr. Den, WR",marvinmims,WR,4.0,4.0,observed,False,True,historical_forecast_matched,False,7.8955,2.0
2025,2,Brian Robinson,"Brian Robinson Jr. SF, RB",brianrobinson,RB,1.0,1.0,observed,False,True,historical_forecast_matched,False,6.831375,4.0
2025,2,Elic Ayomanor,"Elic Ayomanor Ten, WR",elicayomanor,WR,1.0,1.0,observed,False,False,historical_opponent_only,False,4.9625,
2025,2,Tyler Allgeier,"Tyler Allgeier Atl, RB",tylerallgeier,RB,1.0,1.0,observed,False,True,historical_forecast_matched,False,6.382875,2.0
2025,3,Ashton Jeanty,"Ashton Jeanty LV, RB",ashtonjeanty,RB,100.0,100.0,observed,False,True,historical_forecast_matched,False,17.2194,88.0
2025,3,Xavier Worthy,"Xavier Worthy KC, WR",xavierworthy,WR,28.0,28.0,observed,False,True,historical_forecast_matched,False,12.38925,31.0
2025,3,Travis Hunter,"Travis Hunter Jax, WR",travishunter,WR,27.0,27.0,observed,False,True,historical_forecast_matched,False,11.9375,19.0
2025,3,Mike Evans,"Mike Evans TB, WR",mikeevans,WR,31.0,31.0,observed,False,True,historical_forecast_matched,False,12.33175,38.0
2025,3,George Pickens,"George Pickens Dal, WR",georgepickens,WR,29.0,29.0,observed,False,True,historical_forecast_matched,False,11.83896,22.0
2025,3,Joe Mixon,"Joe Mixon Hou, RB",joemixon,RB,12.0,12.0,observed,False,True,historical_forecast_matched,False,9.951,13.0
2025,3,Brock Purdy,"Brock Purdy SF, QB",brockpurdy,QB,4.0,4.0,observed,False,True,historical_forecast_matched,False,16.8915,3.0
2025,3,Cam Skattebo,"Cam Skattebo NYG, RB",camskattebo,RB,8.0,8.0,observed,False,True,historical_forecast_matched,False,8.64225,7.0
2025,3,Josh Downs,"Josh Downs Ind, WR",joshdowns,WR,2.0,2.0,observed,False,True,historical_forecast_matched,False,8.8205,6.0
2025,3,Keenan Allen,"Keenan Allen LAC, WR",keenanallen,WR,2.0,2.0,observed,False,True,historical_forecast_matched,False,8.01175,2.0
2025,3,Brandon Aiyuk,"Brandon Aiyuk SF, WR",brandonaiyuk,WR,2.0,2.0,observed,False,True,historical_forecast_matched,False,7.2575,2.0
2025,4,David Njoku,"David Njoku Cle, TE",davidnjoku,TE,8.0,8.0,observed,False,True,historical_forecast_matched,False,8.014,5.0
2025,4,Marvin Harrison,"Marvin Harrison Jr. Ari, WR",marvinharrison,WR,36.0,36.0,observed,False,True,historical_forecast_matched,False,12.70475,37.0
2025,4,Dk Metcalf,"DK Metcalf Pit, WR",dkmetcalf,WR,41.0,41.0,observed,False,True,historical_forecast_matched,False,11.701,31.0
2025,4,Baker Mayfield,"Baker Mayfield TB, QB",bakermayfield,QB,11.0,11.0,observed,False,True,historical_forecast_matched,False,16.9985,10.0
2025,4,Alvin Kamara,"Alvin Kamara NO, RB",alvinkamara,RB,52.0,52.0,observed,False,True,historical_forecast_matched,False,12.9615,46.0
2025,4,Devonta Smith,"DeVonta Smith Phi, WR",devontasmith,WR,25.0,25.0,observed,False,True,historical_forecast_matched,False,11.5935,24.0
2025,4,Dj Moore,"DJ Moore Chi, WR",djmoore,WR,26.0,26.0,observed,False,True,historical_forecast_matched,False,11.444,31.0
2025,4,Aaron Jones,"Aaron Jones Sr. Min, RB",aaronjones,RB,23.0,23.0,observed,False,True,historical_forecast_matched,False,10.839375,25.0
2025,4,Isiah Pacheco,"Isiah Pacheco KC, RB",isiahpacheco,RB,26.0,26.0,observed,False,True,historical_forecast_matched,False,10.738125,23.0
2025,4,Dallas Goedert,"Dallas Goedert Phi, TE",dallasgoedert,TE,2.0,2.0,observed,False,True,historical_forecast_matched,False,7.4695,2.0
2025,4,Kyler Murray,"Kyler Murray Ari, QB",kylermurray,QB,3.0,3.0,observed,False,True,historical_forecast_matched,False,17.245,5.0
2025,5,Treveyon Henderson,"TreVeyon Henderson NE, RB",treveyonhenderson,RB,43.0,43.0,observed,False,True,historical_forecast_matched,False,13.47857,42.0
2025,5,Amon Ra St Brown,"Amon-Ra St. Brown Det, WR",amonrastbrown,WR,83.0,83.0,observed,False,True,historical_forecast_matched,False,15.42325,79.0
2025,5,Jayden Daniels,"Jayden Daniels Wsh, QB",jaydendaniels,QB,37.0,37.0,observed,False,True,historical_forecast_matched,False,21.133,36.0
2025,5,Omarion Hampton,"Omarion Hampton LAC, RB",omarionhampton,RB,57.0,57.0,observed,False,True,historical_forecast_matched,False,14.8052,54.0
2025,5,Kaleb Johnson,"Kaleb Johnson Pit, RB",kalebjohnson,RB,11.0,11.0,observed,False,True,historical_forecast_matched,False,11.119216666666668,21.0
2025,5,Jk Dobbins,"J.K. Dobbins Den, RB",jkdobbins,RB,5.0,5.0,observed,False,True,historical_forecast_matched,False,8.217500000000001,9.0
2025,5,Jacory Croskey Merritt,"Jacory Croskey-Merritt Wsh, RB",jacorycroskeymerritt,RB,19.0,19.0,observed,False,True,historical_forecast_matched,False,9.781783333333331,7.0
2025,5,Jakobi Meyers,"Jakobi Meyers LV, WR",jakobimeyers,WR,14.0,14.0,observed,False,True,historical_forecast_matched,False,9.98925,14.0
2025,5,Mark Andrews,"Mark Andrews Bal, TE",markandrews,TE,4.0,4.0,observed,False,True,historical_forecast_matched,False,9.454,7.0
2025,5,Braelon Allen,"Braelon Allen NYJ, RB",braelonallen,RB,1.0,1.0,observed,False,True,historical_forecast_matched,False,6.977125,2.0
2025,5,Colston Loveland,"Colston Loveland Chi, TE",colstonloveland,TE,3.0,3.0,observed,False,True,historical_forecast_matched,False,8.062,3.0
2025,5,Joshua Palmer,"Joshua Palmer Buf, WR",joshuapalmer,WR,1.0,1.0,observed,False,True,historical_forecast_matched,False,6.62,2.0
2025,6,Josh Allen,"Josh Allen Buf, QB",joshallen,QB,46.0,46.0,observed,False,True,historical_forecast_matched,False,22.0425,46.0
2025,6,Josh Jacobs,"Josh Jacobs GB, RB",joshjacobs,RB,57.0,57.0,observed,False,True,historical_forecast_matched,False,15.362125,57.0
2025,6,George Kittle,"George Kittle SF, TE",georgekittle,TE,40.0,40.0,observed,False,True,historical_forecast_matched,False,11.686,35.0
2025,6,Terry Mclaurin,"Terry McLaurin Wsh, WR",terrymclaurin,WR,36.0,36.0,observed,False,True,historical_forecast_matched,False,11.836,39.0
2025,6,Tee Higgins,"Tee Higgins Cin, WR",teehiggins,WR,69.0,69.0,observed,False,True,historical_forecast_matched,False,12.925,52.0
2025,6,Tony Pollard,"Tony Pollard Ten, RB",tonypollard,RB,27.0,27.0,observed,False,True,historical_forecast_matched,False,10.965,25.0
2025,6,Keon Coleman,"Keon Coleman Buf, WR",keoncoleman,WR,5.0,5.0,observed,False,True,historical_forecast_matched,False,8.7505,6.0
2025,6,Chris Godwin,"Chris Godwin TB, WR",chrisgodwin,WR,7.0,7.0,observed,False,True,historical_forecast_matched,False,8.745999999999999,11.0
2025,6,Jordan Mason,"Jordan Mason Min, RB",jordanmason,RB,7.0,7.0,observed,False,True,historical_forecast_matched,False,8.676625000000001,10.0
2025,6,Jake Ferguson,"Jake Ferguson Dal, TE",jakeferguson,TE,1.0,1.0,observed,False,True,historical_forecast_matched,False,7.35,2.0
2025,6,Cedric Tillman,"Cedric Tillman Cle, WR",cedrictillman,WR,1.0,1.0,observed,False,True,historical_forecast_matched,False,7.27275,2.0
2025,6,Dylan Sampson,"Dylan Sampson Cle, RB",dylansampson,RB,1.0,1.0,observed,False,True,historical_forecast_matched,False,7.999249999999999,2.0
2025,6,Najee Harris,"Najee Harris LAC, RB",najeeharris,RB,1.0,1.0,observed,False,True,historical_forecast_matched,False,7.204625,2.0
2025,7,Lamar Jackson,"Lamar Jackson Bal, QB",lamarjackson,QB,41.0,41.0,observed,False,True,historical_forecast_matched,False,21.48975,42.0
2025,7,Justin Jefferson,"Justin Jefferson Min, WR",justinjefferson,WR,91.0,91.0,observed,False,True,historical_forecast_matched,False,16.7485,92.0
2025,7,James Conner,"James Conner Ari, RB",jamesconner,RB,32.0,32.0,observed,False,True,historical_forecast_matched,False,12.677,40.0
2025,7,Trevor Lawrence,"Trevor Lawrence Jax, QB",trevorlawrence,QB,2.0,2.0,observed,False,True,historical_forecast_matched,False,15.755,2.0
2025,7,Garrett Wilson,"Garrett Wilson NYJ, WR",garrettwilson,WR,27.0,27.0,observed,False,True,historical_forecast_matched,False,12.618,43.0
2025,7,Sam Laporta,"Sam LaPorta Det, TE",samlaporta,TE,14.0,14.0,observed,False,True,historical_forecast_matched,False,10.051,17.0
2025,7,Quinshon Judkins,"Quinshon Judkins Cle, RB",quinshonjudkins,RB,20.0,20.0,observed,False,True,historical_forecast_matched,False,7.602824999999999,7.0
2025,7,Jaylen Warren,"Jaylen Warren Pit, RB",jaylenwarren,RB,12.0,12.0,observed,False,True,historical_forecast_matched,False,9.515875,16.0
2025,7,David Montgomery,"David Montgomery Det, RB",davidmontgomery,RB,32.0,32.0,observed,False,True,historical_forecast_matched,False,10.878,27.0
2025,7,Tyrone Tracy,"Tyrone Tracy Jr. NYG, RB",tyronetracy,RB,12.0,12.0,observed,False,True,historical_forecast_matched,False,10.74725,18.0
2025,7,Cooper Kupp,"Cooper Kupp Sea, WR",cooperkupp,WR,10.0,10.0,observed,False,True,historical_forecast_matched,False,9.25575,9.0
2025,7,Jayden Higgins,"Jayden Higgins Hou, WR",jaydenhiggins,WR,4.0,4.0,observed,False,True,historical_forecast_matched,False,8.863125,4.0
2025,7,Jerome Ford,"Jerome Ford Cle, RB",jeromeford,RB,1.0,1.0,observed,False,True,historical_forecast_matched,False,7.434625,2.0
2025,8,Aj Brown,"A.J. Brown Phi, WR",ajbrown,WR,56.0,56.0,observed,False,True,historical_forecast_matched,False,13.90175,65.0
2025,8,Drake London,"Drake London Atl, WR",drakelondon,WR,62.0,62.0,observed,False,True,historical_forecast_matched,False,13.79475,67.0
2025,8,Jonathan Taylor,"Jonathan Taylor Ind, RB",jonathantaylor,RB,94.0,94.0,observed,False,True,historical_forecast_matched,False,15.420625,74.0
2025,8,Bo Nix,"Bo Nix Den, QB",bonix,QB,5.0,5.0,observed,False,True,historical_forecast_matched,False,16.63025,2.0
2025,8,Rhamondre Stevenson,"Rhamondre Stevenson NE, RB",rhamondrestevenson,RB,6.0,6.0,observed,False,True,historical_forecast_matched,False,8.39775,6.0
2025,8,Javonte Williams,"Javonte Williams Dal, RB",javontewilliams,RB,7.0,7.0,observed,False,True,historical_forecast_matched,False,8.330874999999999,7.0
2025,8,Tyjae Spears,"Tyjae Spears Ten, RB",tyjaespears,RB,3.0,3.0,observed,False,True,historical_forecast_matched,False,7.373,3.0
2025,8,Darren Waller,"Darren Waller Mia, TE",darrenwaller,TE,1.0,1.0,observed,False,False,historical_opponent_only,False,7.078125,
2025,8,Nick Chubb,"Nick Chubb Hou, RB",nickchubb,RB,1.0,1.0,observed,False,True,historical_forecast_matched,False,7.1373750000000005,2.0
2025,8,Adam Thielen,"Adam Thielen Car, WR",adamthielen,WR,1.0,1.0,observed,False,True,historical_forecast_matched,False,7.3775,2.0
2025,8,Xavier Legette,"Xavier Legette Car, WR",xavierlegette,WR,1.0,1.0,observed,False,True,historical_forecast_matched,False,7.302,2.0
2025,9,Patrick Mahomes,"Patrick Mahomes KC, QB",patrickmahomes,QB,22.0,22.0,observed,False,True,historical_forecast_matched,False,18.9565,14.0
2025,9,Breece Hall,"Breece Hall NYJ, RB",breecehall,RB,43.0,43.0,observed,False,True,historical_forecast_matched,False,12.578125,42.0
2025,9,Trey Mcbride,"Trey McBride Ari, TE",treymcbride,TE,32.0,32.0,observed,False,True,historical_forecast_matched,False,11.236,48.0
2025,9,Zay Flowers,"Zay Flowers Bal, WR",zayflowers,WR,20.0,20.0,observed,False,True,historical_forecast_matched,False,11.352,23.0
2025,9,D'Andre Swift,"D'Andre Swift Chi, RB",dandreswift,RB,39.0,39.0,observed,False,True,historical_forecast_matched,False,11.626125000000002,32.0
2025,9,Jaylen Waddle,"Jaylen Waddle Mia, WR",jaylenwaddle,WR,19.0,19.0,observed,False,True,historical_forecast_matched,False,10.8525,20.0
2025,9,Rome Odunze,"Rome Odunze Chi, WR",romeodunze,WR,13.0,13.0,observed,False,True,historical_forecast_matched,False,10.43625,17.0
2025,9,Jordan Addison,"Jordan Addison Min, WR",jordanaddison,WR,12.0,12.0,observed,False,True,historical_forecast_matched,False,9.83825,11.0
2025,9,Jauan Jennings,"Jauan Jennings SF, WR",jauanjennings,WR,3.0,3.0,observed,False,True,historical_forecast_matched,False,9.05175,9.0
2025,9,Zach Charbonnet,"Zach Charbonnet Sea, RB",zachcharbonnet,RB,7.0,7.0,observed,False,True,historical_forecast_matched,False,8.136,6.0
2025,9,Rachaad White,"Rachaad White TB, RB",rachaadwhite,RB,1.0,1.0,observed,False,True,historical_forecast_matched,False,7.167125,2.0
2025,10,Ja'Marr Chase,"Ja'Marr Chase Cin, WR",jamarrchase,WR,106.0,106.0,observed,False,True,historical_forecast_matched,False,18.45425,103.0
2025,10,Jalen Hurts,"Jalen Hurts Phi, QB",jalenhurts,QB,37.0,37.0,observed,False,True,historical_forecast_matched,False,21.6865,33.0
2025,10,Chris Olave,"Chris Olave NO, WR",chrisolave,WR,12.0,12.0,observed,False,True,historical_forecast_matched,False,10.18325,15.0
2025,10,Austin Ekeler,"Austin Ekeler Wsh, RB",austinekeler,RB,9.0,9.0,observed,False,True,historical_forecast_matched,False,7.941999999999999,5.0
2025,10,Justice Hill,"Justice Hill Bal, RB",justicehill,RB,1.0,1.0,observed,False,False,historical_opponent_only,False,4.9025,
2025,10,Evan Engram,"Evan Engram Den, TE",evanengram,TE,3.0,3.0,observed,False,True,historical_forecast_matched,False,7.5975,6.0
2025,10,Khalil Shakir,"Khalil Shakir Buf, WR",khalilshakir,WR,7.0,7.0,observed,False,True,historical_forecast_matched,False,8.781500000000001,8.0
2025,10,Travis Etienne,"Travis Etienne Jr. Jax, RB",travisetienne,RB,10.0,10.0,observed,False,True,historical_forecast_matched,False,8.345749999999999,8.0
2025,10,Tank Bigsby,"Tank Bigsby Jax, RB",tankbigsby,RB,9.0,9.0,observed,False,True,historical_forecast_matched,False,7.941375,5.0
2025,10,Tory Horton,"Tory Horton Sea, WR",toryhorton,WR,1.0,1.0,observed,False,False,historical_opponent_only,False,4.82875,
2025,10,Dont'E Thornton,"Dont'e Thornton Jr. LV, WR",dontethornton,WR,1.0,1.0,observed,False,False,historical_opponent_only,False,5.87,
2025,11,Tyreek Hill,"Tyreek Hill Mia, WR",tyreekhill,WR,51.0,51.0,observed,False,True,historical_forecast_matched,False,13.32475,50.0
2025,11,Devon Achane,"De'Von Achane Mia, RB",devonachane,RB,98.0,98.0,observed,False,True,historical_forecast_matched,False,16.51175,83.0
2025,11,Kenneth Walker,"Kenneth Walker III Sea, RB",kennethwalker,RB,53.0,53.0,observed,False,True,historical_forecast_matched,False,13.060125,45.0
2025,11,Calvin Ridley,"Calvin Ridley Ten, WR",calvinridley,WR,43.0,43.0,observed,False,True,historical_forecast_matched,False,10.85925,23.0
2025,11,Travis Kelce,"Travis Kelce KC, TE",traviskelce,TE,11.0,11.0,observed,False,True,historical_forecast_matched,False,9.718,11.0
2025,11,Caleb Williams,"Caleb Williams Chi, QB",calebwilliams,QB,1.0,1.0,observed,False,True,historical_forecast_matched,False,15.957249999999998,2.0
2025,11,Jayden Reed,"Jayden Reed GB, WR",jaydenreed,WR,4.0,4.0,observed,False,True,historical_forecast_matched,False,9.0965,7.0
2025,11,Dalton Kincaid,"Dalton Kincaid Buf, TE",daltonkincaid,TE,1.0,1.0,observed,False,True,historical_forecast_matched,False,7.6675,2.0
2025,11,Rashid Shaheed,"Rashid Shaheed NO, WR",rashidshaheed,WR,2.0,2.0,observed,False,True,historical_forecast_matched,False,8.2315,3.0
2025,11,Will Shipley,"Will Shipley Phi, RB",willshipley,RB,1.0,1.0,observed,False,False,historical_opponent_only,False,3.415625,
2025,11,Justin Fields,"Justin Fields NYJ, QB",justinfields,QB,1.0,1.0,observed,False,True,historical_forecast_matched,False,17.682000000000002,2.0
2025,12,Jahmyr Gibbs,"Jahmyr Gibbs Det, RB",jahmyrgibbs,RB,106.0,106.0,observed,False,True,historical_forecast_matched,False,18.349625,105.0
2025,12,Puka Nacua,"Puka Nacua LAR, WR",pukanacua,WR,65.0,65.0,observed,False,True,historical_forecast_matched,False,15.67625,78.0
2025,12,Joe Burrow,"Joe Burrow Cin, QB",joeburrow,QB,36.0,36.0,observed,False,True,historical_forecast_matched,False,19.17275,28.0
2025,12,James Cook,"James Cook Buf, RB",jamescook,RB,57.0,57.0,observed,False,True,historical_forecast_matched,False,13.103,53.0
2025,12,Rashee Rice,"Rashee Rice KC, WR",rasheerice,WR,16.0,16.0,observed,False,True,historical_forecast_matched,False,10.608,25.0
2025,12,Tj Hockenson,"T.J. Hockenson Min, TE",tjhockenson,TE,10.0,10.0,observed,False,True,historical_forecast_matched,False,8.621500000000001,12.0
2025,12,Darnell Mooney,"Darnell Mooney Atl, WR",darnellmooney,WR,2.0,2.0,observed,False,True,historical_forecast_matched,False,8.081,3.0
2025,12,Tucker Kraft,"Tucker Kraft GB, TE",tuckerkraft,TE,1.0,1.0,observed,False,True,historical_forecast_matched,False,8.1945,2.0
2025,12,Justin Herbert,"Justin Herbert LAC, QB",justinherbert,QB,1.0,1.0,observed,False,True,historical_forecast_matched,False,15.50725,2.0
2025,12,Jordan Love,"Jordan Love GB, QB",jordanlove,QB,1.0,1.0,observed,False,True,historical_forecast_matched,False,15.075,2.0
2025,12,Jared Goff,"Jared Goff Det, QB",jaredgoff,QB,1.0,1.0,observed,False,True,historical_forecast_matched,False,16.305,2.0
2025,12,Jj Mccarthy,"J.J. McCarthy Min, QB",jjmccarthy,QB,1.0,1.0,observed,False,True,historical_forecast_matched,False,15.9705,2.0
2025,12,Trey Benson,"Trey Benson Ari, RB",treybenson,RB,1.0,1.0,observed,False,True,historical_forecast_matched,False,6.992125,2.0
