year,source_line,roster_block_id,roster_row,raw_player,player,nfl_team,embedded_pos,actual_salary,replay_price,price_source,salary_missing_filled_one,is_keeper,player_key,pos,position_source,raw_source_sha256
2023,84,5,15,"Daniel Jones NYG, QB",Daniel Jones,NYG,QB,1.0,1.0,observed,False,False,danieljones,QB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,87,6,1,"Travis Kelce KC, TE",Travis Kelce,KC,TE,65.0,65.0,observed,False,True,traviskelce,TE,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,88,6,2,"Patrick Mahomes KC, QB",Patrick Mahomes,KC,QB,39.0,39.0,observed,False,True,patrickmahomes,QB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,89,6,3,"Jonathan Taylor Ind, RB",Jonathan Taylor,IND,RB,78.0,78.0,observed,False,False,jonathantaylor,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,90,6,4,"DeAndre Hopkins Ten, WR",Deandre Hopkins,TEN,WR,41.0,41.0,observed,False,False,deandrehopkins,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,91,6,5,"Chris Godwin TB, WR",Chris Godwin,TB,WR,20.0,20.0,observed,False,False,chrisgodwin,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,92,6,6,"James Cook Buf, RB",James Cook,BUF,RB,30.0,30.0,observed,False,False,jamescook,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,93,6,7,"Marquise Brown Ari, WR",Marquise Brown,ARI,WR,7.0,7.0,observed,False,False,marquisebrown,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,94,6,8,"Antonio Gibson Wsh, RB",Antonio Gibson,WSH,RB,7.0,7.0,observed,False,False,antoniogibson,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,95,6,9,"Jeff Wilson Jr. Mia, RB",Jeff Wilson,MIA,RB,3.0,3.0,observed,False,False,jeffwilson,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,96,6,10,"Graham Gano NYG, K",Graham Gano,NYG,K,2.0,2.0,observed,False,False,grahamgano,K,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,97,6,11,"Tyler Boyd Cin, WR",Tyler Boyd,CIN,WR,3.0,3.0,observed,False,False,tylerboyd,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,98,6,12,"Steelers D/ST Pit, D/ST",Steelers D/St,PIT,D/ST,2.0,2.0,observed,False,False,steelersdst,D/ST,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,99,6,13,"Parris Campbell NYG, WR",Parris Campbell,NYG,WR,1.0,1.0,observed,False,False,parriscampbell,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,100,6,14,"Allen Lazard NYJ, WR",Allen Lazard,NYJ,WR,1.0,1.0,observed,False,False,allenlazard,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,101,6,15,"DeVante Parker NE, WR",Devante Parker,NE,WR,1.0,1.0,observed,False,False,devanteparker,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,104,7,1,"Jalen Hurts Phi, QB",Jalen Hurts,PHI,QB,22.0,22.0,observed,False,True,jalenhurts,QB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,105,7,2,"CeeDee Lamb Dal, WR",Ceedee Lamb,DAL,WR,59.0,59.0,observed,False,True,ceedeelamb,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,106,7,3,"Austin Ekeler LAC, RB",Austin Ekeler,LAC,RB,99.0,99.0,observed,False,False,austinekeler,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,107,7,4,"Joe Mixon Cin, RB",Joe Mixon,CIN,RB,66.0,66.0,observed,False,False,joemixon,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,108,7,5,"Jaxon Smith-Njigba Sea, WR",Jaxon Smith Njigba,SEA,WR,24.0,24.0,observed,False,False,jaxonsmithnjigba,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,109,7,6,"Brandon Aiyuk SF, WR",Brandon Aiyuk,SF,WR,14.0,14.0,observed,False,False,brandonaiyuk,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,110,7,7,"JuJu Smith-Schuster NE, WR",Juju Smith Schuster,NE,WR,5.0,5.0,observed,False,False,jujusmithschuster,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,111,7,8,"Cole Kmet Chi, TE",Cole Kmet,CHI,TE,1.0,1.0,observed,False,False,colekmet,TE,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,112,7,9,"Jakobi Meyers LV, WR",Jakobi Meyers,LV,WR,2.0,2.0,observed,False,False,jakobimeyers,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,113,7,10,"Rondale Moore Ari, WR",Rondale Moore,ARI,WR,2.0,2.0,observed,False,False,rondalemoore,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,114,7,11,"Packers D/ST GB, D/ST",Packers D/St,GB,D/ST,1.0,1.0,observed,False,False,packersdst,D/ST,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,115,7,12,"Matt Gay Ind, K",Matt Gay,IND,K,1.0,1.0,observed,False,False,mattgay,K,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,116,7,13,"Jalin Hyatt NYG, WR",Jalin Hyatt,NYG,WR,2.0,2.0,observed,False,False,jalinhyatt,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,117,7,14,"Devin Singletary Hou, RB",Devin Singletary,HOU,RB,1.0,1.0,observed,False,False,devinsingletary,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,118,7,15,"Tyjae Spears Ten, RB",Tyjae Spears,TEN,RB,1.0,1.0,observed,False,False,tyjaespears,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,121,8,1,"James Conner Ari, RB",James Conner,ARI,RB,28.0,28.0,observed,False,True,jamesconner,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,122,8,2,"Garrett Wilson NYJ, WR",Garrett Wilson,NYJ,WR,19.0,19.0,observed,False,True,garrettwilson,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,123,8,3,"Josh Jacobs LV, RB",Josh Jacobs,LV,RB,69.0,69.0,observed,False,False,joshjacobs,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,124,8,4,"DK Metcalf Sea, WR",Dk Metcalf,SEA,WR,52.0,52.0,observed,False,False,dkmetcalf,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,125,8,5,"Christian Watson GB, WR",Christian Watson,GB,WR,28.0,28.0,observed,False,False,christianwatson,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,126,8,6,"Deebo Samuel SF, WR",Deebo Samuel,SF,WR,44.0,44.0,observed,False,False,deebosamuel,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,127,8,7,"Tua Tagovailoa Mia, QB",Tua Tagovailoa,MIA,QB,15.0,15.0,observed,False,False,tuatagovailoa,QB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,128,8,8,"Aaron Rodgers NYJ, QB",Aaron Rodgers,NYJ,QB,4.0,4.0,observed,False,False,aaronrodgers,QB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,129,8,9,"David Njoku Cle, TE",David Njoku,CLE,TE,6.0,6.0,observed,False,False,davidnjoku,TE,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,130,8,10,"Miles Sanders Car, RB",Miles Sanders,CAR,RB,29.0,29.0,observed,False,False,milessanders,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,131,8,11,"Dolphins D/ST Mia, D/ST",Dolphins D/St,MIA,D/ST,1.0,1.0,observed,False,False,dolphinsdst,D/ST,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,132,8,12,"Cameron Dicker LAC, K",Cameron Dicker,LAC,K,1.0,1.0,observed,False,False,camerondicker,K,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,133,8,13,"Harrison Butker KC, K",Harrison Butker,KC,K,2.0,2.0,observed,False,False,harrisonbutker,K,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,134,8,14,"Roschon Johnson Chi, RB",Roschon Johnson,CHI,RB,1.0,1.0,observed,False,False,roschonjohnson,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,135,8,15,"Michael Gallup Dal, WR",Michael Gallup,DAL,WR,1.0,1.0,observed,False,False,michaelgallup,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,138,9,1,"Saquon Barkley NYG, RB",Saquon Barkley,NYG,RB,86.0,86.0,observed,False,True,saquonbarkley,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,139,9,2,"Kenneth Walker III Sea, RB",Kenneth Walker,SEA,RB,27.0,27.0,observed,False,True,kennethwalker,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,140,9,3,"Travis Etienne Jr. Jax, RB",Travis Etienne,JAX,RB,69.0,69.0,observed,False,False,travisetienne,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,141,9,4,"Dak Prescott Dal, QB",Dak Prescott,DAL,QB,6.0,6.0,observed,False,False,dakprescott,QB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,142,9,5,"Mark Andrews Bal, TE",Mark Andrews,BAL,TE,43.0,43.0,observed,False,False,markandrews,TE,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,143,9,6,"Mike Williams LAC, WR",Mike Williams,LAC,WR,17.0,17.0,observed,False,False,mikewilliams,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,144,9,7,"Brandin Cooks Dal, WR",Brandin Cooks,DAL,WR,11.0,11.0,observed,False,False,brandincooks,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,145,9,8,"Courtland Sutton Den, WR",Courtland Sutton,DEN,WR,9.0,9.0,observed,False,False,courtlandsutton,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,146,9,9,"Christian Kirk Jax, WR",Christian Kirk,JAX,WR,15.0,15.0,observed,False,False,christiankirk,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,147,9,10,"Ezekiel Elliott NE, RB",Ezekiel Elliott,NE,RB,7.0,7.0,observed,False,False,ezekielelliott,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,148,9,11,"Ravens D/ST Bal, D/ST",Ravens D/St,BAL,D/ST,2.0,2.0,observed,False,False,ravensdst,D/ST,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,149,9,12,"Elijah Moore Cle, WR",Elijah Moore,CLE,WR,4.0,4.0,observed,False,False,elijahmoore,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,150,9,13,"Darnell Mooney Chi, WR",Darnell Mooney,CHI,WR,2.0,2.0,observed,False,False,darnellmooney,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,151,9,14,"Greg Zuerlein NYJ, K",Greg Zuerlein,NYJ,K,1.0,1.0,observed,False,False,gregzuerlein,K,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,152,9,15,"Damien Harris Buf, RB",Damien Harris,BUF,RB,1.0,1.0,observed,False,False,damienharris,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,155,10,1,"Javonte Williams Den, RB",Javonte Williams,DEN,RB,11.0,11.0,observed,False,True,javontewilliams,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,156,10,2,"Cooper Kupp LAR, WR",Cooper Kupp,LAR,WR,65.0,65.0,observed,False,True,cooperkupp,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,157,10,3,"Christian McCaffrey SF, RB",Christian Mccaffrey,SF,RB,105.0,105.0,observed,False,False,christianmccaffrey,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,158,10,4,"Diontae Johnson Pit, WR",Diontae Johnson,PIT,WR,24.0,24.0,observed,False,False,diontaejohnson,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,159,10,5,"Joe Burrow Cin, QB",Joe Burrow,CIN,QB,15.0,15.0,observed,False,False,joeburrow,QB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,160,10,6,"George Kittle SF, TE",George Kittle,SF,TE,35.0,35.0,observed,False,False,georgekittle,TE,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,161,10,7,"Terry McLaurin Wsh, WR",Terry Mclaurin,WSH,WR,25.0,25.0,observed,False,False,terrymclaurin,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,162,10,8,"Michael Pittman Jr. Ind, WR",Michael Pittman,IND,WR,10.0,10.0,observed,False,False,michaelpittman,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,163,10,9,"Patriots D/ST NE, D/ST",Patriots D/St,NE,D/ST,1.0,1.0,observed,False,False,patriotsdst,D/ST,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,164,10,10,"Jake Elliott Phi, K",Jake Elliott,PHI,K,1.0,1.0,observed,False,False,jakeelliott,K,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,165,10,11,"Jaylen Warren Pit, RB",Jaylen Warren,PIT,RB,2.0,2.0,observed,False,False,jaylenwarren,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,166,10,12,"Matthew Stafford LAR, QB",Matthew Stafford,LAR,QB,1.0,1.0,observed,False,False,matthewstafford,QB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,167,10,13,"De'Von Achane Mia, RB",Devon Achane,MIA,RB,2.0,2.0,observed,False,False,devonachane,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,168,10,14,"Sam LaPorta Det, TE",Sam Laporta,DET,TE,1.0,1.0,observed,False,False,samlaporta,TE,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,169,10,15,"Elijah Mitchell SF, RB",Elijah Mitchell,SF,RB,1.0,1.0,observed,False,False,elijahmitchell,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,172,11,1,"Justin Jefferson Min, WR",Justin Jefferson,MIN,WR,49.0,49.0,observed,False,True,justinjefferson,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,173,11,2,"Davante Adams LV, WR",Davante Adams,LV,WR,95.0,95.0,observed,False,False,davanteadams,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,174,11,3,"Najee Harris Pit, RB",Najee Harris,PIT,RB,66.0,66.0,observed,False,False,najeeharris,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,175,11,4,"Trevor Lawrence Jax, QB",Trevor Lawrence,JAX,QB,6.0,6.0,observed,False,False,trevorlawrence,QB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,176,11,5,"Rachaad White TB, RB",Rachaad White,TB,RB,35.0,35.0,observed,False,False,rachaadwhite,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,177,11,6,"Kyle Pitts Atl, TE",Kyle Pitts,ATL,TE,14.0,14.0,observed,False,False,kylepitts,TE,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,178,11,7,"Jahan Dotson Wsh, WR",Jahan Dotson,WSH,WR,12.0,12.0,observed,False,False,jahandotson,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,179,11,8,"Skyy Moore KC, WR",Skyy Moore,KC,WR,12.0,12.0,observed,False,False,skyymoore,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,180,11,9,"Jerick McKinnon KC, RB",Jerick Mckinnon,KC,RB,1.0,1.0,observed,False,False,jerickmckinnon,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,181,11,10,"Quentin Johnston LAC, WR",Quentin Johnston,LAC,WR,5.0,5.0,observed,False,False,quentinjohnston,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,182,11,11,"Younghoe Koo Atl, K",Younghoe Koo,ATL,K,1.0,1.0,observed,False,False,younghoekoo,K,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,183,11,12,"Colts D/ST Ind, D/ST",Colts D/St,IND,D/ST,1.0,1.0,observed,False,False,coltsdst,D/ST,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,184,11,13,"Deuce Vaughn Dal, RB",Deuce Vaughn,DAL,RB,1.0,1.0,observed,False,False,deucevaughn,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,185,11,14,"Tyler Higbee LAR, TE",Tyler Higbee,LAR,TE,1.0,1.0,observed,False,False,tylerhigbee,TE,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,186,11,15,"Mecole Hardman Jr. NYJ, WR",Mecole Hardman,NYJ,WR,1.0,1.0,observed,False,False,mecolehardman,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,189,12,1,"Josh Allen Buf, QB",Josh Allen,BUF,QB,50.0,50.0,observed,False,False,joshallen,QB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,190,12,2,"Stefon Diggs Buf, WR",Stefon Diggs,BUF,WR,84.0,84.0,observed,False,False,stefondiggs,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,191,12,3,"Breece Hall NYJ, RB",Breece Hall,NYJ,RB,34.0,34.0,observed,False,False,breecehall,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,192,12,4,"49ers D/ST SF, D/ST",49Ers D/St,SF,D/ST,2.0,2.0,observed,False,False,49ersdst,D/ST,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,193,12,5,"T.J. Hockenson Min, TE",Tj Hockenson,MIN,TE,21.0,21.0,observed,False,False,tjhockenson,TE,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,194,12,6,"D'Andre Swift Phi, RB",D'Andre Swift,PHI,RB,22.0,22.0,observed,False,False,dandreswift,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,195,12,7,"AJ Dillon GB, RB",Aj Dillon,GB,RB,11.0,11.0,observed,False,False,ajdillon,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,196,12,8,"Jordan Addison Min, WR",Jordan Addison,MIN,WR,16.0,16.0,observed,False,False,jordanaddison,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,197,12,9,"Cam Akers LAR, RB",Cam Akers,LAR,RB,27.0,27.0,observed,False,False,camakers,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,198,12,10,"Zay Flowers Bal, WR",Zay Flowers,BAL,WR,14.0,14.0,observed,False,False,zayflowers,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,199,12,11,"Brett Maher Den, K",Brett Maher,DEN,K,2.0,2.0,observed,False,False,brettmaher,K,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,200,12,12,"Dalton Kincaid Buf, TE",Dalton Kincaid,BUF,TE,5.0,5.0,observed,False,False,daltonkincaid,TE,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,201,12,13,"Zach Charbonnet Sea, RB",Zach Charbonnet,SEA,RB,6.0,6.0,observed,False,False,zachcharbonnet,RB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,202,12,14,"Anthony Richardson Ind, QB",Anthony Richardson,IND,QB,5.0,5.0,observed,False,False,anthonyrichardson,QB,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2023,203,12,15,"Zay Jones Jax, WR",Zay Jones,JAX,WR,1.0,1.0,observed,False,False,zayjones,WR,espn_suffix,5f3aef24961b5b1d8224e6cb8419dc97b3fb638184f2524b023f1fe02b4236c2
2024,2,1,1,"Jahmyr Gibbs Det, RB",Jahmyr Gibbs,DET,RB,68.0,68.0,observed,False,True,jahmyrgibbs,RB,espn_suffix,94a6cb0a720176baa062f5abb59d5affcff5a8d68fc1125aff8b666a6a900ac3
2024,3,1,2,"Trey McBride Ari, TE",Trey Mcbride,ARI,TE,11.0,11.0,observed,False,True,treymcbride,TE,espn_suffix,94a6cb0a720176baa062f5abb59d5affcff5a8d68fc1125aff8b666a6a900ac3
2024,4,1,3,"Bijan Robinson Atl, RB",Bijan Robinson,ATL,RB,96.0,96.0,observed,False,False,bijanrobinson,RB,espn_suffix,94a6cb0a720176baa062f5abb59d5affcff5a8d68fc1125aff8b666a6a900ac3
2024,5,1,4,"Malik Nabers NYG, WR",Malik Nabers,NYG,WR,40.0,40.0,observed,False,False,maliknabers,WR,espn_suffix,94a6cb0a720176baa062f5abb59d5affcff5a8d68fc1125aff8b666a6a900ac3
2024,6,1,5,"Jaylen Waddle Mia, WR",Jaylen Waddle,MIA,WR,40.0,40.0,observed,False,False,jaylenwaddle,WR,espn_suffix,94a6cb0a720176baa062f5abb59d5affcff5a8d68fc1125aff8b666a6a900ac3
2024,7,1,6,"Tank Dell Hou, WR",Nathaniel Dell,HOU,WR,21.0,21.0,observed,False,False,nathanieldell,WR,espn_suffix,94a6cb0a720176baa062f5abb59d5affcff5a8d68fc1125aff8b666a6a900ac3
2024,8,1,7,"Khalil Shakir Buf, WR",Khalil Shakir,BUF,WR,4.0,4.0,observed,False,False,khalilshakir,WR,espn_suffix,94a6cb0a720176baa062f5abb59d5affcff5a8d68fc1125aff8b666a6a900ac3
2024,9,1,8,"Bucky Irving TB, RB",Bucky Irving,TB,RB,2.0,2.0,observed,False,False,buckyirving,RB,espn_suffix,94a6cb0a720176baa062f5abb59d5affcff5a8d68fc1125aff8b666a6a900ac3
2024,10,1,9,"Chase Brown Cin, RB",Chase Brown,CIN,RB,9.0,9.0,observed,False,False,chasebrown,RB,espn_suffix,94a6cb0a720176baa062f5abb59d5affcff5a8d68fc1125aff8b666a6a900ac3
2024,11,1,10,"Brandon Aubrey Dal, K",Brandon Aubrey,DAL,K,1.0,1.0,observed,False,False,brandonaubrey,K,espn_suffix,94a6cb0a720176baa062f5abb59d5affcff5a8d68fc1125aff8b666a6a900ac3
2024,12,1,11,"Caleb Williams Chi, QB",Caleb Williams,CHI,QB,3.0,3.0,observed,False,False,calebwilliams,QB,espn_suffix,94a6cb0a720176baa062f5abb59d5affcff5a8d68fc1125aff8b666a6a900ac3
2024,13,1,12,"Romeo Doubs GB, WR",Romeo Doubs,GB,WR,2.0,2.0,observed,False,False,romeodoubs,WR,espn_suffix,94a6cb0a720176baa062f5abb59d5affcff5a8d68fc1125aff8b666a6a900ac3
