year,trial,order_regime,price_rule,policy_mode,complete_5,clean_policy_path_5,actual_points_5,failure_penalized_points_5,actual_ppg_5,final_forecast_ev_5,paid_spend_5,unused_personal_budget_5,events_seen_5,forced_buys_5,nominal_relaxation_events_5,top_n_relaxation_events_5,generic_repair_buys_5,synthetic_contract_fill_buys_5,synthetic_contract_fill_events_seen_5,complete_10,clean_policy_path_10,actual_points_10,failure_penalized_points_10,actual_ppg_10,final_forecast_ev_10,paid_spend_10,unused_personal_budget_10,events_seen_10,forced_buys_10,nominal_relaxation_events_10,top_n_relaxation_events_10,generic_repair_buys_10,synthetic_contract_fill_buys_10,synthetic_contract_fill_events_seen_10,paired_complete,paired_clean,actual_points_diff_5_minus_10,failure_penalized_points_diff_5_minus_10,actual_ppg_diff_5_minus_10,final_forecast_ev_diff_5_minus_10,paid_spend_diff_5_minus_10,unused_personal_budget_diff_5_minus_10,events_seen_diff_5_minus_10,forced_buys_diff_5_minus_10,nominal_relaxation_events_diff_5_minus_10,top_n_relaxation_events_diff_5_minus_10,generic_repair_buys_diff_5_minus_10,synthetic_contract_fill_buys_diff_5_minus_10,synthetic_contract_fill_events_seen_diff_5_minus_10,points_win_5
2023,5,position_run,plus_one,strict,True,False,1632.340087890625,1632.340087890625,102.02125549316406,1527.7623291015625,298.0,0.0,124,0,0,0,0,0,1,True,False,1632.340087890625,1632.340087890625,102.02125549316406,1527.7623291015625,298.0,0.0,124,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,5,star_late,clearing,operational,True,False,1799.4400634765625,1799.4400634765625,112.46500396728516,1530.260009765625,289.0,9.0,130,0,0,0,0,0,1,True,False,1799.4400634765625,1799.4400634765625,112.46500396728516,1530.260009765625,289.0,9.0,130,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,5,star_late,clearing,strict,True,False,1799.4400634765625,1799.4400634765625,112.46500396728516,1530.260009765625,289.0,9.0,130,0,0,0,0,0,1,True,False,1799.4400634765625,1799.4400634765625,112.46500396728516,1530.260009765625,289.0,9.0,130,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,5,star_late,plus_one,operational,True,False,1833.239990234375,1833.239990234375,114.57749938964844,1521.2789306640625,291.0,7.0,130,0,0,0,0,0,1,False,False,,0.0,,,278.0,20.0,135,0,0,0,0,0,1,False,False,,1833.239990234375,,,13.0,-13.0,-5,0,0,0,0,0,0,False
2023,5,star_late,plus_one,strict,True,False,1833.239990234375,1833.239990234375,114.57749938964844,1521.2789306640625,291.0,7.0,130,0,0,0,0,0,1,False,False,,0.0,,,278.0,20.0,135,0,0,0,0,0,1,False,False,,1833.239990234375,,,13.0,-13.0,-5,0,0,0,0,0,0,False
2023,5,tier_early,clearing,operational,True,False,1842.5400390625,1842.5400390625,115.15875244140625,1572.881103515625,297.0,1.0,127,0,0,0,0,0,1,True,False,1842.5400390625,1842.5400390625,115.15875244140625,1572.881103515625,297.0,1.0,127,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,5,tier_early,clearing,strict,True,False,1842.5400390625,1842.5400390625,115.15875244140625,1572.881103515625,297.0,1.0,127,0,0,0,0,0,1,True,False,1842.5400390625,1842.5400390625,115.15875244140625,1572.881103515625,297.0,1.0,127,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,5,tier_early,plus_one,operational,True,False,1866.739990234375,1866.739990234375,116.67124938964844,1551.939453125,298.0,0.0,127,0,0,0,0,0,1,True,False,1866.739990234375,1866.739990234375,116.67124938964844,1551.939453125,298.0,0.0,127,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,5,tier_early,plus_one,strict,True,False,1866.739990234375,1866.739990234375,116.67124938964844,1551.939453125,298.0,0.0,127,0,0,0,0,0,1,True,False,1866.739990234375,1866.739990234375,116.67124938964844,1551.939453125,298.0,0.0,127,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,5,uniform,clearing,operational,True,False,1788.93994140625,1788.93994140625,111.80874633789062,1562.002197265625,289.0,9.0,124,0,0,0,0,0,1,True,False,1788.93994140625,1788.93994140625,111.80874633789062,1562.002197265625,289.0,9.0,124,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,5,uniform,clearing,strict,True,False,1788.93994140625,1788.93994140625,111.80874633789062,1562.002197265625,289.0,9.0,124,0,0,0,0,0,1,True,False,1788.93994140625,1788.93994140625,111.80874633789062,1562.002197265625,289.0,9.0,124,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,5,uniform,plus_one,operational,True,False,1917.1400146484375,1917.1400146484375,119.82125091552734,1530.447265625,294.0,4.0,124,0,0,0,0,0,1,True,False,1917.1400146484375,1917.1400146484375,119.82125091552734,1530.447265625,294.0,4.0,124,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,5,uniform,plus_one,strict,True,False,1917.1400146484375,1917.1400146484375,119.82125091552734,1530.447265625,294.0,4.0,124,0,0,0,0,0,1,True,False,1917.1400146484375,1917.1400146484375,119.82125091552734,1530.447265625,294.0,4.0,124,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,6,position_run,clearing,operational,True,True,1736.239990234375,1736.239990234375,108.51499938964844,1479.657470703125,297.0,1.0,70,0,0,0,0,0,0,True,True,1874.219970703125,1874.219970703125,117.13874816894531,1534.7880859375,298.0,0.0,91,0,0,0,0,0,0,True,True,-137.97998046875,-137.97998046875,-8.623748779296875,-55.130615234375,-1.0,1.0,-21,0,0,0,0,0,0,False
2023,6,position_run,clearing,strict,True,True,1736.239990234375,1736.239990234375,108.51499938964844,1479.657470703125,297.0,1.0,70,0,0,0,0,0,0,True,True,1874.219970703125,1874.219970703125,117.13874816894531,1534.7880859375,298.0,0.0,91,0,0,0,0,0,0,True,True,-137.97998046875,-137.97998046875,-8.623748779296875,-55.130615234375,-1.0,1.0,-21,0,0,0,0,0,0,False
2023,6,position_run,plus_one,operational,True,True,1822.739990234375,1822.739990234375,113.92124938964844,1533.727783203125,297.0,1.0,92,0,0,0,0,0,0,False,False,,0.0,,,297.0,1.0,135,0,0,0,0,0,1,False,False,,1822.739990234375,,,0.0,0.0,-43,0,0,0,0,0,-1,False
2023,6,position_run,plus_one,strict,True,True,1822.739990234375,1822.739990234375,113.92124938964844,1533.727783203125,297.0,1.0,92,0,0,0,0,0,0,False,False,,0.0,,,297.0,1.0,135,0,0,0,0,0,1,False,False,,1822.739990234375,,,0.0,0.0,-43,0,0,0,0,0,-1,False
2023,6,star_late,clearing,operational,True,False,1859.93994140625,1859.93994140625,116.24624633789062,1466.7860107421875,276.0,22.0,135,1,0,0,0,0,1,True,False,1656.219970703125,1656.219970703125,103.51374816894531,1495.3402099609375,278.0,20.0,118,0,0,0,0,0,1,True,False,203.719970703125,203.719970703125,12.732498168945312,-28.55419921875,-2.0,2.0,17,1,0,0,0,0,0,True
2023,6,star_late,clearing,strict,True,False,1859.93994140625,1859.93994140625,116.24624633789062,1466.7860107421875,276.0,22.0,135,1,0,0,0,0,1,True,False,1656.219970703125,1656.219970703125,103.51374816894531,1495.3402099609375,278.0,20.0,118,0,0,0,0,0,1,True,False,203.719970703125,203.719970703125,12.732498168945312,-28.55419921875,-2.0,2.0,17,1,0,0,0,0,0,True
2023,6,star_late,plus_one,operational,True,False,1818.5399169921875,1818.5399169921875,113.65874481201172,1509.87451171875,291.0,7.0,135,1,0,0,0,0,1,True,False,1564.0400390625,1564.0400390625,97.75250244140625,1439.204345703125,244.0,54.0,132,0,0,0,0,0,1,True,False,254.4998779296875,254.4998779296875,15.906242370605469,70.670166015625,47.0,-47.0,3,1,0,0,0,0,0,True
2023,6,star_late,plus_one,strict,True,False,1818.5399169921875,1818.5399169921875,113.65874481201172,1509.87451171875,291.0,7.0,135,1,0,0,0,0,1,True,False,1564.0400390625,1564.0400390625,97.75250244140625,1439.204345703125,244.0,54.0,132,0,0,0,0,0,1,True,False,254.4998779296875,254.4998779296875,15.906242370605469,70.670166015625,47.0,-47.0,3,1,0,0,0,0,0,True
2023,6,tier_early,clearing,operational,True,False,1521.0599365234375,1521.0599365234375,95.06624603271484,1511.3118896484375,296.0,2.0,132,0,0,0,0,0,1,True,True,1839.93994140625,1839.93994140625,114.99624633789062,1574.411865234375,298.0,0.0,98,0,0,0,0,0,0,True,False,-318.8800048828125,-318.8800048828125,-19.93000030517578,-63.0999755859375,-2.0,2.0,34,0,0,0,0,0,1,False
2023,6,tier_early,clearing,strict,True,False,1521.0599365234375,1521.0599365234375,95.06624603271484,1511.3118896484375,296.0,2.0,132,0,0,0,0,0,1,True,True,1839.93994140625,1839.93994140625,114.99624633789062,1574.411865234375,298.0,0.0,98,0,0,0,0,0,0,True,False,-318.8800048828125,-318.8800048828125,-19.93000030517578,-63.0999755859375,-2.0,2.0,34,0,0,0,0,0,1,False
2023,6,tier_early,plus_one,operational,True,True,1677.0400390625,1677.0400390625,104.81500244140625,1504.8336181640625,294.0,4.0,120,0,0,0,0,0,0,False,False,,0.0,,,296.0,2.0,135,1,0,0,0,0,1,False,False,,1677.0400390625,,,-2.0,2.0,-15,-1,0,0,0,0,-1,False
2023,6,tier_early,plus_one,strict,True,True,1677.0400390625,1677.0400390625,104.81500244140625,1504.8336181640625,294.0,4.0,120,0,0,0,0,0,0,False,False,,0.0,,,296.0,2.0,135,1,0,0,0,0,1,False,False,,1677.0400390625,,,-2.0,2.0,-15,-1,0,0,0,0,-1,False
2023,6,uniform,clearing,operational,True,False,1842.340087890625,1842.340087890625,115.14625549316406,1528.8203125,291.0,7.0,129,0,0,0,0,0,1,True,False,1872.239990234375,1872.239990234375,117.01499938964844,1527.0791015625,289.0,9.0,129,0,0,0,0,0,1,True,False,-29.89990234375,-29.89990234375,-1.868743896484375,1.7412109375,2.0,-2.0,0,0,0,0,0,0,0,False
2023,6,uniform,clearing,strict,True,False,1842.340087890625,1842.340087890625,115.14625549316406,1528.8203125,291.0,7.0,129,0,0,0,0,0,1,True,False,1872.239990234375,1872.239990234375,117.01499938964844,1527.0791015625,289.0,9.0,129,0,0,0,0,0,1,True,False,-29.89990234375,-29.89990234375,-1.868743896484375,1.7412109375,2.0,-2.0,0,0,0,0,0,0,0,False
2023,6,uniform,plus_one,operational,True,False,1649.0399169921875,1649.0399169921875,103.06499481201172,1502.322509765625,293.0,5.0,126,0,0,0,0,0,1,True,False,1823.5400390625,1823.5400390625,113.97125244140625,1514.86474609375,289.0,9.0,135,1,0,0,0,0,1,True,False,-174.5001220703125,-174.5001220703125,-10.906257629394531,-12.542236328125,4.0,-4.0,-9,-1,0,0,0,0,0,False
2023,6,uniform,plus_one,strict,True,False,1649.0399169921875,1649.0399169921875,103.06499481201172,1502.322509765625,293.0,5.0,126,0,0,0,0,0,1,True,False,1823.5400390625,1823.5400390625,113.97125244140625,1514.86474609375,289.0,9.0,135,1,0,0,0,0,1,True,False,-174.5001220703125,-174.5001220703125,-10.906257629394531,-12.542236328125,4.0,-4.0,-9,-1,0,0,0,0,0,False
2023,7,position_run,clearing,operational,True,True,1662.4599609375,1662.4599609375,103.90374755859375,1508.071044921875,297.0,1.0,83,0,0,0,0,0,0,True,True,1639.419921875,1639.419921875,102.4637451171875,1516.502685546875,297.0,1.0,100,0,0,0,0,0,0,True,True,23.0400390625,23.0400390625,1.44000244140625,-8.431640625,0.0,0.0,-17,0,0,0,0,0,0,True
2023,7,position_run,clearing,strict,True,True,1662.4599609375,1662.4599609375,103.90374755859375,1508.071044921875,297.0,1.0,83,0,0,0,0,0,0,True,True,1639.419921875,1639.419921875,102.4637451171875,1516.502685546875,297.0,1.0,100,0,0,0,0,0,0,True,True,23.0400390625,23.0400390625,1.44000244140625,-8.431640625,0.0,0.0,-17,0,0,0,0,0,0,True
2023,7,position_run,plus_one,operational,False,False,,0.0,,,295.0,3.0,134,0,0,0,0,0,1,False,False,,0.0,,,294.0,4.0,125,0,0,0,0,0,1,False,False,,0.0,,,1.0,-1.0,9,0,0,0,0,0,0,False
2023,7,position_run,plus_one,strict,False,False,,0.0,,,295.0,3.0,134,0,0,0,0,0,1,False,False,,0.0,,,294.0,4.0,125,0,0,0,0,0,1,False,False,,0.0,,,1.0,-1.0,9,0,0,0,0,0,0,False
2023,7,star_late,clearing,operational,False,False,,0.0,,,276.0,22.0,134,0,0,0,0,0,1,False,False,,0.0,,,288.0,10.0,134,0,0,0,0,0,1,False,False,,0.0,,,-12.0,12.0,0,0,0,0,0,0,0,False
2023,7,star_late,clearing,strict,False,False,,0.0,,,276.0,22.0,134,0,0,0,0,0,1,False,False,,0.0,,,288.0,10.0,134,0,0,0,0,0,1,False,False,,0.0,,,-12.0,12.0,0,0,0,0,0,0,0,False
2023,7,star_late,plus_one,operational,True,False,1804.739990234375,1804.739990234375,112.79624938964844,1492.3277587890625,292.0,6.0,126,0,0,0,0,0,1,True,False,1656.340087890625,1656.340087890625,103.52125549316406,1501.12744140625,287.0,11.0,113,0,0,0,0,0,1,True,False,148.39990234375,148.39990234375,9.274993896484375,-8.7996826171875,5.0,-5.0,13,0,0,0,0,0,0,True
2023,7,star_late,plus_one,strict,True,False,1804.739990234375,1804.739990234375,112.79624938964844,1492.3277587890625,292.0,6.0,126,0,0,0,0,0,1,True,False,1656.340087890625,1656.340087890625,103.52125549316406,1501.12744140625,287.0,11.0,113,0,0,0,0,0,1,True,False,148.39990234375,148.39990234375,9.274993896484375,-8.7996826171875,5.0,-5.0,13,0,0,0,0,0,0,True
2023,7,tier_early,clearing,operational,False,False,,0.0,,,296.0,2.0,134,0,0,0,0,0,1,True,False,1786.739990234375,1786.739990234375,111.67124938964844,1558.2872314453125,297.0,1.0,125,0,0,0,0,0,1,False,False,,-1786.739990234375,,,-1.0,1.0,9,0,0,0,0,0,0,False
2023,7,tier_early,clearing,strict,False,False,,0.0,,,296.0,2.0,134,0,0,0,0,0,1,True,False,1786.739990234375,1786.739990234375,111.67124938964844,1558.2872314453125,297.0,1.0,125,0,0,0,0,0,1,False,False,,-1786.739990234375,,,-1.0,1.0,9,0,0,0,0,0,0,False
2023,7,tier_early,plus_one,operational,False,False,,0.0,,,291.0,7.0,129,0,0,0,0,0,1,False,False,,0.0,,,295.0,3.0,134,0,0,0,0,0,1,False,False,,0.0,,,-4.0,4.0,-5,0,0,0,0,0,0,False
2023,7,tier_early,plus_one,strict,False,False,,0.0,,,291.0,7.0,129,0,0,0,0,0,1,False,False,,0.0,,,295.0,3.0,134,0,0,0,0,0,1,False,False,,0.0,,,-4.0,4.0,-5,0,0,0,0,0,0,False
2023,7,uniform,clearing,operational,True,False,1629.43994140625,1629.43994140625,101.83999633789062,1523.166259765625,297.0,1.0,113,0,0,0,0,0,1,True,False,1635.340087890625,1635.340087890625,102.20875549316406,1480.7786865234375,263.0,35.0,119,0,0,0,0,0,1,True,False,-5.900146484375,-5.900146484375,-0.3687591552734375,42.3875732421875,34.0,-34.0,-6,0,0,0,0,0,0,False
2023,7,uniform,clearing,strict,True,False,1629.43994140625,1629.43994140625,101.83999633789062,1523.166259765625,297.0,1.0,113,0,0,0,0,0,1,True,False,1635.340087890625,1635.340087890625,102.20875549316406,1480.7786865234375,263.0,35.0,119,0,0,0,0,0,1,True,False,-5.900146484375,-5.900146484375,-0.3687591552734375,42.3875732421875,34.0,-34.0,-6,0,0,0,0,0,0,False
2023,7,uniform,plus_one,operational,True,False,1650.739990234375,1650.739990234375,103.17124938964844,1503.6650390625,292.0,6.0,113,0,0,0,0,0,1,True,False,1686.739990234375,1686.739990234375,105.42124938964844,1534.895263671875,289.0,9.0,119,0,0,0,0,0,1,True,False,-36.0,-36.0,-2.25,-31.230224609375,3.0,-3.0,-6,0,0,0,0,0,0,False
2023,7,uniform,plus_one,strict,True,False,1650.739990234375,1650.739990234375,103.17124938964844,1503.6650390625,292.0,6.0,113,0,0,0,0,0,1,True,False,1686.739990234375,1686.739990234375,105.42124938964844,1534.895263671875,289.0,9.0,119,0,0,0,0,0,1,True,False,-36.0,-36.0,-2.25,-31.230224609375,3.0,-3.0,-6,0,0,0,0,0,0,False
2024,0,position_run,clearing,operational,True,False,1621.219970703125,1621.219970703125,101.32624816894531,1667.9556884765625,298.0,0.0,117,0,0,0,0,0,1,True,False,1621.219970703125,1621.219970703125,101.32624816894531,1667.9556884765625,298.0,0.0,117,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2024,0,position_run,clearing,strict,True,False,1621.219970703125,1621.219970703125,101.32624816894531,1667.9556884765625,298.0,0.0,117,0,0,0,0,0,1,True,False,1621.219970703125,1621.219970703125,101.32624816894531,1667.9556884765625,298.0,0.0,117,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2024,0,position_run,plus_one,operational,False,False,,0.0,,,295.0,3.0,136,0,0,0,0,0,1,False,False,,0.0,,,297.0,1.0,138,0,0,0,0,0,1,False,False,,0.0,,,-2.0,2.0,-2,0,0,0,0,0,0,False
2024,0,position_run,plus_one,strict,False,False,,0.0,,,295.0,3.0,136,0,0,0,0,0,1,False,False,,0.0,,,297.0,1.0,138,0,0,0,0,0,1,False,False,,0.0,,,-2.0,2.0,-2,0,0,0,0,0,0,False
2024,0,star_late,clearing,operational,True,False,1678.0400390625,1678.0400390625,104.87750244140625,1648.669189453125,290.0,8.0,114,0,0,0,0,0,1,True,False,1660.9200439453125,1660.9200439453125,103.80750274658203,1647.4320068359375,297.0,1.0,117,0,0,0,0,0,1,True,False,17.1199951171875,17.1199951171875,1.0699996948242188,1.2371826171875,-7.0,7.0,-3,0,0,0,0,0,0,True
2024,0,star_late,clearing,strict,True,False,1678.0400390625,1678.0400390625,104.87750244140625,1648.669189453125,290.0,8.0,114,0,0,0,0,0,1,True,False,1660.9200439453125,1660.9200439453125,103.80750274658203,1647.4320068359375,297.0,1.0,117,0,0,0,0,0,1,True,False,17.1199951171875,17.1199951171875,1.0699996948242188,1.2371826171875,-7.0,7.0,-3,0,0,0,0,0,0,True
2024,0,star_late,plus_one,operational,True,False,1672.340087890625,1672.340087890625,104.52125549316406,1605.9227294921875,283.0,15.0,133,0,0,0,0,0,1,True,False,1535.93994140625,1535.93994140625,95.99624633789062,1634.405029296875,269.0,29.0,118,0,0,0,0,0,1,True,False,136.400146484375,136.400146484375,8.525009155273438,-28.4822998046875,14.0,-14.0,15,0,0,0,0,0,0,True
2024,0,star_late,plus_one,strict,True,False,1672.340087890625,1672.340087890625,104.52125549316406,1605.9227294921875,283.0,15.0,133,0,0,0,0,0,1,True,False,1535.93994140625,1535.93994140625,95.99624633789062,1634.405029296875,269.0,29.0,118,0,0,0,0,0,1,True,False,136.400146484375,136.400146484375,8.525009155273438,-28.4822998046875,14.0,-14.0,15,0,0,0,0,0,0,True
2024,0,tier_early,clearing,operational,True,True,1701.6199951171875,1701.6199951171875,106.35124969482422,1712.512451171875,296.0,2.0,107,0,0,0,0,0,0,True,True,1701.6199951171875,1701.6199951171875,106.35124969482422,1712.512451171875,296.0,2.0,107,0,0,0,0,0,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2024,0,tier_early,clearing,strict,True,True,1701.6199951171875,1701.6199951171875,106.35124969482422,1712.512451171875,296.0,2.0,107,0,0,0,0,0,0,True,True,1701.6199951171875,1701.6199951171875,106.35124969482422,1712.512451171875,296.0,2.0,107,0,0,0,0,0,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2024,0,tier_early,plus_one,operational,False,False,,0.0,,,296.0,2.0,137,0,0,0,0,0,1,True,False,1677.320068359375,1677.320068359375,104.83250427246094,1664.744140625,292.0,6.0,121,0,0,0,0,0,1,False,False,,-1677.320068359375,,,4.0,-4.0,16,0,0,0,0,0,0,False
2024,0,tier_early,plus_one,strict,False,False,,0.0,,,296.0,2.0,137,0,0,0,0,0,1,True,False,1677.320068359375,1677.320068359375,104.83250427246094,1664.744140625,292.0,6.0,121,0,0,0,0,0,1,False,False,,-1677.320068359375,,,4.0,-4.0,16,0,0,0,0,0,0,False
2024,0,uniform,clearing,operational,True,False,1707.780029296875,1707.780029296875,106.73625183105469,1640.197998046875,291.0,7.0,89,0,0,0,0,0,1,True,False,1842.52001953125,1842.52001953125,115.15750122070312,1644.4954833984375,283.0,15.0,123,0,0,0,0,0,1,True,False,-134.739990234375,-134.739990234375,-8.421249389648438,-4.2974853515625,8.0,-8.0,-34,0,0,0,0,0,0,False
2024,0,uniform,clearing,strict,True,False,1707.780029296875,1707.780029296875,106.73625183105469,1640.197998046875,291.0,7.0,89,0,0,0,0,0,1,True,False,1842.52001953125,1842.52001953125,115.15750122070312,1644.4954833984375,283.0,15.0,123,0,0,0,0,0,1,True,False,-134.739990234375,-134.739990234375,-8.421249389648438,-4.2974853515625,8.0,-8.0,-34,0,0,0,0,0,0,False
2024,0,uniform,plus_one,operational,False,False,,0.0,,,283.0,15.0,138,0,0,0,0,0,1,False,False,,0.0,,,283.0,15.0,138,0,0,0,0,0,1,False,False,,0.0,,,0.0,0.0,0,0,0,0,0,0,0,False
2024,0,uniform,plus_one,strict,False,False,,0.0,,,283.0,15.0,138,0,0,0,0,0,1,False,False,,0.0,,,283.0,15.0,138,0,0,0,0,0,1,False,False,,0.0,,,0.0,0.0,0,0,0,0,0,0,0,False
2024,1,position_run,clearing,operational,True,False,1522.5400390625,1522.5400390625,95.15875244140625,1664.23046875,298.0,0.0,138,1,0,0,0,0,1,True,False,1522.5400390625,1522.5400390625,95.15875244140625,1664.23046875,298.0,0.0,138,1,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2024,1,position_run,clearing,strict,True,False,1522.5400390625,1522.5400390625,95.15875244140625,1664.23046875,298.0,0.0,138,1,0,0,0,0,1,True,False,1522.5400390625,1522.5400390625,95.15875244140625,1664.23046875,298.0,0.0,138,1,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2024,1,position_run,plus_one,operational,False,False,,0.0,,,297.0,1.0,138,0,0,0,0,0,1,False,False,,0.0,,,297.0,1.0,138,0,0,0,0,0,1,False,False,,0.0,,,0.0,0.0,0,0,0,0,0,0,0,False
2024,1,position_run,plus_one,strict,False,False,,0.0,,,297.0,1.0,138,0,0,0,0,0,1,False,False,,0.0,,,297.0,1.0,138,0,0,0,0,0,1,False,False,,0.0,,,0.0,0.0,0,0,0,0,0,0,0,False
2024,1,star_late,clearing,operational,True,False,1555.6400146484375,1555.6400146484375,97.22750091552734,1615.9403076171875,286.0,12.0,113,0,0,0,0,0,1,True,False,1555.6400146484375,1555.6400146484375,97.22750091552734,1615.9403076171875,286.0,12.0,113,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2024,1,star_late,clearing,strict,True,False,1555.6400146484375,1555.6400146484375,97.22750091552734,1615.9403076171875,286.0,12.0,113,0,0,0,0,0,1,True,False,1555.6400146484375,1555.6400146484375,97.22750091552734,1615.9403076171875,286.0,12.0,113,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2024,1,star_late,plus_one,operational,True,False,1436.179931640625,1436.179931640625,89.76124572753906,1590.305908203125,282.0,16.0,114,0,0,0,0,0,1,True,False,1436.179931640625,1436.179931640625,89.76124572753906,1590.305908203125,282.0,16.0,114,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2024,1,star_late,plus_one,strict,True,False,1436.179931640625,1436.179931640625,89.76124572753906,1590.305908203125,282.0,16.0,114,0,0,0,0,0,1,True,False,1436.179931640625,1436.179931640625,89.76124572753906,1590.305908203125,282.0,16.0,114,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2024,1,tier_early,clearing,operational,True,True,1625.1800537109375,1625.1800537109375,101.5737533569336,1679.97265625,298.0,0.0,120,0,0,0,0,0,0,True,True,1625.1800537109375,1625.1800537109375,101.5737533569336,1679.97265625,298.0,0.0,120,0,0,0,0,0,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2024,1,tier_early,clearing,strict,True,True,1625.1800537109375,1625.1800537109375,101.5737533569336,1679.97265625,298.0,0.0,120,0,0,0,0,0,0,True,True,1625.1800537109375,1625.1800537109375,101.5737533569336,1679.97265625,298.0,0.0,120,0,0,0,0,0,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2024,1,tier_early,plus_one,operational,False,False,,0.0,,,293.0,5.0,134,0,0,0,0,0,0,False,False,,0.0,,,293.0,5.0,134,0,0,0,0,0,0,False,False,,0.0,,,0.0,0.0,0,0,0,0,0,0,0,False
2024,1,tier_early,plus_one,strict,False,False,,0.0,,,293.0,5.0,134,0,0,0,0,0,0,False,False,,0.0,,,293.0,5.0,134,0,0,0,0,0,0,False,False,,0.0,,,0.0,0.0,0,0,0,0,0,0,0,False
2024,1,uniform,clearing,operational,True,False,1439.340087890625,1439.340087890625,89.95875549316406,1596.61962890625,247.0,51.0,136,0,0,0,0,0,1,True,False,1439.340087890625,1439.340087890625,89.95875549316406,1596.61962890625,247.0,51.0,136,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2024,1,uniform,clearing,strict,True,False,1439.340087890625,1439.340087890625,89.95875549316406,1596.61962890625,247.0,51.0,136,0,0,0,0,0,1,True,False,1439.340087890625,1439.340087890625,89.95875549316406,1596.61962890625,247.0,51.0,136,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2024,1,uniform,plus_one,operational,False,False,,0.0,,,297.0,1.0,138,0,0,0,0,0,1,False,False,,0.0,,,297.0,1.0,138,0,0,0,0,0,1,False,False,,0.0,,,0.0,0.0,0,0,0,0,0,0,0,False
2024,1,uniform,plus_one,strict,False,False,,0.0,,,297.0,1.0,138,0,0,0,0,0,1,False,False,,0.0,,,297.0,1.0,138,0,0,0,0,0,1,False,False,,0.0,,,0.0,0.0,0,0,0,0,0,0,0,False
2024,2,position_run,clearing,operational,True,True,1722.739990234375,1722.739990234375,107.67124938964844,1692.4183349609375,298.0,0.0,97,0,0,0,0,0,0,True,True,1722.739990234375,1722.739990234375,107.67124938964844,1692.4183349609375,298.0,0.0,97,0,0,0,0,0,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2024,2,position_run,clearing,strict,True,True,1722.739990234375,1722.739990234375,107.67124938964844,1692.4183349609375,298.0,0.0,97,0,0,0,0,0,0,True,True,1722.739990234375,1722.739990234375,107.67124938964844,1692.4183349609375,298.0,0.0,97,0,0,0,0,0,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2024,2,position_run,plus_one,operational,False,False,,0.0,,,296.0,2.0,137,0,0,0,0,0,1,False,False,,0.0,,,297.0,1.0,138,0,0,0,0,0,1,False,False,,0.0,,,-1.0,1.0,-1,0,0,0,0,0,0,False
