"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","auctionValue","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"82","Travis Kelce","KC","te","5","17","188.9","11","0","0","0","0","0","0","0.369","2.163","0.0192","102.9588","76.6861","768.0904","5.8298","0.8316","0.4584","0.2657","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","Jacory Croskey-Merritt","WAS","rb","7","17","148.6","10","0","0","0","0","0","0","184.7708","799.276","6.5081","19.7164","16.113","109.6816","0.5343","2.6726","1.1952","0.2769","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","Blake Corum","LA","rb","11","17","148.1","10","0","0","0","0","0","0","165.3262","708.6909","5.7158","29.0846","23.0628","166.0928","0.6233","2.4846","1.1209","0.2981","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","Aaron Jones","MIN","rb","6","17","145.1","9","0","0","0","0","0","0","127.2046","540.9153","3.7171","44.9572","36.8137","245.0439","1.3158","2.1172","0.9759","0.259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","Kyle Monangai","CHI","rb","10","17","144.1","9","0","0","0","0","0","0","164.1462","698.6562","5.5619","28.2301","22.1063","150.7415","0.7203","2.4583","1.1082","0.2453","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","D.K. Metcalf","PIT","wr","9","17","191.5","9","0","0","0","0","0","0","0.3927","2.3478","0.0135","110.8683","67.9632","869.4351","6.0225","0.7379","0.4067","0.2808","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Joe Burrow","CIN","qb","6","17","299.4","8","390.4244","544.7133","3984.4113","31.4897","9.4008","38.2489","29.2812","163.6489","1.121","0","0","0","0","5.1258","2.591","1.4792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","Dalton Kincaid","BUF","te","7","17","176.7","7","0","0","0","0","0","0","0","0","0","94.8769","67.6339","745.0058","5.7345","0.7291","0.4024","0.3052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","Mark Andrews","BLT","te","13","17","176","7","0","0","0","0","0","0","7.4862","45.8434","0.3912","89.5706","63.846","652.5251","6.6286","0.7895","0.4244","0.3144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","Michael Wilson","ARZ","wr","14","17","184.6","7","0","0","0","0","0","0","0","0","0","112.5507","71.3996","840.1588","4.8487","0.7697","0.4248","0.2712","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","Isaiah Likely","NYG","te","8","17","175.2","7","0","0","0","0","0","0","0","0","0","100.5324","70.9692","728.6415","5.2085","0.765","0.4222","0.2676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Jake Ferguson","DAL","te","14","17","174.1","7","0","0","0","0","0","0","0","0","0","95.4138","74.5688","655.5063","5.6595","0.8038","0.4436","0.258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","Marvin Harrison Jr.","ARZ","wr","14","17","181.8","6","0","0","0","0","0","0","0","0","0","113.1462","68.0181","808.076","5.4641","0.7332","0.4047","0.2727","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Justin Herbert","LAC","qb","7","17","289.2","6","381.2399","535.0173","3871.5468","24.6174","9.4686","42.9435","70.9121","290.8448","2.7712","0","0","0","0","6.3061","3.1453","1.3937","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Brian Thomas Jr.","JAX","wr","7","17","178.2","6","0","0","0","0","0","0","4.4656","26.6672","0.1864","104.2187","64.1179","804.0044","4.9553","0.7516","0.408","0.2852","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Michael Pittman Jr.","PIT","wr","9","17","176","5","0","0","0","0","0","0","0","0","0","104.4156","72.372","747.3059","4.7943","0.7801","0.4306","0.2641","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Wan'Dale Robinson","TEN","wr","9","17","175.9","5","0","0","0","0","0","0","1.9326","11.5249","0.059","110.3559","77.1716","757.8167","3.5665","0.858","0.4706","0.2311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Chris Godwin","TB","wr","10","17","175.3","5","0","0","0","0","0","0","0","0","0","96.5876","69.8523","765.8007","4.7958","0.753","0.4156","0.2617","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Rachaad White","WAS","rb","7","17","127","5","0","0","0","0","0","0","101.6626","440.3903","3.2895","38.3671","33.213","220.6843","1.3785","1.733","0.8025","0.2275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Trevor Lawrence","JAX","qb","7","17","284.4","4","370.7432","545.039","3779.2297","24.7338","12.7093","36.6819","67.5832","265.9678","3.3633","0","0","0","0","5.4872","2.73","1.5028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Brock Purdy","SF","qb","8","17","284.4","4","353.8801","487.0347","3814.3424","25.3992","11.9489","28.3318","56.4687","259.2631","2.5845","0","0","0","0","4.3168","2.1397","1.4322","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","Dallas Goedert","PHI","te","10","17","164.8","4","0","0","0","0","0","0","0","0","0","87.1181","66.6895","639.7819","5.6646","0.7189","0.3968","0.2704","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Josh Downs","IND","wr","13","17","171.8","4","0","0","0","0","0","0","0.8215","4.9667","0.0313","105.3259","74.4596","725.3405","3.9908","0.8138","0.4479","0.2891","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Courtland Sutton","DEN","wr","10","17","171.3","4","0","0","0","0","0","0","0","0","0","103.7052","64.2873","746.6958","5.3671","0.693","0.3825","0.2585","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Caleb Williams","CHI","qb","10","17","281.5","4","371.1367","554.7407","3746.3929","22.8931","10.9408","36.9385","77.1221","334.7305","2.9006","0","0","0","0","5.6695","2.8089","1.4839","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Alec Pierce","IND","wr","13","17","171.2","4","0","0","0","0","0","0","0","0","0","99.1959","56.9967","850.0434","4.836","0.6144","0.3391","0.2713","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","Jayden Reed","GB","wr","11","17","171","4","0","0","0","0","0","0","13.5352","80.8876","0.3717","90.8246","63.3987","697.8632","4.5672","0.8665","0.4577","0.2839","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","Makai Lemon","PHI","wr","10","17","170.9","4","0","0","0","0","0","0","0","0","0","98.949","65.1211","775.8612","4.6686","0.702","0.3874","0.3071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Xavier Worthy","KC","wr","5","17","169.8","3","0","0","0","0","0","0","12.9141","75.6489","0.6459","90.1651","59.0109","716.8289","4.5934","0.8108","0.4279","0.2499","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Quentin Johnston","LAC","wr","7","17","168.4","3","0","0","0","0","0","0","0.851","5.0174","0.0264","94.7542","60.0211","763.1566","5.2193","0.6585","0.3621","0.2422","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Kyler Murray","MIN","qb","6","17","277","3","346.7499","496.5446","3388.2507","21.4691","9.2292","33.9274","80.9083","428.1333","3.669","0","0","0","0","5.3386","2.6385","1.3114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","Dak Prescott","DAL","qb","14","17","276.9","3","369.5894","520.9012","3842.2051","26.991","10.2936","31.9294","32.7407","174.2554","1.257","0","0","0","0","4.4053","2.2161","1.4084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Jaxson Dart","NYG","qb","8","17","276.5","2","314.5319","465.1681","3152.3809","19.2753","10.3375","42.1382","100.0285","521.2558","5.3543","0","0","0","0","6.6252","3.2745","1.313","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","Patrick Mahomes","KC","qb","5","17","276.4","2","356.1874","497.2328","3629.9749","25.622","9.46","27.5644","42.3414","290.336","1.4484","0","0","0","0","4.0475","2.0117","1.2384","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Stefon Diggs","WAS","wr","7","17","165.9","2","0","0","0","0","0","0","0","0","0","93.2534","68.2063","721.3538","4.2453","0.7352","0.4058","0.2545","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Bo Nix","DEN","qb","10","17","276","2","365.3655","527.9429","3564.2838","23.0675","10.1521","20.7628","78.0048","288.8207","3.5866","0","0","0","0","3.6915","1.7949","1.3507","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","Jalen Coker","CAR","wr","5","17","165.4","2","0","0","0","0","0","0","0","0","0","97.9863","66.6215","728.9784","4.3004","0.7182","0.3964","0.2348","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","KC Concepcion","CLV","wr","11","17","163.3","2","0","0","0","0","0","0","6.1062","35.0275","0.3188","94.1481","60.835","715.3733","4.2422","0.7384","0.3983","0.2235","320.6439","0.276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","Chigoziem Okonkwo","WAS","te","7","17","154.4","2","0","0","0","0","0","0","0","0","0","93.2534","69.0609","636.9148","3.5837","0.7445","0.4109","0.2545","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","Brenton Strange","JAX","te","7","17","153.7","1","0","0","0","0","0","0","0","0","0","88.2306","64.9306","610.3289","4.6072","0.6999","0.3863","0.2367","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","Zach Charbonnet","SEA","rb","11","11","112.5","1","0","0","0","0","0","0","139.2948","596.3838","5.1838","14.598","12.0042","83.6771","0.3124","2.0133","0.9002","0.2021","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","Chris Rodriguez Jr.","JAX","rb","7","17","110.1","0","0","0","0","0","0","0","157.5134","675.5897","5.6834","5.9215","4.6992","32.6104","0.1711","2.1809","0.9651","0.2138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","Denzel Boston","CLV","wr","11","17","157.3","0","0","0","0","0","0","0","0","0","0","94.1481","60.5755","715.3733","4.1889","0.653","0.3604","0.2175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","Deebo Samuel","SF","wr","8","17","157.2","0","0","0","0","0","0","0","20.6246","109.0541","1.0774","79.6389","58.1481","618.5311","3.2971","0.9058","0.4687","0.2545","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","Matthew Golden","GB","wr","11","17","157","0","0","0","0","0","0","0","6.5493","39.1391","0.2278","89.7102","57.6236","704.7713","3.9152","0.7097","0.3818","0.2721","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Baker Mayfield","TB","qb","10","17","267.2","0","344.1367","495.2828","3599.3098","25.8288","11.0807","34.0442","34.8726","236.0512","1.1824","0","0","0","0","4.7172","2.3683","1.3484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Romeo Doubs","NE","wr","11","17","156.9","0","0","0","0","0","0","0","0","0","0","86.4885","56.2334","706.1235","4.9765","0.6062","0.3345","0.2481","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","Hunter Henry","NE","te","11","17","148.2","0","0","0","0","0","0","0","0","0","0","81.083","58.56","606.0234","4.8136","0.6313","0.3484","0.2326","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Keaton Mitchell","LAC","rb","7","17","109.2","0","0","0","0","0","0","0","103.395","450.699","2.7146","31.0207","25.9151","177.0961","0.7692","1.6777","0.7694","0.191","627.9081","0.1605","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","Jakobi Meyers","JAX","wr","7","17","156.5","0","0","0","0","0","0","0","4.8715","29.0915","0.2475","91.1914","61.8446","662.3135","3.9929","0.7326","0.3969","0.2508","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Rashid Shaheed","SEA","wr","11","17","156.2","0","0","0","0","0","0","0","15.4257","92.2968","0.3851","85.9647","53.2941","684.0214","3.8085","0.7831","0.4088","0.2629","1277.596","0.5025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","Juwan Johnson","NO","te","8","17","147.4","0","0","0","0","0","0","0","0","0","0","88.8702","64.9292","630.9328","3.2329","0.6999","0.3863","0.2052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Matthew Stafford","LA","qb","11","17","265.6","0","363.2256","523.8715","3958.0691","27.3727","10.6403","28.3691","9.735","53.4203","0.3339","0","0","0","0","3.6152","1.8437","1.4839","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","Malik Willis","MIA","qb","6","17","265.4","0","305.5568","425.3596","3133.3902","17.7793","8.7166","47.1931","100.5098","557.777","3.847","0","0","0","0","7.2725","3.6011","1.2177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Jared Goff","DET","qb","6","17","265.1","0","380.5413","515.0025","3916.6733","26.9297","10.109","29.6091","13.1758","68.9116","0.4672","0","0","0","0","3.8188","1.9436","1.5506","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Jauan Jennings","MIN","wr","6","17","154.8","0","0","0","0","0","0","0","0","0","0","92.1345","61.5939","656.315","4.5838","0.664","0.3664","0.2345","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","Kenyon Sadiq","NYJ","te","13","17","145.3","0","0","0","0","0","0","0","0","0","0","80.5119","60.3635","600.7696","4.1407","0.6507","0.3591","0.1819","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Dylan Sampson","CLV","rb","11","17","105.4","0","0","0","0","0","0","0","73.2748","294.9635","1.8616","41.9041","34.6241","233.0513","1.1816","1.3642","0.642","0.1694","428.2008","0.1094","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Greg Dulcich","MIA","te","6","17","143.7","0","0","0","0","0","0","0","0","0","0","80.9195","60.285","599.7829","3.8919","0.6499","0.3587","0.2183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Jordan Love","GB","qb","11","17","262.2","0","344.4155","491.3943","3621.2417","25.6889","9.7952","25.4078","32.0436","164.9713","1.1395","0","0","0","0","3.5961","1.8018","1.4435","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Woody Marks","HST","rb","8","17","103.2","0","0","0","0","0","0","0","123.3525","493.5198","2.9293","23.8659","18.4008","134.2421","0.8126","1.8666","0.8434","0.1869","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Tre Tucker","LV","wr","13","17","150.2","0","0","0","0","0","0","0","9.0906","50.933","0.3639","85.1568","53.0688","673.8748","3.7427","0.695","0.3698","0.2128","320.1884","0.2756","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Kayshon Boutte","HST","wr","8","17","150.2","0","0","0","0","0","0","0","0","0","0","86.9401","51.9536","721.1348","4.3343","0.56","0.3091","0.2142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Tyler Shough","NO","qb","8","17","260.1","0","354.3035","506.975","3565.0441","20.5079","10.1506","42.338","65.0111","293.3754","2.8253","0","0","0","0","6.1312","3.0665","1.2033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","Khalil Shakir","BUF","wr","7","17","148.9","0","0","0","0","0","0","0","0","0","0","87.706","67.447","597.8203","3.5862","0.7271","0.4013","0.2821","293.3404","0.2525","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","Tyjae Spears","TEN","rb","9","17","100.9","0","0","0","0","0","0","0","82.3306","350.4605","2.1783","35.8372","29.5104","190.6152","0.7555","1.4316","0.6654","0.1552","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","Sam Darnold","SEA","qb","11","17","258.8","0","358.4474","498.5355","3732.5212","24.7227","12.1704","38.7346","30.366","161.0853","1.0735","0","0","0","0","5.1994","2.6278","1.4318","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Isiah Pacheco","DET","rb","6","17","100.7","0","0","0","0","0","0","0","123.952","517.1743","3.7409","16.923","14.2861","96.2485","0.5017","1.8304","0.8225","0.2101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","C.J. Stroud","HST","qb","8","17","257.9","0","341.8511","507.1031","3711.4251","22.0345","10.7861","39.3993","42.8103","229.1865","1.5712","0","0","0","0","5.474","2.7504","1.2651","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","Alvin Kamara","NO","rb","8","17","99.5","0","0","0","0","0","0","0","109.6358","451.3337","2.7822","25.4723","20.5589","141.8645","0.5551","1.7044","0.7746","0.1679","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","Justice Hill","BLT","rb","13","17","98.8","0","0","0","0","0","0","0","48.4403","216.521","1.4641","42.5081","35.4559","250.6581","1.3225","1.0373","0.4991","0.2056","530.3924","0.1355","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","Malik Washington","MIA","wr","6","17","146.1","0","0","0","0","0","0","0","13.1481","79.2263","0.5579","78.4674","57.1719","585","3.1916","0.7941","0.4184","0.2253","1285.9065","0.5274","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","Jalen Nailor","LV","wr","13","17","143.8","0","0","0","0","0","0","0","0","0","0","82.8859","51.4419","647.7814","4.5828","0.5545","0.306","0.1974","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","Brian Robinson","ATL","rb","11","17","95.5","0","0","0","0","0","0","0","123.0228","530.7728","3.9807","11.9821","9.8227","69.0848","0.367","1.7697","0.7904","0.1737","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","Jordan Addison","MIN","wr","6","17","142.9","0","0","0","0","0","0","0","1.595","9.549","0.0631","83.8091","52.3515","633.4544","4.2958","0.5859","0.3209","0.2151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","AJ Barner","SEA","te","11","17","133.8","0","0","0","0","0","0","0","4.8481","28.7197","0.2533","68.3309","53.5166","486.5378","4.5236","0.6425","0.3472","0.2005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","T.J. Hockenson","MIN","te","6","17","133.2","0","0","0","0","0","0","0","0.3988","2.3873","0.0162","77.1488","58.3435","524.4724","3.6639","0.6343","0.3495","0.1968","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","Dalton Schultz","HST","te","8","17","132.2","0","0","0","0","0","0","0","0","0","0","77.2801","56.7888","541.9506","3.5292","0.6122","0.3379","0.1904","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","Caleb Douglas","MIA","wr","6","17","139.8","0","0","0","0","0","0","0","0","0","0","81.4099","52.8997","655.6074","3.5306","0.5702","0.3147","0.2196","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","Tank Bigsby","PHI","rb","10","17","90.7","0","0","0","0","0","0","0","117.9269","518.1528","4.3299","8.6043","7.0929","48.3579","0.2251","1.6714","0.7438","0.1708","533.6845","0.1364","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","Daniel Jones","IND","qb","13","17","248.2","0","338.9032","483.6952","3369.1121","19.986","10.5528","37.5153","55.6733","303.6618","2.2939","0","0","0","0","5.429","2.7118","1.3301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
