"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","auctionValue","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"161","Kirk Cousins","ATL","qb","12","17","265.7","0","349.136","556.68","4089.3503","23.2583","12.4583","29.6808","45.8479","52.5427","3.0012","0","0","0","0","7.0111","3.5056","0.9012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","Zach Ertz","WAS","te","14","17","81.9","0","0","0","0","0","0","0","0","0","0","66.8055","48.8099","423.2489","2.5062","0.3205","0.1602","0.1538","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","Gardner Minshew","LV","qb","10","17","263.4","0","342.896","546.5895","3847.175","22.1791","8.5154","38.3744","55.2724","139.555","3.1153","0","0","0","0","10.2358","5.1179","0.8808","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","Ty Chandler","MIN","rb","6","17","81.7","0","0","0","0","0","0","0","118.2442","497.0533","3.3174","10.5429","8.7316","62.4895","0.2886","0.7865","0.3932","0.0487","281.2693","0.1297","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","Caleb Williams","CHI","qb","7","17","263","0","328.3324","511.5387","3645.9002","20.2665","13.3624","41.0423","87.8016","276.7651","4.2301","0","0","0","0","9.9495","4.9748","0.6737","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"166","Tucker Kraft","GB","te","10","17","80.3","0","0","0","0","0","0","0","0","0","0","53.5895","40.6385","415.8527","3.0309","0.3051","0.1526","0.1775","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"167","Jahan Dotson","WAS","wr","14","17","106.7","0","0","0","0","0","0","0","0","0","0","76.2001","47.6791","623.4012","3.4164","0.3785","0.1892","0.1172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"168","Kendre Miller","NO","rb","12","17","80.9","0","0","0","0","0","0","0","71.7864","303.0043","1.8016","32.1414","26.6794","206.5011","1.0179","0.6925","0.3462","0.0417","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"169","Hayden Hurst","LAC","te","5","17","79.4","0","0","0","0","0","0","0","0","0","0","58.0372","44.0249","416.073","2.64","0.4046","0.2023","0.0954","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"170","Dawson Knox","BUF","te","12","17","79.3","0","0","0","0","0","0","0","0","0","0","51.337","38.1247","392.5352","3.4577","0.2421","0.1211","0.1641","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","Greg Dulcich","DEN","te","14","17","79.3","0","0","0","0","0","0","0","0","0","0","54.2044","38.1179","448.3727","2.5668","0.2837","0.1418","0.0873","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","Alexander Mattison","LV","rb","10","17","78.6","0","0","0","0","0","0","0","105.0044","432.2995","2.453","17.0477","13.82","99.5149","0.6971","0.9483","0.4741","0.0435","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173","Drake Maye","NE","qb","14","17","259.4","0","339.4452","532.868","3628.7435","20.1421","15.1949","45.3762","84.4911","286.5806","3.8841","0","0","0","0","9.8764","4.9382","0.9359","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"174","Trey Benson","ARZ","rb","11","17","77.9","0","0","0","0","0","0","0","88.6194","381.3354","2.2489","22.0522","18.0202","137.4098","0.6283","0.7655","0.3828","0.0546","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"175","Dontayvion Wicks","GB","wr","10","17","102.9","0","0","0","0","0","0","0","0","0","0","62.6151","40.6798","603.1969","3.7377","0.7554","0.3777","0.1049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"176","Deshaun Watson","CLV","qb","10","17","258","0","316.464","511.9702","3684.9046","18.3215","8.8928","55.2977","86.5905","334.568","2.6271","0","0","0","0","8.6283","4.3141","0.6745","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"177","Josh Downs","IND","wr","14","17","101.2","0","0","0","0","0","0","0","0","0","0","78.8335","54.8117","591.8642","2.5318","1.4073","0.7037","0.0692","593.2838","0.2217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"178","Ben Sinnott","WAS","te","14","17","74.6","0","0","0","0","0","0","0","0","0","0","53.2357","38.3805","421.0196","2.2111","0.3174","0.1587","0.0873","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"179","Kendrick Bourne","NE","wr","14","17","101.1","0","0","0","0","0","0","0","0","0","0","73.92","52.1642","566.5433","3.1036","0.8741","0.4371","0.0928","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"180","Quentin Johnston","LAC","wr","5","17","99.5","0","0","0","0","0","0","0","0","0","0","78.8855","50.4016","560.8091","3.0529","0.4607","0.2304","0.0751","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"181","Michael Wilson","ARZ","wr","11","17","99.4","0","0","0","0","0","0","0","0","0","0","76.3761","47.012","584.8577","2.8859","0.4417","0.2208","0.1465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"182","Rashod Bateman","BLT","wr","14","17","99.2","0","0","0","0","0","0","0","0","0","0","68.3585","42.6619","578.9864","3.3354","0.5149","0.2574","0.086","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"183","Jalen Tolbert","DAL","wr","7","17","99","0","0","0","0","0","0","0","0","0","0","65.9171","41.9558","574.212","3.4394","0.4074","0.2037","0.0886","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"184","Marvin Mims Jr.","DEN","wr","14","17","99","0","0","0","0","0","0","0","7.9957","47.1093","0.2941","62.8163","38.7666","567.246","2.8358","1.4842","0.7421","0.0569","664.47","0.2398","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"185","Mike Gesicki","CIN","te","12","17","71.8","0","0","0","0","0","0","0","0","0","0","52.0657","37.1953","364.4743","2.7862","0.2479","0.124","0.1021","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186","Jaleel McLaughlin","DEN","rb","14","17","72.9","0","0","0","0","0","0","0","76.5908","344.3243","1.8736","25.8357","21.8832","124.2582","0.6946","0.6901","0.3451","0.0422","187.8851","0.0852","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"187","Ray Davis","BUF","rb","12","17","72.4","0","0","0","0","0","0","0","83.9941","360.3268","2.0775","19.1148","15.8299","124.0012","0.6432","0.7127","0.3563","0.0625","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"188","Khalil Herbert","CHI","rb","7","17","71.5","0","0","0","0","0","0","0","94.4548","428.0582","2.4121","11.6892","9.5536","67.9329","0.4384","0.4027","0.2013","0.1243","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"189","Braelon Allen","NYJ","rb","12","17","70.6","0","0","0","0","0","0","0","74.8312","319.3955","1.9766","22.8527","18.5497","140.2177","0.6315","0.6809","0.3404","0.048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"190","Daniel Bellinger","NYG","te","11","17","68.7","0","0","0","0","0","0","0","0","0","0","51.4671","39.5456","371.5127","1.9461","0.3765","0.1882","0.1686","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"191","Justice Hill","BLT","rb","14","17","69.5","0","0","0","0","0","0","0","32.2324","138.0958","0.838","42.1007","35.0422","255.3599","1.331","0.8967","0.4483","0.0403","221.2608","0.0966","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"192","Will Levis","TEN","qb","5","17","250.5","0","316.2031","509.3651","3609.581","20.062","10.1288","47.7223","65.2432","198.1082","3.287","0","0","0","0","10.2031","5.1016","0.7629","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"193","Cole Kmet","CHI","te","7","17","67.7","0","0","0","0","0","0","0","0","0","0","46.7566","34.7426","371.6706","2.1891","0.3009","0.1505","0.0675","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","Roschon Johnson","CHI","rb","7","17","68.2","0","0","0","0","0","0","0","81.3487","357.2861","2.2921","16.5596","13.6605","96.4489","0.4255","0.7457","0.3729","0.0424","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"195","Gerald Everett","CHI","te","7","17","67","0","0","0","0","0","0","0","0","0","0","50.653","39.0322","348.6159","2.1023","0.4362","0.2181","0.1261","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","Wan'Dale Robinson","NYG","wr","11","17","92.9","0","0","0","0","0","0","0","11.0343","61.1583","0.4626","69.432","49.9033","465.3314","2.105","0.563","0.2815","0.0815","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","Xavier Legette","CAR","wr","11","17","91.4","0","0","0","0","0","0","0","0","0","0","65.2374","40.2078","532.755","3.0186","0.4244","0.2122","0.0507","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"198","Isaiah Likely","BLT","te","14","17","64.6","0","0","0","0","0","0","0","0","0","0","39.6008","28.9929","334.1999","2.7628","0.1928","0.0964","0.0934","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"199","Adonai Mitchell","IND","wr","14","17","90.8","0","0","0","0","0","0","0","0","0","0","65.528","39.3531","545.1484","2.784","0.4154","0.2077","0.0609","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200","Adam Thielen","CAR","wr","11","17","89.4","0","0","0","0","0","0","0","0","0","0","69.3721","48.399","476.8991","2.9104","0.5525","0.2762","0.1379","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201","Aaron Rodgers","NYJ","qb","12","17","245.3","0","352.7922","555.89","3818.0079","19.1939","5.6355","34.6119","51.4363","114.2271","2.0537","0","0","0","0","6.7346","3.3673","0.5105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202","Tyrone Tracy","NYG","rb","11","17","63.6","0","0","0","0","0","0","0","87.4256","298.1656","1.8063","19.4215","15.7924","118.7898","0.5748","0.7347","0.3674","0.0653","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"203","Samaje Perine","DEN","rb","14","17","62.1","0","0","0","0","0","0","0","43.3453","172.4617","1.1067","31.4081","26.0353","193.5969","1.016","0.6735","0.3368","0.0224","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"204","Clyde Edwards-Helaire","KC","rb","6","17","61.5","0","0","0","0","0","0","0","52.9854","206.8444","1.5127","23.4703","19.7501","149.6371","1.1834","0.5093","0.2547","0.0354","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"205","Tank Bigsby","JAX","rb","12","17","61.5","0","0","0","0","0","0","0","79.0844","311.3754","1.8212","16.1389","13.2943","101.9088","0.4944","0.8648","0.4324","0.0301","305.7851","0.129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"206","Ray-Ray McCloud III","ATL","wr","12","17","86.6","0","0","0","0","0","0","0","0","0","0","63.4398","41.9187","499.5938","2.6976","1.3662","0.6831","0.0675","322.748","0.0921","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"207","Ja'Tavion Sanders","CAR","te","11","17","60","0","0","0","0","0","0","0","0","0","0","42.7259","30.8785","324.6951","2.0171","0.2554","0.1277","0.0633","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"208","Darius Slayton","NYG","wr","11","17","86.5","0","0","0","0","0","0","0","0","0","0","60.2068","35.8274","530.5809","2.6077","0.521","0.2605","0.0526","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"209","Jamaal Williams","NO","rb","12","17","58.8","0","0","0","0","0","0","0","85.439","314.9081","2.3787","11.7852","9.9483","64.9005","0.3177","0.9288","0.4644","0.0896","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"210","Will Shipley","PHI","rb","5","17","57.5","0","0","0","0","0","0","0","56.229","245.1506","1.4781","19.5167","16.1614","126.0434","0.5994","0.5346","0.2673","0.0334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"211","Tim Patrick","DEN","wr","14","17","81.8","0","0","0","0","0","0","0","0","0","0","59.2702","38.8409","473.1389","2.5288","0.41","0.205","0.0608","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"212","DJ Chark Jr.","LAC","wr","5","17","81.1","0","0","0","0","0","0","0","0","0","0","51.839","30.6165","497.0607","2.7055","0.4803","0.2402","0.0419","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"213","Will Dissly","LAC","te","5","17","53.7","0","0","0","0","0","0","0","0","0","0","34.935","28.3953","276.4143","1.967","0.208","0.104","0.0704","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"214","Theo Johnson","NYG","te","11","17","53.6","0","0","0","0","0","0","0","0","0","0","38.8431","28.08","297.7877","1.6219","0.2322","0.1161","0.0918","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"215","Dylan Laube","LV","rb","10","17","54.5","0","0","0","0","0","0","0","51.8796","218.4243","1.3813","20.1472","16.4268","125.493","0.6227","0.5089","0.2544","0.0472","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"216","Kalif Raymond","DET","wr","5","17","78.1","0","0","0","0","0","0","0","2.2496","9.1827","0.0711","48.2077","35.7722","456.4959","2.2994","1.326","0.663","0.0582","413.3302","0.1481","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"217","Dameon Pierce","HST","rb","14","17","52.2","0","0","0","0","0","0","0","91.2428","359.1553","1.9353","4.2187","3.5229","26.0675","0.1323","1.0461","0.523","0.0269","271.5773","0.1298","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"218","Austin Hooper","NE","te","14","17","50.9","0","0","0","0","0","0","0","0","0","0","38.4789","28.3346","276.958","1.4938","0.1954","0.0977","0.0846","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"219","Donald Parham Jr.","LAC","te","5","17","50.9","0","0","0","0","0","0","0","0","0","0","33.8081","24.8212","282.3359","1.7117","0.1806","0.0903","0.0611","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"220","Kimani Vidal","LAC","rb","5","17","52","0","0","0","0","0","0","0","42.6927","180.7188","1.0197","22.5387","18.6579","144.818","0.7002","0.4719","0.236","0.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"221","Odell Beckham Jr.","MIA","wr","6","17","76.5","0","0","0","0","0","0","0","0","0","0","51.5404","31.0531","448.1471","2.703","0.3939","0.197","0.0745","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"222","Michael Mayer","LV","te","10","17","49.8","0","0","0","0","0","0","0","0","0","0","34.6119","25.335","275.4044","1.5729","0.1944","0.0972","0.1295","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"223","D'Onta Foreman","CLV","rb","10","17","50.7","0","0","0","0","0","0","0","69.5225","290.4725","1.7636","9.1399","7.3221","56.8929","0.3132","0.5213","0.2607","0.044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"224","Jelani Woods","IND","te","14","17","49.5","0","0","0","0","0","0","0","0","0","0","35.4926","25.443","263.9083","1.7284","0.2762","0.1381","0.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"225","Jalen McMillan","TB","wr","11","17","75.8","0","0","0","0","0","0","0","0","0","0","54.7561","35.4526","428.9865","2.534","0.3742","0.1871","0.0739","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"226","Ty Johnson","BUF","rb","12","17","49.1","0","0","0","0","0","0","0","46.3848","195.6186","1.0607","18.0226","14.331","121.0346","0.6816","0.54","0.27","0.0328","173.6873","0.0746","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"227","Foster Moreau","NO","te","12","17","47.8","0","0","0","0","0","0","0","0","0","0","32.677","24.6881","254.9382","1.665","0.1748","0.0874","0.049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"228","Eric Gray","NYG","rb","11","17","47.2","0","0","0","0","0","0","0","42.4396","177.3989","1.0724","19.4215","15.781","119.8694","0.5497","0.5146","0.2573","0.0365","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"229","Kylen Granson","IND","te","14","17","45.6","0","0","0","0","0","0","0","0","0","0","34.4639","24.6996","255.6293","1.2804","0.2424","0.1212","0.0514","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"230","Jermaine Burton","CIN","wr","12","17","70.5","0","0","0","0","0","0","0","0","0","0","45.0456","27.8766","423.6368","2.3674","0.2943","0.1471","0.0584","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"231","Josh Reynolds","DEN","wr","14","17","70.1","0","0","0","0","0","0","0","0","0","0","49.1385","29.2369","411.4644","2.4124","0.3252","0.1626","0.0343","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"232","Miles Sanders","CAR","rb","11","17","44.6","0","0","0","0","0","0","0","49.5293","201.0793","1.2692","15.6756","12.5369","85.0549","0.4053","0.6096","0.3048","0.0069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"233","Tyler Boyd","TEN","wr","5","17","69.4","0","0","0","0","0","0","0","0","0","0","50.1388","34.057","398.0763","2.0845","0.2315","0.1158","0.0819","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"234","Trey Palmer","TB","wr","11","17","69.3","0","0","0","0","0","0","0","4.0244","23.4527","0.1589","49.7275","31.5166","372.4139","2.2827","1.5836","0.7918","0.0567","325.8646","0.1003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"235","Isaiah Davis","NYJ","rb","12","17","41.7","0","0","0","0","0","0","0","49.6119","213.0607","1.3121","10.6292","8.6187","65.6416","0.2984","0.4979","0.2489","0.0297","247.5044","0.1089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"236","Kenneth Gainwell","PHI","rb","5","17","41.2","0","0","0","0","0","0","0","37.1837","156.3739","1.0898","15.4079","12.7362","101.7297","0.4359","0.5462","0.2731","0.0485","209.871","0.0859","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"237","Elijah Moore","CLV","wr","10","17","66.5","0","0","0","0","0","0","0","8.7089","44.8375","0.3416","47.5847","28.5912","354.4292","1.7293","0.4057","0.2029","0.0163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"238","Jeremy Ruckert","NYJ","te","12","17","39.7","0","0","0","0","0","0","0","0","0","0","29.2302","21.2073","218.7114","1.1976","0.1701","0.0851","0.0543","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"239","Bryce Young","CAR","qb","11","17","221","0","301.4531","500.9499","3115.9152","18.0281","9.4487","55.9982","60.8008","257.5534","1.9168","0","0","0","0","10.6065","5.3033","0.8886","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"240","Trey Sermon","IND","rb","14","17","39.3","0","0","0","0","0","0","0","39.2326","166.389","1.032","13.8884","11.1391","84.5953","0.4307","0.3513","0.1757","0.0233","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"241","AJ Dillon","GB","rb","10","17","38.6","0","0","0","0","0","0","0","59.4222","227.1214","1.4833","5.641","4.6512","36.9274","0.1665","0.1812","0.0906","0.0203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"242","Adam Trautman","DEN","te","14","17","37.3","0","0","0","0","0","0","0","0","0","0","26.3423","19.7792","195.1117","1.3153","0.1456","0.0728","0.0448","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
